,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
2017-11-01 01:00:00+02:00,19.0,2115.0,233.0,66.0,0.0,52.0,9.0,2056.0,0.0,3.0,166.0
2017-11-01 02:00:00+02:00,19.0,2073.0,236.0,66.0,0.0,52.0,9.0,2056.0,0.0,3.0,207.0
2017-11-01 03:00:00+02:00,19.0,2108.0,236.0,66.0,0.0,51.0,9.0,2056.0,0.0,3.0,249.0
2017-11-01 04:00:00+02:00,19.0,2159.0,235.0,66.0,0.0,51.0,9.0,2056.0,0.0,3.0,265.0
2017-11-01 05:00:00+02:00,20.0,2109.0,235.0,68.0,0.0,52.0,8.0,2057.0,0.0,3.0,279.0
2017-11-01 06:00:00+02:00,20.0,2220.0,236.0,68.0,0.0,55.0,9.0,2055.0,0.0,3.0,253.0
2017-11-01 07:00:00+02:00,19.0,2373.0,235.0,68.0,199.0,64.0,169.0,2054.0,49.0,3.0,192.0
2017-11-01 08:00:00+02:00,19.0,2518.0,235.0,69.0,156.0,90.0,296.0,2055.0,208.0,3.0,123.0
2017-11-01 09:00:00+02:00,17.0,2522.0,231.0,69.0,186.0,98.0,285.0,2055.0,356.0,3.0,73.0
2017-11-01 10:00:00+02:00,19.0,2523.0,196.0,70.0,0.0,90.0,361.0,2055.0,456.0,3.0,56.0
2017-11-01 11:00:00+02:00,19.0,2533.0,203.0,69.0,0.0,89.0,232.0,2056.0,542.0,3.0,38.0
2017-11-01 12:00:00+02:00,19.0,2470.0,236.0,69.0,0.0,79.0,212.0,2058.0,563.0,3.0,46.0
2017-11-01 13:00:00+02:00,19.0,2385.0,246.0,68.0,0.0,90.0,313.0,2056.0,564.0,3.0,53.0
2017-11-01 14:00:00+02:00,19.0,2397.0,248.0,69.0,0.0,91.0,313.0,2054.0,484.0,3.0,47.0
2017-11-01 15:00:00+02:00,20.0,2245.0,253.0,70.0,0.0,89.0,313.0,2058.0,315.0,4.0,47.0
2017-11-01 16:00:00+02:00,19.0,2358.0,255.0,70.0,0.0,72.0,306.0,2056.0,80.0,6.0,45.0
2017-11-01 17:00:00+02:00,19.0,2406.0,254.0,70.0,330.0,72.0,482.0,2057.0,0.0,6.0,52.0
2017-11-01 18:00:00+02:00,18.0,2392.0,256.0,70.0,404.0,85.0,899.0,2058.0,0.0,5.0,54.0
2017-11-01 19:00:00+02:00,19.0,2322.0,258.0,68.0,401.0,90.0,1078.0,2057.0,0.0,5.0,76.0
2017-11-01 20:00:00+02:00,19.0,2339.0,257.0,67.0,306.0,70.0,959.0,2055.0,0.0,4.0,90.0
2017-11-01 21:00:00+02:00,18.0,2345.0,257.0,69.0,198.0,64.0,743.0,2054.0,0.0,5.0,84.0
2017-11-01 22:00:00+02:00,18.0,2328.0,256.0,69.0,0.0,70.0,667.0,2056.0,0.0,4.0,63.0
