,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2017-12-01 00:00:00+01:00,84.64,1858.57,0.0,0.0,1.8960000000000001,0.504,59.412,415.74,0.0,221.33280000000002,4.332,0.374
2017-12-01 01:00:00+01:00,83.95,1821.33,0.0,0.0,24.672,0.528,59.4,405.08000000000004,0.0,222.25502,6.168,0.286
2017-12-01 02:00:00+01:00,84.41,1820.84,0.0,0.0,27.096,0.528,59.412,396.06,0.0,223.17724,6.708,0.242
2017-12-01 03:00:00+01:00,85.10000000000001,1816.92,0.0,0.0,26.856,0.528,59.4,403.44000000000005,0.0,222.25502,5.34,0.253
2017-12-01 04:00:00+01:00,85.56,1825.25,0.0,0.0,24.36,0.528,59.388,408.36,0.0,221.33280000000002,2.376,0.286
2017-12-01 05:00:00+01:00,85.79,1849.26,0.0,0.0,10.944,0.528,59.376000000000005,412.46000000000004,0.0,214.87726,1.584,0.363
2017-12-01 06:00:00+01:00,85.56,1820.35,0.0,0.0,1.968,0.504,59.364000000000004,431.32000000000005,0.0,224.09946000000002,4.74,0.484
2017-12-01 07:00:00+01:00,85.79,1940.3999999999999,0.0,0.0,13.368,0.504,59.34,448.54,0.0,232.39944,4.308,0.5389999999999999
2017-12-01 08:00:00+01:00,85.33,1947.26,0.0,0.0,12.936,0.528,59.328,455.92,0.164,235.1661,6.0120000000000005,0.9019999999999999
2017-12-01 09:00:00+01:00,85.10000000000001,1975.68,0.0,0.0,7.416,0.552,59.292,453.46000000000004,2.87,231.47722000000002,5.58,0.9349999999999999
2017-12-01 10:00:00+01:00,84.41,1967.35,0.0,0.0,6.96,0.5760000000000001,59.304,454.28000000000003,6.396,231.47722000000002,4.656,0.693
2017-12-01 11:00:00+01:00,84.18,1955.59,0.0,0.0,8.16,0.552,59.316,443.62000000000006,13.407,234.24388000000002,2.148,0.6709999999999999
2017-12-01 12:00:00+01:00,85.33,1978.1299999999999,0.0,0.0,4.6080000000000005,0.5760000000000001,59.304,458.38000000000005,18.245,235.1661,1.752,0.616
2017-12-01 13:00:00+01:00,85.10000000000001,2021.25,0.0,0.0,1.1520000000000001,0.6,59.304,458.38000000000005,13.161000000000001,236.08832,2.2800000000000002,0.528
2017-12-01 14:00:00+01:00,84.18,2004.59,0.0,0.0,2.7840000000000003,0.648,59.316,459.20000000000005,7.339,236.08832,1.98,0.517
2017-12-01 15:00:00+01:00,83.95,1994.3,0.0,0.0,1.8,0.672,59.316,465.76000000000005,3.4850000000000003,234.24388000000002,2.7600000000000002,0.715
2017-12-01 16:00:00+01:00,83.49000000000001,1960.0,0.0,0.0,4.296,0.72,59.292,465.76000000000005,0.41000000000000003,236.08832,2.34,0.605
2017-12-01 17:00:00+01:00,83.26,2026.6399999999999,0.0,0.0,9.768,0.72,59.292,460.84000000000003,0.0,227.78834,2.016,0.627
2017-12-01 18:00:00+01:00,84.18,2044.77,0.0,0.0,4.68,0.6960000000000001,59.304,443.62000000000006,0.0,229.63278,1.704,0.528
2017-12-01 19:00:00+01:00,83.95,2012.92,0.0,0.0,0.024,0.6960000000000001,59.292,435.42,0.0,228.71056000000002,0.6,0.6599999999999999
2017-12-01 20:00:00+01:00,83.72,1974.7,0.0,0.0,0.024,0.672,59.328,437.88000000000005,0.0,225.9439,1.764,0.638
2017-12-01 21:00:00+01:00,83.49000000000001,1941.87,0.0,0.0,0.24,0.6960000000000001,59.352000000000004,432.96000000000004,0.0,213.03282000000002,0.588,0.572
2017-12-01 22:00:00+01:00,83.72,1910.02,0.0,0.0,0.048,0.672,59.376000000000005,429.68,0.0,208.42172000000002,0.024,0.39599999999999996
2017-12-01 23:00:00+01:00,84.41,1864.45,0.0,0.0,1.92,0.672,59.376000000000005,416.56000000000006,0.0,213.03282000000002,0.84,0.39599999999999996
2017-12-02 00:00:00+01:00,84.87,1824.76,0.0,0.0,0.768,0.648,59.244,387.04,0.0,216.7217,0.864,0.528
2017-12-02 01:00:00+01:00,85.56,1875.72,0.0,0.0,1.944,0.648,58.224000000000004,378.84000000000003,0.0,216.7217,0.456,0.484
2017-12-02 02:00:00+01:00,85.10000000000001,1860.04,0.0,0.0,2.088,0.648,58.488,388.68,0.0,220.41058,0.156,0.34099999999999997
2017-12-02 03:00:00+01:00,85.10000000000001,1846.32,0.0,0.0,17.664,0.648,58.704,390.32000000000005,0.0,217.64392,0.06,0.352
