,Biomass,Fossil Brown coal/Lignite,Hydro Pumped Storage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore
2017-02-01 01:00:00+02:00,8.97,2855.2400000000002,0.0,1.536,24.576,0.0,1.331
2017-02-01 02:00:00+02:00,9.200000000000001,2825.7200000000003,0.0,1.536,24.576,0.0,1.4409999999999998
2017-02-01 03:00:00+02:00,8.97,2747.82,0.0,1.536,24.576,0.0,1.672
2017-02-01 04:00:00+02:00,9.43,2770.78,0.0,1.536,24.576,0.0,1.9029999999999998
2017-02-01 05:00:00+02:00,9.200000000000001,2844.5800000000004,0.0,1.512,24.564,0.0,2.189
2017-02-01 06:00:00+02:00,9.200000000000001,2950.36,0.0,1.68,24.576,0.0,2.695
2017-02-01 07:00:00+02:00,8.74,3195.5400000000004,0.0,3.528,24.564,0.164,2.816
2017-02-01 08:00:00+02:00,8.97,3246.38,0.0,6.24,24.576,4.1000000000000005,2.8379999999999996
2017-02-01 09:00:00+02:00,8.97,3254.5800000000004,0.0,6.144,24.576,12.259,2.5959999999999996
2017-02-01 10:00:00+02:00,8.97,3118.46,0.0,3.168,24.576,18.819,2.288
2017-02-01 11:00:00+02:00,8.74,2891.32,0.0,3.096,24.552,23.247,2.4419999999999997
2017-02-01 12:00:00+02:00,8.51,2829.82,0.0,2.856,24.564,25.215,2.002
2017-02-01 13:00:00+02:00,8.74,2743.7200000000003,0.0,2.7600000000000002,24.6,24.149,2.4419999999999997
2017-02-01 14:00:00+02:00,8.51,2776.5200000000004,0.0,2.7600000000000002,24.576,20.418,2.937
2017-02-01 15:00:00+02:00,8.51,2882.3,0.0,2.712,24.564,14.309000000000001,2.376
2017-02-01 16:00:00+02:00,8.74,2946.26,0.048,2.856,24.588,4.8790000000000004,1.771
2017-02-01 17:00:00+02:00,8.280000000000001,3038.92,7.272,2.7600000000000002,24.6,0.246,1.331
2017-02-01 18:00:00+02:00,8.51,3111.9,19.656,2.64,24.588,0.0,1.331
2017-02-01 19:00:00+02:00,8.280000000000001,3136.5000000000005,20.376,1.992,24.564,0.0,1.573
2017-02-01 20:00:00+02:00,8.51,3108.6200000000003,14.856,3.504,24.6,0.0,1.672
2017-02-01 21:00:00+02:00,8.280000000000001,3120.1000000000004,3.696,5.736,24.576,0.0,1.5619999999999998
2017-02-01 22:00:00+02:00,8.51,3082.38,2.856,3.3120000000000003,24.576,0.0,1.4849999999999999
2017-02-01 23:00:00+02:00,8.280000000000001,2983.98,0.0,1.968,24.588,0.0,1.2429999999999999
2017-02-02 00:00:00+02:00,7.36,2928.2200000000003,0.0,1.344,24.6,0.0,0.869
2017-02-02 01:00:00+02:00,7.590000000000001,2943.8,0.0,1.344,24.588,0.0,0.5389999999999999
2017-02-02 02:00:00+02:00,7.36,2906.9,0.0,1.32,24.612000000000002,0.0,0.286
2017-02-02 03:00:00+02:00,6.9,2947.0800000000004,0.0,1.344,24.6,0.0,0.132
2017-02-02 04:00:00+02:00,7.13,2923.3,0.0,1.344,24.588,0.0,0.088
2017-02-02 05:00:00+02:00,7.36,2947.9,0.0,1.344,24.588,0.0,0.077
2017-02-02 06:00:00+02:00,7.36,2936.42,0.768,2.928,24.6,0.0,0.066
2017-02-02 07:00:00+02:00,7.590000000000001,3135.6800000000003,4.5360000000000005,5.976,24.564,0.164,0.05499999999999999
2017-02-02 08:00:00+02:00,7.36,3170.94,6.6000000000000005,8.4,24.576,4.018,0.05499999999999999
2017-02-02 09:00:00+02:00,7.36,3164.38,2.904,8.76,24.564,11.89,0.088
2017-02-02 10:00:00+02:00,7.590000000000001,3029.9,0.0,6.5520000000000005,24.576,18.122,0.154
2017-02-02 11:00:00+02:00,7.82,2960.2000000000003,0.0,3.72,24.576,21.607,0.10999999999999999
2017-02-02 12:00:00+02:00,7.590000000000001,2959.38,0.0,2.976,24.564,22.591,0.077
2017-02-02 13:00:00+02:00,7.590000000000001,2965.94,0.0,2.736,24.564,21.156000000000002,0.088
2017-02-02 14:00:00+02:00,7.13,2953.6400000000003,0.0,2.688,24.564,16.605,0.10999999999999999
2017-02-02 15:00:00+02:00,7.36,2923.3,0.0,2.64,24.6,10.045,0.088
2017-02-02 16:00:00+02:00,7.13,2966.76,2.376,2.664,24.6,2.706,0.132
2017-02-02 17:00:00+02:00,7.590000000000001,2970.86,11.088000000000001,2.3040000000000003,24.576,0.082,0.264
2017-02-02 18:00:00+02:00,7.36,3100.42,18.888,1.872,24.564,0.0,0.6709999999999999
2017-02-02 19:00:00+02:00,7.36,3162.7400000000002,18.36,2.544,24.576,0.0,0.715
2017-02-02 20:00:00+02:00,7.36,3161.92,11.448,1.8960000000000001,24.6,0.0,0.814
2017-02-02 21:00:00+02:00,7.590000000000001,3084.84,6.5760000000000005,1.8960000000000001,24.576,0.0,1.045
2017-02-02 22:00:00+02:00,7.590000000000001,3102.88,1.6320000000000001,1.704,24.576,0.0,1.353
2017-02-02 23:00:00+02:00,7.590000000000001,2981.5200000000004,0.0,1.68,24.576,0.0,1.672
2017-02-03 00:00:00+02:00,8.51,2829.0,0.0,1.296,24.588,0.0,1.4409999999999998
2017-02-03 01:00:00+02:00,8.51,2751.1000000000004,0.0,1.296,24.564,0.0,1.1769999999999998
2017-02-03 02:00:00+02:00,8.51,2684.6800000000003,0.0,1.296,24.576,0.0,1.254
2017-02-03 03:00:00+02:00,8.51,2737.1600000000003,0.0,1.248,24.588,0.0,1.166
2017-02-03 04:00:00+02:00,8.280000000000001,2751.1000000000004,0.0,1.248,24.6,0.0,1.023
2017-02-03 05:00:00+02:00,8.05,2755.2000000000003,0.0,1.2,24.6,0.0,1.144
2017-02-03 06:00:00+02:00,8.280000000000001,2709.28,0.0,1.488,24.588,0.0,1.034
2017-02-03 07:00:00+02:00,8.280000000000001,2886.4,4.6080000000000005,1.92,24.576,0.164,1.5399999999999998
2017-02-03 08:00:00+02:00,8.51,2906.9,8.28,4.704,24.588,3.157,1.507
2017-02-03 09:00:00+02:00,8.280000000000001,2817.5200000000004,5.5680000000000005,7.272,24.6,9.922,1.144
2017-02-03 10:00:00+02:00,7.590000000000001,2732.2400000000002,0.216,6.696,24.6,17.712,1.0779999999999998
2017-02-03 11:00:00+02:00,8.280000000000001,2592.02,0.0,3.7920000000000003,24.588,22.386,1.133
2017-02-03 12:00:00+02:00,8.280000000000001,2562.5,0.0,2.184,24.576,22.509,0.825
2017-02-03 13:00:00+02:00,8.51,2592.02,0.0,2.04,24.612000000000002,20.131,0.8909999999999999
2017-02-03 14:00:00+02:00,8.74,2584.6400000000003,0.0,2.04,24.612000000000002,16.277,0.7919999999999999
2017-02-03 15:00:00+02:00,8.74,2585.46,0.0,2.184,24.588,10.865,0.726
2017-02-03 16:00:00+02:00,8.51,2667.46,0.648,2.736,24.576,3.9770000000000003,1.0999999999999999
2017-02-03 17:00:00+02:00,7.36,2699.44,5.64,4.176,24.6,0.20500000000000002,1.7049999999999998
2017-02-03 18:00:00+02:00,7.36,2706.0,12.672,8.688,24.624,0.0,2.057
2017-02-03 19:00:00+02:00,7.36,2679.76,12.24,9.624,24.612000000000002,0.0,2.002
2017-02-03 20:00:00+02:00,7.13,2639.5800000000004,7.32,7.488,24.6,0.0,2.288
2017-02-03 21:00:00+02:00,6.9,2594.48,3.48,5.664,24.612000000000002,0.0,2.343
2017-02-03 22:00:00+02:00,7.36,2651.88,0.0,4.824,24.612000000000002,0.0,2.2329999999999997
2017-02-03 23:00:00+02:00,7.590000000000001,2491.1600000000003,0.0,2.448,24.612000000000002,0.0,1.98
2017-02-04 00:00:00+02:00,7.590000000000001,2183.6600000000003,0.0,1.536,24.6,0.0,1.793
2017-02-04 01:00:00+02:00,7.590000000000001,2218.1000000000004,0.0,1.512,24.564,0.0,1.408
2017-02-04 02:00:00+02:00,7.590000000000001,2172.1800000000003,0.0,1.512,24.588,0.0,1.397
2017-02-04 03:00:00+02:00,7.36,2101.6600000000003,0.0,1.536,24.576,0.0,1.793
2017-02-04 04:00:00+02:00,7.36,2080.34,0.0,1.512,24.588,0.0,2.024
2017-02-04 05:00:00+02:00,7.36,2110.6800000000003,0.0,1.608,24.576,0.0,2.167
2017-02-04 06:00:00+02:00,7.36,2031.14,0.0,1.824,24.576,0.0,2.0349999999999997
2017-02-04 07:00:00+02:00,7.13,2133.6400000000003,0.0,1.848,24.6,0.246,2.2769999999999997
2017-02-04 08:00:00+02:00,6.9,2306.6600000000003,2.016,2.64,24.612000000000002,5.043,2.574
2017-02-04 09:00:00+02:00,7.13,2326.34,2.832,2.928,24.6,13.325000000000001,2.068
2017-02-04 10:00:00+02:00,7.36,2313.2200000000003,0.0,2.472,24.588,19.229,1.628
2017-02-04 11:00:00+02:00,7.36,2143.48,0.0,2.352,24.588,22.96,1.133
2017-02-04 12:00:00+02:00,7.13,2179.56,0.0,2.112,24.6,22.591,0.968
2017-02-04 13:00:00+02:00,7.36,2159.88,0.0,1.8960000000000001,24.588,19.516000000000002,1.287
2017-02-04 14:00:00+02:00,6.9,2154.1400000000003,0.0,2.16,24.576,13.735000000000001,1.001
2017-02-04 15:00:00+02:00,7.13,2195.1400000000003,0.0,2.208,24.588,8.036,0.495
2017-02-04 16:00:00+02:00,6.9,2411.6200000000003,0.0,3.144,24.6,2.378,0.46199999999999997
2017-02-04 17:00:00+02:00,7.36,2534.6200000000003,4.992,3.6,24.588,0.20500000000000002,0.627
2017-02-04 18:00:00+02:00,7.36,2551.84,9.768,6.984,24.576,0.0,1.265
2017-02-04 19:00:00+02:00,7.82,2470.6600000000003,11.472,4.128,24.576,0.0,1.3419999999999999
2017-02-04 20:00:00+02:00,7.36,2377.1800000000003,11.016,2.424,24.576,0.0,1.056
2017-02-04 21:00:00+02:00,7.36,2334.54,5.856,2.232,24.6,0.0,0.825
2017-02-04 22:00:00+02:00,7.36,2389.48,2.856,2.16,24.612000000000002,0.0,0.583
2017-02-04 23:00:00+02:00,7.36,2225.48,0.0,2.184,24.576,0.0,0.748
2017-02-05 00:00:00+02:00,7.36,2024.5800000000002,0.0,1.944,24.564,0.0,0.8029999999999999
2017-02-05 01:00:00+02:00,7.590000000000001,2009.8200000000002,0.0,1.944,24.564,0.0,0.638
2017-02-05 02:00:00+02:00,8.05,2007.3600000000001,0.0,1.944,24.6,0.0,0.7809999999999999
