,Biomass,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2017-09-01 00:00:00+02:00,339.0,2172.0,0.0,97.0,5.0,5846.0,328.0,0.0,189.0,80.0,116.0
2017-09-01 01:00:00+02:00,338.0,1895.0,0.0,48.0,3.0,5845.0,352.0,0.0,189.0,91.0,122.0
2017-09-01 02:00:00+02:00,339.0,1881.0,0.0,63.0,3.0,5847.0,374.0,0.0,187.0,37.0,117.0
2017-09-01 03:00:00+02:00,342.0,1914.0,0.0,298.0,3.0,5848.0,333.0,0.0,187.0,36.0,109.0
2017-09-01 04:00:00+02:00,345.0,1905.0,0.0,327.0,3.0,5850.0,335.0,0.0,190.0,9.0,90.0
2017-09-01 05:00:00+02:00,340.0,1978.0,0.0,187.0,3.0,5851.0,379.0,0.0,189.0,0.0,82.0
2017-09-01 06:00:00+02:00,339.0,2445.0,0.0,120.0,4.0,5852.0,399.0,0.0,189.0,6.0,93.0
2017-09-01 07:00:00+02:00,340.0,2710.0,0.0,57.0,4.0,5855.0,553.0,83.0,188.0,7.0,84.0
2017-09-01 08:00:00+02:00,335.0,2753.0,0.0,580.0,4.0,5852.0,615.0,412.0,184.0,8.0,74.0
2017-09-01 09:00:00+02:00,335.0,2738.0,0.0,596.0,4.0,5846.0,621.0,910.0,188.0,8.0,65.0
2017-09-01 10:00:00+02:00,333.0,2734.0,0.0,234.0,3.0,5830.0,624.0,1350.0,187.0,7.0,58.0
2017-09-01 11:00:00+02:00,331.0,2788.0,0.0,196.0,4.0,5796.0,654.0,1503.0,188.0,8.0,68.0
2017-09-01 12:00:00+02:00,321.0,2865.0,0.0,124.0,5.0,5793.0,713.0,1583.0,191.0,1.0,66.0
2017-09-01 13:00:00+02:00,321.0,2931.0,0.0,39.0,4.0,5792.0,641.0,1497.0,194.0,2.0,74.0
2017-09-01 14:00:00+02:00,332.0,3074.0,0.0,109.0,4.0,5788.0,635.0,1328.0,196.0,5.0,84.0
2017-09-01 15:00:00+02:00,332.0,3132.0,0.0,49.0,4.0,5787.0,665.0,1080.0,194.0,19.0,88.0
2017-09-01 16:00:00+02:00,330.0,2973.0,0.0,0.0,4.0,5816.0,637.0,838.0,195.0,28.0,93.0
2017-09-01 17:00:00+02:00,332.0,3124.0,0.0,31.0,3.0,5832.0,636.0,614.0,196.0,33.0,90.0
2017-09-01 18:00:00+02:00,336.0,3112.0,0.0,44.0,4.0,5832.0,613.0,315.0,200.0,43.0,94.0
2017-09-01 19:00:00+02:00,321.0,3143.0,0.0,77.0,4.0,5830.0,567.0,148.0,197.0,43.0,85.0
2017-09-01 20:00:00+02:00,285.0,3044.0,0.0,0.0,5.0,5833.0,496.0,13.0,200.0,39.0,90.0
2017-09-01 21:00:00+02:00,239.0,2766.0,0.0,15.0,4.0,5835.0,480.0,0.0,199.0,67.0,104.0
2017-09-01 22:00:00+02:00,178.0,2642.0,0.0,0.0,3.0,5842.0,394.0,0.0,200.0,65.0,94.0
2017-09-01 23:00:00+02:00,131.0,2713.0,0.0,3.0,3.0,5850.0,385.0,0.0,195.0,15.0,97.0
2017-09-02 00:00:00+02:00,132.0,1799.0,0.0,25.0,3.0,5815.0,345.0,0.0,193.0,15.0,105.0
2017-09-02 01:00:00+02:00,132.0,1539.0,0.0,56.0,4.0,5849.0,350.0,0.0,192.0,1.0,113.0
2017-09-02 02:00:00+02:00,135.0,1502.0,0.0,104.0,4.0,5857.0,365.0,0.0,189.0,11.0,103.0
2017-09-02 03:00:00+02:00,134.0,1507.0,0.0,157.0,4.0,5860.0,395.0,0.0,196.0,67.0,94.0
2017-09-02 04:00:00+02:00,136.0,1552.0,0.0,156.0,4.0,5858.0,415.0,0.0,195.0,7.0,97.0
2017-09-02 05:00:00+02:00,135.0,1506.0,0.0,197.0,5.0,5860.0,438.0,0.0,193.0,9.0,95.0
2017-09-02 06:00:00+02:00,136.0,1535.0,0.0,34.0,5.0,5861.0,463.0,0.0,195.0,9.0,96.0
2017-09-02 07:00:00+02:00,139.0,1547.0,0.0,4.0,6.0,5861.0,582.0,53.0,198.0,8.0,94.0
2017-09-02 08:00:00+02:00,144.0,1523.0,0.0,1.0,6.0,5863.0,662.0,319.0,198.0,8.0,83.0
2017-09-02 09:00:00+02:00,147.0,1494.0,0.0,0.0,5.0,5857.0,654.0,760.0,199.0,2.0,64.0
2017-09-02 10:00:00+02:00,148.0,1450.0,0.0,59.0,5.0,5847.0,646.0,1271.0,197.0,11.0,58.0
2017-09-02 11:00:00+02:00,147.0,1508.0,0.0,150.0,4.0,5846.0,631.0,1601.0,197.0,17.0,79.0
2017-09-02 12:00:00+02:00,144.0,1547.0,0.0,1.0,3.0,5848.0,659.0,1558.0,196.0,7.0,94.0
2017-09-02 13:00:00+02:00,144.0,1578.0,0.0,50.0,3.0,5848.0,719.0,1357.0,194.0,7.0,98.0
2017-09-02 14:00:00+02:00,139.0,1540.0,0.0,0.0,3.0,5848.0,681.0,1307.0,196.0,7.0,112.0
2017-09-02 15:00:00+02:00,146.0,1339.0,0.0,20.0,3.0,5845.0,614.0,1301.0,195.0,8.0,128.0
2017-09-02 16:00:00+02:00,147.0,1387.0,0.0,31.0,3.0,5844.0,578.0,1124.0,195.0,9.0,164.0
2017-09-02 17:00:00+02:00,137.0,1458.0,0.0,33.0,3.0,5843.0,567.0,777.0,194.0,16.0,131.0
2017-09-02 18:00:00+02:00,131.0,1511.0,0.0,54.0,3.0,5844.0,600.0,433.0,198.0,11.0,107.0
2017-09-02 19:00:00+02:00,134.0,1566.0,0.0,442.0,3.0,5847.0,546.0,144.0,195.0,2.0,99.0
2017-09-02 20:00:00+02:00,130.0,1539.0,0.0,381.0,3.0,5849.0,462.0,6.0,194.0,5.0,87.0
2017-09-02 21:00:00+02:00,128.0,1566.0,0.0,91.0,3.0,5850.0,464.0,0.0,195.0,9.0,87.0
2017-09-02 22:00:00+02:00,127.0,1542.0,0.0,0.0,4.0,5852.0,470.0,0.0,195.0,9.0,77.0
2017-09-02 23:00:00+02:00,119.0,1513.0,0.0,45.0,4.0,5855.0,375.0,0.0,191.0,9.0,71.0
2017-09-03 00:00:00+02:00,69.0,1490.0,0.0,2.0,4.0,5864.0,339.0,0.0,194.0,8.0,61.0
2017-09-03 01:00:00+02:00,71.0,1519.0,0.0,4.0,5.0,5870.0,343.0,0.0,196.0,8.0,54.0
2017-09-03 02:00:00+02:00,69.0,1446.0,0.0,10.0,5.0,5872.0,337.0,0.0,196.0,8.0,52.0
2017-09-03 03:00:00+02:00,70.0,1452.0,0.0,649.0,5.0,5874.0,316.0,0.0,197.0,8.0,50.0
2017-09-03 04:00:00+02:00,74.0,1474.0,0.0,622.0,5.0,5874.0,313.0,0.0,197.0,8.0,50.0
2017-09-03 05:00:00+02:00,72.0,1452.0,0.0,610.0,5.0,5875.0,350.0,0.0,200.0,2.0,51.0
2017-09-03 06:00:00+02:00,74.0,1496.0,0.0,548.0,5.0,5873.0,383.0,0.0,211.0,4.0,64.0
2017-09-03 07:00:00+02:00,70.0,1476.0,0.0,32.0,5.0,5873.0,499.0,67.0,211.0,8.0,67.0
2017-09-03 08:00:00+02:00,73.0,1493.0,0.0,7.0,5.0,5871.0,590.0,397.0,215.0,21.0,71.0
2017-09-03 09:00:00+02:00,68.0,1457.0,0.0,17.0,4.0,5864.0,628.0,873.0,214.0,17.0,70.0
2017-09-03 10:00:00+02:00,71.0,1413.0,0.0,27.0,4.0,5850.0,634.0,1317.0,212.0,28.0,63.0
2017-09-03 11:00:00+02:00,73.0,1410.0,0.0,40.0,3.0,5837.0,614.0,1613.0,211.0,50.0,91.0
2017-09-03 12:00:00+02:00,73.0,1408.0,0.0,48.0,3.0,5837.0,611.0,1638.0,210.0,74.0,102.0
2017-09-03 13:00:00+02:00,72.0,1324.0,0.0,1.0,3.0,5851.0,603.0,1515.0,210.0,80.0,117.0
2017-09-03 14:00:00+02:00,69.0,1397.0,0.0,1020.0,3.0,5851.0,616.0,1420.0,212.0,94.0,114.0
2017-09-03 15:00:00+02:00,72.0,1408.0,0.0,913.0,3.0,5841.0,638.0,1280.0,212.0,81.0,128.0
2017-09-03 16:00:00+02:00,70.0,1376.0,0.0,869.0,3.0,5836.0,595.0,1032.0,211.0,66.0,136.0
2017-09-03 17:00:00+02:00,72.0,1454.0,0.0,22.0,3.0,5830.0,582.0,752.0,213.0,56.0,127.0
2017-09-03 18:00:00+02:00,70.0,1530.0,0.0,15.0,3.0,5830.0,570.0,368.0,210.0,64.0,116.0
2017-09-03 19:00:00+02:00,71.0,1526.0,0.0,48.0,3.0,5835.0,541.0,108.0,212.0,66.0,97.0
2017-09-03 20:00:00+02:00,71.0,1496.0,0.0,123.0,3.0,5838.0,500.0,3.0,213.0,109.0,115.0
2017-09-03 21:00:00+02:00,69.0,1521.0,0.0,100.0,3.0,5842.0,447.0,0.0,212.0,174.0,166.0
2017-09-03 22:00:00+02:00,73.0,1488.0,0.0,35.0,3.0,5847.0,396.0,0.0,212.0,238.0,214.0
2017-09-03 23:00:00+02:00,70.0,1698.0,0.0,0.0,3.0,5850.0,363.0,0.0,210.0,271.0,230.0
2017-09-04 00:00:00+02:00,73.0,1488.0,0.0,60.0,3.0,5849.0,335.0,0.0,210.0,290.0,224.0
2017-09-04 01:00:00+02:00,70.0,1357.0,0.0,54.0,3.0,5855.0,324.0,0.0,214.0,304.0,239.0
2017-09-04 02:00:00+02:00,72.0,1419.0,0.0,100.0,3.0,5860.0,311.0,0.0,210.0,169.0,243.0
2017-09-04 03:00:00+02:00,70.0,1545.0,0.0,142.0,3.0,5862.0,307.0,0.0,212.0,97.0,237.0
2017-09-04 04:00:00+02:00,72.0,1699.0,0.0,128.0,3.0,5862.0,307.0,0.0,214.0,75.0,235.0
2017-09-04 05:00:00+02:00,72.0,1739.0,0.0,37.0,3.0,5859.0,327.0,0.0,212.0,71.0,221.0
2017-09-04 06:00:00+02:00,71.0,1956.0,0.0,59.0,3.0,5856.0,405.0,0.0,212.0,76.0,212.0
2017-09-04 07:00:00+02:00,73.0,2079.0,0.0,150.0,3.0,5851.0,590.0,23.0,209.0,142.0,256.0
2017-09-04 08:00:00+02:00,67.0,2037.0,0.0,181.0,3.0,5846.0,664.0,134.0,206.0,205.0,250.0
2017-09-04 09:00:00+02:00,77.0,2096.0,0.0,147.0,3.0,5842.0,688.0,282.0,208.0,315.0,169.0
2017-09-04 10:00:00+02:00,105.0,1895.0,0.0,6.0,3.0,5842.0,685.0,473.0,209.0,393.0,123.0
2017-09-04 11:00:00+02:00,162.0,1724.0,0.0,45.0,3.0,5838.0,668.0,665.0,206.0,518.0,115.0
2017-09-04 12:00:00+02:00,210.0,1775.0,0.0,143.0,3.0,5831.0,652.0,1083.0,210.0,387.0,133.0
2017-09-04 13:00:00+02:00,228.0,1847.0,0.0,42.0,3.0,5826.0,656.0,961.0,207.0,244.0,223.0
2017-09-04 14:00:00+02:00,258.0,2019.0,0.0,389.0,3.0,5823.0,676.0,610.0,209.0,191.0,216.0
2017-09-04 15:00:00+02:00,271.0,2004.0,0.0,237.0,3.0,5830.0,715.0,492.0,207.0,133.0,128.0
