,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore
2017-10-01 00:00:00+02:00,281.0,99.0,323.0,1632.0,0.0,7.0
2017-10-01 01:00:00+02:00,109.0,108.0,234.0,1636.0,0.0,6.0
2017-10-01 02:00:00+02:00,126.0,110.0,230.0,1634.0,0.0,6.0
2017-10-01 03:00:00+02:00,62.0,104.0,179.0,1635.0,0.0,5.0
2017-10-01 04:00:00+02:00,79.0,112.0,202.0,1633.0,0.0,5.0
2017-10-01 05:00:00+02:00,91.0,112.0,216.0,1632.0,0.0,5.0
2017-10-01 06:00:00+02:00,78.0,114.0,201.0,1633.0,0.0,5.0
2017-10-01 07:00:00+02:00,87.0,107.0,227.0,1634.0,1.0,4.0
2017-10-01 08:00:00+02:00,75.0,114.0,313.0,1634.0,18.0,2.0
2017-10-01 09:00:00+02:00,69.0,99.0,247.0,1634.0,52.0,1.0
2017-10-01 10:00:00+02:00,69.0,110.0,237.0,1634.0,85.0,1.0
2017-10-01 11:00:00+02:00,85.0,115.0,238.0,1634.0,112.0,0.0
2017-10-01 12:00:00+02:00,91.0,107.0,381.0,1634.0,129.0,0.0
2017-10-01 13:00:00+02:00,76.0,107.0,302.0,1633.0,135.0,0.0
2017-10-01 14:00:00+02:00,60.0,106.0,310.0,1631.0,124.0,2.0
2017-10-01 15:00:00+02:00,55.0,104.0,328.0,1631.0,105.0,3.0
2017-10-01 16:00:00+02:00,55.0,104.0,348.0,1630.0,74.0,5.0
2017-10-01 17:00:00+02:00,133.0,100.0,428.0,1628.0,41.0,4.0
2017-10-01 18:00:00+02:00,268.0,101.0,776.0,1629.0,10.0,3.0
2017-10-01 19:00:00+02:00,418.0,102.0,1074.0,1628.0,0.0,2.0
2017-10-01 20:00:00+02:00,422.0,103.0,689.0,1630.0,0.0,2.0
2017-10-01 21:00:00+02:00,170.0,103.0,585.0,1632.0,0.0,2.0
