,Biomass,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Waste,Wind Onshore
2017-11-01 00:00:00+01:00,85.56,89.17999999999999,4436.95,2939.7000000000003,180.31799999999998,25.08,1.992,32.136,3.7680000000000002,5167.64,0.0,43.34434,11.638
2017-11-01 01:00:00+01:00,86.94,83.78999999999999,4044.95,2915.1000000000004,170.789,25.08,3.864,25.512,1.248,4853.58,0.0,43.34434,11.626999999999999
2017-11-01 02:00:00+01:00,85.79,83.3,3694.6,2807.6800000000003,171.522,25.041999999999998,3.864,23.592,0.744,4644.4800000000005,0.0,42.42212,11.891
2017-11-01 03:00:00+01:00,85.79,83.3,3493.21,2761.76,144.401,25.08,0.0,22.032,0.5760000000000001,4571.5,0.0,41.499900000000004,12.298
2017-11-01 04:00:00+01:00,83.49000000000001,43.12,3644.13,2938.88,163.459,25.118,0.0,22.296,0.5760000000000001,4432.92,0.0,39.655460000000005,13.046
2017-11-01 05:00:00+01:00,85.56,0.0,3732.33,3255.4,142.935,25.118,0.0,21.84,0.5760000000000001,4696.96,0.0,39.655460000000005,12.572999999999999
2017-11-01 06:00:00+01:00,86.94,0.49,3692.15,3187.34,142.935,25.156,0.0,24.144000000000002,0.648,5141.400000000001,0.9430000000000001,41.499900000000004,12.661
2017-11-01 07:00:00+01:00,86.25,0.0,3717.14,2837.2000000000003,142.202,25.156,0.528,31.608,1.68,4914.26,37.269,38.73324,11.956999999999999
2017-11-01 08:00:00+01:00,85.79,4.9,3357.48,2669.92,142.202,25.118,1.416,34.056,3.096,4936.400000000001,158.916,44.26656,10.350999999999999
2017-11-01 09:00:00+01:00,86.25,3.4299999999999997,3173.24,2347.6600000000003,143.668,25.118,4.68,32.976,3.336,4643.660000000001,253.79000000000002,44.26656,11.176
2017-11-01 10:00:00+01:00,86.48,3.4299999999999997,3108.07,2150.04,154.663,24.966,6.6240000000000006,29.448,2.496,5086.46,309.878,42.42212,10.956
2017-11-01 11:00:00+01:00,86.48,3.4299999999999997,2799.37,2294.36,167.857,24.966,6.984,27.024,1.752,5382.4800000000005,326.319,41.499900000000004,8.469999999999999
2017-11-01 12:00:00+01:00,86.48,6.37,2972.83,2404.2400000000002,215.502,25.003999999999998,2.592,26.784,1.6320000000000001,5341.4800000000005,321.72700000000003,39.655460000000005,6.71
2017-11-01 13:00:00+01:00,86.02000000000001,6.37,3130.61,2446.88,231.628,24.966,0.0,25.560000000000002,1.224,4989.700000000001,294.995,38.73324,6.489999999999999
2017-11-01 14:00:00+01:00,86.25,13.23,3537.7999999999997,2404.2400000000002,241.15699999999998,24.814,0.0,24.36,0.888,4959.360000000001,235.627,39.655460000000005,6.226
2017-11-01 15:00:00+01:00,85.79,8.33,4332.58,2490.34,240.424,24.89,0.0,26.52,1.8960000000000001,5384.9400000000005,128.535,43.34434,5.632
2017-11-01 16:00:00+01:00,86.48,4.9,5034.75,2819.1600000000003,242.623,25.003999999999998,0.0,44.088,13.584,5782.64,21.607,43.34434,5.1259999999999994
2017-11-01 17:00:00+01:00,85.79,0.0,5050.43,3132.4,249.22,24.928,21.792,69.48,22.536,5916.3,0.451,41.499900000000004,4.895
2017-11-01 18:00:00+01:00,85.79,0.0,5144.51,3102.0600000000004,370.89799999999997,24.624,25.704,75.768,22.728,6014.700000000001,0.0,43.34434,4.202
2017-11-01 19:00:00+01:00,86.25,0.0,5304.74,3015.1400000000003,244.822,24.624,35.064,69.672,14.328000000000001,5780.18,0.0,42.42212,3.2009999999999996
2017-11-01 20:00:00+01:00,84.87,0.0,5361.09,3052.86,242.623,24.662,5.688,60.0,10.992,5925.320000000001,0.0,42.42212,3.113
2017-11-01 21:00:00+01:00,84.87,3.92,5141.57,3036.46,241.89,24.7,1.104,44.832,4.152,5757.22,0.0,41.499900000000004,2.9699999999999998
2017-11-01 22:00:00+01:00,84.64,2.45,5048.47,2969.2200000000003,241.89,24.662,0.0,32.952,1.08,5885.96,0.0,45.18878,2.552
2017-11-01 23:00:00+01:00,84.64,2.94,4988.2,2974.96,240.424,24.662,0.0,29.208000000000002,0.792,5546.4800000000005,0.0,41.499900000000004,2.266
2017-11-02 00:00:00+01:00,84.64,8.82,3952.34,2874.92,247.754,25.041999999999998,0.0,25.248,2.088,5509.580000000001,0.0,41.499900000000004,2.057
2017-11-02 01:00:00+01:00,84.41,6.37,3511.34,2769.96,248.487,25.156,0.0,22.2,2.8080000000000003,5533.360000000001,0.0,37.81102,1.936
2017-11-02 02:00:00+01:00,84.64,6.859999999999999,3600.52,2715.02,247.021,25.573999999999998,0.0,21.240000000000002,2.904,5562.88,0.0,38.73324,2.112
2017-11-02 03:00:00+01:00,85.10000000000001,4.9,3493.21,2711.7400000000002,248.487,25.573999999999998,0.648,21.576,2.928,5534.18,0.0,41.499900000000004,2.31
2017-11-02 04:00:00+01:00,82.34,1.96,3624.5299999999997,2720.76,247.021,25.612,3.912,21.84,2.928,5652.26,0.0,42.42212,2.574
2017-11-02 05:00:00+01:00,84.87,8.82,3864.63,2816.7000000000003,244.089,25.65,3.552,22.776,3.3120000000000003,5931.06,0.0,42.42212,3.113
2017-11-02 06:00:00+01:00,84.18,12.25,4721.64,3073.36,205.97299999999998,25.65,0.024,30.696,7.2,7091.360000000001,1.312,42.42212,3.4979999999999998
2017-11-02 07:00:00+01:00,85.10000000000001,16.169999999999998,5523.7699999999995,3095.5000000000005,205.24,25.612,7.344,40.2,13.872,7790.000000000001,40.631,41.499900000000004,3.707
2017-11-02 08:00:00+01:00,85.10000000000001,12.25,5991.72,2820.8,206.706,25.612,8.616,46.32,17.400000000000002,7872.820000000001,126.772,40.57768,3.6849999999999996
2017-11-02 09:00:00+01:00,84.41,23.52,6073.55,2706.0,249.953,25.535999999999998,6.0,49.968,16.464,7862.160000000001,197.374,40.57768,3.2889999999999997
2017-11-02 10:00:00+01:00,84.87,21.56,5885.39,2551.84,211.10399999999998,25.498,3.624,51.576,18.84,8078.64,231.609,41.499900000000004,4.1579999999999995
2017-11-02 11:00:00+01:00,85.10000000000001,29.4,6081.88,2391.1200000000003,225.031,25.535999999999998,3.624,48.576,17.88,8313.16,241.531,44.26656,6.204
2017-11-02 12:00:00+01:00,84.87,9.8,5965.75,2329.6200000000003,225.76399999999998,25.46,3.624,43.776,15.696,8236.08,253.585,45.18878,8.052
2017-11-02 13:00:00+01:00,85.33,15.19,5998.09,2331.26,258.74899999999997,25.46,1.176,39.024,13.08,8154.080000000001,226.607,42.42212,10.274
2017-11-02 14:00:00+01:00,85.56,23.52,5991.23,2368.1600000000003,263.147,25.422,0.36,38.544000000000004,11.688,8319.720000000001,188.6,42.42212,12.803999999999998
2017-11-02 15:00:00+01:00,83.95,15.68,6093.64,2582.1800000000003,297.598,25.46,0.168,43.584,14.016,8585.400000000001,98.35900000000001,44.26656,13.761
2017-11-02 16:00:00+01:00,84.87,7.84,6329.33,2932.32,262.414,25.46,28.584,60.024,19.728,8823.2,17.835,45.18878,15.575999999999999
2017-11-02 17:00:00+01:00,84.64,0.49,6643.42,2972.5,248.487,25.573999999999998,41.448,87.19200000000001,31.584,8987.2,0.5740000000000001,47.95544,16.654
2017-11-02 18:00:00+01:00,84.87,1.47,6733.58,2940.5200000000004,244.822,25.535999999999998,36.6,92.592,30.744,9377.52,0.0,47.03322,15.565
2017-11-02 19:00:00+01:00,85.10000000000001,14.7,6709.57,2966.76,244.089,25.535999999999998,29.568,91.128,25.560000000000002,9320.94,0.0,47.95544,16.5
2017-11-02 20:00:00+01:00,84.64,9.31,6687.5199999999995,2961.0200000000004,224.298,25.535999999999998,1.56,66.432,21.384,8864.2,0.0,47.03322,18.238
2017-11-02 21:00:00+01:00,84.64,3.92,6558.65,2961.84,231.628,25.535999999999998,0.6,54.24,14.184000000000001,8688.720000000001,0.0,45.18878,19.976
