,Biomass,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Waste,Wind Onshore
2017-12-01 00:00:00+01:00,359.0,287.0,11207.0,3567.0,195.0,676.0,0.0,1381.0,100.0,6838.0,0.0,40.0,1729.0
2017-12-01 01:00:00+01:00,357.0,246.0,10348.0,3333.0,193.0,676.0,0.0,1290.0,85.0,6716.0,0.0,42.0,1573.0
2017-12-01 02:00:00+01:00,359.0,236.0,10344.0,3180.0,194.0,676.0,0.0,1259.0,85.0,6453.0,0.0,41.0,1490.0
2017-12-01 03:00:00+01:00,360.0,236.0,10650.0,3223.0,193.0,676.0,0.0,1201.0,27.0,6323.0,0.0,39.0,1225.0
2017-12-01 04:00:00+01:00,362.0,236.0,10949.0,3431.0,193.0,673.0,0.0,1162.0,75.0,6289.0,0.0,39.0,1022.0
2017-12-01 05:00:00+01:00,364.0,236.0,11921.0,3498.0,193.0,666.0,0.0,1217.0,90.0,6786.0,0.0,36.0,866.0
2017-12-01 06:00:00+01:00,359.0,236.0,14243.0,3459.0,192.0,665.0,0.0,1423.0,92.0,7962.0,0.0,37.0,856.0
2017-12-01 07:00:00+01:00,352.0,236.0,16023.0,3403.0,192.0,665.0,659.0,1788.0,605.0,8994.0,32.0,35.0,836.0
2017-12-01 08:00:00+01:00,355.0,236.0,16633.0,3223.0,198.0,659.0,490.0,3326.0,1153.0,9705.0,690.0,36.0,730.0
2017-12-01 09:00:00+01:00,356.0,236.0,17060.0,3153.0,219.0,652.0,235.0,3142.0,994.0,9902.0,1928.0,38.0,628.0
2017-12-01 10:00:00+01:00,354.0,236.0,16766.0,3146.0,219.0,658.0,171.0,2516.0,954.0,9978.0,2760.0,39.0,601.0
2017-12-01 11:00:00+01:00,335.0,237.0,16314.0,3146.0,219.0,661.0,195.0,2078.0,794.0,10157.0,3246.0,43.0,738.0
2017-12-01 12:00:00+01:00,343.0,235.0,16301.0,3132.0,220.0,662.0,113.0,1776.0,702.0,9673.0,3171.0,36.0,690.0
2017-12-01 13:00:00+01:00,357.0,235.0,16568.0,3177.0,220.0,671.0,213.0,1640.0,404.0,9585.0,2632.0,39.0,632.0
2017-12-01 14:00:00+01:00,314.0,236.0,16831.0,3209.0,213.0,660.0,215.0,1715.0,880.0,10360.0,1764.0,42.0,820.0
2017-12-01 15:00:00+01:00,308.0,236.0,17373.0,3122.0,237.0,645.0,223.0,2118.0,885.0,10564.0,817.0,40.0,827.0
2017-12-01 16:00:00+01:00,338.0,236.0,17515.0,3177.0,223.0,662.0,1232.0,3275.0,988.0,10493.0,91.0,40.0,704.0
2017-12-01 17:00:00+01:00,352.0,236.0,17714.0,3346.0,282.0,671.0,1875.0,4056.0,1137.0,10374.0,8.0,40.0,807.0
2017-12-01 18:00:00+01:00,364.0,236.0,17416.0,3416.0,275.0,672.0,1398.0,4372.0,1082.0,10198.0,10.0,38.0,842.0
2017-12-01 19:00:00+01:00,364.0,236.0,16996.0,3407.0,232.0,673.0,1075.0,3816.0,1003.0,10073.0,11.0,38.0,822.0
2017-12-01 20:00:00+01:00,362.0,236.0,16658.0,3398.0,214.0,673.0,1068.0,2254.0,526.0,9893.0,9.0,37.0,742.0
2017-12-01 21:00:00+01:00,362.0,236.0,16587.0,3284.0,155.0,668.0,867.0,1738.0,233.0,9537.0,8.0,31.0,712.0
2017-12-01 22:00:00+01:00,363.0,236.0,14888.0,3260.0,150.0,672.0,218.0,1417.0,173.0,8630.0,9.0,31.0,629.0
2017-12-01 23:00:00+01:00,366.0,236.0,14129.0,3348.0,148.0,671.0,169.0,1255.0,128.0,8145.0,6.0,31.0,559.0
2017-12-02 00:00:00+01:00,364.0,235.0,10304.0,3376.0,135.0,672.0,0.0,1243.0,213.0,7027.0,0.0,30.0,460.0
2017-12-02 01:00:00+01:00,357.0,235.0,9059.0,3393.0,135.0,671.0,0.0,1132.0,211.0,7125.0,0.0,34.0,411.0
2017-12-02 02:00:00+01:00,361.0,236.0,8741.0,3398.0,145.0,671.0,0.0,1052.0,65.0,7185.0,0.0,29.0,395.0
2017-12-02 03:00:00+01:00,362.0,235.0,8782.0,3402.0,149.0,672.0,0.0,995.0,25.0,7016.0,0.0,27.0,435.0
2017-12-02 04:00:00+01:00,355.0,235.0,8766.0,3399.0,135.0,673.0,0.0,940.0,38.0,6883.0,0.0,28.0,570.0
2017-12-02 05:00:00+01:00,342.0,235.0,8889.0,3385.0,135.0,675.0,0.0,1010.0,62.0,7109.0,0.0,26.0,771.0
2017-12-02 06:00:00+01:00,351.0,235.0,10620.0,3381.0,134.0,675.0,0.0,1078.0,66.0,7865.0,0.0,27.0,956.0
2017-12-02 07:00:00+01:00,359.0,235.0,11514.0,3380.0,135.0,676.0,0.0,1293.0,110.0,8790.0,75.0,26.0,1156.0
2017-12-02 08:00:00+01:00,360.0,235.0,12030.0,3348.0,135.0,675.0,61.0,1581.0,263.0,8817.0,730.0,28.0,1187.0
2017-12-02 09:00:00+01:00,344.0,235.0,12281.0,3394.0,135.0,674.0,932.0,1813.0,303.0,9173.0,1445.0,29.0,1086.0
2017-12-02 10:00:00+01:00,332.0,235.0,12588.0,3460.0,135.0,674.0,686.0,1585.0,280.0,9370.0,1949.0,29.0,1171.0
2017-12-02 11:00:00+01:00,335.0,235.0,12328.0,3484.0,135.0,674.0,276.0,1294.0,279.0,9281.0,2702.0,24.0,1334.0
2017-12-02 12:00:00+01:00,334.0,236.0,11961.0,3470.0,135.0,673.0,160.0,1091.0,197.0,9294.0,2438.0,23.0,1548.0
2017-12-02 13:00:00+01:00,337.0,236.0,11694.0,3434.0,135.0,672.0,160.0,1029.0,151.0,9151.0,2091.0,23.0,1899.0
