,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore
2017-04-01 00:00:00+02:00,200.0,73.0,452.0,2912.0,0.0,7.0
2017-04-01 01:00:00+02:00,347.0,73.0,770.0,2913.0,0.0,7.0
2017-04-01 02:00:00+02:00,188.0,72.0,478.0,2918.0,0.0,11.0
2017-04-01 03:00:00+02:00,125.0,73.0,466.0,2918.0,0.0,11.0
2017-04-01 04:00:00+02:00,112.0,73.0,424.0,2921.0,0.0,10.0
2017-04-01 05:00:00+02:00,93.0,72.0,399.0,2919.0,0.0,5.0
2017-04-01 06:00:00+02:00,166.0,72.0,521.0,2921.0,0.0,6.0
2017-04-01 07:00:00+02:00,160.0,71.0,525.0,2921.0,4.0,8.0
2017-04-01 08:00:00+02:00,222.0,71.0,631.0,2921.0,28.0,6.0
2017-04-01 09:00:00+02:00,232.0,71.0,692.0,2919.0,77.0,6.0
2017-04-01 10:00:00+02:00,94.0,71.0,619.0,2912.0,132.0,9.0
2017-04-01 11:00:00+02:00,75.0,71.0,575.0,2907.0,182.0,13.0
2017-04-01 12:00:00+02:00,73.0,71.0,506.0,2904.0,212.0,13.0
2017-04-01 13:00:00+02:00,98.0,71.0,459.0,2902.0,227.0,13.0
2017-04-01 14:00:00+02:00,111.0,71.0,456.0,2902.0,207.0,12.0
2017-04-01 15:00:00+02:00,120.0,71.0,448.0,2900.0,160.0,11.0
2017-04-01 16:00:00+02:00,147.0,71.0,478.0,2900.0,114.0,11.0
2017-04-01 17:00:00+02:00,162.0,71.0,541.0,2900.0,62.0,9.0
2017-04-01 18:00:00+02:00,273.0,70.0,615.0,2905.0,25.0,10.0
2017-04-01 19:00:00+02:00,1291.0,70.0,865.0,2906.0,5.0,10.0
2017-04-01 20:00:00+02:00,1428.0,70.0,1678.0,2913.0,0.0,8.0
2017-04-01 21:00:00+02:00,1131.0,70.0,868.0,2913.0,0.0,6.0
2017-04-01 22:00:00+02:00,969.0,70.0,650.0,2914.0,0.0,5.0
2017-04-01 23:00:00+02:00,356.0,70.0,556.0,2917.0,0.0,3.0
2017-04-02 00:00:00+02:00,193.0,69.0,541.0,2916.0,0.0,1.0
2017-04-02 01:00:00+02:00,109.0,69.0,506.0,2920.0,0.0,1.0
2017-04-02 02:00:00+02:00,126.0,69.0,476.0,2918.0,0.0,2.0
2017-04-02 03:00:00+02:00,116.0,69.0,464.0,2918.0,0.0,2.0
2017-04-02 04:00:00+02:00,109.0,69.0,459.0,2918.0,0.0,2.0
2017-04-02 05:00:00+02:00,117.0,68.0,470.0,2919.0,0.0,1.0
2017-04-02 06:00:00+02:00,107.0,68.0,455.0,2918.0,0.0,1.0
2017-04-02 07:00:00+02:00,76.0,68.0,502.0,2916.0,3.0,3.0
2017-04-02 08:00:00+02:00,122.0,68.0,557.0,2914.0,19.0,3.0
2017-04-02 09:00:00+02:00,119.0,68.0,545.0,2916.0,51.0,5.0
2017-04-02 10:00:00+02:00,104.0,67.0,504.0,2915.0,93.0,5.0
2017-04-02 11:00:00+02:00,88.0,68.0,503.0,2915.0,134.0,4.0
2017-04-02 12:00:00+02:00,79.0,68.0,503.0,2907.0,158.0,4.0
2017-04-02 13:00:00+02:00,84.0,68.0,492.0,2906.0,157.0,3.0
2017-04-02 14:00:00+02:00,94.0,68.0,490.0,2904.0,156.0,6.0
2017-04-02 15:00:00+02:00,108.0,68.0,519.0,2900.0,136.0,6.0
2017-04-02 16:00:00+02:00,118.0,68.0,504.0,2906.0,102.0,5.0
2017-04-02 17:00:00+02:00,112.0,68.0,520.0,2908.0,62.0,4.0
2017-04-02 18:00:00+02:00,154.0,67.0,525.0,2900.0,30.0,4.0
2017-04-02 19:00:00+02:00,1010.0,67.0,887.0,2899.0,6.0,4.0
2017-04-02 20:00:00+02:00,1402.0,67.0,1540.0,2899.0,0.0,3.0
2017-04-02 21:00:00+02:00,870.0,67.0,733.0,2900.0,0.0,4.0
2017-04-02 22:00:00+02:00,758.0,67.0,870.0,2902.0,0.0,6.0
2017-04-02 23:00:00+02:00,245.0,68.0,771.0,2906.0,0.0,7.0
2017-04-03 00:00:00+02:00,228.0,68.0,416.0,2904.0,0.0,4.0
2017-04-03 01:00:00+02:00,117.0,69.0,388.0,2904.0,0.0,5.0
2017-04-03 02:00:00+02:00,154.0,69.0,416.0,2905.0,0.0,3.0
2017-04-03 03:00:00+02:00,114.0,69.0,410.0,2908.0,0.0,4.0
2017-04-03 04:00:00+02:00,108.0,70.0,386.0,2909.0,0.0,8.0
2017-04-03 05:00:00+02:00,330.0,70.0,398.0,2908.0,0.0,11.0
2017-04-03 06:00:00+02:00,1470.0,70.0,663.0,2910.0,0.0,9.0
2017-04-03 07:00:00+02:00,1974.0,70.0,1150.0,2912.0,8.0,6.0
2017-04-03 08:00:00+02:00,1975.0,70.0,1272.0,2914.0,49.0,3.0
2017-04-03 09:00:00+02:00,1885.0,72.0,1199.0,2912.0,113.0,2.0
2017-04-03 10:00:00+02:00,1726.0,75.0,931.0,2904.0,167.0,2.0
2017-04-03 11:00:00+02:00,1196.0,75.0,734.0,2901.0,193.0,2.0
2017-04-03 12:00:00+02:00,549.0,74.0,425.0,2901.0,207.0,2.0
2017-04-03 13:00:00+02:00,414.0,75.0,369.0,2898.0,215.0,2.0
2017-04-03 14:00:00+02:00,362.0,75.0,306.0,2892.0,212.0,5.0
2017-04-03 15:00:00+02:00,420.0,75.0,340.0,2891.0,196.0,6.0
2017-04-03 16:00:00+02:00,438.0,74.0,323.0,2891.0,149.0,6.0
2017-04-03 17:00:00+02:00,534.0,72.0,423.0,2897.0,92.0,7.0
2017-04-03 18:00:00+02:00,1173.0,71.0,637.0,2899.0,38.0,11.0
2017-04-03 19:00:00+02:00,1525.0,71.0,927.0,2899.0,8.0,7.0
2017-04-03 20:00:00+02:00,1556.0,70.0,990.0,2900.0,0.0,3.0
2017-04-03 21:00:00+02:00,1055.0,68.0,637.0,2900.0,0.0,5.0
2017-04-03 22:00:00+02:00,594.0,70.0,483.0,2901.0,0.0,5.0
2017-04-03 23:00:00+02:00,269.0,71.0,370.0,2903.0,0.0,4.0
2017-04-04 00:00:00+02:00,171.0,71.0,289.0,2904.0,0.0,4.0
2017-04-04 01:00:00+02:00,99.0,71.0,313.0,2907.0,0.0,2.0
2017-04-04 02:00:00+02:00,105.0,71.0,321.0,2907.0,0.0,1.0
2017-04-04 03:00:00+02:00,143.0,71.0,309.0,2910.0,0.0,1.0
2017-04-04 04:00:00+02:00,105.0,71.0,343.0,2915.0,0.0,1.0
2017-04-04 05:00:00+02:00,234.0,71.0,360.0,2917.0,0.0,1.0
2017-04-04 06:00:00+02:00,908.0,70.0,461.0,2914.0,0.0,0.0
2017-04-04 07:00:00+02:00,1237.0,70.0,829.0,2915.0,5.0,1.0
2017-04-04 08:00:00+02:00,1501.0,70.0,1029.0,2918.0,38.0,2.0
2017-04-04 09:00:00+02:00,1340.0,70.0,864.0,2919.0,92.0,1.0
2017-04-04 10:00:00+02:00,743.0,70.0,594.0,2911.0,148.0,1.0
2017-04-04 11:00:00+02:00,414.0,69.0,757.0,2908.0,184.0,2.0
2017-04-04 12:00:00+02:00,507.0,68.0,535.0,2739.0,173.0,4.0
2017-04-04 13:00:00+02:00,654.0,68.0,446.0,2885.0,163.0,5.0
2017-04-04 14:00:00+02:00,610.0,68.0,346.0,2907.0,146.0,6.0
2017-04-04 15:00:00+02:00,567.0,68.0,237.0,2908.0,123.0,7.0
2017-04-04 16:00:00+02:00,520.0,68.0,262.0,2909.0,96.0,6.0
2017-04-04 17:00:00+02:00,401.0,68.0,237.0,2912.0,67.0,6.0
2017-04-04 18:00:00+02:00,566.0,68.0,567.0,2908.0,33.0,6.0
2017-04-04 19:00:00+02:00,1049.0,67.0,703.0,2908.0,7.0,6.0
2017-04-04 20:00:00+02:00,1402.0,65.0,709.0,2910.0,0.0,4.0
2017-04-04 21:00:00+02:00,610.0,66.0,502.0,2911.0,0.0,4.0
2017-04-04 22:00:00+02:00,247.0,66.0,435.0,2913.0,0.0,4.0
2017-04-04 23:00:00+02:00,158.0,66.0,363.0,2915.0,0.0,5.0
2017-04-05 00:00:00+02:00,126.0,66.0,389.0,2916.0,0.0,8.0
2017-04-05 01:00:00+02:00,103.0,68.0,384.0,2918.0,0.0,7.0
2017-04-05 02:00:00+02:00,39.0,68.0,370.0,2919.0,0.0,7.0
2017-04-05 03:00:00+02:00,29.0,70.0,410.0,2921.0,0.0,4.0
2017-04-05 04:00:00+02:00,11.0,69.0,378.0,2923.0,0.0,4.0
2017-04-05 05:00:00+02:00,65.0,68.0,425.0,2923.0,0.0,4.0
2017-04-05 06:00:00+02:00,609.0,68.0,459.0,2921.0,0.0,6.0
2017-04-05 07:00:00+02:00,1463.0,68.0,772.0,2923.0,5.0,7.0
2017-04-05 08:00:00+02:00,1586.0,68.0,899.0,2923.0,36.0,4.0
2017-04-05 09:00:00+02:00,1785.0,69.0,865.0,2924.0,79.0,3.0
2017-04-05 10:00:00+02:00,1495.0,69.0,679.0,2920.0,140.0,3.0
2017-04-05 11:00:00+02:00,946.0,69.0,470.0,2917.0,184.0,4.0
2017-04-05 12:00:00+02:00,462.0,70.0,463.0,2912.0,206.0,5.0
2017-04-05 13:00:00+02:00,501.0,72.0,380.0,2911.0,220.0,3.0
2017-04-05 14:00:00+02:00,610.0,72.0,426.0,2909.0,201.0,3.0
2017-04-05 15:00:00+02:00,346.0,71.0,340.0,2725.0,169.0,4.0
2017-04-05 16:00:00+02:00,195.0,71.0,255.0,2541.0,130.0,4.0
2017-04-05 17:00:00+02:00,480.0,70.0,382.0,2908.0,78.0,4.0
2017-04-05 18:00:00+02:00,467.0,69.0,387.0,2908.0,37.0,3.0
2017-04-05 19:00:00+02:00,560.0,68.0,641.0,2906.0,7.0,2.0
2017-04-05 20:00:00+02:00,619.0,66.0,595.0,2909.0,0.0,3.0
2017-04-05 21:00:00+02:00,488.0,67.0,573.0,2908.0,0.0,6.0
2017-04-05 22:00:00+02:00,599.0,67.0,624.0,2909.0,0.0,7.0
2017-04-05 23:00:00+02:00,498.0,67.0,530.0,2913.0,0.0,6.0
2017-04-06 00:00:00+02:00,213.0,66.0,294.0,2917.0,0.0,7.0
2017-04-06 01:00:00+02:00,129.0,66.0,350.0,2919.0,0.0,8.0
2017-04-06 02:00:00+02:00,54.0,66.0,340.0,2921.0,0.0,8.0
2017-04-06 03:00:00+02:00,22.0,68.0,345.0,2921.0,0.0,9.0
2017-04-06 04:00:00+02:00,26.0,67.0,331.0,2921.0,0.0,14.0
2017-04-06 05:00:00+02:00,123.0,67.0,354.0,2921.0,0.0,15.0
2017-04-06 06:00:00+02:00,452.0,67.0,379.0,2920.0,0.0,17.0
2017-04-06 07:00:00+02:00,1660.0,67.0,847.0,2921.0,4.0,14.0
2017-04-06 08:00:00+02:00,1798.0,66.0,888.0,2920.0,25.0,13.0
2017-04-06 09:00:00+02:00,1788.0,65.0,639.0,2926.0,70.0,8.0
2017-04-06 10:00:00+02:00,1594.0,66.0,642.0,2927.0,125.0,6.0
2017-04-06 11:00:00+02:00,908.0,66.0,401.0,2917.0,177.0,6.0
2017-04-06 12:00:00+02:00,695.0,66.0,324.0,2915.0,205.0,6.0
2017-04-06 13:00:00+02:00,740.0,66.0,408.0,2915.0,209.0,6.0
2017-04-06 14:00:00+02:00,359.0,67.0,338.0,2913.0,214.0,6.0
2017-04-06 15:00:00+02:00,133.0,67.0,331.0,2913.0,212.0,6.0
2017-04-06 16:00:00+02:00,365.0,66.0,364.0,2910.0,178.0,5.0
2017-04-06 17:00:00+02:00,210.0,65.0,401.0,2908.0,123.0,5.0
2017-04-06 18:00:00+02:00,449.0,64.0,438.0,2910.0,59.0,7.0
2017-04-06 19:00:00+02:00,659.0,64.0,610.0,2912.0,13.0,9.0
2017-04-06 20:00:00+02:00,791.0,63.0,638.0,2914.0,0.0,6.0
2017-04-06 21:00:00+02:00,870.0,65.0,411.0,2916.0,0.0,7.0
2017-04-06 22:00:00+02:00,473.0,69.0,331.0,2920.0,0.0,7.0
2017-04-06 23:00:00+02:00,475.0,67.0,301.0,2924.0,0.0,8.0
2017-04-07 00:00:00+02:00,383.0,64.0,297.0,2926.0,0.0,9.0
2017-04-07 01:00:00+02:00,111.0,61.0,341.0,2927.0,0.0,10.0
2017-04-07 02:00:00+02:00,76.0,61.0,345.0,2928.0,0.0,13.0
2017-04-07 03:00:00+02:00,70.0,63.0,380.0,2933.0,0.0,11.0
2017-04-07 04:00:00+02:00,158.0,64.0,406.0,2931.0,0.0,12.0
2017-04-07 05:00:00+02:00,262.0,64.0,415.0,2931.0,0.0,12.0
2017-04-07 06:00:00+02:00,1729.0,64.0,836.0,2932.0,0.0,11.0
2017-04-07 07:00:00+02:00,2018.0,64.0,1027.0,2932.0,12.0,8.0
2017-04-07 08:00:00+02:00,1873.0,63.0,1078.0,2931.0,64.0,5.0
2017-04-07 09:00:00+02:00,1962.0,63.0,862.0,2931.0,131.0,4.0
2017-04-07 10:00:00+02:00,1715.0,63.0,808.0,2923.0,196.0,5.0
2017-04-07 11:00:00+02:00,1472.0,63.0,700.0,2920.0,243.0,5.0
2017-04-07 12:00:00+02:00,1190.0,63.0,519.0,2913.0,270.0,7.0
2017-04-07 13:00:00+02:00,668.0,63.0,481.0,2912.0,277.0,7.0
2017-04-07 14:00:00+02:00,263.0,63.0,512.0,2911.0,263.0,11.0
2017-04-07 15:00:00+02:00,110.0,63.0,491.0,2906.0,234.0,11.0
2017-04-07 16:00:00+02:00,118.0,63.0,465.0,2905.0,191.0,10.0
2017-04-07 17:00:00+02:00,193.0,63.0,448.0,2901.0,129.0,10.0
2017-04-07 18:00:00+02:00,532.0,63.0,535.0,2898.0,61.0,10.0
2017-04-07 19:00:00+02:00,616.0,63.0,646.0,2899.0,13.0,9.0
2017-04-07 20:00:00+02:00,661.0,63.0,718.0,2898.0,0.0,6.0
2017-04-07 21:00:00+02:00,902.0,64.0,605.0,2899.0,0.0,7.0
2017-04-07 22:00:00+02:00,844.0,65.0,639.0,2905.0,0.0,7.0
2017-04-07 23:00:00+02:00,948.0,64.0,781.0,2910.0,0.0,4.0
2017-04-08 00:00:00+02:00,363.0,29.0,451.0,2913.0,0.0,3.0
2017-04-08 01:00:00+02:00,202.0,29.0,343.0,2917.0,0.0,2.0
2017-04-08 02:00:00+02:00,192.0,29.0,336.0,2918.0,0.0,4.0
2017-04-08 03:00:00+02:00,195.0,29.0,343.0,2922.0,0.0,3.0
2017-04-08 04:00:00+02:00,88.0,28.0,330.0,2923.0,0.0,5.0
2017-04-08 05:00:00+02:00,209.0,28.0,371.0,2924.0,0.0,3.0
2017-04-08 06:00:00+02:00,265.0,27.0,381.0,2922.0,0.0,2.0
2017-04-08 07:00:00+02:00,396.0,27.0,438.0,2926.0,13.0,1.0
2017-04-08 08:00:00+02:00,427.0,28.0,865.0,2923.0,64.0,1.0
2017-04-08 09:00:00+02:00,392.0,28.0,608.0,2922.0,132.0,1.0
2017-04-08 10:00:00+02:00,186.0,29.0,470.0,2912.0,191.0,1.0
2017-04-08 11:00:00+02:00,140.0,29.0,434.0,2906.0,232.0,0.0
2017-04-08 12:00:00+02:00,75.0,29.0,431.0,2903.0,255.0,0.0
2017-04-08 13:00:00+02:00,76.0,29.0,408.0,2898.0,260.0,2.0
2017-04-08 14:00:00+02:00,82.0,29.0,409.0,2892.0,250.0,3.0
2017-04-08 15:00:00+02:00,73.0,29.0,400.0,2891.0,223.0,4.0
2017-04-08 16:00:00+02:00,72.0,29.0,426.0,2889.0,181.0,4.0
2017-04-08 17:00:00+02:00,81.0,29.0,444.0,2886.0,122.0,4.0
2017-04-08 18:00:00+02:00,200.0,29.0,460.0,2882.0,58.0,4.0
2017-04-08 19:00:00+02:00,313.0,29.0,1027.0,2884.0,12.0,2.0
2017-04-08 20:00:00+02:00,988.0,28.0,1421.0,2888.0,0.0,1.0
2017-04-08 21:00:00+02:00,631.0,28.0,1290.0,2897.0,0.0,1.0
2017-04-08 22:00:00+02:00,460.0,28.0,1224.0,2900.0,0.0,2.0
2017-04-08 23:00:00+02:00,244.0,28.0,610.0,2906.0,0.0,2.0
2017-04-09 00:00:00+02:00,171.0,60.0,351.0,2914.0,0.0,1.0
2017-04-09 01:00:00+02:00,180.0,59.0,320.0,2917.0,0.0,1.0
2017-04-09 02:00:00+02:00,137.0,59.0,338.0,2914.0,0.0,1.0
2017-04-09 03:00:00+02:00,86.0,59.0,330.0,2917.0,0.0,2.0
2017-04-09 04:00:00+02:00,92.0,60.0,341.0,2921.0,0.0,3.0
2017-04-09 05:00:00+02:00,90.0,61.0,346.0,2921.0,0.0,3.0
2017-04-09 06:00:00+02:00,96.0,61.0,318.0,2923.0,0.0,3.0
2017-04-09 07:00:00+02:00,125.0,61.0,362.0,2924.0,15.0,3.0
2017-04-09 08:00:00+02:00,106.0,60.0,389.0,2923.0,69.0,2.0
2017-04-09 09:00:00+02:00,94.0,61.0,392.0,2920.0,137.0,1.0
2017-04-09 10:00:00+02:00,88.0,60.0,381.0,2911.0,196.0,1.0
2017-04-09 11:00:00+02:00,103.0,60.0,366.0,2901.0,237.0,1.0
2017-04-09 12:00:00+02:00,96.0,59.0,371.0,2890.0,260.0,0.0
2017-04-09 13:00:00+02:00,109.0,58.0,363.0,2884.0,265.0,1.0
2017-04-09 14:00:00+02:00,81.0,57.0,348.0,2877.0,255.0,3.0
2017-04-09 15:00:00+02:00,88.0,58.0,337.0,2874.0,229.0,4.0
2017-04-09 16:00:00+02:00,98.0,57.0,387.0,2872.0,184.0,4.0
2017-04-09 17:00:00+02:00,95.0,57.0,362.0,2871.0,124.0,3.0
2017-04-09 18:00:00+02:00,153.0,57.0,399.0,2873.0,59.0,2.0
2017-04-09 19:00:00+02:00,284.0,57.0,433.0,2872.0,13.0,1.0
2017-04-09 20:00:00+02:00,779.0,58.0,602.0,2877.0,0.0,2.0
2017-04-09 21:00:00+02:00,426.0,61.0,517.0,2884.0,0.0,1.0
2017-04-09 22:00:00+02:00,343.0,63.0,415.0,2895.0,0.0,1.0
2017-04-09 23:00:00+02:00,117.0,61.0,400.0,2899.0,0.0,1.0
2017-04-10 00:00:00+02:00,56.0,60.0,333.0,2904.0,0.0,4.0
2017-04-10 01:00:00+02:00,19.0,58.0,317.0,2908.0,0.0,6.0
2017-04-10 02:00:00+02:00,30.0,56.0,334.0,2912.0,0.0,9.0
2017-04-10 03:00:00+02:00,58.0,56.0,334.0,2912.0,0.0,9.0
2017-04-10 04:00:00+02:00,35.0,56.0,315.0,2915.0,0.0,12.0
2017-04-10 05:00:00+02:00,60.0,56.0,356.0,2917.0,0.0,11.0
2017-04-10 06:00:00+02:00,298.0,55.0,450.0,2916.0,0.0,13.0
2017-04-10 07:00:00+02:00,861.0,56.0,1225.0,2916.0,16.0,12.0
2017-04-10 08:00:00+02:00,1056.0,57.0,1334.0,2915.0,70.0,9.0
2017-04-10 09:00:00+02:00,1213.0,57.0,1184.0,2908.0,142.0,5.0
2017-04-10 10:00:00+02:00,605.0,59.0,874.0,2900.0,203.0,4.0
2017-04-10 11:00:00+02:00,526.0,58.0,721.0,2889.0,246.0,5.0
2017-04-10 12:00:00+02:00,264.0,58.0,350.0,2882.0,269.0,6.0
2017-04-10 13:00:00+02:00,171.0,59.0,365.0,2876.0,274.0,8.0
2017-04-10 14:00:00+02:00,143.0,59.0,376.0,2869.0,259.0,8.0
2017-04-10 15:00:00+02:00,141.0,59.0,357.0,2868.0,225.0,10.0
2017-04-10 16:00:00+02:00,154.0,58.0,333.0,2866.0,179.0,10.0
