,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore
2017-01-01 00:00:00+01:00,8.088000000000001,0.6960000000000001,21.984,20.904,0.0,0.033
2017-01-01 01:00:00+01:00,3.576,0.6960000000000001,24.456,20.916,0.0,0.033
2017-01-01 02:00:00+01:00,3.648,0.6960000000000001,16.44,20.904,0.0,0.033
2017-01-01 03:00:00+01:00,3.7680000000000002,0.672,14.184000000000001,20.892,0.0,0.033
2017-01-01 04:00:00+01:00,3.528,0.672,13.512,20.904,0.0,0.033
2017-01-01 05:00:00+01:00,2.832,0.672,12.120000000000001,20.892,0.0,0.033
2017-01-01 06:00:00+01:00,1.416,0.672,12.048,20.88,0.0,0.033
2017-01-01 07:00:00+01:00,1.968,0.672,13.248000000000001,20.88,0.0,0.022
2017-01-01 08:00:00+01:00,1.2,0.672,12.144,20.868000000000002,0.082,0.022
2017-01-01 09:00:00+01:00,1.008,0.672,16.776,20.892,0.779,0.033
2017-01-01 10:00:00+01:00,2.472,0.672,16.584,20.892,1.8860000000000001,0.033
2017-01-01 11:00:00+01:00,2.88,0.672,18.288,20.892,2.7880000000000003,0.033
2017-01-01 12:00:00+01:00,3.048,0.6960000000000001,11.496,20.94,3.2800000000000002,0.022
2017-01-01 13:00:00+01:00,3.048,0.672,12.24,20.88,3.157,0.011
2017-01-01 14:00:00+01:00,3.072,0.672,23.856,20.88,2.378,0.022
2017-01-01 15:00:00+01:00,2.2560000000000002,0.672,20.616,20.916,1.107,0.033
2017-01-01 16:00:00+01:00,2.736,0.6960000000000001,16.488,20.868000000000002,0.164,0.033
2017-01-01 17:00:00+01:00,4.104,0.72,25.656,20.952,0.0,0.05499999999999999
2017-01-01 18:00:00+01:00,6.456,0.72,44.448,20.976,0.0,0.154
2017-01-01 19:00:00+01:00,6.408,0.72,51.024,20.964000000000002,0.0,0.16499999999999998
2017-01-01 20:00:00+01:00,6.672,0.72,30.504,20.94,0.0,0.143
2017-01-01 21:00:00+01:00,5.064,0.72,32.328,20.904,0.0,0.121
2017-01-01 22:00:00+01:00,4.992,0.72,24.264,20.904,0.0,0.132
2017-01-01 23:00:00+01:00,2.88,0.72,13.224,20.916,0.0,0.132
2017-01-02 00:00:00+01:00,4.248,0.72,13.632,20.916,0.0,0.154
2017-01-02 01:00:00+01:00,3.576,0.6960000000000001,11.256,20.892,0.0,0.19799999999999998
2017-01-02 02:00:00+01:00,4.68,0.648,11.232000000000001,20.904,0.0,0.176
2017-01-02 03:00:00+01:00,3.84,0.648,11.016,20.88,0.0,0.19799999999999998
2017-01-02 04:00:00+01:00,4.176,0.648,11.040000000000001,20.88,0.0,0.209
2017-01-02 05:00:00+01:00,4.392,0.672,11.952,20.88,0.0,0.187
2017-01-02 06:00:00+01:00,4.992,0.672,10.656,20.856,0.0,0.143
2017-01-02 07:00:00+01:00,6.36,0.672,19.44,20.88,0.0,0.121
2017-01-02 08:00:00+01:00,8.352,0.648,44.88,20.856,0.082,0.09899999999999999
2017-01-02 09:00:00+01:00,6.672,0.672,44.64,20.868000000000002,0.738,0.09899999999999999
2017-01-02 10:00:00+01:00,7.08,0.672,44.544000000000004,20.88,1.5170000000000001,0.066
2017-01-02 11:00:00+01:00,6.288,0.672,46.008,20.868000000000002,2.378,0.05499999999999999
2017-01-02 12:00:00+01:00,7.2,0.672,42.84,20.868000000000002,2.706,0.033
2017-01-02 13:00:00+01:00,14.256,0.672,45.288000000000004,20.868000000000002,2.378,0.044
2017-01-02 14:00:00+01:00,11.496,0.6960000000000001,41.088,20.88,1.476,0.088
2017-01-02 15:00:00+01:00,6.864,0.72,23.352,20.868000000000002,0.656,0.066
2017-01-02 16:00:00+01:00,10.152000000000001,0.744,38.904,20.868000000000002,0.082,0.05499999999999999
2017-01-02 17:00:00+01:00,30.216,0.768,57.816,20.868000000000002,0.0,0.066
2017-01-02 18:00:00+01:00,27.240000000000002,0.768,54.288000000000004,20.856,0.0,0.066
2017-01-02 19:00:00+01:00,20.256,0.768,54.768,20.88,0.0,0.044
2017-01-02 20:00:00+01:00,18.168,0.768,48.480000000000004,20.868000000000002,0.0,0.044
2017-01-02 21:00:00+01:00,7.872,0.768,28.248,20.892,0.0,0.033
2017-01-02 22:00:00+01:00,5.232,0.768,20.04,20.88,0.0,0.066
2017-01-02 23:00:00+01:00,5.832,0.744,18.648,20.916,0.0,0.077
