,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Waste,Wind Onshore
2017-11-01 00:00:00+01:00,26.68,575.6400000000001,301.84,0.0,0.28800000000000003,0.552,22.176000000000002,68.06,,11.06664,0.8799999999999999
2017-11-01 00:15:00+01:00,26.450000000000003,594.5,302.82,0.0,0.28800000000000003,0.624,21.444,68.06,,9.2222,0.869
2017-11-01 00:30:00+01:00,25.53,576.46,303.31,0.0,0.28800000000000003,0.624,20.736,68.06,,8.29998,0.836
2017-11-01 00:45:00+01:00,26.450000000000003,545.3000000000001,301.84,0.0,0.28800000000000003,0.624,19.992,68.06,,10.14442,0.869
2017-11-01 01:00:00+01:00,26.450000000000003,572.36,290.57,0.0,0.28800000000000003,0.624,19.332,66.42,,10.14442,0.8909999999999999
2017-11-01 01:15:00+01:00,25.53,582.2,292.04,0.0,0.28800000000000003,0.624,18.816,66.42,,11.06664,0.9019999999999999
2017-11-01 01:30:00+01:00,24.61,577.2800000000001,266.07,0.0,0.28800000000000003,0.624,18.144000000000002,66.42,,11.06664,0.869
2017-11-01 01:45:00+01:00,23.92,564.98,274.4,0.0,0.28800000000000003,0.624,17.184,59.040000000000006,,11.06664,0.836
2017-11-01 02:00:00+01:00,21.85,578.1,302.82,0.0,0.28800000000000003,0.624,17.112000000000002,59.040000000000006,,11.06664,0.7699999999999999
2017-11-01 02:15:00+01:00,18.630000000000003,574.82,313.6,0.0,0.28800000000000003,0.624,17.076,59.040000000000006,,11.06664,0.704
2017-11-01 02:30:00+01:00,17.02,552.6800000000001,310.17,0.0,0.28800000000000003,0.624,17.1,59.040000000000006,,11.06664,0.638
2017-11-01 02:45:00+01:00,16.330000000000002,545.3000000000001,304.78,0.733,0.28800000000000003,0.624,17.1,59.040000000000006,,11.06664,0.605
2017-11-01 03:00:00+01:00,15.870000000000001,583.84,319.96999999999997,0.733,0.264,0.624,17.124,59.040000000000006,,10.14442,0.6489999999999999
2017-11-01 03:15:00+01:00,15.64,599.4200000000001,306.74,0.733,0.264,0.624,17.1,59.040000000000006,,10.14442,0.6489999999999999
2017-11-01 03:30:00+01:00,15.64,598.6,299.39,0.733,0.264,0.624,17.1,59.040000000000006,,9.2222,0.748
2017-11-01 03:45:00+01:00,15.64,595.32,288.12,0.733,0.264,0.624,17.016000000000002,59.040000000000006,,10.14442,0.814
2017-11-01 04:00:00+01:00,15.64,580.5600000000001,299.88,0.733,0.264,0.624,17.004,59.86000000000001,,10.14442,0.748
2017-11-01 04:15:00+01:00,15.64,583.84,304.78,0.733,0.264,0.624,16.98,59.86000000000001,,11.06664,0.726
2017-11-01 04:30:00+01:00,15.41,587.12,305.27,0.0,0.264,0.624,16.968,59.86000000000001,,11.06664,0.726
2017-11-01 04:45:00+01:00,15.180000000000001,598.6,306.74,0.0,0.264,0.624,16.956,59.86000000000001,,11.98886,0.6599999999999999
2017-11-01 05:00:00+01:00,16.1,586.3000000000001,320.95,0.0,0.264,0.624,16.956,68.88000000000001,,11.98886,0.572
2017-11-01 05:15:00+01:00,16.560000000000002,591.22,309.68,0.0,0.264,0.624,16.932,68.88000000000001,,11.06664,0.594
2017-11-01 05:30:00+01:00,17.71,601.0600000000001,315.56,0.0,0.264,0.624,16.956,68.88000000000001,,11.06664,0.572
2017-11-01 05:45:00+01:00,18.400000000000002,597.7800000000001,315.56,0.0,0.264,0.624,16.956,68.88000000000001,,11.06664,0.572
2017-11-01 06:00:00+01:00,19.78,551.86,326.83,0.0,0.264,0.624,16.992,67.24000000000001,,11.06664,0.594
2017-11-01 06:15:00+01:00,21.39,541.2,330.75,0.0,0.264,0.624,16.992,67.24000000000001,,11.06664,0.5389999999999999
2017-11-01 06:30:00+01:00,24.150000000000002,574.0,333.69,0.0,0.264,0.624,17.004,67.24000000000001,,11.06664,0.429
2017-11-01 06:45:00+01:00,25.76,592.86,359.17,0.0,0.264,0.624,16.992,67.24000000000001,,11.98886,0.297
2017-11-01 07:00:00+01:00,26.91,562.5200000000001,317.52,0.0,0.264,0.624,17.004,69.7,,12.91108,0.286
2017-11-01 07:15:00+01:00,27.14,537.9200000000001,345.45,0.0,0.264,0.624,17.004,69.7,,11.98886,0.286
