,Biomass,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2017-05-01 00:00:00+02:00,357.0,1448.0,0.0,281.0,9.0,2866.0,406.0,0.0,257.0,770.0,564.0
2017-05-01 01:00:00+02:00,277.0,1504.0,0.0,246.0,10.0,2867.0,401.0,0.0,251.0,548.0,442.0
2017-05-01 02:00:00+02:00,236.0,1396.0,0.0,731.0,11.0,2869.0,412.0,0.0,251.0,282.0,370.0
2017-05-01 03:00:00+02:00,197.0,1542.0,0.0,908.0,12.0,2871.0,355.0,0.0,251.0,347.0,330.0
2017-05-01 04:00:00+02:00,202.0,1485.0,0.0,826.0,11.0,2874.0,385.0,0.0,254.0,291.0,296.0
2017-05-01 05:00:00+02:00,199.0,1272.0,0.0,764.0,11.0,2872.0,405.0,0.0,256.0,397.0,242.0
2017-05-01 06:00:00+02:00,211.0,1350.0,0.0,723.0,10.0,2873.0,444.0,4.0,256.0,410.0,228.0
2017-05-01 07:00:00+02:00,211.0,1400.0,0.0,628.0,9.0,2874.0,487.0,94.0,257.0,330.0,229.0
2017-05-01 08:00:00+02:00,265.0,1506.0,0.0,11.0,10.0,2874.0,529.0,255.0,257.0,445.0,412.0
2017-05-01 09:00:00+02:00,356.0,1463.0,0.0,189.0,10.0,2873.0,603.0,463.0,257.0,512.0,483.0
2017-05-01 10:00:00+02:00,353.0,1344.0,0.0,280.0,10.0,2872.0,597.0,616.0,259.0,458.0,501.0
2017-05-01 11:00:00+02:00,358.0,1344.0,0.0,236.0,10.0,2872.0,597.0,651.0,262.0,483.0,450.0
2017-05-01 12:00:00+02:00,358.0,1525.0,0.0,347.0,10.0,2872.0,659.0,601.0,262.0,491.0,383.0
2017-05-01 13:00:00+02:00,359.0,1631.0,0.0,440.0,10.0,2868.0,699.0,601.0,261.0,361.0,304.0
2017-05-01 14:00:00+02:00,358.0,1625.0,0.0,150.0,9.0,2867.0,696.0,675.0,262.0,257.0,251.0
2017-05-01 15:00:00+02:00,361.0,1592.0,0.0,652.0,9.0,2867.0,677.0,735.0,261.0,229.0,220.0
2017-05-01 16:00:00+02:00,357.0,1686.0,0.0,710.0,9.0,2865.0,658.0,722.0,261.0,246.0,163.0
2017-05-01 17:00:00+02:00,348.0,1770.0,0.0,895.0,9.0,2863.0,650.0,721.0,261.0,230.0,129.0
2017-05-01 18:00:00+02:00,345.0,1982.0,0.0,139.0,9.0,2863.0,666.0,507.0,262.0,82.0,98.0
2017-05-01 19:00:00+02:00,336.0,2155.0,0.0,107.0,9.0,2864.0,667.0,240.0,262.0,5.0,62.0
2017-05-01 20:00:00+02:00,337.0,2316.0,0.0,12.0,9.0,2865.0,664.0,60.0,260.0,4.0,57.0
2017-05-01 21:00:00+02:00,342.0,2427.0,0.0,332.0,9.0,2865.0,639.0,0.0,260.0,16.0,65.0
2017-05-01 22:00:00+02:00,339.0,2530.0,0.0,461.0,10.0,2865.0,635.0,0.0,261.0,38.0,72.0
2017-05-01 23:00:00+02:00,344.0,2574.0,0.0,626.0,10.0,2866.0,620.0,0.0,262.0,83.0,85.0
2017-05-02 00:00:00+02:00,339.0,2495.0,0.0,139.0,10.0,2866.0,571.0,0.0,261.0,99.0,101.0
2017-05-02 01:00:00+02:00,348.0,2511.0,0.0,1.0,9.0,2866.0,461.0,0.0,259.0,78.0,107.0
2017-05-02 02:00:00+02:00,351.0,2527.0,0.0,206.0,9.0,2866.0,360.0,0.0,260.0,49.0,104.0
2017-05-02 03:00:00+02:00,351.0,2391.0,0.0,580.0,9.0,2866.0,345.0,0.0,259.0,44.0,87.0
2017-05-02 04:00:00+02:00,349.0,2500.0,0.0,566.0,9.0,2867.0,422.0,0.0,262.0,28.0,74.0
2017-05-02 05:00:00+02:00,348.0,2829.0,0.0,91.0,9.0,2865.0,480.0,0.0,250.0,10.0,53.0
2017-05-02 06:00:00+02:00,352.0,3301.0,0.0,280.0,9.0,2864.0,578.0,20.0,255.0,1.0,66.0
2017-05-02 07:00:00+02:00,350.0,3448.0,0.0,29.0,9.0,2865.0,669.0,216.0,259.0,5.0,71.0
2017-05-02 08:00:00+02:00,352.0,3395.0,0.0,164.0,9.0,2864.0,691.0,540.0,248.0,0.0,71.0
2017-05-02 09:00:00+02:00,349.0,3452.0,0.0,375.0,9.0,2866.0,696.0,678.0,255.0,5.0,60.0
2017-05-02 10:00:00+02:00,353.0,3470.0,0.0,552.0,9.0,2865.0,690.0,663.0,258.0,22.0,74.0
2017-05-02 11:00:00+02:00,357.0,3449.0,0.0,601.0,8.0,2862.0,696.0,652.0,251.0,85.0,155.0
2017-05-02 12:00:00+02:00,356.0,3418.0,0.0,424.0,8.0,2862.0,708.0,683.0,257.0,136.0,234.0
2017-05-02 13:00:00+02:00,355.0,3404.0,0.0,471.0,8.0,2863.0,701.0,626.0,264.0,88.0,296.0
2017-05-02 14:00:00+02:00,358.0,3288.0,0.0,61.0,8.0,2862.0,712.0,621.0,262.0,72.0,245.0
2017-05-02 15:00:00+02:00,356.0,3223.0,0.0,133.0,9.0,2861.0,699.0,643.0,263.0,81.0,198.0
2017-05-02 16:00:00+02:00,356.0,3224.0,0.0,18.0,10.0,2855.0,664.0,554.0,262.0,61.0,145.0
2017-05-02 17:00:00+02:00,352.0,3298.0,0.0,166.0,10.0,2857.0,689.0,409.0,261.0,30.0,96.0
2017-05-02 18:00:00+02:00,353.0,3309.0,0.0,189.0,8.0,2861.0,700.0,273.0,264.0,34.0,89.0
2017-05-02 19:00:00+02:00,357.0,3357.0,0.0,282.0,8.0,2860.0,705.0,122.0,263.0,35.0,90.0
