,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Waste,Wind Onshore
2017-02-01 00:00:00+01:00,110.0,449.0,868.0,1.0,8.0,9.0,1900.0,88.0,10.0,14.0,27.0
2017-02-01 00:15:00+01:00,110.0,455.0,867.0,1.0,8.0,9.0,1843.0,88.0,10.0,14.0,31.0
2017-02-01 00:30:00+01:00,110.0,433.0,842.0,0.0,8.0,9.0,1789.0,88.0,10.0,15.0,42.0
2017-02-01 00:45:00+01:00,112.0,424.0,822.0,0.0,8.0,9.0,1741.0,88.0,10.0,16.0,40.0
2017-02-01 01:00:00+01:00,111.0,447.0,810.0,0.0,8.0,9.0,1707.0,89.0,10.0,15.0,33.0
2017-02-01 01:15:00+01:00,112.0,428.0,814.0,0.0,8.0,9.0,1659.0,89.0,10.0,16.0,26.0
2017-02-01 01:30:00+01:00,110.0,420.0,825.0,0.0,8.0,9.0,1611.0,89.0,9.0,15.0,28.0
2017-02-01 01:45:00+01:00,105.0,421.0,819.0,0.0,8.0,9.0,1565.0,89.0,9.0,14.0,34.0
2017-02-01 02:00:00+01:00,96.0,444.0,788.0,0.0,8.0,9.0,1519.0,89.0,7.0,13.0,44.0
2017-02-01 02:15:00+01:00,87.0,445.0,779.0,0.0,8.0,9.0,1462.0,89.0,7.0,13.0,47.0
2017-02-01 02:30:00+01:00,85.0,425.0,805.0,0.0,8.0,9.0,1428.0,89.0,6.0,14.0,52.0
2017-02-01 02:45:00+01:00,85.0,423.0,801.0,0.0,8.0,9.0,1417.0,80.0,6.0,13.0,52.0
2017-02-01 03:00:00+01:00,84.0,420.0,808.0,0.0,8.0,9.0,1418.0,80.0,7.0,13.0,48.0
2017-02-01 03:15:00+01:00,84.0,406.0,816.0,0.0,8.0,9.0,1416.0,80.0,7.0,14.0,42.0
2017-02-01 03:30:00+01:00,83.0,404.0,810.0,0.0,8.0,9.0,1417.0,80.0,7.0,13.0,35.0
2017-02-01 03:45:00+01:00,84.0,403.0,800.0,0.0,8.0,9.0,1416.0,80.0,8.0,13.0,27.0
2017-02-01 04:00:00+01:00,84.0,403.0,787.0,0.0,8.0,9.0,1417.0,81.0,8.0,14.0,23.0
2017-02-01 04:15:00+01:00,84.0,414.0,805.0,0.0,8.0,9.0,1415.0,81.0,7.0,15.0,22.0
2017-02-01 04:30:00+01:00,86.0,435.0,781.0,1.0,8.0,9.0,1415.0,81.0,7.0,13.0,18.0
2017-02-01 04:45:00+01:00,90.0,447.0,774.0,0.0,8.0,9.0,1414.0,81.0,7.0,12.0,17.0
2017-02-01 05:00:00+01:00,91.0,431.0,724.0,0.0,8.0,9.0,1412.0,91.0,7.0,13.0,14.0
2017-02-01 05:15:00+01:00,97.0,417.0,814.0,1.0,8.0,9.0,1413.0,91.0,8.0,14.0,9.0
2017-02-01 05:30:00+01:00,106.0,429.0,902.0,1.0,8.0,9.0,1412.0,91.0,9.0,14.0,5.0
2017-02-01 05:45:00+01:00,110.0,447.0,1065.0,1.0,8.0,9.0,1410.0,91.0,9.0,14.0,2.0
2017-02-01 06:00:00+01:00,111.0,416.0,877.0,1.0,8.0,9.0,1410.0,91.0,10.0,14.0,1.0
2017-02-01 06:15:00+01:00,111.0,415.0,960.0,1.0,8.0,9.0,1411.0,91.0,10.0,14.0,0.0
2017-02-01 06:30:00+01:00,112.0,438.0,1071.0,1.0,8.0,9.0,1412.0,91.0,11.0,14.0,0.0
2017-02-01 06:45:00+01:00,111.0,451.0,1171.0,1.0,8.0,9.0,1412.0,91.0,11.0,14.0,1.0
2017-02-01 07:00:00+01:00,110.0,436.0,1030.0,0.0,8.0,9.0,1408.0,91.0,11.0,14.0,4.0
2017-02-01 07:15:00+01:00,111.0,448.0,995.0,0.0,8.0,9.0,1411.0,91.0,11.0,15.0,7.0
2017-02-01 07:30:00+01:00,107.0,449.0,1011.0,0.0,8.0,9.0,1410.0,91.0,11.0,14.0,7.0
2017-02-01 07:45:00+01:00,108.0,448.0,1011.0,0.0,8.0,9.0,1410.0,91.0,11.0,13.0,2.0
2017-02-01 08:00:00+01:00,110.0,444.0,1001.0,0.0,8.0,9.0,1409.0,90.0,11.0,13.0,1.0
2017-02-01 08:15:00+01:00,111.0,442.0,956.0,0.0,8.0,9.0,1410.0,90.0,11.0,14.0,0.0
2017-02-01 08:30:00+01:00,110.0,444.0,1029.0,0.0,8.0,9.0,1410.0,90.0,11.0,13.0,0.0
2017-02-01 08:45:00+01:00,108.0,446.0,1060.0,0.0,8.0,9.0,1409.0,90.0,11.0,14.0,1.0
2017-02-01 09:00:00+01:00,105.0,434.0,1009.0,0.0,8.0,9.0,1410.0,92.0,11.0,14.0,1.0
2017-02-01 09:15:00+01:00,108.0,435.0,1004.0,0.0,8.0,9.0,1413.0,92.0,10.0,14.0,1.0
2017-02-01 09:30:00+01:00,110.0,433.0,1029.0,0.0,8.0,9.0,1412.0,92.0,11.0,14.0,1.0
2017-02-01 09:45:00+01:00,111.0,428.0,1057.0,0.0,8.0,9.0,1413.0,92.0,11.0,16.0,1.0
2017-02-01 10:00:00+01:00,112.0,411.0,1016.0,0.0,8.0,9.0,1413.0,91.0,11.0,14.0,0.0
2017-02-01 10:15:00+01:00,113.0,402.0,1048.0,0.0,8.0,9.0,1413.0,91.0,11.0,13.0,0.0
2017-02-01 10:30:00+01:00,113.0,405.0,1075.0,1.0,8.0,9.0,1413.0,91.0,10.0,13.0,0.0
2017-02-01 10:45:00+01:00,114.0,416.0,1045.0,1.0,8.0,9.0,1413.0,91.0,11.0,13.0,0.0
2017-02-01 11:00:00+01:00,114.0,413.0,1079.0,1.0,8.0,9.0,1415.0,90.0,11.0,12.0,0.0
2017-02-01 11:15:00+01:00,115.0,413.0,1116.0,1.0,8.0,9.0,1413.0,90.0,11.0,13.0,0.0
2017-02-01 11:30:00+01:00,112.0,426.0,1115.0,1.0,8.0,9.0,1414.0,90.0,11.0,14.0,0.0
2017-02-01 11:45:00+01:00,111.0,425.0,1136.0,1.0,8.0,9.0,1412.0,90.0,11.0,15.0,0.0
2017-02-01 12:00:00+01:00,111.0,436.0,1100.0,1.0,8.0,9.0,1411.0,90.0,12.0,14.0,0.0
2017-02-01 12:15:00+01:00,113.0,426.0,1124.0,1.0,8.0,9.0,1411.0,90.0,11.0,14.0,0.0
2017-02-01 12:30:00+01:00,113.0,430.0,1127.0,1.0,8.0,9.0,1413.0,90.0,11.0,13.0,0.0
2017-02-01 12:45:00+01:00,111.0,437.0,1077.0,1.0,8.0,9.0,1412.0,90.0,11.0,12.0,0.0
2017-02-01 13:00:00+01:00,109.0,435.0,1191.0,1.0,8.0,9.0,1413.0,90.0,11.0,13.0,1.0
2017-02-01 13:15:00+01:00,107.0,435.0,1205.0,1.0,8.0,9.0,1412.0,90.0,12.0,14.0,0.0
2017-02-01 13:30:00+01:00,106.0,432.0,1120.0,0.0,8.0,9.0,1414.0,90.0,12.0,14.0,0.0
2017-02-01 13:45:00+01:00,109.0,438.0,1056.0,0.0,8.0,9.0,1412.0,90.0,12.0,14.0,0.0
2017-02-01 14:00:00+01:00,108.0,431.0,1083.0,1.0,8.0,9.0,1413.0,91.0,12.0,13.0,2.0
2017-02-01 14:15:00+01:00,105.0,433.0,1126.0,0.0,8.0,9.0,1413.0,91.0,12.0,13.0,7.0
2017-02-01 14:30:00+01:00,107.0,430.0,1140.0,0.0,8.0,9.0,1413.0,91.0,12.0,13.0,12.0
2017-02-01 14:45:00+01:00,108.0,400.0,1151.0,0.0,8.0,9.0,1412.0,91.0,12.0,12.0,16.0
2017-02-01 15:00:00+01:00,106.0,386.0,1111.0,0.0,8.0,9.0,1413.0,91.0,12.0,13.0,24.0
2017-02-01 15:15:00+01:00,103.0,389.0,1124.0,0.0,8.0,9.0,1414.0,91.0,12.0,13.0,27.0
2017-02-01 15:30:00+01:00,106.0,388.0,1137.0,0.0,8.0,9.0,1415.0,91.0,12.0,12.0,26.0
2017-02-01 15:45:00+01:00,108.0,369.0,1182.0,0.0,8.0,9.0,1414.0,91.0,12.0,14.0,25.0
2017-02-01 16:00:00+01:00,108.0,392.0,1114.0,0.0,8.0,9.0,1414.0,90.0,12.0,14.0,24.0
2017-02-01 16:15:00+01:00,107.0,389.0,1122.0,0.0,8.0,9.0,1414.0,90.0,12.0,14.0,25.0
2017-02-01 16:30:00+01:00,108.0,390.0,1136.0,0.0,8.0,9.0,1414.0,90.0,12.0,14.0,32.0
2017-02-01 16:45:00+01:00,105.0,396.0,1141.0,0.0,8.0,9.0,1415.0,90.0,12.0,14.0,38.0
2017-02-01 17:00:00+01:00,105.0,398.0,1069.0,0.0,8.0,9.0,1414.0,90.0,12.0,14.0,36.0
2017-02-01 17:15:00+01:00,109.0,401.0,1067.0,0.0,8.0,9.0,1416.0,90.0,11.0,15.0,34.0
2017-02-01 17:30:00+01:00,111.0,406.0,1080.0,1.0,8.0,9.0,1416.0,90.0,11.0,15.0,37.0
2017-02-01 17:45:00+01:00,110.0,424.0,1045.0,1.0,8.0,9.0,1416.0,90.0,11.0,14.0,38.0
2017-02-01 18:00:00+01:00,110.0,437.0,1043.0,1.0,8.0,9.0,1415.0,91.0,11.0,13.0,42.0
2017-02-01 18:15:00+01:00,110.0,446.0,1017.0,1.0,8.0,10.0,1416.0,91.0,11.0,13.0,45.0
2017-02-01 18:30:00+01:00,111.0,454.0,1025.0,1.0,8.0,10.0,1416.0,91.0,11.0,14.0,39.0
2017-02-01 18:45:00+01:00,111.0,453.0,1013.0,1.0,8.0,10.0,1416.0,91.0,11.0,12.0,32.0
2017-02-01 19:00:00+01:00,111.0,462.0,1085.0,1.0,8.0,10.0,1417.0,91.0,11.0,13.0,26.0
2017-02-01 19:15:00+01:00,114.0,477.0,1045.0,1.0,8.0,10.0,1415.0,91.0,11.0,13.0,24.0
2017-02-01 19:30:00+01:00,115.0,488.0,1015.0,1.0,8.0,10.0,1415.0,91.0,11.0,13.0,25.0
2017-02-01 19:45:00+01:00,115.0,488.0,1008.0,1.0,8.0,10.0,1414.0,91.0,11.0,13.0,22.0
2017-02-01 20:00:00+01:00,114.0,477.0,1071.0,1.0,8.0,10.0,1417.0,92.0,11.0,13.0,14.0
2017-02-01 20:15:00+01:00,114.0,473.0,1062.0,0.0,8.0,10.0,1414.0,92.0,11.0,13.0,8.0
2017-02-01 20:30:00+01:00,114.0,474.0,1041.0,0.0,8.0,10.0,1414.0,92.0,11.0,13.0,8.0
2017-02-01 20:45:00+01:00,107.0,481.0,1009.0,0.0,8.0,10.0,1413.0,92.0,11.0,16.0,9.0
2017-02-01 21:00:00+01:00,104.0,480.0,1167.0,0.0,8.0,10.0,1415.0,92.0,10.0,14.0,9.0
2017-02-01 21:15:00+01:00,108.0,486.0,1170.0,0.0,8.0,10.0,1414.0,92.0,11.0,14.0,5.0
2017-02-01 21:30:00+01:00,111.0,483.0,1036.0,0.0,8.0,10.0,1415.0,92.0,11.0,14.0,10.0
2017-02-01 21:45:00+01:00,110.0,468.0,985.0,0.0,8.0,10.0,1415.0,92.0,10.0,15.0,7.0
2017-02-01 22:00:00+01:00,112.0,482.0,1051.0,0.0,8.0,10.0,1417.0,93.0,10.0,14.0,5.0
2017-02-01 22:15:00+01:00,110.0,488.0,1057.0,0.0,8.0,10.0,1415.0,93.0,10.0,14.0,6.0
2017-02-01 22:30:00+01:00,109.0,485.0,1015.0,0.0,8.0,10.0,1415.0,93.0,10.0,13.0,4.0
2017-02-01 22:45:00+01:00,108.0,471.0,968.0,0.0,8.0,10.0,1415.0,93.0,10.0,13.0,0.0
2017-02-01 23:00:00+01:00,113.0,466.0,1091.0,0.0,8.0,10.0,1416.0,92.0,10.0,14.0,1.0
2017-02-01 23:15:00+01:00,114.0,451.0,1059.0,0.0,8.0,10.0,1415.0,92.0,10.0,14.0,1.0
2017-02-01 23:30:00+01:00,113.0,450.0,1009.0,0.0,8.0,10.0,1415.0,92.0,10.0,14.0,1.0
2017-02-01 23:45:00+01:00,114.0,443.0,958.0,0.0,8.0,10.0,1415.0,92.0,10.0,12.0,0.0
2017-02-02 00:00:00+01:00,111.0,481.0,1143.0,0.0,8.0,10.0,1419.0,94.0,8.0,14.0,0.0
2017-02-02 00:15:00+01:00,106.0,524.0,1115.0,0.0,8.0,10.0,1418.0,94.0,8.0,14.0,0.0
