,Biomass,Fossil Brown coal/Lignite,Hydro Pumped Storage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore
2017-03-01 01:00:00+02:00,9.200000000000001,2025.4,0.0,3.336,24.672,0.0,1.43
2017-03-01 02:00:00+02:00,9.200000000000001,2023.7600000000002,0.0,3.24,24.672,0.0,1.7049999999999998
2017-03-01 03:00:00+02:00,9.200000000000001,2022.1200000000001,0.0,3.2640000000000002,24.66,0.0,1.837
2017-03-01 04:00:00+02:00,9.200000000000001,2020.4800000000002,0.0,3.2640000000000002,24.672,0.0,1.7049999999999998
2017-03-01 05:00:00+02:00,9.200000000000001,2014.7400000000002,0.0,3.3120000000000003,24.66,0.0,1.815
2017-03-01 06:00:00+02:00,9.200000000000001,2050.82,3.384,4.272,24.648,0.0,1.793
2017-03-01 07:00:00+02:00,9.200000000000001,2078.7000000000003,6.96,4.5360000000000005,24.648,1.066,2.167
2017-03-01 08:00:00+02:00,8.97,2125.44,0.5760000000000001,5.184,24.648,5.043,2.2769999999999997
2017-03-01 09:00:00+02:00,8.05,2072.1400000000003,0.0,5.6160000000000005,24.672,9.307,2.42
2017-03-01 10:00:00+02:00,7.82,2055.7400000000002,0.0,5.112,24.672,13.243,2.4749999999999996
2017-03-01 11:00:00+02:00,8.280000000000001,1990.9600000000003,0.0,5.064,24.648,16.564,2.2439999999999998
2017-03-01 12:00:00+02:00,8.05,2016.38,0.0,4.92,24.684,18.081,2.134
2017-03-01 13:00:00+02:00,8.280000000000001,1997.5200000000002,0.0,4.824,24.684,18.04,2.4749999999999996
2017-03-01 14:00:00+02:00,8.51,1941.7600000000002,0.0,4.776,24.66,16.810000000000002,2.6399999999999997
2017-03-01 15:00:00+02:00,8.97,1988.5000000000002,0.0,5.808,24.66,13.817,2.42
2017-03-01 16:00:00+02:00,8.97,1932.7400000000002,0.0,4.32,24.648,8.077,2.673
2017-03-01 17:00:00+02:00,9.200000000000001,1957.3400000000001,4.416,4.368,24.672,1.435,2.7279999999999998
2017-03-01 18:00:00+02:00,9.200000000000001,2036.0600000000002,15.504,6.24,24.684,0.0,3.0469999999999997
2017-03-01 19:00:00+02:00,9.200000000000001,2100.02,16.464,10.872,24.684,0.0,3.4429999999999996
2017-03-01 20:00:00+02:00,9.200000000000001,2091.82,16.416,6.096,24.672,0.0,3.8499999999999996
2017-03-01 21:00:00+02:00,9.43,2096.7400000000002,12.24,4.464,24.66,0.0,4.949999999999999
2017-03-01 22:00:00+02:00,9.43,2122.98,7.5120000000000005,4.32,24.696,0.0,5.191999999999999
2017-03-01 23:00:00+02:00,9.66,2063.1200000000003,0.0,5.28,24.696,0.0,5.258
2017-03-02 00:00:00+02:00,5.5200000000000005,1929.46,0.0,3.432,24.684,0.0,2.783
2017-03-02 01:00:00+02:00,5.5200000000000005,1925.3600000000001,0.0,2.7600000000000002,24.66,0.0,2.4419999999999997
2017-03-02 02:00:00+02:00,5.5200000000000005,1927.8200000000002,0.0,2.712,24.636,0.0,1.529
2017-03-02 03:00:00+02:00,5.75,1931.1000000000001,0.0,2.712,24.648,0.0,1.045
2017-03-02 04:00:00+02:00,5.98,1942.5800000000002,0.0,2.712,24.648,0.0,0.726
2017-03-02 05:00:00+02:00,5.98,1951.6000000000001,0.0,2.7600000000000002,24.648,0.0,0.946
2017-03-02 06:00:00+02:00,5.75,2028.68,0.0,3.024,24.648,0.0,1.056
2017-03-02 07:00:00+02:00,5.98,2260.7400000000002,1.248,5.328,24.672,0.492,1.056
2017-03-02 08:00:00+02:00,5.98,2132.0,0.84,5.5920000000000005,24.696,3.198,1.496
2017-03-02 09:00:00+02:00,5.5200000000000005,2046.7200000000003,0.0,3.96,24.66,6.765000000000001,1.98
2017-03-02 10:00:00+02:00,5.5200000000000005,1981.94,0.0,3.936,24.648,8.856,1.43
2017-03-02 11:00:00+02:00,5.75,1990.14,0.0,4.416,24.66,9.266,0.8909999999999999
2017-03-02 12:00:00+02:00,5.75,2006.5400000000002,0.0,4.056,24.684,9.758000000000001,0.869
2017-03-02 13:00:00+02:00,5.75,1886.0000000000002,0.0,4.896,24.672,9.963000000000001,1.056
2017-03-02 14:00:00+02:00,5.75,1776.94,0.0,3.672,24.684,10.25,1.3639999999999999
2017-03-02 15:00:00+02:00,5.98,1768.7400000000002,0.0,3.552,24.684,8.487,1.254
2017-03-02 16:00:00+02:00,5.75,1786.7800000000002,0.0,3.0,24.696,5.125,1.496
2017-03-02 17:00:00+02:00,5.29,1886.8200000000002,4.8,5.256,24.696,1.2710000000000001,1.023
2017-03-02 18:00:00+02:00,5.75,2148.4,14.424,5.6160000000000005,24.684,0.0,0.825
2017-03-02 19:00:00+02:00,5.98,2323.88,15.144,10.728,24.684,0.0,0.6599999999999999
2017-03-02 20:00:00+02:00,5.98,2355.86,14.088000000000001,7.368,24.684,0.0,0.308
2017-03-02 21:00:00+02:00,5.75,2367.34,9.288,6.936,24.696,0.0,0.23099999999999998
