,Fossil Gas,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Wind Onshore
2017-11-01 00:00:00+01:00,172.97,36.048,317.112,77.9,3.8939999999999997
2017-11-01 01:00:00+01:00,174.93,35.88,300.336,77.9,3.707
2017-11-01 02:00:00+01:00,174.44,35.496,283.152,75.44000000000001,3.3329999999999997
2017-11-01 03:00:00+01:00,174.93,35.424,273.408,75.44000000000001,3.1679999999999997
2017-11-01 04:00:00+01:00,172.97,35.496,283.848,75.44000000000001,3.1679999999999997
2017-11-01 05:00:00+01:00,173.46,35.448,319.584,76.26,2.915
2017-11-01 06:00:00+01:00,174.44,35.376,377.592,77.9,3.058
2017-11-01 07:00:00+01:00,174.44,35.352000000000004,426.81600000000003,77.08000000000001,3.4869999999999997
2017-11-01 08:00:00+01:00,174.44,35.472,441.744,77.08000000000001,3.905
2017-11-01 09:00:00+01:00,171.5,35.928,436.848,77.08000000000001,4.3229999999999995
2017-11-01 10:00:00+01:00,172.97,36.192,429.144,77.08000000000001,4.763
2017-11-01 11:00:00+01:00,174.93,36.216,419.04,77.08000000000001,5.225
2017-11-01 12:00:00+01:00,175.42,35.928,402.192,77.08000000000001,5.566
2017-11-01 13:00:00+01:00,172.97,36.336,386.784,79.54,5.9399999999999995
2017-11-01 14:00:00+01:00,176.4,36.24,388.776,79.54,6.204
2017-11-01 15:00:00+01:00,174.93,35.952,394.2,80.36,6.2589999999999995
2017-11-01 16:00:00+01:00,177.38,36.192,410.232,79.54,6.226
2017-11-01 17:00:00+01:00,172.97,36.384,422.664,79.54,6.170999999999999
2017-11-01 18:00:00+01:00,176.4,36.192,413.64,78.72,6.489999999999999
2017-11-01 19:00:00+01:00,177.38,36.432,387.36,79.54,6.435
2017-11-01 20:00:00+01:00,172.48,36.36,352.848,79.54,6.699
2017-11-01 21:00:00+01:00,172.48,36.528,323.448,79.54,6.808999999999999
2017-11-01 22:00:00+01:00,171.5,35.952,282.456,79.54,6.159999999999999
2017-11-01 23:00:00+01:00,173.95,36.12,249.45600000000002,79.54,6.303
2017-11-02 00:00:00+01:00,172.97,36.408,221.952,83.64,6.864
2017-11-02 01:00:00+01:00,174.93,36.72,207.36,83.64,6.566999999999999
2017-11-02 02:00:00+01:00,174.93,37.056,206.232,82.82000000000001,7.457999999999999
2017-11-02 03:00:00+01:00,174.93,36.96,214.296,82.82000000000001,8.448
2017-11-02 04:00:00+01:00,174.93,36.336,226.344,82.0,8.327
2017-11-02 05:00:00+01:00,175.42,36.312,264.76800000000003,82.0,8.238999999999999
2017-11-02 06:00:00+01:00,173.95,36.072,339.288,81.18,8.074
