,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Waste,Wind Onshore
2017-08-01 00:00:00+02:00,124.0,520.0,916.0,0.0,10.0,13.0,1385.0,97.0,11.0,13.0,25.0
2017-08-01 00:15:00+02:00,123.0,516.0,917.0,0.0,10.0,13.0,1382.0,97.0,11.0,13.0,28.0
2017-08-01 00:30:00+02:00,123.0,516.0,841.0,0.0,10.0,13.0,1381.0,97.0,11.0,13.0,30.0
2017-08-01 00:45:00+02:00,123.0,512.0,796.0,0.0,10.0,13.0,1378.0,97.0,12.0,13.0,29.0
2017-08-01 01:00:00+02:00,123.0,519.0,934.0,0.0,10.0,13.0,1384.0,97.0,11.0,13.0,27.0
2017-08-01 01:15:00+02:00,123.0,511.0,910.0,0.0,10.0,13.0,1381.0,97.0,11.0,13.0,27.0
2017-08-01 01:30:00+02:00,123.0,509.0,837.0,0.0,9.0,13.0,1381.0,97.0,11.0,14.0,28.0
2017-08-01 01:45:00+02:00,122.0,512.0,795.0,0.0,9.0,13.0,1381.0,88.0,11.0,14.0,27.0
2017-08-01 02:00:00+02:00,122.0,517.0,882.0,0.0,10.0,13.0,1383.0,88.0,11.0,13.0,23.0
2017-08-01 02:15:00+02:00,121.0,513.0,871.0,0.0,10.0,13.0,1382.0,88.0,11.0,13.0,21.0
2017-08-01 02:30:00+02:00,117.0,511.0,840.0,0.0,10.0,13.0,1382.0,88.0,9.0,13.0,20.0
2017-08-01 02:45:00+02:00,111.0,517.0,826.0,0.0,10.0,13.0,1381.0,88.0,8.0,12.0,17.0
2017-08-01 03:00:00+02:00,98.0,515.0,821.0,0.0,10.0,13.0,1382.0,88.0,7.0,12.0,17.0
2017-08-01 03:15:00+02:00,79.0,506.0,834.0,0.0,10.0,13.0,1381.0,88.0,6.0,13.0,15.0
2017-08-01 03:30:00+02:00,71.0,505.0,852.0,0.0,10.0,13.0,1381.0,88.0,5.0,13.0,11.0
2017-08-01 03:45:00+02:00,69.0,508.0,852.0,0.0,10.0,13.0,1382.0,88.0,4.0,14.0,11.0
2017-08-01 04:00:00+02:00,67.0,533.0,808.0,0.0,10.0,13.0,1382.0,88.0,4.0,14.0,12.0
2017-08-01 04:15:00+02:00,64.0,516.0,840.0,0.0,9.0,13.0,1382.0,88.0,4.0,13.0,14.0
2017-08-01 04:30:00+02:00,63.0,511.0,872.0,0.0,9.0,13.0,1382.0,88.0,4.0,13.0,16.0
2017-08-01 04:45:00+02:00,63.0,519.0,895.0,0.0,9.0,13.0,1381.0,88.0,4.0,13.0,18.0
2017-08-01 05:00:00+02:00,69.0,527.0,835.0,0.0,8.0,13.0,1381.0,98.0,4.0,13.0,23.0
2017-08-01 05:15:00+02:00,77.0,522.0,835.0,0.0,8.0,13.0,1381.0,98.0,4.0,13.0,30.0
2017-08-01 05:30:00+02:00,84.0,527.0,877.0,0.0,8.0,13.0,1381.0,98.0,5.0,13.0,31.0
2017-08-01 05:45:00+02:00,90.0,534.0,926.0,0.0,8.0,13.0,1380.0,98.0,6.0,14.0,30.0
2017-08-01 06:00:00+02:00,95.0,538.0,675.0,0.0,8.0,13.0,1380.0,98.0,9.0,13.0,30.0
2017-08-01 06:15:00+02:00,104.0,542.0,740.0,0.0,9.0,13.0,1381.0,98.0,10.0,13.0,33.0
2017-08-01 06:30:00+02:00,115.0,542.0,875.0,0.0,9.0,13.0,1379.0,98.0,10.0,14.0,34.0
2017-08-01 06:45:00+02:00,120.0,536.0,978.0,0.0,9.0,13.0,1379.0,98.0,10.0,13.0,31.0
2017-08-01 07:00:00+02:00,122.0,536.0,800.0,0.0,10.0,13.0,1379.0,98.0,12.0,13.0,29.0
2017-08-01 07:15:00+02:00,122.0,537.0,860.0,0.0,10.0,13.0,1379.0,98.0,13.0,14.0,27.0
2017-08-01 07:30:00+02:00,122.0,529.0,941.0,0.0,10.0,13.0,1379.0,98.0,13.0,14.0,29.0
2017-08-01 07:45:00+02:00,122.0,510.0,1045.0,0.0,10.0,13.0,1381.0,98.0,13.0,13.0,29.0
2017-08-01 08:00:00+02:00,120.0,505.0,983.0,0.0,10.0,13.0,1378.0,101.0,13.0,13.0,25.0
2017-08-01 08:15:00+02:00,119.0,510.0,1004.0,0.0,10.0,13.0,1380.0,101.0,12.0,14.0,16.0
2017-08-01 08:30:00+02:00,120.0,533.0,1069.0,0.0,10.0,13.0,1381.0,101.0,12.0,13.0,13.0
2017-08-01 08:45:00+02:00,119.0,540.0,1091.0,0.0,10.0,13.0,1381.0,101.0,14.0,12.0,13.0
2017-08-01 09:00:00+02:00,119.0,534.0,1015.0,0.0,10.0,13.0,1380.0,101.0,14.0,13.0,14.0
2017-08-01 09:15:00+02:00,119.0,532.0,1041.0,0.0,10.0,13.0,1381.0,101.0,14.0,12.0,19.0
2017-08-01 09:30:00+02:00,120.0,535.0,1093.0,0.0,10.0,13.0,1381.0,101.0,14.0,11.0,22.0
2017-08-01 09:45:00+02:00,121.0,539.0,1103.0,0.0,10.0,13.0,1380.0,101.0,14.0,12.0,24.0
2017-08-01 10:00:00+02:00,120.0,537.0,1016.0,0.0,10.0,13.0,1380.0,100.0,15.0,13.0,30.0
2017-08-01 10:15:00+02:00,121.0,533.0,1041.0,0.0,10.0,13.0,1381.0,100.0,15.0,12.0,40.0
2017-08-01 10:30:00+02:00,120.0,531.0,1070.0,0.0,10.0,13.0,1380.0,100.0,14.0,12.0,43.0
2017-08-01 10:45:00+02:00,120.0,533.0,1097.0,0.0,10.0,13.0,1380.0,100.0,14.0,12.0,44.0
2017-08-01 11:00:00+02:00,120.0,526.0,1019.0,0.0,10.0,13.0,1380.0,100.0,14.0,12.0,52.0
2017-08-01 11:15:00+02:00,120.0,520.0,1020.0,0.0,10.0,13.0,1381.0,100.0,14.0,12.0,59.0
2017-08-01 11:30:00+02:00,120.0,513.0,1054.0,0.0,10.0,13.0,1381.0,100.0,14.0,13.0,64.0
2017-08-01 11:45:00+02:00,121.0,525.0,1109.0,0.0,10.0,13.0,1381.0,100.0,15.0,12.0,66.0
2017-08-01 12:00:00+02:00,120.0,521.0,1031.0,0.0,10.0,13.0,1380.0,100.0,15.0,12.0,74.0
2017-08-01 12:15:00+02:00,120.0,513.0,1048.0,0.0,10.0,13.0,1379.0,100.0,13.0,12.0,75.0
2017-08-01 12:30:00+02:00,119.0,514.0,1059.0,0.0,10.0,13.0,1379.0,100.0,14.0,11.0,71.0
2017-08-01 12:45:00+02:00,119.0,512.0,1032.0,0.0,10.0,13.0,1378.0,100.0,14.0,13.0,70.0
2017-08-01 13:00:00+02:00,118.0,513.0,1096.0,0.0,10.0,13.0,1379.0,100.0,15.0,13.0,72.0
2017-08-01 13:15:00+02:00,118.0,513.0,1106.0,0.0,10.0,13.0,1374.0,100.0,15.0,13.0,80.0
2017-08-01 13:30:00+02:00,119.0,515.0,1087.0,0.0,10.0,13.0,1374.0,100.0,15.0,10.0,93.0
2017-08-01 13:45:00+02:00,119.0,513.0,1019.0,0.0,10.0,13.0,1373.0,100.0,15.0,11.0,98.0
2017-08-01 14:00:00+02:00,119.0,511.0,1012.0,0.0,10.0,13.0,1374.0,101.0,15.0,12.0,104.0
2017-08-01 14:15:00+02:00,120.0,507.0,1014.0,0.0,10.0,13.0,1374.0,101.0,15.0,12.0,120.0
2017-08-01 14:30:00+02:00,119.0,506.0,1017.0,0.0,10.0,13.0,1374.0,101.0,15.0,14.0,125.0
2017-08-01 14:45:00+02:00,119.0,504.0,1019.0,0.0,10.0,13.0,1374.0,101.0,15.0,13.0,122.0
2017-08-01 15:00:00+02:00,119.0,500.0,1036.0,0.0,10.0,13.0,1373.0,101.0,15.0,12.0,116.0
2017-08-01 15:15:00+02:00,118.0,502.0,1039.0,0.0,10.0,13.0,1375.0,101.0,13.0,13.0,112.0
2017-08-01 15:30:00+02:00,118.0,500.0,1044.0,0.0,10.0,13.0,1374.0,101.0,12.0,12.0,110.0
2017-08-01 15:45:00+02:00,118.0,502.0,1053.0,0.0,10.0,14.0,1374.0,101.0,13.0,12.0,110.0
2017-08-01 16:00:00+02:00,118.0,505.0,1032.0,0.0,10.0,14.0,1374.0,101.0,14.0,13.0,108.0
2017-08-01 16:15:00+02:00,119.0,503.0,1019.0,0.0,10.0,13.0,1375.0,101.0,15.0,13.0,111.0
2017-08-01 16:30:00+02:00,119.0,501.0,1038.0,0.0,10.0,14.0,1375.0,101.0,14.0,13.0,108.0
2017-08-01 16:45:00+02:00,119.0,496.0,1046.0,0.0,10.0,14.0,1374.0,101.0,14.0,14.0,103.0
2017-08-01 17:00:00+02:00,119.0,501.0,1051.0,0.0,10.0,14.0,1373.0,101.0,15.0,14.0,99.0
2017-08-01 17:15:00+02:00,119.0,505.0,1071.0,0.0,9.0,14.0,1375.0,102.0,15.0,13.0,99.0
2017-08-01 17:30:00+02:00,119.0,507.0,1052.0,0.0,9.0,14.0,1376.0,102.0,16.0,14.0,105.0
2017-08-01 17:45:00+02:00,119.0,508.0,1036.0,0.0,9.0,14.0,1374.0,102.0,15.0,13.0,104.0
2017-08-01 18:00:00+02:00,119.0,509.0,1050.0,0.0,9.0,14.0,1373.0,101.0,14.0,14.0,99.0
2017-08-01 18:15:00+02:00,119.0,504.0,1070.0,0.0,10.0,14.0,1375.0,101.0,13.0,13.0,90.0
2017-08-01 18:30:00+02:00,120.0,508.0,1089.0,0.0,10.0,14.0,1374.0,101.0,14.0,14.0,84.0
2017-08-01 18:45:00+02:00,120.0,508.0,1108.0,0.0,10.0,14.0,1375.0,101.0,14.0,14.0,81.0
2017-08-01 19:00:00+02:00,119.0,512.0,1143.0,0.0,9.0,14.0,1374.0,100.0,13.0,13.0,74.0
2017-08-01 19:15:00+02:00,119.0,512.0,1119.0,0.0,9.0,14.0,1378.0,100.0,14.0,14.0,71.0
2017-08-01 19:30:00+02:00,120.0,515.0,1098.0,0.0,9.0,14.0,1380.0,100.0,14.0,13.0,70.0
2017-08-01 19:45:00+02:00,120.0,516.0,1072.0,0.0,9.0,14.0,1380.0,100.0,14.0,14.0,73.0
2017-08-01 20:00:00+02:00,119.0,516.0,1051.0,0.0,10.0,14.0,1380.0,100.0,14.0,14.0,77.0
2017-08-01 20:15:00+02:00,120.0,524.0,1035.0,0.0,10.0,14.0,1380.0,100.0,14.0,12.0,89.0
2017-08-01 20:30:00+02:00,120.0,531.0,1083.0,0.0,10.0,14.0,1381.0,100.0,14.0,12.0,102.0
2017-08-01 20:45:00+02:00,119.0,535.0,1151.0,0.0,9.0,14.0,1382.0,100.0,14.0,13.0,115.0
2017-08-01 21:00:00+02:00,120.0,534.0,1187.0,0.0,9.0,14.0,1383.0,100.0,13.0,13.0,126.0
2017-08-01 21:15:00+02:00,120.0,539.0,1149.0,0.0,9.0,14.0,1381.0,100.0,13.0,13.0,133.0
