,Biomass,Fossil Gas,Fossil Hard coal,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2017-12-01 00:00:00+01:00,0.92,641.5325,736.565,0.0,1.458,342.555,0.0,8.991645,0.405,0.041249999999999995
2017-12-01 00:15:00+01:00,0.9775,622.6675,735.335,0.0,1.455,291.51000000000005,0.0,8.761090000000001,0.8280000000000001,0.027499999999999997
2017-12-01 00:30:00+01:00,0.9775,607.355,725.9050000000001,0.0,1.455,324.51500000000004,0.0,7.83887,1.0110000000000001,0.0165
2017-12-01 00:45:00+01:00,0.9775,599.27,722.625,0.0,1.455,320.62,0.0,8.069425,1.077,0.0165
2017-12-01 01:00:00+01:00,0.9775,664.685,742.5100000000001,0.0,1.455,300.53000000000003,0.0,8.991645,0.984,0.041249999999999995
2017-12-01 01:15:00+01:00,0.92,698.3725,770.3900000000001,0.0,1.455,306.27000000000004,0.0,8.761090000000001,0.687,0.066
2017-12-01 01:30:00+01:00,1.0350000000000001,676.8125,765.47,0.0,1.455,312.01000000000005,0.0,8.991645,0.438,0.06325
2017-12-01 01:45:00+01:00,0.9775,673.8725,760.1400000000001,0.0,1.455,312.42,0.0,8.761090000000001,0.441,0.041249999999999995
2017-12-01 02:00:00+01:00,1.0350000000000001,615.0725,773.8750000000001,0.0,1.455,295.61,0.0,8.761090000000001,0.486,0.033
2017-12-01 02:15:00+01:00,1.0350000000000001,590.45,786.7900000000001,0.0,1.455,283.105,0.0,8.991645,0.753,0.057749999999999996
2017-12-01 02:30:00+01:00,0.9775,577.8325,784.1250000000001,0.0,1.455,277.16,0.0,9.2222,1.044,0.06874999999999999
2017-12-01 02:45:00+01:00,1.0350000000000001,560.3149999999999,770.8000000000001,0.0,1.455,272.65000000000003,0.0,9.2222,1.278,0.07425
2017-12-01 03:00:00+01:00,0.9775,559.9475,756.6550000000001,0.0,1.455,273.47,0.0,8.991645,1.161,0.07425
2017-12-01 03:15:00+01:00,1.0350000000000001,565.95,756.6550000000001,0.0,1.455,275.11,0.0,8.991645,1.218,0.06874999999999999
2017-12-01 03:30:00+01:00,0.9775,557.4975,753.58,0.0,1.455,266.5,0.0,8.991645,1.2510000000000001,0.07425
2017-12-01 03:45:00+01:00,0.92,563.1324999999999,749.8900000000001,0.0,1.455,270.19,0.0,8.991645,1.116,0.0715
2017-12-01 04:00:00+01:00,0.9775,576.3625,748.6600000000001,0.0,1.455,283.31,0.0,9.2222,1.074,0.08249999999999999
2017-12-01 04:15:00+01:00,0.92,589.47,748.455,0.0,1.455,286.795,0.0,9.2222,1.08,0.09075
2017-12-01 04:30:00+01:00,0.9775,592.655,749.8900000000001,0.0,1.455,290.485,0.0,8.991645,1.254,0.154
2017-12-01 04:45:00+01:00,0.9775,592.5325,749.48,0.0,1.455,293.76500000000004,0.0,8.991645,1.158,0.20625
2017-12-01 05:00:00+01:00,0.9775,609.3149999999999,754.605,0.0,1.455,299.915,0.0,8.991645,1.29,0.22274999999999998
2017-12-01 05:15:00+01:00,0.9775,596.085,753.7850000000001,0.0,1.455,287.41,0.0,9.2222,1.497,0.27775
2017-12-01 05:30:00+01:00,1.0350000000000001,622.1775,756.0400000000001,0.0,1.455,288.64000000000004,0.0,8.991645,1.2570000000000001,0.26949999999999996
2017-12-01 05:45:00+01:00,0.9775,663.46,768.5450000000001,0.0,1.455,299.915,0.0,8.761090000000001,0.639,0.24475
2017-12-01 06:00:00+01:00,1.0350000000000001,784.98,772.0300000000001,0.0,1.452,356.495,0.0,8.761090000000001,0.789,0.2585
2017-12-01 06:15:00+01:00,0.9775,818.79,783.715,0.0,1.455,416.56000000000006,0.0,8.761090000000001,1.104,0.25575
2017-12-01 06:30:00+01:00,0.9775,843.78,790.07,0.0,1.455,433.37,0.0,8.761090000000001,1.194,0.308
2017-12-01 06:45:00+01:00,0.92,865.2175,790.8900000000001,0.0,1.455,435.42,0.0,8.761090000000001,1.329,0.3465
2017-12-01 07:00:00+01:00,0.9775,858.235,789.6600000000001,0.0,1.449,434.39500000000004,0.0,8.761090000000001,0.8280000000000001,0.27775
2017-12-01 07:15:00+01:00,0.92,907.725,790.6850000000001,0.0,1.455,438.29,0.0,8.991645,1.032,0.23925
2017-12-01 07:30:00+01:00,0.92,952.56,791.5050000000001,0.0,1.455,454.89500000000004,0.0,8.761090000000001,1.149,0.242
2017-12-01 07:45:00+01:00,0.8625,1002.1725,791.9150000000001,0.0,1.455,471.09000000000003,0.0,8.761090000000001,1.05,0.19799999999999998
2017-12-01 08:00:00+01:00,0.8625,968.24,782.075,0.0,1.452,479.08500000000004,0.0,8.761090000000001,0.9390000000000001,0.19249999999999998
2017-12-01 08:15:00+01:00,0.8625,945.6999999999999,786.1750000000001,0.0,1.455,470.475,0.0,8.530535,1.0230000000000001,0.1815
2017-12-01 08:30:00+01:00,0.92,960.7674999999999,788.0200000000001,0.0,1.455,469.04,0.0,8.530535,0.9450000000000001,0.19249999999999998
2017-12-01 08:45:00+01:00,0.92,977.9175,787.2,0.0,1.455,468.425,0.0,8.761090000000001,0.897,0.18975
2017-12-01 09:00:00+01:00,0.8625,996.905,788.0200000000001,0.0,1.455,473.345,0.0,8.530535,0.786,0.16224999999999998
2017-12-01 09:15:00+01:00,0.92,1004.8675,787.2,0.0,1.455,478.47,0.0,8.530535,0.735,0.10725
2017-12-01 09:30:00+01:00,0.8625,1013.1975,784.5350000000001,0.0,1.455,479.90500000000003,0.0,8.530535,0.5670000000000001,0.09624999999999999
2017-12-01 09:45:00+01:00,0.92,1015.4025,755.835,0.0,1.455,482.16,0.0,8.530535,0.585,0.08524999999999999
2017-12-01 10:00:00+01:00,0.92,1042.8425,671.375,0.0,1.455,499.38000000000005,0.0,8.530535,0.711,0.06874999999999999
2017-12-01 10:15:00+01:00,0.92,1048.9675,671.1700000000001,0.0,1.455,530.5400000000001,0.0,8.530535,0.732,0.06325
2017-12-01 10:30:00+01:00,0.9775,1045.905,670.7600000000001,0.0,1.455,533.205,0.0,8.530535,0.789,0.0605
2017-12-01 10:45:00+01:00,0.92,1037.6975,671.58,0.0,1.455,527.465,0.0,8.530535,0.6990000000000001,0.044
2017-12-01 11:00:00+01:00,1.0350000000000001,1050.805,669.94,0.0,1.455,521.11,0.0,8.761090000000001,0.717,0.03575
2017-12-01 11:15:00+01:00,0.9775,1047.7425,672.4000000000001,0.0,1.455,518.24,0.0,8.761090000000001,0.585,0.06325
2017-12-01 11:30:00+01:00,0.92,1043.945,672.4000000000001,0.0,1.455,510.24500000000006,0.0,8.761090000000001,0.501,0.06874999999999999
2017-12-01 11:45:00+01:00,1.0350000000000001,1051.9075,669.735,0.0,1.455,517.625,0.0,8.761090000000001,0.54,0.0715
2017-12-01 12:00:00+01:00,0.9775,1030.1025,670.5550000000001,0.0,1.455,509.83500000000004,0.0,8.761090000000001,0.606,0.08524999999999999
2017-12-01 12:15:00+01:00,0.9775,1012.8299999999999,669.735,0.0,1.455,497.94500000000005,0.0,8.991645,0.372,0.0935
2017-12-01 12:30:00+01:00,0.9775,998.7425,668.095,0.0,1.455,488.51500000000004,0.0,8.761090000000001,0.41400000000000003,0.09075
2017-12-01 12:45:00+01:00,0.9775,982.0825,669.94,0.0,1.455,485.64500000000004,0.0,8.069425,0.402,0.08249999999999999
2017-12-01 13:00:00+01:00,0.9775,986.615,668.9150000000001,0.0,1.455,480.725,0.0,4.841655,0.312,0.07425
2017-12-01 13:15:00+01:00,1.0350000000000001,985.39,691.465,0.0,1.455,475.6,0.0,4.14999,0.333,0.0715
2017-12-01 13:30:00+01:00,1.0350000000000001,979.3874999999999,706.0200000000001,0.0,1.455,475.6,0.0,6.916650000000001,0.8250000000000001,0.0605
2017-12-01 13:45:00+01:00,0.9775,984.5325,709.71,0.0,1.455,466.99,0.0,8.761090000000001,0.354,0.05499999999999999
2017-12-01 14:00:00+01:00,0.9775,990.4125,706.225,0.0,1.455,470.27000000000004,0.0,8.761090000000001,0.384,0.03575
2017-12-01 14:15:00+01:00,0.9775,988.9425,706.4300000000001,0.0,1.455,469.45000000000005,0.0,8.991645,0.45,0.041249999999999995
2017-12-01 14:30:00+01:00,0.9775,989.9225,707.0450000000001,0.0,1.455,471.295,0.0,8.991645,0.426,0.07975
2017-12-01 14:45:00+01:00,0.9775,976.0799999999999,719.7550000000001,0.0,1.455,468.63000000000005,0.0,9.2222,0.774,0.033
2017-12-01 15:00:00+01:00,0.9775,975.59,725.495,0.0,1.455,466.58000000000004,0.0,8.991645,0.993,0.0385
2017-12-01 15:15:00+01:00,0.9775,983.5525,726.315,0.0,1.452,471.50000000000006,0.0,8.530535,0.9390000000000001,0.044
2017-12-01 15:30:00+01:00,0.9775,981.96,731.0300000000001,0.0,1.455,472.73,0.0,8.530535,1.065,0.033
2017-12-01 15:45:00+01:00,0.92,982.9399999999999,720.575,0.0,1.452,479.49500000000006,0.0,8.530535,1.161,0.033
2017-12-01 16:00:00+01:00,0.92,972.7725,710.94,0.0,1.452,505.12000000000006,0.0,8.530535,0.843,0.022
2017-12-01 16:15:00+01:00,0.8625,980.6125,738.82,0.0,1.455,511.475,0.0,8.530535,0.675,0.0165
2017-12-01 16:30:00+01:00,0.92,991.76,760.7550000000001,0.0,1.452,527.26,0.0,8.29998,0.507,0.013749999999999998
2017-12-01 16:45:00+01:00,0.9775,1014.9125,762.8050000000001,0.0,1.452,545.505,0.0,8.530535,0.276,0.0055
2017-12-01 17:00:00+01:00,0.9775,1032.185,770.3900000000001,0.0,1.452,607.62,0.0,8.761090000000001,0.34800000000000003,0.0055
2017-12-01 17:15:00+01:00,0.9775,1014.3,780.0250000000001,0.0,1.452,615.4100000000001,0.0,9.2222,0.41400000000000003,0.00275
2017-12-01 17:30:00+01:00,0.9775,1011.7275,780.845,0.0,1.452,607.62,0.0,9.2222,0.5700000000000001,0.0055
2017-12-01 17:45:00+01:00,1.0350000000000001,1008.2975,782.075,0.0,1.452,609.0550000000001,0.0,8.991645,0.378,0.0055
2017-12-01 18:00:00+01:00,1.0350000000000001,1007.4399999999999,786.1750000000001,0.0,1.452,657.845,0.0,8.530535,0.291,0.00825
2017-12-01 18:15:00+01:00,1.0350000000000001,999.9675,786.995,0.0,1.452,662.7650000000001,0.0,8.530535,0.273,0.013749999999999998
2017-12-01 18:30:00+01:00,1.0350000000000001,994.3325,788.4300000000001,0.0,1.452,655.59,0.0,8.29998,0.294,0.024749999999999998
2017-12-01 18:45:00+01:00,1.0350000000000001,980.245,789.455,0.0,1.452,646.98,0.0,7.37776,0.375,0.033
2017-12-01 19:00:00+01:00,1.0350000000000001,986.615,788.84,0.0,1.452,636.9350000000001,0.0,7.37776,0.462,0.022
2017-12-01 19:15:00+01:00,1.0925,996.0475,786.7900000000001,0.0,1.452,639.3950000000001,0.0,6.224985,0.393,0.022
2017-12-01 19:30:00+01:00,1.0350000000000001,986.0024999999999,791.3000000000001,0.0,1.452,635.705,0.0,6.45554,0.28500000000000003,0.01925
2017-12-01 19:45:00+01:00,1.0925,978.4075,787.61,0.0,1.452,626.48,0.0,7.37776,0.20400000000000001,0.03025
2017-12-01 20:00:00+01:00,1.0925,992.005,786.3800000000001,0.0,1.455,616.6400000000001,0.0,6.686095,0.165,0.03025
2017-12-01 20:15:00+01:00,1.0925,987.9625,787.2,0.0,1.452,604.75,0.0,6.45554,0.153,0.03025
2017-12-01 20:30:00+01:00,1.0350000000000001,967.995,788.225,0.0,1.452,596.5500000000001,0.0,7.608315,0.14100000000000001,0.027499999999999997
