,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore
2017-05-01 00:00:00+02:00,79.0,80.0,329.0,2912.0,0.0,13.0
2017-05-01 01:00:00+02:00,98.0,81.0,317.0,2915.0,0.0,15.0
2017-05-01 02:00:00+02:00,120.0,80.0,283.0,2901.0,0.0,13.0
2017-05-01 03:00:00+02:00,66.0,82.0,306.0,2859.0,0.0,15.0
2017-05-01 04:00:00+02:00,47.0,83.0,308.0,2866.0,0.0,22.0
2017-05-01 05:00:00+02:00,54.0,84.0,303.0,2903.0,0.0,23.0
2017-05-01 06:00:00+02:00,55.0,85.0,299.0,2914.0,1.0,25.0
2017-05-01 07:00:00+02:00,86.0,86.0,368.0,2917.0,9.0,20.0
2017-05-01 08:00:00+02:00,104.0,87.0,414.0,2920.0,18.0,15.0
2017-05-01 09:00:00+02:00,205.0,87.0,431.0,2923.0,33.0,14.0
2017-05-01 10:00:00+02:00,192.0,85.0,479.0,2928.0,48.0,13.0
2017-05-01 11:00:00+02:00,167.0,85.0,443.0,2921.0,68.0,10.0
2017-05-01 12:00:00+02:00,133.0,83.0,393.0,2919.0,82.0,11.0
2017-05-01 13:00:00+02:00,73.0,81.0,379.0,2921.0,88.0,12.0
2017-05-01 14:00:00+02:00,84.0,80.0,340.0,2919.0,89.0,11.0
2017-05-01 15:00:00+02:00,102.0,81.0,351.0,2920.0,93.0,12.0
2017-05-01 16:00:00+02:00,73.0,81.0,400.0,2920.0,88.0,11.0
2017-05-01 17:00:00+02:00,67.0,81.0,394.0,2920.0,72.0,11.0
2017-05-01 18:00:00+02:00,108.0,82.0,356.0,2919.0,41.0,9.0
2017-05-01 19:00:00+02:00,211.0,83.0,388.0,2918.0,17.0,5.0
2017-05-01 20:00:00+02:00,795.0,85.0,470.0,2920.0,2.0,6.0
2017-05-01 21:00:00+02:00,795.0,87.0,465.0,2921.0,0.0,6.0
2017-05-01 22:00:00+02:00,718.0,87.0,464.0,2922.0,0.0,12.0
2017-05-01 23:00:00+02:00,448.0,85.0,492.0,2924.0,0.0,14.0
2017-05-02 00:00:00+02:00,317.0,82.0,398.0,2923.0,0.0,11.0
2017-05-02 01:00:00+02:00,108.0,82.0,389.0,2924.0,0.0,6.0
2017-05-02 02:00:00+02:00,147.0,82.0,440.0,2924.0,0.0,6.0
2017-05-02 03:00:00+02:00,98.0,81.0,400.0,2922.0,0.0,8.0
2017-05-02 04:00:00+02:00,101.0,82.0,328.0,2921.0,0.0,4.0
2017-05-02 05:00:00+02:00,124.0,83.0,344.0,2922.0,0.0,3.0
2017-05-02 06:00:00+02:00,949.0,82.0,497.0,2921.0,4.0,3.0
2017-05-02 07:00:00+02:00,2129.0,81.0,1238.0,2922.0,37.0,4.0
2017-05-02 08:00:00+02:00,2680.0,82.0,1490.0,2923.0,97.0,4.0
2017-05-02 09:00:00+02:00,2596.0,83.0,1467.0,2921.0,155.0,3.0
2017-05-02 10:00:00+02:00,2213.0,94.0,1319.0,2919.0,198.0,4.0
2017-05-02 11:00:00+02:00,2115.0,89.0,1072.0,2913.0,212.0,4.0
2017-05-02 12:00:00+02:00,2120.0,81.0,1123.0,2768.0,209.0,3.0
2017-05-02 13:00:00+02:00,1985.0,80.0,656.0,2902.0,197.0,5.0
2017-05-02 14:00:00+02:00,2010.0,81.0,684.0,2912.0,194.0,9.0
2017-05-02 15:00:00+02:00,1638.0,81.0,574.0,2912.0,166.0,5.0
2017-05-02 16:00:00+02:00,1711.0,82.0,565.0,2906.0,109.0,4.0
2017-05-02 17:00:00+02:00,2428.0,82.0,890.0,2906.0,67.0,4.0
2017-05-02 18:00:00+02:00,2527.0,83.0,1575.0,2907.0,41.0,2.0
2017-05-02 19:00:00+02:00,2478.0,83.0,1549.0,2909.0,16.0,1.0
2017-05-02 20:00:00+02:00,2466.0,83.0,1409.0,2908.0,2.0,0.0
2017-05-02 21:00:00+02:00,2487.0,83.0,1291.0,2910.0,0.0,0.0
2017-05-02 22:00:00+02:00,2166.0,82.0,1185.0,2913.0,0.0,2.0
2017-05-02 23:00:00+02:00,1642.0,80.0,715.0,2920.0,0.0,2.0
2017-05-03 00:00:00+02:00,711.0,79.0,360.0,2919.0,0.0,2.0
2017-05-03 01:00:00+02:00,431.0,79.0,296.0,2920.0,0.0,1.0
2017-05-03 02:00:00+02:00,237.0,78.0,294.0,2920.0,0.0,1.0
2017-05-03 03:00:00+02:00,350.0,77.0,300.0,2918.0,0.0,2.0
2017-05-03 04:00:00+02:00,314.0,77.0,306.0,2918.0,0.0,1.0
2017-05-03 05:00:00+02:00,436.0,77.0,363.0,2916.0,0.0,1.0
2017-05-03 06:00:00+02:00,1028.0,77.0,555.0,2915.0,2.0,1.0
2017-05-03 07:00:00+02:00,2094.0,77.0,941.0,2916.0,22.0,0.0
2017-05-03 08:00:00+02:00,2147.0,78.0,1080.0,2916.0,65.0,0.0
2017-05-03 09:00:00+02:00,2248.0,78.0,1175.0,2914.0,109.0,0.0
2017-05-03 10:00:00+02:00,2110.0,80.0,1034.0,2916.0,146.0,0.0
2017-05-03 11:00:00+02:00,2143.0,80.0,903.0,2913.0,173.0,1.0
2017-05-03 12:00:00+02:00,2042.0,80.0,985.0,2913.0,196.0,3.0
2017-05-03 13:00:00+02:00,2016.0,79.0,962.0,2910.0,207.0,3.0
2017-05-03 14:00:00+02:00,1153.0,76.0,710.0,2909.0,202.0,4.0
2017-05-03 15:00:00+02:00,692.0,76.0,306.0,2907.0,180.0,4.0
2017-05-03 16:00:00+02:00,269.0,75.0,330.0,2905.0,156.0,5.0
2017-05-03 17:00:00+02:00,642.0,76.0,381.0,2906.0,116.0,6.0
2017-05-03 18:00:00+02:00,1536.0,76.0,450.0,2904.0,69.0,5.0
2017-05-03 19:00:00+02:00,1777.0,77.0,447.0,2904.0,27.0,2.0
2017-05-03 20:00:00+02:00,1919.0,79.0,449.0,2906.0,3.0,0.0
2017-05-03 21:00:00+02:00,1900.0,78.0,409.0,2905.0,0.0,0.0
2017-05-03 22:00:00+02:00,1635.0,77.0,400.0,2908.0,0.0,0.0
2017-05-03 23:00:00+02:00,731.0,76.0,343.0,2912.0,0.0,0.0
2017-05-04 00:00:00+02:00,342.0,76.0,386.0,2913.0,0.0,0.0
2017-05-04 01:00:00+02:00,298.0,76.0,353.0,2917.0,0.0,1.0
2017-05-04 02:00:00+02:00,283.0,76.0,332.0,2916.0,0.0,1.0
2017-05-04 03:00:00+02:00,62.0,75.0,317.0,2917.0,0.0,1.0
