,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2017-01-01 00:00:00+01:00,354.0,2462.0,0.0,0.0,278.0,8.0,5003.0,652.0,0.0,267.0,337.0,108.0
2017-01-01 01:00:00+01:00,354.0,2334.0,0.0,0.0,226.0,8.0,5003.0,645.0,0.0,260.0,345.0,107.0
2017-01-01 02:00:00+01:00,355.0,2197.0,0.0,0.0,33.0,8.0,5002.0,660.0,0.0,265.0,364.0,90.0
2017-01-01 03:00:00+01:00,354.0,2249.0,0.0,0.0,456.0,8.0,5003.0,656.0,0.0,264.0,342.0,87.0
2017-01-01 04:00:00+01:00,358.0,1952.0,0.0,0.0,828.0,8.0,5003.0,651.0,0.0,266.0,439.0,84.0
2017-01-01 05:00:00+01:00,358.0,1783.0,0.0,0.0,824.0,8.0,5003.0,628.0,0.0,268.0,491.0,84.0
2017-01-01 06:00:00+01:00,359.0,1714.0,0.0,0.0,819.0,8.0,4999.0,629.0,0.0,268.0,527.0,66.0
2017-01-01 07:00:00+01:00,357.0,1698.0,0.0,0.0,736.0,8.0,4993.0,637.0,0.0,266.0,474.0,72.0
2017-01-01 08:00:00+01:00,359.0,1721.0,0.0,0.0,734.0,8.0,4992.0,661.0,0.0,266.0,430.0,81.0
2017-01-01 09:00:00+01:00,358.0,1738.0,0.0,0.0,42.0,8.0,4994.0,671.0,46.0,268.0,463.0,85.0
2017-01-01 10:00:00+01:00,360.0,1850.0,0.0,0.0,96.0,8.0,4993.0,674.0,175.0,268.0,442.0,90.0
2017-01-01 11:00:00+01:00,359.0,1922.0,0.0,0.0,139.0,8.0,4987.0,672.0,305.0,267.0,430.0,78.0
2017-01-01 12:00:00+01:00,361.0,1973.0,0.0,0.0,246.0,8.0,4987.0,676.0,311.0,269.0,416.0,92.0
2017-01-01 13:00:00+01:00,360.0,1997.0,0.0,0.0,169.0,8.0,4987.0,675.0,218.0,267.0,472.0,108.0
2017-01-01 14:00:00+01:00,360.0,1889.0,0.0,0.0,32.0,8.0,4986.0,693.0,146.0,268.0,507.0,99.0
2017-01-01 15:00:00+01:00,358.0,1950.0,0.0,0.0,1.0,9.0,4992.0,685.0,64.0,265.0,435.0,94.0
2017-01-01 16:00:00+01:00,357.0,2235.0,0.0,0.0,1.0,9.0,5004.0,678.0,7.0,263.0,415.0,85.0
2017-01-01 17:00:00+01:00,357.0,2724.0,0.0,0.0,399.0,9.0,5000.0,665.0,0.0,264.0,425.0,89.0
2017-01-01 18:00:00+01:00,355.0,2765.0,0.0,0.0,866.0,9.0,4999.0,660.0,0.0,269.0,468.0,88.0
2017-01-01 19:00:00+01:00,361.0,2713.0,0.0,0.0,844.0,9.0,5001.0,627.0,0.0,268.0,360.0,97.0
2017-01-01 20:00:00+01:00,362.0,2701.0,0.0,0.0,526.0,9.0,5000.0,588.0,0.0,270.0,203.0,104.0
2017-01-01 21:00:00+01:00,362.0,2788.0,0.0,0.0,100.0,9.0,5002.0,642.0,0.0,270.0,168.0,71.0
2017-01-01 22:00:00+01:00,360.0,2958.0,0.0,0.0,27.0,9.0,5002.0,669.0,0.0,269.0,101.0,59.0
2017-01-01 23:00:00+01:00,357.0,2649.0,0.0,0.0,286.0,9.0,5002.0,682.0,0.0,267.0,210.0,49.0
2017-01-02 00:00:00+01:00,357.0,2501.0,0.0,0.0,267.0,9.0,5001.0,646.0,0.0,268.0,256.0,45.0
