,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Peat,Hydro Run-of-river and poundage,Nuclear,Other,Other renewable,Waste,Wind Onshore
2017-04-01 01:00:00+03:00,889.0,403.0,860.0,1.0,544.0,925.0,2751.0,90.0,45.0,7.0,722.0
2017-04-01 02:00:00+03:00,870.0,382.0,862.0,1.0,527.0,929.0,2752.0,93.0,44.0,7.0,776.0
2017-04-01 03:00:00+03:00,873.0,364.0,864.0,1.0,533.0,876.0,2752.0,97.0,44.0,7.0,758.0
2017-04-01 04:00:00+03:00,874.0,387.0,863.0,1.0,534.0,848.0,2752.0,99.0,44.0,7.0,721.0
2017-04-01 05:00:00+03:00,870.0,379.0,867.0,1.0,532.0,1040.0,2751.0,99.0,45.0,7.0,686.0
2017-04-01 06:00:00+03:00,880.0,376.0,865.0,1.0,539.0,1115.0,2751.0,99.0,46.0,7.0,697.0
2017-04-01 07:00:00+03:00,871.0,377.0,859.0,1.0,525.0,1002.0,2749.0,95.0,45.0,7.0,735.0
2017-04-01 08:00:00+03:00,887.0,380.0,860.0,1.0,524.0,1146.0,2750.0,85.0,45.0,7.0,715.0
2017-04-01 09:00:00+03:00,901.0,386.0,852.0,1.0,516.0,1300.0,2751.0,79.0,46.0,7.0,670.0
2017-04-01 10:00:00+03:00,890.0,423.0,846.0,1.0,503.0,1414.0,2751.0,75.0,45.0,7.0,627.0
2017-04-01 11:00:00+03:00,897.0,438.0,839.0,1.0,486.0,1427.0,2750.0,73.0,45.0,7.0,565.0
2017-04-01 12:00:00+03:00,901.0,410.0,833.0,1.0,472.0,1386.0,2750.0,73.0,46.0,7.0,501.0
2017-04-01 13:00:00+03:00,911.0,404.0,832.0,1.0,483.0,1344.0,2749.0,73.0,44.0,7.0,464.0
2017-04-01 14:00:00+03:00,909.0,399.0,828.0,1.0,485.0,1321.0,2749.0,73.0,45.0,7.0,419.0
2017-04-01 15:00:00+03:00,906.0,422.0,822.0,1.0,499.0,1189.0,2749.0,73.0,45.0,7.0,356.0
2017-04-01 16:00:00+03:00,896.0,416.0,823.0,1.0,514.0,1285.0,2749.0,73.0,45.0,7.0,254.0
2017-04-01 17:00:00+03:00,895.0,423.0,829.0,1.0,513.0,1431.0,2749.0,72.0,44.0,7.0,185.0
2017-04-01 18:00:00+03:00,919.0,406.0,832.0,1.0,512.0,1524.0,2748.0,71.0,45.0,7.0,150.0
2017-04-01 19:00:00+03:00,900.0,391.0,831.0,1.0,512.0,1493.0,2748.0,71.0,44.0,7.0,126.0
2017-04-01 20:00:00+03:00,876.0,403.0,830.0,1.0,512.0,1545.0,2748.0,71.0,44.0,7.0,135.0
2017-04-01 21:00:00+03:00,868.0,419.0,826.0,1.0,506.0,1501.0,2748.0,71.0,44.0,7.0,136.0
2017-04-01 22:00:00+03:00,844.0,452.0,806.0,1.0,497.0,1570.0,2748.0,71.0,44.0,7.0,129.0
2017-04-01 23:00:00+03:00,835.0,456.0,805.0,1.0,487.0,1415.0,2748.0,71.0,44.0,7.0,162.0
2017-04-02 00:00:00+03:00,839.0,467.0,805.0,1.0,484.0,1132.0,2747.0,71.0,44.0,7.0,196.0
2017-04-02 01:00:00+03:00,906.0,479.0,803.0,1.0,476.0,1026.0,2746.0,71.0,44.0,7.0,249.0
2017-04-02 02:00:00+03:00,880.0,477.0,802.0,1.0,474.0,968.0,2747.0,71.0,43.0,7.0,243.0
2017-04-02 03:00:00+03:00,889.0,487.0,796.0,1.0,486.0,881.0,2747.0,73.0,44.0,7.0,254.0
2017-04-02 04:00:00+03:00,897.0,500.0,790.0,1.0,490.0,774.0,2747.0,73.0,44.0,7.0,287.0
2017-04-02 05:00:00+03:00,901.0,512.0,790.0,1.0,493.0,753.0,2747.0,73.0,44.0,7.0,287.0
2017-04-02 06:00:00+03:00,902.0,510.0,790.0,1.0,496.0,866.0,2747.0,74.0,44.0,7.0,315.0
2017-04-02 07:00:00+03:00,911.0,475.0,791.0,1.0,500.0,849.0,2747.0,74.0,45.0,7.0,313.0
2017-04-02 08:00:00+03:00,917.0,469.0,793.0,1.0,495.0,930.0,2748.0,73.0,44.0,8.0,229.0
2017-04-02 09:00:00+03:00,910.0,487.0,793.0,1.0,494.0,1137.0,2748.0,73.0,45.0,17.0,114.0
2017-04-02 10:00:00+03:00,908.0,486.0,794.0,1.0,487.0,1369.0,2748.0,71.0,44.0,17.0,60.0
2017-04-02 11:00:00+03:00,903.0,480.0,793.0,1.0,484.0,1424.0,2748.0,71.0,45.0,17.0,43.0
2017-04-02 12:00:00+03:00,898.0,484.0,798.0,1.0,473.0,1470.0,2748.0,70.0,44.0,17.0,51.0
2017-04-02 13:00:00+03:00,903.0,499.0,801.0,1.0,472.0,1282.0,2747.0,69.0,45.0,17.0,77.0
2017-04-02 14:00:00+03:00,898.0,489.0,802.0,1.0,468.0,1163.0,2747.0,69.0,45.0,17.0,106.0
2017-04-02 15:00:00+03:00,898.0,470.0,818.0,1.0,463.0,1083.0,2746.0,69.0,45.0,17.0,112.0
2017-04-02 16:00:00+03:00,895.0,468.0,825.0,1.0,459.0,1081.0,2746.0,69.0,45.0,20.0,96.0
2017-04-02 17:00:00+03:00,896.0,468.0,828.0,1.0,470.0,1084.0,2745.0,69.0,44.0,21.0,97.0
2017-04-02 18:00:00+03:00,909.0,474.0,830.0,1.0,481.0,1168.0,2746.0,69.0,44.0,21.0,103.0
2017-04-02 19:00:00+03:00,911.0,477.0,826.0,1.0,493.0,1388.0,2746.0,69.0,44.0,21.0,141.0
2017-04-02 20:00:00+03:00,891.0,478.0,827.0,1.0,504.0,1484.0,2745.0,69.0,44.0,21.0,183.0
2017-04-02 21:00:00+03:00,899.0,483.0,832.0,1.0,514.0,1509.0,2746.0,70.0,44.0,21.0,205.0
2017-04-02 22:00:00+03:00,899.0,482.0,826.0,1.0,514.0,1474.0,2746.0,71.0,44.0,21.0,186.0
2017-04-02 23:00:00+03:00,910.0,352.0,822.0,1.0,512.0,1406.0,2746.0,71.0,45.0,21.0,177.0
2017-04-03 00:00:00+03:00,911.0,427.0,820.0,1.0,512.0,1150.0,2746.0,71.0,44.0,26.0,203.0
2017-04-03 01:00:00+03:00,915.0,443.0,827.0,1.0,509.0,1001.0,2745.0,71.0,44.0,35.0,221.0
2017-04-03 02:00:00+03:00,889.0,458.0,835.0,1.0,504.0,942.0,2744.0,73.0,45.0,35.0,237.0
2017-04-03 03:00:00+03:00,895.0,483.0,836.0,1.0,512.0,916.0,2744.0,73.0,45.0,35.0,226.0
2017-04-03 04:00:00+03:00,899.0,476.0,846.0,1.0,513.0,947.0,2745.0,75.0,45.0,35.0,235.0
2017-04-03 05:00:00+03:00,900.0,472.0,862.0,1.0,521.0,1000.0,2744.0,78.0,45.0,35.0,241.0
2017-04-03 06:00:00+03:00,903.0,474.0,922.0,1.0,564.0,1130.0,2745.0,80.0,45.0,33.0,235.0
2017-04-03 07:00:00+03:00,907.0,492.0,993.0,1.0,595.0,1525.0,2744.0,79.0,45.0,31.0,267.0
2017-04-03 08:00:00+03:00,904.0,494.0,1062.0,1.0,613.0,1859.0,2746.0,76.0,44.0,32.0,248.0
2017-04-03 09:00:00+03:00,895.0,501.0,1069.0,1.0,603.0,1929.0,2748.0,74.0,43.0,30.0,218.0
2017-04-03 10:00:00+03:00,896.0,504.0,1073.0,1.0,599.0,1965.0,2745.0,73.0,43.0,29.0,224.0
