,Biomass,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2017-05-01 00:00:00+02:00,82.11,709.52,0.0,6.744,0.216,34.392,332.92,0.0,237.01054000000002,9.24,6.204
2017-05-01 01:00:00+02:00,63.71,736.96,0.0,5.904,0.24,34.404,328.82000000000005,0.0,231.47722000000002,6.5760000000000005,4.862
2017-05-01 02:00:00+02:00,54.28,684.04,0.0,17.544,0.264,34.428,337.84000000000003,0.0,231.47722000000002,3.384,4.069999999999999
2017-05-01 03:00:00+02:00,45.31,755.58,0.0,21.792,0.28800000000000003,34.452,291.1,0.0,231.47722000000002,4.164,3.63
2017-05-01 04:00:00+02:00,46.46,727.65,0.0,19.824,0.264,34.488,315.70000000000005,0.0,234.24388000000002,3.492,3.256
2017-05-01 05:00:00+02:00,45.77,623.28,0.0,18.336000000000002,0.264,34.464,332.1,0.0,236.08832,4.764,2.662
2017-05-01 06:00:00+02:00,48.53,661.5,0.0,17.352,0.24,34.476,364.08000000000004,0.164,236.08832,4.92,2.508
2017-05-01 07:00:00+02:00,48.53,686.0,0.0,15.072000000000001,0.216,34.488,399.34000000000003,3.854,237.01054000000002,3.96,2.5189999999999997
2017-05-01 08:00:00+02:00,60.95,737.9399999999999,0.0,0.264,0.24,34.488,433.78000000000003,10.455,237.01054000000002,5.34,4.532
2017-05-01 09:00:00+02:00,81.88000000000001,716.87,0.0,4.5360000000000005,0.24,34.476,494.46000000000004,18.983,237.01054000000002,6.144,5.313
2017-05-01 10:00:00+02:00,81.19,658.56,0.0,6.72,0.24,34.464,489.54,25.256,238.85498,5.496,5.511
2017-05-01 11:00:00+02:00,82.34,658.56,0.0,5.664,0.24,34.464,489.54,26.691000000000003,241.62164,5.796,4.949999999999999
2017-05-01 12:00:00+02:00,82.34,747.25,0.0,8.328,0.24,34.464,540.38,24.641000000000002,241.62164,5.892,4.213
2017-05-01 13:00:00+02:00,82.57000000000001,799.1899999999999,0.0,10.56,0.24,34.416000000000004,573.1800000000001,24.641000000000002,240.69942,4.332,3.344
2017-05-01 14:00:00+02:00,82.34,796.25,0.0,3.6,0.216,34.404,570.72,27.675,241.62164,3.084,2.7609999999999997
2017-05-01 15:00:00+02:00,83.03,780.08,0.0,15.648,0.216,34.404,555.14,30.135,240.69942,2.748,2.42
2017-05-01 16:00:00+02:00,82.11,826.14,0.0,17.04,0.216,34.38,539.5600000000001,29.602,240.69942,2.952,1.793
2017-05-01 17:00:00+02:00,80.04,867.3,0.0,21.48,0.216,34.356,533.0,29.561,240.69942,2.7600000000000002,1.4189999999999998
2017-05-01 18:00:00+02:00,79.35000000000001,971.18,0.0,3.336,0.216,34.356,546.12,20.787000000000003,241.62164,0.984,1.0779999999999998
2017-05-01 19:00:00+02:00,77.28,1055.95,0.0,2.568,0.216,34.368,546.94,9.84,241.62164,0.06,0.6819999999999999
2017-05-01 20:00:00+02:00,77.51,1134.84,0.0,0.28800000000000003,0.216,34.38,544.48,2.46,239.77720000000002,0.048,0.627
2017-05-01 21:00:00+02:00,78.66,1189.23,0.0,7.968,0.216,34.38,523.98,0.0,239.77720000000002,0.192,0.715
2017-05-01 22:00:00+02:00,77.97,1239.7,0.0,11.064,0.24,34.38,520.7,0.0,240.69942,0.456,0.7919999999999999
2017-05-01 23:00:00+02:00,79.12,1261.26,0.0,15.024000000000001,0.24,34.392,508.40000000000003,0.0,241.62164,0.996,0.9349999999999999
2017-05-02 00:00:00+02:00,77.97,1222.55,0.0,3.336,0.24,34.392,468.22,0.0,240.69942,1.188,1.111
2017-05-02 01:00:00+02:00,80.04,1230.3899999999999,0.0,0.024,0.216,34.392,378.02000000000004,0.0,238.85498,0.936,1.1769999999999998
2017-05-02 02:00:00+02:00,80.73,1238.23,0.0,4.944,0.216,34.392,295.20000000000005,0.0,239.77720000000002,0.588,1.144
2017-05-02 03:00:00+02:00,80.73,1171.59,0.0,13.92,0.216,34.392,282.90000000000003,0.0,238.85498,0.528,0.957
2017-05-02 04:00:00+02:00,80.27000000000001,1225.0,0.0,13.584,0.216,34.404,346.04,0.0,241.62164,0.336,0.814
2017-05-02 05:00:00+02:00,80.04,1386.21,0.0,2.184,0.216,34.38,393.6,0.0,230.555,0.12,0.583
2017-05-02 06:00:00+02:00,80.96000000000001,1617.49,0.0,6.72,0.216,34.368,473.96000000000004,0.8200000000000001,235.1661,0.012,0.726
2017-05-02 07:00:00+02:00,80.5,1689.52,0.0,0.6960000000000001,0.216,34.38,548.58,8.856,238.85498,0.06,0.7809999999999999
2017-05-02 08:00:00+02:00,80.96000000000001,1663.55,0.0,3.936,0.216,34.368,566.62,22.14,228.71056000000002,0.0,0.7809999999999999
2017-05-02 09:00:00+02:00,80.27000000000001,1691.48,0.0,9.0,0.216,34.392,570.72,27.798000000000002,235.1661,0.06,0.6599999999999999
2017-05-02 10:00:00+02:00,81.19,1700.3,0.0,13.248000000000001,0.216,34.38,565.8000000000001,27.183,237.93276,0.264,0.814
2017-05-02 11:00:00+02:00,82.11,1690.01,0.0,14.424,0.192,34.344,570.72,26.732000000000003,231.47722000000002,1.02,1.7049999999999998
2017-05-02 12:00:00+02:00,81.88000000000001,1674.82,0.0,10.176,0.192,34.344,580.5600000000001,28.003,237.01054000000002,1.6320000000000001,2.574
2017-05-02 13:00:00+02:00,81.65,1667.96,0.0,11.304,0.192,34.356,574.82,25.666,243.46608,1.056,3.256
2017-05-02 14:00:00+02:00,82.34,1611.12,0.0,1.464,0.192,34.344,583.84,25.461000000000002,241.62164,0.864,2.695
2017-05-02 15:00:00+02:00,81.88000000000001,1579.27,0.0,3.192,0.216,34.332,573.1800000000001,26.363,242.54386000000002,0.972,2.178
2017-05-02 16:00:00+02:00,81.88000000000001,1579.76,0.0,0.432,0.24,34.26,544.48,22.714000000000002,241.62164,0.732,1.595
2017-05-02 17:00:00+02:00,80.96000000000001,1616.02,0.0,3.984,0.24,34.284,564.98,16.769000000000002,240.69942,0.36,1.056
2017-05-02 18:00:00+02:00,81.19,1621.41,0.0,4.5360000000000005,0.192,34.332,574.0,11.193,243.46608,0.40800000000000003,0.979
2017-05-02 19:00:00+02:00,82.11,1644.93,0.0,6.768,0.192,34.32,578.1,5.002,242.54386000000002,0.42,0.99
2017-05-02 20:00:00+02:00,82.11,1678.74,0.0,3.144,0.192,34.332,569.08,0.738,246.23274,0.34800000000000003,1.089
2017-05-02 21:00:00+02:00,82.11,1692.46,0.0,1.464,0.192,34.38,549.4000000000001,0.0,246.23274,0.336,1.1219999999999999
2017-05-02 22:00:00+02:00,82.57000000000001,1684.62,0.0,6.0,0.192,34.368,538.74,0.0,244.38830000000002,0.756,1.254
2017-05-02 23:00:00+02:00,83.95,1672.37,0.0,0.456,0.192,34.392,529.72,0.0,243.46608,1.572,1.144
2017-05-03 00:00:00+02:00,83.26,1685.6,0.0,0.6960000000000001,0.192,34.392,476.42,0.0,248.9994,1.3800000000000001,1.0999999999999999
2017-05-03 01:00:00+02:00,83.26,1591.52,0.0,6.84,0.192,34.404,453.46000000000004,0.0,248.07718,1.212,0.979
2017-05-03 02:00:00+02:00,82.8,1543.99,0.0,7.848,0.192,34.392,376.38000000000005,0.0,248.9994,0.996,1.001
2017-05-03 03:00:00+02:00,82.8,1486.17,0.0,15.264000000000001,0.192,34.392,371.46000000000004,0.0,248.07718,0.888,0.946
2017-05-03 04:00:00+02:00,84.41,1485.68,0.0,16.56,0.192,34.392,395.24,0.0,247.15496000000002,1.164,1.001
