,Hydro Water Reservoir,Nuclear,Other,Wind Onshore
2017-01-01 00:00:00+01:00,2735.0,9084.0,1093.0,3638.0
2017-01-01 01:00:00+01:00,2636.0,9085.0,1105.0,3430.0
2017-01-01 02:00:00+01:00,2643.0,9084.0,1103.0,3290.0
2017-01-01 03:00:00+01:00,2753.0,9087.0,1109.0,3053.0
2017-01-01 04:00:00+01:00,2762.0,9087.0,1136.0,2932.0
2017-01-01 05:00:00+01:00,2860.0,9090.0,1169.0,2787.0
2017-01-01 06:00:00+01:00,3020.0,9091.0,1146.0,2662.0
2017-01-01 07:00:00+01:00,3414.0,9092.0,1167.0,2612.0
2017-01-01 08:00:00+01:00,3613.0,9091.0,1156.0,2553.0
2017-01-01 09:00:00+01:00,3964.0,9093.0,1142.0,2392.0
2017-01-01 10:00:00+01:00,4262.0,9094.0,1145.0,2243.0
2017-01-01 11:00:00+01:00,4356.0,9092.0,1155.0,2080.0
2017-01-01 12:00:00+01:00,4578.0,9093.0,1128.0,1968.0
2017-01-01 13:00:00+01:00,4762.0,9092.0,1138.0,2013.0
2017-01-01 14:00:00+01:00,5159.0,9091.0,1132.0,2077.0
2017-01-01 15:00:00+01:00,5382.0,9090.0,1162.0,2107.0
2017-01-01 16:00:00+01:00,5818.0,9088.0,1217.0,2288.0
2017-01-01 17:00:00+01:00,6002.0,9089.0,1213.0,2426.0
2017-01-01 18:00:00+01:00,6078.0,9088.0,1263.0,2659.0
2017-01-01 19:00:00+01:00,5986.0,9088.0,1267.0,2680.0
2017-01-01 20:00:00+01:00,5408.0,9090.0,1272.0,2747.0
2017-01-01 21:00:00+01:00,5035.0,9091.0,1254.0,2735.0
2017-01-01 22:00:00+01:00,4325.0,9091.0,1240.0,2614.0
2017-01-01 23:00:00+01:00,3788.0,9090.0,1229.0,2546.0
2017-01-02 00:00:00+01:00,3353.0,9090.0,1274.0,2585.0
2017-01-02 01:00:00+01:00,3330.0,9092.0,1279.0,2516.0
2017-01-02 02:00:00+01:00,3278.0,9091.0,1322.0,2472.0
2017-01-02 03:00:00+01:00,3258.0,9093.0,1359.0,2495.0
2017-01-02 04:00:00+01:00,3342.0,9091.0,1376.0,2586.0
2017-01-02 05:00:00+01:00,4098.0,9090.0,1418.0,2543.0
2017-01-02 06:00:00+01:00,6349.0,9088.0,1482.0,2449.0
