,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
2017-09-01 01:00:00+03:00,8.74,1894.2,,,0.0,,1.272,23.52,0.0,,1.2979999999999998
2017-09-01 02:00:00+03:00,8.74,1896.66,,,0.0,,1.272,23.52,0.0,,1.4849999999999999
2017-09-01 03:00:00+03:00,8.51,1831.88,,,0.0,,1.296,23.52,0.0,,1.5619999999999998
2017-09-01 04:00:00+03:00,8.74,1813.0200000000002,,,0.0,,1.296,23.52,0.0,,1.65
2017-09-01 05:00:00+03:00,8.74,1781.8600000000001,,,0.0,,1.3920000000000001,23.568,0.0,,1.3419999999999999
2017-09-01 06:00:00+03:00,8.74,1747.42,,,0.0,,1.488,23.580000000000002,0.041,,1.111
2017-09-01 07:00:00+03:00,8.97,1840.9,,,0.0,,5.064,23.568,2.009,,1.0779999999999998
2017-09-01 08:00:00+03:00,8.74,1901.5800000000002,,,0.0,,5.448,23.568,9.143,,0.9239999999999999
2017-09-01 09:00:00+03:00,8.74,1857.3000000000002,,,0.0,,3.6,23.532,17.671,,1.507
2017-09-01 10:00:00+03:00,8.51,1809.7400000000002,,,0.0,,2.712,23.556,24.395,,1.6829999999999998
2017-09-01 11:00:00+03:00,8.51,1777.7600000000002,,,0.0,,2.592,23.568,28.823,,1.617
2017-09-01 12:00:00+03:00,8.51,1769.5600000000002,,,0.0,,2.328,23.556,30.996000000000002,,1.7819999999999998
2017-09-01 13:00:00+03:00,8.51,1740.8600000000001,,,0.0,,2.136,23.508,31.406000000000002,,2.0789999999999997
2017-09-01 14:00:00+03:00,8.51,1756.44,,,0.0,,2.2560000000000002,23.472,29.889000000000003,,2.299
2017-09-01 15:00:00+03:00,8.51,1753.9800000000002,,,0.0,,2.232,23.448,26.568,,2.651
2017-09-01 16:00:00+03:00,8.51,1788.42,,,0.0,,1.944,23.472,21.074,,3.0029999999999997
2017-09-01 17:00:00+03:00,8.51,1838.44,,,0.168,,4.296,23.472,13.284,,2.772
2017-09-01 18:00:00+03:00,8.74,1891.7400000000002,,,0.96,,9.912,23.46,5.0840000000000005,,2.42
2017-09-01 19:00:00+03:00,8.74,1897.4800000000002,,,8.016,,10.656,23.46,0.533,,2.057
2017-09-01 20:00:00+03:00,8.74,1891.7400000000002,,,9.96,,9.816,23.436,0.0,,1.914
2017-09-01 21:00:00+03:00,8.74,1876.9800000000002,,,10.896,,9.048,23.508,0.0,,2.0349999999999997
2017-09-01 22:00:00+03:00,8.74,1879.44,,,6.288,,7.008,23.496000000000002,0.0,,2.178
2017-09-01 23:00:00+03:00,8.74,1874.5200000000002,,,0.0,,8.184000000000001,23.472,0.0,,2.266
2017-09-02 00:00:00+03:00,8.74,1833.5200000000002,,,0.0,,2.064,23.472,0.0,,2.4859999999999998
2017-09-02 01:00:00+03:00,8.74,1804.0000000000002,,,0.0,,1.176,23.46,0.0,,2.6839999999999997
2017-09-02 02:00:00+03:00,8.74,1802.3600000000001,,,0.0,,1.176,23.46,0.0,,2.75
2017-09-02 03:00:00+03:00,8.97,1799.0800000000002,,,0.0,,1.224,23.472,0.0,,2.7609999999999997
2017-09-02 04:00:00+03:00,8.97,1819.5800000000002,,,0.0,,1.224,23.472,0.0,,2.618
2017-09-02 05:00:00+03:00,8.74,1799.9,,,0.0,,1.272,23.46,0.0,,2.134
2017-09-02 06:00:00+03:00,8.74,1843.3600000000001,,,0.0,,1.3920000000000001,23.448,0.0,,1.914
2017-09-02 07:00:00+03:00,8.97,1872.0600000000002,,,0.0,,2.328,23.448,1.845,,1.617
2017-09-02 08:00:00+03:00,8.74,1824.5000000000002,,,0.0,,2.832,23.46,8.733,,1.188
2017-09-02 09:00:00+03:00,8.51,1849.1000000000001,,,0.432,,4.824,23.484,17.056,,1.0999999999999999
2017-09-02 10:00:00+03:00,8.74,1912.2400000000002,,,0.0,,2.2800000000000002,23.484,23.616,,1.309
2017-09-02 11:00:00+03:00,8.51,1917.16,,,0.0,,2.424,23.424,27.880000000000003,,1.6609999999999998
2017-09-02 12:00:00+03:00,8.51,1931.92,,,0.0,,1.92,23.400000000000002,29.971,,1.617
2017-09-02 13:00:00+03:00,8.280000000000001,1917.9800000000002,,,0.0,,1.872,23.388,30.34,,1.573
2017-09-02 14:00:00+03:00,8.74,1969.64,,,0.0,,1.8960000000000001,23.388,28.782,,1.5839999999999999
2017-09-02 15:00:00+03:00,8.74,1934.38,,,0.0,,1.8960000000000001,23.400000000000002,25.338,,1.98
2017-09-02 16:00:00+03:00,8.51,1858.1200000000001,,,0.0,,1.608,23.364,19.68,,2.574
2017-09-02 17:00:00+03:00,8.51,1895.0200000000002,,,0.0,,5.784,23.328,12.505,,2.75
2017-09-02 18:00:00+03:00,8.51,1937.66,,,2.952,,8.976,23.316,4.674,,2.31
2017-09-02 19:00:00+03:00,8.51,1915.5200000000002,,,7.176,,9.216000000000001,23.292,0.41000000000000003,,2.101
2017-09-02 20:00:00+03:00,8.74,2048.36,,,11.4,,6.216,23.34,0.0,,2.409
2017-09-02 21:00:00+03:00,8.74,2017.2,,,10.872,,6.264,23.328,0.0,,2.3979999999999997
2017-09-02 22:00:00+03:00,8.74,1908.96,,,9.648,,5.208,23.34,0.0,,2.3539999999999996
2017-09-02 23:00:00+03:00,8.74,1941.7600000000002,,,4.848,,5.16,23.304000000000002,0.0,,2.332
2017-09-03 00:00:00+03:00,8.74,1855.66,,,3.0,,2.3040000000000003,23.328,0.0,,2.42
2017-09-03 01:00:00+03:00,8.51,1809.7400000000002,,,0.0,,1.1280000000000001,23.412,0.0,,2.464
2017-09-03 02:00:00+03:00,8.51,1795.8000000000002,,,0.0,,1.1280000000000001,23.376,0.0,,2.255
2017-09-03 03:00:00+03:00,8.74,1683.46,,,0.0,,1.1520000000000001,23.364,0.0,,2.057
2017-09-03 04:00:00+03:00,8.74,1703.96,,,0.0,,1.176,23.364,0.0,,1.9029999999999998
2017-09-03 05:00:00+03:00,8.74,1722.8200000000002,,,0.0,,1.248,23.34,0.0,,1.6609999999999998
2017-09-03 06:00:00+03:00,8.74,1718.72,,,0.0,,1.3920000000000001,23.364,0.0,,1.738
2017-09-03 07:00:00+03:00,8.51,1681.0000000000002,,,0.0,,1.56,23.364,1.722,,1.595
2017-09-03 08:00:00+03:00,8.51,1739.22,,,0.0,,2.064,23.388,8.364,,1.3419999999999999
2017-09-03 09:00:00+03:00,8.280000000000001,1882.7200000000003,,,0.0,,2.16,23.352,15.498000000000001,,1.672
2017-09-03 10:00:00+03:00,8.280000000000001,1869.6000000000001,,,0.0,,2.136,23.316,20.91,,1.694
2017-09-03 11:00:00+03:00,8.51,1821.22,,,0.0,,1.464,23.316,23.821,,1.9909999999999999
2017-09-03 12:00:00+03:00,8.51,1939.3000000000002,,,0.0,,1.296,23.34,24.272000000000002,,2.222
2017-09-03 13:00:00+03:00,8.51,1819.5800000000002,,,0.0,,1.272,23.388,25.830000000000002,,2.431
2017-09-03 14:00:00+03:00,8.51,1793.3400000000001,,,0.0,,1.368,23.328,27.470000000000002,,2.4749999999999996
2017-09-03 15:00:00+03:00,8.74,1810.5600000000002,,,0.0,,1.368,23.316,25.174,,2.541
