,Biomass,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2017-06-01 00:00:00+02:00,329.0,1879.0,0.0,26.0,3.0,3875.0,314.0,0.0,227.0,4.0,139.0
2017-06-01 01:00:00+02:00,332.0,1680.0,0.0,11.0,4.0,3879.0,308.0,0.0,226.0,1.0,128.0
2017-06-01 02:00:00+02:00,329.0,1715.0,0.0,911.0,4.0,3883.0,275.0,0.0,227.0,2.0,124.0
2017-06-01 03:00:00+02:00,327.0,1654.0,0.0,959.0,5.0,3888.0,265.0,0.0,225.0,2.0,131.0
2017-06-01 04:00:00+02:00,326.0,1658.0,0.0,939.0,4.0,3890.0,265.0,0.0,226.0,2.0,122.0
2017-06-01 05:00:00+02:00,329.0,1726.0,0.0,295.0,4.0,3892.0,281.0,4.0,229.0,17.0,102.0
2017-06-01 06:00:00+02:00,332.0,2061.0,0.0,33.0,4.0,3893.0,315.0,104.0,229.0,10.0,101.0
2017-06-01 07:00:00+02:00,335.0,2295.0,0.0,90.0,5.0,3890.0,484.0,385.0,216.0,0.0,81.0
2017-06-01 08:00:00+02:00,338.0,2317.0,0.0,238.0,5.0,3888.0,531.0,842.0,214.0,6.0,53.0
2017-06-01 09:00:00+02:00,341.0,2359.0,0.0,625.0,5.0,3875.0,557.0,1319.0,198.0,8.0,41.0
2017-06-01 10:00:00+02:00,338.0,2343.0,0.0,326.0,5.0,3864.0,584.0,1719.0,197.0,8.0,40.0
2017-06-01 11:00:00+02:00,340.0,2268.0,0.0,49.0,5.0,3858.0,619.0,1987.0,207.0,8.0,54.0
2017-06-01 12:00:00+02:00,339.0,2429.0,0.0,44.0,6.0,3871.0,629.0,2113.0,207.0,8.0,56.0
2017-06-01 13:00:00+02:00,335.0,2562.0,0.0,43.0,6.0,3868.0,617.0,2060.0,208.0,8.0,52.0
2017-06-01 14:00:00+02:00,337.0,2583.0,0.0,192.0,5.0,3864.0,609.0,1917.0,196.0,0.0,51.0
2017-06-01 15:00:00+02:00,328.0,2646.0,0.0,90.0,4.0,3865.0,598.0,1757.0,205.0,15.0,49.0
2017-06-01 16:00:00+02:00,331.0,2492.0,0.0,20.0,4.0,3850.0,597.0,1470.0,216.0,33.0,61.0
2017-06-01 17:00:00+02:00,326.0,2581.0,0.0,35.0,3.0,3847.0,576.0,1228.0,216.0,53.0,59.0
2017-06-01 18:00:00+02:00,327.0,2658.0,0.0,317.0,3.0,3845.0,556.0,826.0,214.0,45.0,58.0
2017-06-01 19:00:00+02:00,333.0,2667.0,0.0,607.0,3.0,3846.0,538.0,436.0,215.0,31.0,71.0
2017-06-01 20:00:00+02:00,332.0,2660.0,0.0,309.0,3.0,3848.0,484.0,166.0,215.0,24.0,89.0
2017-06-01 21:00:00+02:00,333.0,2650.0,0.0,37.0,2.0,3850.0,445.0,24.0,217.0,18.0,118.0
2017-06-01 22:00:00+02:00,333.0,2736.0,0.0,171.0,2.0,3854.0,378.0,0.0,216.0,21.0,118.0
2017-06-01 23:00:00+02:00,333.0,2599.0,0.0,38.0,2.0,3858.0,378.0,0.0,216.0,11.0,118.0
2017-06-02 00:00:00+02:00,335.0,2159.0,0.0,187.0,2.0,3859.0,339.0,0.0,220.0,2.0,103.0
2017-06-02 01:00:00+02:00,332.0,2090.0,0.0,356.0,4.0,3866.0,342.0,0.0,217.0,4.0,76.0
2017-06-02 02:00:00+02:00,328.0,2123.0,0.0,409.0,5.0,3865.0,347.0,0.0,219.0,0.0,56.0
2017-06-02 03:00:00+02:00,330.0,2063.0,0.0,967.0,5.0,3876.0,347.0,0.0,218.0,1.0,51.0
2017-06-02 04:00:00+02:00,330.0,2062.0,0.0,960.0,5.0,3882.0,352.0,0.0,219.0,3.0,49.0
2017-06-02 05:00:00+02:00,334.0,2066.0,0.0,935.0,7.0,3879.0,357.0,4.0,218.0,5.0,41.0
2017-06-02 06:00:00+02:00,337.0,2319.0,0.0,179.0,7.0,3874.0,382.0,100.0,222.0,7.0,40.0
2017-06-02 07:00:00+02:00,337.0,2523.0,0.0,55.0,7.0,3869.0,455.0,364.0,215.0,8.0,34.0
2017-06-02 08:00:00+02:00,338.0,2616.0,0.0,0.0,6.0,3859.0,554.0,799.0,217.0,8.0,32.0
2017-06-02 09:00:00+02:00,341.0,2548.0,0.0,0.0,6.0,3849.0,587.0,1253.0,217.0,8.0,33.0
2017-06-02 10:00:00+02:00,336.0,2519.0,0.0,0.0,5.0,3844.0,556.0,1647.0,217.0,8.0,36.0
2017-06-02 11:00:00+02:00,329.0,2508.0,0.0,59.0,4.0,3848.0,564.0,1899.0,229.0,8.0,47.0
2017-06-02 12:00:00+02:00,328.0,2487.0,0.0,81.0,4.0,3844.0,567.0,2018.0,232.0,8.0,47.0
2017-06-02 13:00:00+02:00,325.0,2570.0,0.0,163.0,5.0,3842.0,545.0,1996.0,231.0,7.0,50.0
2017-06-02 14:00:00+02:00,330.0,2497.0,0.0,277.0,4.0,3842.0,551.0,1942.0,230.0,7.0,54.0
2017-06-02 15:00:00+02:00,332.0,2517.0,0.0,463.0,3.0,3840.0,515.0,1711.0,227.0,5.0,58.0
2017-06-02 16:00:00+02:00,333.0,2396.0,0.0,209.0,2.0,3838.0,503.0,1480.0,225.0,39.0,90.0
2017-06-02 17:00:00+02:00,328.0,2449.0,0.0,300.0,2.0,3838.0,450.0,1134.0,225.0,63.0,77.0
2017-06-02 18:00:00+02:00,327.0,2459.0,0.0,613.0,2.0,3837.0,442.0,740.0,228.0,119.0,64.0
