,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Solar,Waste,Wind Offshore,Wind Onshore
2017-10-01 00:00:00+02:00,45.77,45.08,237.8,6.5969999999999995,0.0,119.88860000000001,6.336,15.488
2017-10-01 01:00:00+02:00,44.39,43.12,243.54000000000002,7.33,0.0,122.65526,10.224,16.104
2017-10-01 02:00:00+02:00,45.31,40.18,232.88000000000002,5.864,0.0,123.57748000000001,8.64,15.883999999999999
2017-10-01 03:00:00+02:00,44.85,45.57,246.00000000000003,8.063,0.0,127.26636,7.032,13.827
2017-10-01 04:00:00+02:00,45.080000000000005,43.61,242.72000000000003,6.5969999999999995,0.0,120.81082,6.432,11.341
2017-10-01 05:00:00+02:00,45.54,38.71,230.42000000000002,5.131,0.0,124.4997,5.832,9.338999999999999
2017-10-01 06:00:00+02:00,45.31,41.65,237.8,5.864,0.0,127.26636,5.472,7.0729999999999995
2017-10-01 07:00:00+02:00,44.39,47.53,246.00000000000003,6.5969999999999995,0.28700000000000003,127.26636,5.88,5.2139999999999995
2017-10-01 08:00:00+02:00,44.39,60.76,252.56000000000003,6.5969999999999995,1.722,126.34414000000001,5.964,4.125
2017-10-01 09:00:00+02:00,45.31,68.6,261.58000000000004,5.864,4.469,125.42192,5.856,3.0799999999999996
2017-10-01 10:00:00+02:00,44.620000000000005,70.56,302.58000000000004,6.5969999999999995,8.446,125.42192,5.64,2.3539999999999996
2017-10-01 11:00:00+02:00,45.77,103.39,310.78000000000003,7.33,11.193,128.18858,6.192,2.497
2017-10-01 12:00:00+02:00,44.620000000000005,95.06,326.36,6.5969999999999995,12.751000000000001,129.1108,4.776,3.465
2017-10-01 13:00:00+02:00,45.77,84.28,311.6,8.796,13.981,129.1108,3.2760000000000002,4.7299999999999995
2017-10-01 14:00:00+02:00,44.620000000000005,71.05,245.18,8.063,14.063,129.1108,4.008,6.303
2017-10-01 15:00:00+02:00,44.160000000000004,74.48,248.46,8.796,12.423,128.18858,3.864,8.327
2017-10-01 16:00:00+02:00,43.47,72.52,215.66000000000003,7.33,9.061,127.26636,4.296,9.79
2017-10-01 17:00:00+02:00,43.93,72.03,205.00000000000003,8.796,4.756,116.19972,3.384,9.317
2017-10-01 18:00:00+02:00,43.47,60.76,253.38000000000002,9.529,0.779,115.2775,4.152,9.306
2017-10-01 19:00:00+02:00,44.620000000000005,50.96,270.6,5.131,0.0,120.81082,5.244,12.76
2017-10-01 20:00:00+02:00,42.09,53.9,266.5,4.398,0.0,108.82196,7.08,14.245
2017-10-01 21:00:00+02:00,46.0,38.22,205.00000000000003,4.398,0.0,108.82196,8.712,17.336
2017-10-01 22:00:00+02:00,45.54,27.439999999999998,173.84,4.398,0.0,121.73304,8.904,20.68
2017-10-01 23:00:00+02:00,45.54,34.79,194.34,8.063,0.0,124.4997,9.576,22.901999999999997
2017-10-02 00:00:00+02:00,44.160000000000004,24.009999999999998,176.3,4.398,0.0,110.66640000000001,10.104000000000001,24.782999999999998
2017-10-02 01:00:00+02:00,48.07,29.4,175.48000000000002,4.398,0.0,109.74418,11.46,25.817
