,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Peat,Hydro Run-of-river and poundage,Nuclear,Other,Other renewable,Waste,Wind Onshore
2017-02-01 01:00:00+02:00,813.0,953.0,917.0,1.0,573.0,1130.0,2784.0,362.0,47.0,50.0,493.0
2017-02-01 02:00:00+02:00,803.0,945.0,899.0,1.0,574.0,1119.0,2785.0,363.0,47.0,50.0,422.0
2017-02-01 03:00:00+02:00,803.0,940.0,899.0,1.0,580.0,1111.0,2784.0,364.0,47.0,50.0,330.0
2017-02-01 04:00:00+02:00,813.0,929.0,899.0,1.0,587.0,1138.0,2784.0,364.0,47.0,50.0,325.0
2017-02-01 05:00:00+02:00,836.0,928.0,897.0,1.0,627.0,1264.0,2784.0,366.0,47.0,52.0,406.0
2017-02-01 06:00:00+02:00,852.0,934.0,977.0,1.0,725.0,1462.0,2784.0,368.0,47.0,60.0,414.0
2017-02-01 07:00:00+02:00,866.0,917.0,1052.0,1.0,847.0,1828.0,2784.0,368.0,47.0,66.0,389.0
2017-02-01 08:00:00+02:00,857.0,882.0,1092.0,1.0,908.0,2128.0,2784.0,368.0,46.0,69.0,368.0
2017-02-01 09:00:00+02:00,855.0,862.0,1087.0,19.0,917.0,2133.0,2784.0,370.0,47.0,69.0,333.0
2017-02-01 10:00:00+02:00,843.0,869.0,1067.0,26.0,910.0,2141.0,2783.0,373.0,48.0,69.0,275.0
2017-02-01 11:00:00+02:00,852.0,865.0,1081.0,1.0,913.0,2143.0,2783.0,367.0,48.0,69.0,252.0
2017-02-01 12:00:00+02:00,852.0,892.0,1080.0,1.0,900.0,1896.0,2783.0,364.0,47.0,69.0,230.0
2017-02-01 13:00:00+02:00,845.0,898.0,1069.0,1.0,871.0,1784.0,2783.0,364.0,47.0,69.0,234.0
2017-02-01 14:00:00+02:00,837.0,897.0,1104.0,0.0,864.0,1900.0,2783.0,364.0,48.0,69.0,254.0
2017-02-01 15:00:00+02:00,849.0,904.0,1109.0,0.0,870.0,1992.0,2783.0,368.0,47.0,69.0,267.0
2017-02-01 16:00:00+02:00,847.0,909.0,1116.0,0.0,900.0,2161.0,2784.0,372.0,48.0,69.0,366.0
2017-02-01 17:00:00+02:00,855.0,922.0,1117.0,0.0,925.0,2062.0,2784.0,378.0,47.0,69.0,425.0
2017-02-01 18:00:00+02:00,866.0,932.0,1115.0,0.0,924.0,2156.0,2784.0,380.0,46.0,69.0,512.0
2017-02-01 19:00:00+02:00,878.0,967.0,1116.0,0.0,918.0,2093.0,2784.0,382.0,46.0,64.0,579.0
2017-02-01 20:00:00+02:00,871.0,968.0,1021.0,0.0,844.0,1764.0,2784.0,382.0,45.0,60.0,590.0
2017-02-01 21:00:00+02:00,896.0,963.0,892.0,0.0,733.0,1473.0,2784.0,384.0,45.0,60.0,618.0
2017-02-01 22:00:00+02:00,879.0,941.0,880.0,0.0,661.0,1216.0,2784.0,383.0,45.0,60.0,610.0
2017-02-01 23:00:00+02:00,877.0,931.0,871.0,0.0,648.0,1102.0,2784.0,381.0,46.0,60.0,639.0
2017-02-02 00:00:00+02:00,869.0,920.0,867.0,0.0,633.0,1017.0,2784.0,379.0,46.0,60.0,665.0
2017-02-02 01:00:00+02:00,883.0,929.0,851.0,0.0,619.0,1014.0,2784.0,375.0,46.0,60.0,630.0
2017-02-02 02:00:00+02:00,849.0,930.0,844.0,0.0,610.0,988.0,2784.0,371.0,47.0,60.0,593.0
2017-02-02 03:00:00+02:00,874.0,929.0,834.0,0.0,598.0,941.0,2785.0,369.0,47.0,60.0,484.0
2017-02-02 04:00:00+02:00,877.0,939.0,834.0,1.0,598.0,927.0,2785.0,367.0,46.0,60.0,478.0
2017-02-02 05:00:00+02:00,877.0,935.0,837.0,1.0,610.0,1106.0,2786.0,366.0,48.0,60.0,482.0
2017-02-02 06:00:00+02:00,882.0,935.0,923.0,1.0,653.0,1332.0,2785.0,364.0,46.0,60.0,448.0
2017-02-02 07:00:00+02:00,906.0,984.0,999.0,1.0,774.0,1959.0,2781.0,362.0,37.0,60.0,436.0
2017-02-02 08:00:00+02:00,925.0,966.0,1035.0,1.0,864.0,2299.0,2776.0,362.0,37.0,60.0,399.0
2017-02-02 09:00:00+02:00,918.0,978.0,1042.0,1.0,863.0,2293.0,2774.0,361.0,38.0,69.0,380.0
2017-02-02 10:00:00+02:00,913.0,999.0,1041.0,39.0,898.0,2251.0,2775.0,359.0,38.0,73.0,355.0
2017-02-02 11:00:00+02:00,912.0,1007.0,1054.0,15.0,909.0,2253.0,2782.0,357.0,37.0,79.0,350.0
2017-02-02 12:00:00+02:00,896.0,1008.0,1001.0,0.0,852.0,1859.0,2782.0,356.0,38.0,79.0,332.0
2017-02-02 13:00:00+02:00,896.0,1000.0,982.0,0.0,789.0,1639.0,2782.0,356.0,39.0,80.0,318.0
2017-02-02 14:00:00+02:00,894.0,986.0,1011.0,0.0,828.0,1872.0,2777.0,356.0,40.0,80.0,311.0
2017-02-02 15:00:00+02:00,937.0,986.0,1066.0,0.0,881.0,2213.0,2775.0,356.0,41.0,81.0,299.0
2017-02-02 16:00:00+02:00,930.0,1006.0,1077.0,0.0,897.0,2170.0,2778.0,356.0,41.0,80.0,318.0
2017-02-02 17:00:00+02:00,933.0,1008.0,1077.0,0.0,883.0,1983.0,2778.0,356.0,41.0,80.0,317.0
2017-02-02 18:00:00+02:00,934.0,1007.0,1075.0,0.0,879.0,2252.0,2777.0,356.0,39.0,80.0,282.0
2017-02-02 19:00:00+02:00,930.0,976.0,1076.0,0.0,883.0,2221.0,2777.0,354.0,30.0,80.0,278.0
2017-02-02 20:00:00+02:00,917.0,958.0,1045.0,0.0,825.0,1930.0,2780.0,352.0,30.0,71.0,274.0
2017-02-02 21:00:00+02:00,934.0,952.0,968.0,0.0,684.0,1553.0,2781.0,352.0,30.0,63.0,278.0
2017-02-02 22:00:00+02:00,901.0,948.0,965.0,0.0,612.0,1515.0,2782.0,352.0,30.0,59.0,263.0
