,Biomass,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Waste,Wind Onshore
2017-10-01 00:00:00+02:00,384.0,229.0,6370.0,3888.0,69.0,630.0,24.0,1990.0,227.0,5390.0,0.0,48.0,134.0
2017-10-01 01:00:00+02:00,388.0,229.0,5415.0,3697.0,59.0,630.0,2.0,1670.0,106.0,5257.0,0.0,46.0,116.0
2017-10-01 02:00:00+02:00,385.0,239.0,4684.0,3657.0,58.0,630.0,112.0,1583.0,64.0,5063.0,0.0,45.0,106.0
2017-10-01 03:00:00+02:00,387.0,236.0,4476.0,3642.0,59.0,630.0,23.0,1514.0,57.0,4916.0,0.0,46.0,132.0
2017-10-01 04:00:00+02:00,389.0,231.0,4411.0,3648.0,59.0,629.0,0.0,1492.0,56.0,4960.0,0.0,47.0,118.0
2017-10-01 05:00:00+02:00,390.0,223.0,4593.0,3651.0,60.0,629.0,0.0,1505.0,59.0,5179.0,0.0,42.0,97.0
2017-10-01 06:00:00+02:00,393.0,228.0,4716.0,3665.0,60.0,629.0,4.0,1622.0,98.0,5356.0,0.0,47.0,100.0
2017-10-01 07:00:00+02:00,393.0,226.0,4928.0,3663.0,59.0,629.0,4.0,1727.0,118.0,5366.0,271.0,47.0,102.0
2017-10-01 08:00:00+02:00,394.0,228.0,5310.0,3675.0,72.0,629.0,5.0,2048.0,275.0,5162.0,1523.0,48.0,86.0
2017-10-01 09:00:00+02:00,401.0,230.0,6036.0,3720.0,95.0,627.0,70.0,2486.0,337.0,5678.0,2985.0,46.0,73.0
2017-10-01 10:00:00+02:00,397.0,223.0,6468.0,3871.0,150.0,621.0,4.0,3023.0,603.0,5831.0,3468.0,46.0,72.0
2017-10-01 11:00:00+02:00,401.0,233.0,6110.0,3840.0,190.0,620.0,5.0,3255.0,727.0,5610.0,4039.0,46.0,88.0
2017-10-01 12:00:00+02:00,387.0,228.0,6230.0,3744.0,208.0,624.0,95.0,2750.0,520.0,5509.0,4440.0,45.0,106.0
2017-10-01 13:00:00+02:00,390.0,226.0,5916.0,3701.0,195.0,622.0,0.0,2100.0,218.0,5188.0,4360.0,47.0,134.0
2017-10-01 14:00:00+02:00,378.0,225.0,5738.0,3704.0,195.0,623.0,0.0,1902.0,197.0,5033.0,4181.0,47.0,229.0
