,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Wind Onshore
2017-04-01 00:00:00+02:00,44.160000000000004,3850.7200000000003,32.339999999999996,165.13,5238.9800000000005,129.008,0.0,6.144,0.0,26.421999999999997
2017-04-01 01:00:00+02:00,44.160000000000004,3432.5200000000004,34.79,165.13,5142.22,129.74099999999999,0.0,6.12,0.0,27.522
2017-04-01 02:00:00+02:00,43.93,3077.46,36.26,165.62,5241.4400000000005,132.673,0.0,6.12,0.0,28.116
2017-04-01 03:00:00+02:00,43.7,3009.4,36.75,165.13,5302.120000000001,132.673,0.0,6.12,0.0,27.401
2017-04-01 04:00:00+02:00,44.39,3073.36,37.24,165.13,5337.38,132.673,0.0,6.12,0.0,25.531
2017-04-01 05:00:00+02:00,44.160000000000004,3238.1800000000003,37.24,161.21,5507.120000000001,131.94,0.0,6.144,0.0,23.331
2017-04-01 06:00:00+02:00,44.160000000000004,3635.88,36.75,156.31,5626.02,131.94,0.0,6.168,0.0,22.186999999999998
2017-04-01 07:00:00+02:00,44.160000000000004,3956.5000000000005,35.769999999999996,153.37,6119.660000000001,131.94,0.0,6.36,0.0,19.733999999999998
2017-04-01 08:00:00+02:00,44.160000000000004,4150.02,35.769999999999996,149.94,6755.9800000000005,131.207,4.824,6.792,1.2,13.673
2017-04-01 09:00:00+02:00,44.160000000000004,4179.54,35.769999999999996,147.0,7218.460000000001,131.94,9.0,6.984,1.3920000000000001,7.2379999999999995
2017-04-01 10:00:00+02:00,44.160000000000004,4164.780000000001,35.28,175.91,7243.06,135.605,8.376,6.96,1.3920000000000001,6.699
2017-04-01 11:00:00+02:00,44.160000000000004,4102.46,35.28,323.4,7127.4400000000005,140.736,1.944,6.984,1.3920000000000001,7.369999999999999
2017-04-01 12:00:00+02:00,44.160000000000004,4039.32,36.26,355.25,6795.34,134.87199999999999,0.07200000000000001,6.936,1.3920000000000001,7.92
