,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Peat,Hydro Run-of-river and poundage,Nuclear,Other,Other renewable,Waste,Wind Onshore
2017-03-01 01:00:00+02:00,1008.0,624.0,790.0,1.0,423.0,926.0,2783.0,332.0,48.0,26.0,497.0
2017-03-01 02:00:00+02:00,998.0,608.0,779.0,1.0,426.0,799.0,2783.0,332.0,48.0,20.0,550.0
2017-03-01 03:00:00+02:00,1003.0,617.0,780.0,1.0,422.0,613.0,2783.0,332.0,42.0,20.0,575.0
2017-03-01 04:00:00+02:00,1018.0,599.0,786.0,1.0,421.0,704.0,2784.0,332.0,37.0,19.0,569.0
2017-03-01 05:00:00+02:00,1011.0,628.0,799.0,1.0,427.0,874.0,2783.0,332.0,37.0,11.0,538.0
2017-03-01 06:00:00+02:00,1010.0,794.0,812.0,1.0,462.0,1125.0,2784.0,332.0,37.0,9.0,618.0
2017-03-01 07:00:00+02:00,1030.0,814.0,884.0,1.0,518.0,1532.0,2783.0,332.0,37.0,9.0,631.0
2017-03-01 08:00:00+02:00,1027.0,825.0,911.0,1.0,563.0,1741.0,2785.0,332.0,38.0,9.0,636.0
2017-03-01 09:00:00+02:00,1022.0,824.0,919.0,1.0,568.0,1864.0,2784.0,332.0,37.0,9.0,638.0
2017-03-01 10:00:00+02:00,1011.0,820.0,927.0,21.0,556.0,1860.0,2783.0,332.0,37.0,9.0,676.0
2017-03-01 11:00:00+02:00,1007.0,813.0,925.0,1.0,520.0,1821.0,2784.0,332.0,36.0,9.0,682.0
2017-03-01 12:00:00+02:00,1010.0,810.0,926.0,1.0,473.0,1703.0,2783.0,330.0,36.0,9.0,708.0
2017-03-01 13:00:00+02:00,1008.0,816.0,928.0,0.0,453.0,1726.0,2783.0,330.0,36.0,9.0,700.0
2017-03-01 14:00:00+02:00,986.0,815.0,929.0,0.0,451.0,1719.0,2784.0,329.0,36.0,9.0,703.0
2017-03-01 15:00:00+02:00,982.0,811.0,936.0,0.0,452.0,1691.0,2783.0,328.0,38.0,9.0,661.0
2017-03-01 16:00:00+02:00,998.0,813.0,935.0,0.0,474.0,1681.0,2784.0,328.0,38.0,9.0,617.0
2017-03-01 17:00:00+02:00,995.0,820.0,927.0,0.0,527.0,1743.0,2783.0,330.0,37.0,9.0,558.0
2017-03-01 18:00:00+02:00,988.0,839.0,947.0,0.0,545.0,1927.0,2783.0,330.0,37.0,9.0,500.0
2017-03-01 19:00:00+02:00,997.0,839.0,985.0,0.0,557.0,1941.0,2783.0,330.0,37.0,9.0,415.0
2017-03-01 20:00:00+02:00,1016.0,836.0,966.0,0.0,540.0,1840.0,2783.0,332.0,37.0,9.0,360.0
2017-03-01 21:00:00+02:00,1011.0,814.0,929.0,0.0,502.0,1585.0,2783.0,332.0,37.0,9.0,324.0
2017-03-01 22:00:00+02:00,1001.0,824.0,927.0,0.0,471.0,1452.0,2784.0,332.0,38.0,9.0,280.0
2017-03-01 23:00:00+02:00,992.0,819.0,918.0,0.0,469.0,1331.0,2784.0,332.0,36.0,9.0,228.0
2017-03-02 00:00:00+02:00,983.0,814.0,884.0,0.0,460.0,1363.0,2783.0,332.0,34.0,9.0,188.0
2017-03-02 01:00:00+02:00,994.0,659.0,835.0,0.0,455.0,1214.0,2784.0,332.0,34.0,9.0,163.0
2017-03-02 02:00:00+02:00,970.0,615.0,822.0,0.0,449.0,1045.0,2785.0,332.0,41.0,9.0,144.0
2017-03-02 03:00:00+02:00,964.0,617.0,825.0,0.0,451.0,831.0,2784.0,332.0,45.0,9.0,152.0
