,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore
2017-06-01 00:00:00+02:00,811.0,81.0,1066.0,2806.0,0.0,4.0
2017-06-01 01:00:00+02:00,604.0,82.0,735.0,2816.0,0.0,10.0
2017-06-01 02:00:00+02:00,531.0,82.0,741.0,2821.0,0.0,4.0
2017-06-01 03:00:00+02:00,479.0,85.0,695.0,2818.0,0.0,1.0
2017-06-01 04:00:00+02:00,486.0,86.0,677.0,2821.0,0.0,1.0
2017-06-01 05:00:00+02:00,513.0,86.0,678.0,2823.0,0.0,0.0
2017-06-01 06:00:00+02:00,1035.0,86.0,1015.0,2822.0,13.0,0.0
2017-06-01 07:00:00+02:00,1642.0,88.0,1523.0,2821.0,45.0,0.0
2017-06-01 08:00:00+02:00,2092.0,91.0,1547.0,2818.0,92.0,1.0
2017-06-01 09:00:00+02:00,1543.0,93.0,1288.0,2816.0,147.0,0.0
2017-06-01 10:00:00+02:00,1064.0,93.0,1203.0,2814.0,188.0,1.0
2017-06-01 11:00:00+02:00,1300.0,92.0,1086.0,2810.0,227.0,1.0
2017-06-01 12:00:00+02:00,872.0,91.0,949.0,2805.0,247.0,3.0
2017-06-01 13:00:00+02:00,832.0,90.0,1015.0,2798.0,255.0,5.0
2017-06-01 14:00:00+02:00,825.0,89.0,966.0,2795.0,244.0,5.0
2017-06-01 15:00:00+02:00,945.0,87.0,1112.0,2794.0,215.0,6.0
2017-06-01 16:00:00+02:00,984.0,87.0,940.0,2794.0,174.0,5.0
2017-06-01 17:00:00+02:00,1434.0,87.0,1244.0,2790.0,127.0,4.0
2017-06-01 18:00:00+02:00,2136.0,87.0,1619.0,2790.0,79.0,2.0
2017-06-01 19:00:00+02:00,2584.0,87.0,1840.0,2790.0,35.0,1.0
2017-06-01 20:00:00+02:00,2558.0,86.0,1846.0,2791.0,10.0,2.0
2017-06-01 21:00:00+02:00,2360.0,85.0,1805.0,2800.0,1.0,2.0
2017-06-01 22:00:00+02:00,1817.0,86.0,1789.0,2811.0,0.0,1.0
