,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2015-07-01 00:00:00+02:00,270.0,1867.0,0.0,0.0,58.0,7.0,2463.0,341.0,0.0,227.0,421.0,361.0
2015-07-01 01:00:00+02:00,271.0,1744.0,0.0,0.0,287.0,7.0,2462.0,330.0,0.0,226.0,330.0,391.0
2015-07-01 02:00:00+02:00,270.0,1804.0,0.0,0.0,934.0,5.0,2467.0,338.0,0.0,228.0,297.0,350.0
2015-07-01 03:00:00+02:00,268.0,1850.0,0.0,0.0,1157.0,4.0,2469.0,338.0,0.0,225.0,328.0,304.0
2015-07-01 04:00:00+02:00,268.0,1857.0,0.0,0.0,1110.0,4.0,2470.0,294.0,0.0,228.0,318.0,269.0
2015-07-01 05:00:00+02:00,269.0,1798.0,0.0,0.0,928.0,4.0,2472.0,306.0,4.0,228.0,249.0,280.0
2015-07-01 06:00:00+02:00,272.0,1966.0,0.0,0.0,383.0,4.0,2472.0,351.0,97.0,230.0,254.0,313.0
2015-07-01 07:00:00+02:00,272.0,2320.0,0.0,0.0,17.0,5.0,2468.0,407.0,374.0,232.0,185.0,268.0
2015-07-01 08:00:00+02:00,267.0,2667.0,0.0,5.0,6.0,6.0,2462.0,502.0,820.0,227.0,161.0,136.0
2015-07-01 09:00:00+02:00,267.0,2890.0,0.0,0.0,195.0,8.0,2436.0,524.0,1272.0,222.0,119.0,59.0
2015-07-01 10:00:00+02:00,268.0,2965.0,0.0,0.0,95.0,10.0,2444.0,527.0,1637.0,224.0,138.0,35.0
2015-07-01 11:00:00+02:00,267.0,3153.0,0.0,0.0,0.0,12.0,2448.0,462.0,1912.0,225.0,142.0,40.0
2015-07-01 12:00:00+02:00,265.0,3079.0,0.0,0.0,44.0,10.0,2447.0,472.0,2096.0,224.0,165.0,51.0
2015-07-01 13:00:00+02:00,264.0,3050.0,0.0,0.0,123.0,5.0,2444.0,451.0,2164.0,221.0,242.0,80.0
2015-07-01 14:00:00+02:00,264.0,3076.0,0.0,0.0,317.0,2.0,2439.0,410.0,2117.0,213.0,293.0,101.0
2015-07-01 15:00:00+02:00,267.0,3165.0,0.0,0.0,458.0,2.0,2438.0,411.0,1959.0,209.0,206.0,103.0
2015-07-01 16:00:00+02:00,263.0,3208.0,0.0,0.0,48.0,2.0,2434.0,400.0,1706.0,203.0,154.0,91.0
2015-07-01 17:00:00+02:00,263.0,3075.0,0.0,0.0,566.0,3.0,2428.0,409.0,1359.0,202.0,175.0,93.0
2015-07-01 18:00:00+02:00,257.0,3111.0,0.0,0.0,390.0,3.0,2425.0,439.0,919.0,203.0,167.0,97.0
2015-07-01 19:00:00+02:00,248.0,3176.0,0.0,0.0,322.0,4.0,2420.0,411.0,480.0,214.0,105.0,98.0
2015-07-01 20:00:00+02:00,241.0,3162.0,0.0,0.0,488.0,4.0,2415.0,354.0,169.0,218.0,116.0,101.0
2015-07-01 21:00:00+02:00,245.0,3171.0,0.0,0.0,345.0,4.0,2420.0,355.0,27.0,218.0,115.0,147.0
2015-07-01 22:00:00+02:00,272.0,3401.0,0.0,31.0,621.0,3.0,2427.0,348.0,0.0,222.0,146.0,259.0
2015-07-01 23:00:00+02:00,271.0,3509.0,0.0,131.0,181.0,3.0,2431.0,384.0,0.0,225.0,198.0,389.0
2015-07-02 00:00:00+02:00,271.0,3139.0,0.0,3.0,345.0,3.0,2426.0,291.0,0.0,229.0,320.0,468.0
2015-07-02 01:00:00+02:00,271.0,2869.0,0.0,0.0,517.0,4.0,2421.0,302.0,0.0,230.0,251.0,474.0
