,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Wind Onshore
2015-10-01 00:00:00+02:00,53.13,4490.320000000001,20.58,228.82999999999998,7177.460000000001,126.809,0.0,1.8,0.0,4.521
2015-10-01 01:00:00+02:00,54.74,4173.8,21.07,228.34,7060.200000000001,126.809,0.0,1.752,0.0,5.2139999999999995
2015-10-01 02:00:00+02:00,54.510000000000005,3991.76,22.05,228.34,6933.92,127.542,0.0,1.752,0.0,6.247999999999999
2015-10-01 03:00:00+02:00,54.510000000000005,3927.8,22.54,228.82999999999998,6927.360000000001,126.809,0.0,1.776,0.0,7.3919999999999995
2015-10-01 04:00:00+02:00,54.510000000000005,4108.200000000001,22.05,229.32,6845.360000000001,126.076,0.0,1.752,0.0,8.712
2015-10-01 05:00:00+02:00,54.74,4554.280000000001,22.05,229.81,7012.64,126.809,0.0,1.776,0.0,9.801
2015-10-01 06:00:00+02:00,54.74,5008.56,22.05,241.57,7865.4400000000005,126.809,0.0,1.776,0.0,10.571
2015-10-01 07:00:00+02:00,56.35,5167.64,22.54,245.49,8802.7,126.076,0.0,1.776,0.0,10.219
2015-10-01 08:00:00+02:00,57.730000000000004,5298.84,23.03,245.0,9240.58,125.343,0.0,1.824,0.0,8.854999999999999
2015-10-01 09:00:00+02:00,57.96,5433.320000000001,23.03,241.57,9268.460000000001,126.076,2.568,2.208,0.0,6.677
2015-10-01 10:00:00+02:00,57.96,5475.96,23.03,241.07999999999998,9207.78,125.343,3.696,2.2560000000000002,0.0,5.885
2015-10-01 11:00:00+02:00,57.96,5412.0,22.54,241.07999999999998,9257.800000000001,126.809,0.0,2.328,0.0,8.777999999999999
2015-10-01 12:00:00+02:00,57.96,5408.72,22.05,241.07999999999998,9025.74,126.076,1.6320000000000001,2.352,0.0,10.296
2015-10-01 13:00:00+02:00,57.96,5433.320000000001,22.05,240.59,9069.2,126.076,3.2640000000000002,1.944,0.0,10.065
2015-10-01 14:00:00+02:00,57.96,5412.0,22.05,242.06,9123.320000000002,126.809,0.0,1.848,0.0,10.032
2015-10-01 15:00:00+02:00,57.96,5412.0,21.56,246.96,9032.300000000001,127.542,0.0,1.848,0.0,9.075
2015-10-01 16:00:00+02:00,57.730000000000004,5236.52,22.05,248.43,8764.16,128.275,0.0,1.848,0.0,9.030999999999999
