,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
2015-07-01 00:00:00+02:00,214.0,886.0,319.0,146.0,546.0,4083.0,814.0,43224.0,0.0,188.0,2872.0
2015-07-01 01:00:00+02:00,214.0,800.0,7.0,145.0,1663.0,4025.0,745.0,42824.0,0.0,188.0,2877.0
2015-07-01 02:00:00+02:00,214.0,734.0,13.0,145.0,2045.0,3991.0,788.0,42934.0,0.0,185.0,2738.0
2015-07-01 03:00:00+02:00,214.0,699.0,9.0,145.0,2566.0,3989.0,672.0,43707.0,0.0,184.0,2635.0
2015-07-01 04:00:00+02:00,214.0,782.0,11.0,145.0,2754.0,4031.0,645.0,43668.0,0.0,189.0,2564.0
2015-07-01 05:00:00+02:00,214.0,732.0,14.0,144.0,2845.0,4080.0,863.0,43682.0,25.0,190.0,2605.0
2015-07-01 06:00:00+02:00,214.0,1014.0,10.0,147.0,1890.0,4169.0,959.0,44432.0,122.0,189.0,2423.0
2015-07-01 07:00:00+02:00,214.0,1579.0,176.0,147.0,318.0,4248.0,777.0,44449.0,448.0,191.0,2181.0
2015-07-01 08:00:00+02:00,214.0,1972.0,421.0,180.0,895.0,4426.0,2078.0,44658.0,1052.0,191.0,1629.0
2015-07-01 09:00:00+02:00,214.0,2021.0,564.0,198.0,1453.0,4774.0,2846.0,44449.0,1848.0,189.0,1290.0
2015-07-01 10:00:00+02:00,214.0,2008.0,574.0,453.0,1357.0,4946.0,4065.0,43698.0,2647.0,187.0,1260.0
2015-07-01 11:00:00+02:00,214.0,2225.0,575.0,870.0,1213.0,4989.0,3254.0,43565.0,3318.0,188.0,1363.0
2015-07-01 12:00:00+02:00,213.0,2232.0,566.0,932.0,1100.0,5013.0,2755.0,43245.0,3671.0,185.0,1534.0
2015-07-01 13:00:00+02:00,212.0,2279.0,566.0,763.0,990.0,4811.0,1905.0,43151.0,3789.0,186.0,1590.0
2015-07-01 14:00:00+02:00,212.0,2235.0,572.0,420.0,731.0,4587.0,1829.0,43098.0,3769.0,185.0,1660.0
2015-07-01 15:00:00+02:00,212.0,1977.0,579.0,164.0,444.0,4486.0,1522.0,43025.0,3570.0,181.0,1603.0
2015-07-01 16:00:00+02:00,212.0,1882.0,554.0,154.0,113.0,4532.0,1370.0,43265.0,3157.0,180.0,1582.0
2015-07-01 17:00:00+02:00,212.0,1888.0,551.0,153.0,198.0,4602.0,1324.0,43047.0,2556.0,180.0,1573.0
2015-07-01 18:00:00+02:00,212.0,1960.0,557.0,155.0,687.0,4727.0,2101.0,43267.0,1792.0,177.0,1502.0
2015-07-01 19:00:00+02:00,211.0,1934.0,558.0,154.0,759.0,5031.0,2816.0,43386.0,957.0,185.0,1347.0
2015-07-01 20:00:00+02:00,211.0,1894.0,559.0,153.0,205.0,5079.0,1589.0,43357.0,356.0,190.0,1354.0
2015-07-01 21:00:00+02:00,213.0,1917.0,559.0,143.0,335.0,4921.0,1369.0,43588.0,89.0,192.0,1556.0
2015-07-01 22:00:00+02:00,213.0,1886.0,559.0,153.0,231.0,4928.0,1750.0,43432.0,0.0,191.0,1821.0
2015-07-01 23:00:00+02:00,213.0,1469.0,559.0,153.0,527.0,4642.0,1750.0,43448.0,0.0,194.0,2060.0
2015-07-02 00:00:00+02:00,213.0,940.0,480.0,152.0,456.0,4404.0,1156.0,42843.0,0.0,194.0,1975.0
2015-07-02 01:00:00+02:00,214.0,554.0,303.0,153.0,2048.0,4036.0,771.0,42742.0,0.0,195.0,1903.0
2015-07-02 02:00:00+02:00,214.0,589.0,297.0,152.0,1691.0,3934.0,470.0,42372.0,0.0,195.0,1799.0
2015-07-02 03:00:00+02:00,214.0,647.0,297.0,149.0,2583.0,3882.0,462.0,42373.0,0.0,196.0,1750.0
2015-07-02 04:00:00+02:00,214.0,673.0,297.0,252.0,2772.0,3849.0,361.0,42044.0,0.0,196.0,1609.0
2015-07-02 05:00:00+02:00,214.0,677.0,297.0,379.0,2653.0,3889.0,553.0,42394.0,31.0,191.0,1674.0
2015-07-02 06:00:00+02:00,214.0,746.0,331.0,384.0,2075.0,4195.0,742.0,43363.0,117.0,171.0,1564.0
2015-07-02 07:00:00+02:00,214.0,1246.0,541.0,387.0,319.0,4570.0,1054.0,43475.0,411.0,181.0,1517.0
2015-07-02 08:00:00+02:00,214.0,2063.0,576.0,409.0,569.0,4754.0,2001.0,44148.0,987.0,197.0,1424.0
2015-07-02 09:00:00+02:00,213.0,2309.0,582.0,427.0,947.0,4850.0,2451.0,44493.0,1698.0,195.0,1262.0
2015-07-02 10:00:00+02:00,214.0,2553.0,561.0,402.0,944.0,4715.0,2506.0,44451.0,2355.0,193.0,1343.0
2015-07-02 11:00:00+02:00,207.0,2676.0,288.0,355.0,1031.0,4724.0,2517.0,44380.0,2869.0,191.0,1724.0
2015-07-02 12:00:00+02:00,214.0,2623.0,11.0,361.0,482.0,4653.0,2269.0,44135.0,3177.0,192.0,1626.0
2015-07-02 13:00:00+02:00,214.0,2608.0,11.0,344.0,301.0,4626.0,1552.0,44051.0,3334.0,193.0,1490.0
