,Biomass,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Onshore
2015-10-31 23:00:00+00:00,285.0,709.0,1181.0,348.0,615.0,73.0,32.0,0.0,951.0
2015-11-01 00:00:00+00:00,284.0,345.0,1181.0,80.0,785.0,163.0,30.0,0.0,704.0
2015-11-01 01:00:00+00:00,285.0,343.0,1181.0,32.0,474.0,179.0,32.0,0.0,469.0
2015-11-01 02:00:00+00:00,283.0,342.0,1181.0,32.0,311.0,178.0,33.0,0.0,597.0
2015-11-01 03:00:00+00:00,284.0,342.0,1180.0,73.0,259.0,8.0,32.0,0.0,883.0
2015-11-01 04:00:00+00:00,280.0,342.0,1122.0,46.0,257.0,8.0,30.0,0.0,1266.0
2015-11-01 05:00:00+00:00,276.0,342.0,1159.0,0.0,298.0,33.0,31.0,0.0,1672.0
2015-11-01 06:00:00+00:00,277.0,342.0,1077.0,0.0,433.0,9.0,29.0,0.0,1796.0
2015-11-01 07:00:00+00:00,279.0,339.0,1001.0,0.0,464.0,22.0,30.0,1.0,1870.0
2015-11-01 08:00:00+00:00,284.0,338.0,922.0,0.0,506.0,44.0,33.0,10.0,2249.0
2015-11-01 09:00:00+00:00,283.0,335.0,800.0,0.0,521.0,33.0,32.0,21.0,2614.0
2015-11-01 10:00:00+00:00,284.0,332.0,847.0,3.0,548.0,41.0,33.0,46.0,2901.0
2015-11-01 11:00:00+00:00,285.0,330.0,976.0,131.0,686.0,41.0,33.0,62.0,2912.0
2015-11-01 12:00:00+00:00,286.0,328.0,1000.0,1.0,535.0,41.0,31.0,62.0,2945.0
2015-11-01 13:00:00+00:00,277.0,327.0,806.0,0.0,511.0,41.0,31.0,45.0,3005.0
2015-11-01 14:00:00+00:00,282.0,325.0,420.0,0.0,414.0,41.0,31.0,34.0,3134.0
2015-11-01 15:00:00+00:00,284.0,324.0,361.0,0.0,474.0,41.0,32.0,16.0,3335.0
2015-11-01 16:00:00+00:00,283.0,324.0,747.0,0.0,524.0,122.0,33.0,3.0,3406.0
2015-11-01 17:00:00+00:00,275.0,325.0,1170.0,178.0,764.0,119.0,32.0,0.0,3444.0
2015-11-01 18:00:00+00:00,279.0,324.0,1180.0,354.0,614.0,117.0,30.0,0.0,3552.0
2015-11-01 19:00:00+00:00,279.0,324.0,1179.0,349.0,579.0,127.0,30.0,0.0,3598.0
2015-11-01 20:00:00+00:00,275.0,325.0,1181.0,526.0,629.0,125.0,28.0,0.0,3501.0
2015-11-01 21:00:00+00:00,279.0,326.0,1181.0,455.0,636.0,115.0,30.0,0.0,3458.0
2015-11-01 22:00:00+00:00,282.0,330.0,1181.0,112.0,504.0,29.0,29.0,0.0,3378.0
2015-11-01 23:00:00+00:00,277.0,334.0,830.0,0.0,600.0,5.0,29.0,0.0,3217.0
2015-11-02 00:00:00+00:00,279.0,338.0,462.0,0.0,457.0,9.0,30.0,0.0,2970.0
2015-11-02 01:00:00+00:00,281.0,339.0,488.0,17.0,281.0,4.0,31.0,0.0,2828.0
2015-11-02 02:00:00+00:00,280.0,339.0,487.0,0.0,224.0,10.0,32.0,0.0,2743.0
2015-11-02 03:00:00+00:00,274.0,341.0,711.0,0.0,258.0,10.0,33.0,0.0,2452.0
2015-11-02 04:00:00+00:00,274.0,341.0,971.0,0.0,244.0,9.0,32.0,0.0,2199.0
2015-11-02 05:00:00+00:00,276.0,413.0,1327.0,0.0,369.0,9.0,31.0,0.0,1844.0
2015-11-02 06:00:00+00:00,276.0,665.0,1459.0,41.0,444.0,28.0,29.0,0.0,1345.0
2015-11-02 07:00:00+00:00,277.0,1055.0,1471.0,197.0,663.0,43.0,30.0,7.0,1054.0
2015-11-02 08:00:00+00:00,276.0,1547.0,1470.0,406.0,450.0,76.0,30.0,32.0,834.0
2015-11-02 09:00:00+00:00,268.0,1539.0,1513.0,440.0,388.0,74.0,31.0,67.0,843.0
2015-11-02 10:00:00+00:00,273.0,1593.0,1576.0,390.0,378.0,131.0,32.0,99.0,855.0
2015-11-02 11:00:00+00:00,280.0,1623.0,1667.0,375.0,401.0,116.0,32.0,81.0,800.0
2015-11-02 12:00:00+00:00,282.0,1620.0,1742.0,489.0,509.0,216.0,33.0,71.0,768.0
2015-11-02 13:00:00+00:00,282.0,1636.0,1751.0,425.0,515.0,201.0,33.0,79.0,805.0
2015-11-02 14:00:00+00:00,277.0,1619.0,1751.0,512.0,561.0,209.0,32.0,57.0,989.0
2015-11-02 15:00:00+00:00,281.0,1639.0,1751.0,526.0,724.0,171.0,34.0,31.0,1222.0
2015-11-02 16:00:00+00:00,286.0,1728.0,1753.0,751.0,903.0,838.0,34.0,10.0,1345.0
2015-11-02 17:00:00+00:00,285.0,1852.0,1753.0,845.0,964.0,842.0,34.0,1.0,1424.0
2015-11-02 18:00:00+00:00,288.0,1978.0,1754.0,793.0,950.0,760.0,35.0,0.0,1426.0
2015-11-02 19:00:00+00:00,282.0,1852.0,1755.0,742.0,795.0,688.0,35.0,0.0,1506.0
2015-11-02 20:00:00+00:00,288.0,1693.0,1754.0,566.0,766.0,135.0,36.0,0.0,1541.0
2015-11-02 21:00:00+00:00,285.0,1173.0,1754.0,516.0,759.0,84.0,36.0,0.0,1498.0
2015-11-02 22:00:00+00:00,285.0,941.0,1756.0,238.0,689.0,58.0,36.0,0.0,1448.0
2015-11-02 23:00:00+00:00,283.0,792.0,1756.0,24.0,620.0,15.0,36.0,0.0,1344.0
2015-11-03 00:00:00+00:00,284.0,584.0,1601.0,0.0,683.0,25.0,37.0,0.0,1322.0
2015-11-03 01:00:00+00:00,284.0,572.0,1623.0,0.0,700.0,9.0,37.0,0.0,1274.0
2015-11-03 02:00:00+00:00,282.0,570.0,1651.0,0.0,538.0,10.0,36.0,0.0,1296.0
2015-11-03 03:00:00+00:00,281.0,569.0,1651.0,0.0,490.0,30.0,35.0,0.0,1532.0
2015-11-03 04:00:00+00:00,278.0,548.0,1585.0,0.0,455.0,13.0,33.0,0.0,1549.0
2015-11-03 05:00:00+00:00,277.0,635.0,1713.0,1.0,395.0,7.0,33.0,0.0,1584.0
2015-11-03 06:00:00+00:00,270.0,1000.0,1756.0,74.0,543.0,50.0,33.0,0.0,1577.0
2015-11-03 07:00:00+00:00,256.0,1381.0,1756.0,3.0,586.0,78.0,32.0,7.0,1596.0
2015-11-03 08:00:00+00:00,251.0,1490.0,1756.0,72.0,663.0,102.0,33.0,43.0,1592.0
2015-11-03 09:00:00+00:00,242.0,1455.0,1743.0,66.0,692.0,88.0,32.0,103.0,1563.0
2015-11-03 10:00:00+00:00,227.0,1525.0,1650.0,72.0,786.0,148.0,33.0,127.0,1404.0
2015-11-03 11:00:00+00:00,221.0,1466.0,1755.0,68.0,708.0,74.0,33.0,125.0,1317.0
2015-11-03 12:00:00+00:00,225.0,1399.0,1757.0,123.0,805.0,87.0,35.0,109.0,1187.0
2015-11-03 13:00:00+00:00,230.0,1379.0,1757.0,22.0,736.0,60.0,35.0,121.0,1285.0
2015-11-03 14:00:00+00:00,223.0,1536.0,1757.0,170.0,678.0,63.0,32.0,105.0,1260.0
2015-11-03 15:00:00+00:00,218.0,1521.0,1756.0,303.0,779.0,78.0,31.0,75.0,1215.0
2015-11-03 16:00:00+00:00,227.0,1676.0,1756.0,539.0,843.0,382.0,34.0,21.0,1164.0
2015-11-03 17:00:00+00:00,220.0,1649.0,1757.0,726.0,988.0,649.0,31.0,1.0,1167.0
2015-11-03 18:00:00+00:00,233.0,1559.0,1757.0,793.0,849.0,754.0,34.0,0.0,1201.0
2015-11-03 19:00:00+00:00,231.0,1429.0,1757.0,680.0,735.0,759.0,34.0,0.0,1384.0
2015-11-03 20:00:00+00:00,228.0,1363.0,1758.0,355.0,736.0,366.0,34.0,0.0,1751.0
2015-11-03 21:00:00+00:00,231.0,1182.0,1757.0,52.0,715.0,117.0,35.0,0.0,2059.0
2015-11-03 22:00:00+00:00,243.0,1070.0,1758.0,0.0,676.0,49.0,35.0,0.0,2238.0
2015-11-03 23:00:00+00:00,231.0,816.0,1742.0,0.0,555.0,5.0,34.0,0.0,2376.0
2015-11-04 00:00:00+00:00,238.0,581.0,1677.0,0.0,469.0,6.0,35.0,0.0,2519.0
2015-11-04 01:00:00+00:00,245.0,569.0,1574.0,0.0,424.0,7.0,36.0,0.0,2711.0
2015-11-04 02:00:00+00:00,236.0,570.0,1481.0,0.0,397.0,7.0,35.0,0.0,2899.0
2015-11-04 03:00:00+00:00,235.0,569.0,1292.0,0.0,330.0,6.0,34.0,0.0,3068.0
2015-11-04 04:00:00+00:00,230.0,584.0,1491.0,0.0,362.0,4.0,33.0,0.0,3026.0
2015-11-04 05:00:00+00:00,219.0,672.0,1701.0,92.0,407.0,27.0,33.0,0.0,3073.0
2015-11-04 06:00:00+00:00,234.0,993.0,1749.0,132.0,509.0,36.0,32.0,0.0,3222.0
2015-11-04 07:00:00+00:00,242.0,1425.0,1758.0,116.0,493.0,52.0,33.0,5.0,3368.0
2015-11-04 08:00:00+00:00,246.0,1821.0,1757.0,249.0,539.0,91.0,31.0,33.0,3190.0
2015-11-04 09:00:00+00:00,262.0,1955.0,1757.0,387.0,611.0,158.0,32.0,71.0,2941.0
2015-11-04 10:00:00+00:00,263.0,1870.0,1757.0,294.0,1064.0,194.0,32.0,86.0,2670.0
2015-11-04 11:00:00+00:00,246.0,1943.0,1757.0,277.0,1030.0,178.0,34.0,100.0,2449.0
2015-11-04 12:00:00+00:00,258.0,1975.0,1758.0,302.0,1088.0,159.0,32.0,102.0,2077.0
2015-11-04 13:00:00+00:00,261.0,1887.0,1757.0,286.0,1019.0,172.0,32.0,108.0,1740.0
2015-11-04 14:00:00+00:00,259.0,1989.0,1757.0,360.0,905.0,175.0,33.0,98.0,1556.0
