,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2015-10-05 10:00:00+02:00,3932.0,17519.0,,1896.0,15269.0,187.0,14.0,1595.0,1089.0,80.0,9316.0,4666.0,77.0,9488.0,302.0,546.0,2045.0
2015-10-05 10:15:00+02:00,3938.0,17510.0,,1567.0,15157.0,187.0,13.0,1240.0,1096.0,56.0,9312.0,4770.0,77.0,10437.0,295.0,579.0,1819.0
2015-10-05 10:30:00+02:00,3944.0,17481.0,,1426.0,15014.0,187.0,6.0,1121.0,1101.0,34.0,9313.0,4790.0,77.0,11265.0,290.0,602.0,1703.0
2015-10-05 10:45:00+02:00,3933.0,17547.0,,1240.0,14997.0,186.0,6.0,801.0,1105.0,34.0,9293.0,4926.0,77.0,12033.0,293.0,633.0,1595.0
2015-10-05 11:00:00+02:00,3910.0,17616.0,,1173.0,15742.0,187.0,5.0,1005.0,1106.0,45.0,9292.0,4800.0,77.0,12664.0,290.0,626.0,1620.0
2015-10-05 11:15:00+02:00,3913.0,17582.0,,1138.0,16088.0,187.0,5.0,887.0,1110.0,36.0,9289.0,4672.0,77.0,13203.0,303.0,633.0,1651.0
2015-10-05 11:30:00+02:00,3917.0,17575.0,,1122.0,16215.0,188.0,5.0,600.0,1120.0,46.0,9298.0,4647.0,77.0,13791.0,299.0,671.0,1702.0
2015-10-05 11:45:00+02:00,3911.0,17572.0,,1121.0,16180.0,188.0,5.0,599.0,1120.0,29.0,9255.0,4610.0,77.0,14120.0,303.0,638.0,1749.0
2015-10-05 12:00:00+02:00,3911.0,17471.0,,1114.0,15954.0,189.0,5.0,370.0,1120.0,104.0,9248.0,4475.0,77.0,14581.0,293.0,614.0,1779.0
2015-10-05 12:15:00+02:00,3904.0,17496.0,,1113.0,15865.0,189.0,5.0,154.0,1115.0,46.0,9251.0,4429.0,77.0,15004.0,277.0,565.0,1827.0
2015-10-05 12:30:00+02:00,3905.0,17474.0,,1113.0,15847.0,189.0,5.0,763.0,1115.0,66.0,9277.0,4446.0,77.0,15320.0,282.0,533.0,1875.0
2015-10-05 12:45:00+02:00,3907.0,17427.0,,1113.0,15752.0,189.0,5.0,756.0,1120.0,59.0,9262.0,4209.0,77.0,15691.0,283.0,552.0,1943.0
2015-10-05 13:00:00+02:00,3907.0,17252.0,,1108.0,15626.0,189.0,5.0,53.0,1120.0,36.0,9220.0,4232.0,77.0,15814.0,300.0,568.0,2102.0
2015-10-05 13:15:00+02:00,3899.0,17101.0,,1106.0,15545.0,189.0,5.0,52.0,1123.0,16.0,9181.0,4153.0,76.0,15935.0,307.0,576.0,2305.0
2015-10-05 13:30:00+02:00,3909.0,17072.0,,1103.0,15495.0,189.0,5.0,418.0,1126.0,19.0,9189.0,3924.0,76.0,15774.0,306.0,553.0,2455.0
2015-10-05 13:45:00+02:00,3909.0,17078.0,,1099.0,15289.0,189.0,7.0,51.0,1128.0,17.0,9170.0,3689.0,76.0,15532.0,308.0,581.0,2482.0
2015-10-05 14:00:00+02:00,3917.0,17168.0,,1102.0,15160.0,189.0,8.0,418.0,1131.0,29.0,9206.0,3728.0,75.0,15213.0,307.0,601.0,2520.0
2015-10-05 14:15:00+02:00,3916.0,17290.0,,1104.0,15133.0,189.0,8.0,760.0,1133.0,40.0,9265.0,3825.0,75.0,14690.0,304.0,628.0,2639.0
2015-10-05 14:30:00+02:00,3914.0,17290.0,,1103.0,15300.0,189.0,8.0,797.0,1136.0,41.0,9276.0,3820.0,75.0,14357.0,295.0,641.0,2780.0
2015-10-05 14:45:00+02:00,3913.0,17268.0,,1098.0,15330.0,189.0,8.0,76.0,1136.0,29.0,9251.0,4177.0,75.0,13672.0,302.0,666.0,2896.0
2015-10-05 15:00:00+02:00,3909.0,17233.0,,1099.0,15207.0,189.0,8.0,681.0,1142.0,32.0,9266.0,4258.0,75.0,13057.0,296.0,731.0,2971.0
2015-10-05 15:15:00+02:00,3904.0,17182.0,,1099.0,15290.0,189.0,8.0,176.0,1148.0,31.0,9257.0,4262.0,75.0,12380.0,292.0,763.0,3060.0
2015-10-05 15:30:00+02:00,3899.0,17178.0,,1096.0,15397.0,189.0,8.0,626.0,1141.0,33.0,9272.0,4238.0,75.0,11442.0,300.0,884.0,3208.0
2015-10-05 15:45:00+02:00,3876.0,17231.0,,1084.0,15423.0,189.0,8.0,75.0,1144.0,28.0,9251.0,4405.0,75.0,10403.0,296.0,1045.0,3275.0
2015-10-05 16:00:00+02:00,3855.0,17557.0,,1122.0,15655.0,189.0,8.0,904.0,1143.0,32.0,9244.0,3930.0,74.0,9249.0,291.0,1105.0,3308.0
2015-10-05 16:15:00+02:00,3851.0,17653.0,,1137.0,16030.0,189.0,8.0,912.0,1138.0,51.0,9269.0,4279.0,73.0,8196.0,292.0,1167.0,3293.0
2015-10-05 16:30:00+02:00,3844.0,17672.0,,1136.0,16438.0,189.0,8.0,1103.0,1136.0,50.0,9270.0,4508.0,73.0,7058.0,297.0,1242.0,3343.0
2015-10-05 16:45:00+02:00,3886.0,17691.0,,1130.0,16743.0,189.0,8.0,1367.0,1140.0,29.0,9267.0,4747.0,73.0,5867.0,307.0,1297.0,3464.0
2015-10-05 17:00:00+02:00,3888.0,17679.0,,1150.0,16995.0,189.0,8.0,1044.0,1135.0,26.0,9249.0,4749.0,73.0,4767.0,307.0,1448.0,3616.0
2015-10-05 17:15:00+02:00,3890.0,17734.0,,1166.0,17217.0,190.0,8.0,1391.0,1138.0,33.0,9270.0,4831.0,73.0,3613.0,306.0,1614.0,3851.0
2015-10-05 17:30:00+02:00,3878.0,17609.0,,1168.0,17237.0,190.0,8.0,2115.0,1139.0,55.0,9260.0,4928.0,73.0,2462.0,298.0,1682.0,4032.0
2015-10-05 17:45:00+02:00,3889.0,17389.0,,1178.0,17156.0,190.0,8.0,2875.0,1138.0,45.0,9262.0,5006.0,73.0,1498.0,301.0,1778.0,4258.0
2015-10-05 18:00:00+02:00,3904.0,16771.0,,1237.0,17144.0,189.0,8.0,1806.0,1141.0,26.0,9178.0,5221.0,73.0,742.0,309.0,1866.0,4569.0
2015-10-05 18:15:00+02:00,3915.0,16749.0,,1234.0,17129.0,189.0,8.0,2011.0,1144.0,47.0,9206.0,5215.0,73.0,317.0,302.0,1924.0,5076.0
2015-10-05 18:30:00+02:00,3912.0,16741.0,,1231.0,17070.0,189.0,8.0,3092.0,1147.0,61.0,9161.0,5259.0,73.0,112.0,303.0,1959.0,5550.0
2015-10-05 18:45:00+02:00,3905.0,16764.0,,1235.0,17010.0,235.0,8.0,3711.0,1148.0,94.0,9098.0,5258.0,73.0,25.0,305.0,1950.0,6198.0
2015-10-05 19:00:00+02:00,3910.0,16804.0,,1338.0,16757.0,299.0,8.0,4031.0,1149.0,139.0,8987.0,5293.0,73.0,16.0,311.0,1945.0,6945.0
2015-10-05 19:15:00+02:00,3914.0,16860.0,,1359.0,16600.0,298.0,9.0,4337.0,1154.0,130.0,8980.0,5162.0,73.0,0.0,308.0,2029.0,7510.0
2015-10-05 19:30:00+02:00,3913.0,16847.0,,1360.0,16441.0,298.0,9.0,3977.0,1155.0,150.0,8900.0,5237.0,73.0,0.0,305.0,2114.0,7948.0
2015-10-05 19:45:00+02:00,3911.0,16807.0,,1358.0,16413.0,299.0,9.0,3568.0,1157.0,92.0,8767.0,5085.0,73.0,0.0,305.0,2174.0,8384.0
2015-10-05 20:00:00+02:00,3907.0,16122.0,,1360.0,16236.0,299.0,9.0,3619.0,1152.0,93.0,8766.0,4851.0,73.0,0.0,307.0,2209.0,8623.0
2015-10-05 20:15:00+02:00,3918.0,15912.0,,1358.0,16113.0,299.0,9.0,1919.0,1150.0,63.0,8741.0,4910.0,73.0,0.0,304.0,2266.0,8874.0
2015-10-05 20:30:00+02:00,3921.0,15870.0,,1356.0,16055.0,298.0,9.0,854.0,1148.0,83.0,8748.0,4744.0,73.0,0.0,303.0,2282.0,9089.0
2015-10-05 20:45:00+02:00,3916.0,15886.0,,1343.0,15848.0,299.0,9.0,812.0,1149.0,63.0,8745.0,4414.0,73.0,0.0,299.0,2262.0,9305.0
2015-10-05 21:00:00+02:00,3915.0,16610.0,,1281.0,15784.0,299.0,9.0,535.0,1148.0,140.0,8785.0,4513.0,73.0,0.0,303.0,2297.0,9397.0
2015-10-05 21:15:00+02:00,3911.0,16684.0,,1257.0,15789.0,299.0,9.0,1009.0,1145.0,43.0,8707.0,4325.0,73.0,0.0,297.0,2341.0,9700.0
2015-10-05 21:30:00+02:00,3914.0,16883.0,,1240.0,15693.0,300.0,9.0,181.0,1147.0,110.0,8734.0,3792.0,75.0,0.0,304.0,2399.0,9997.0
2015-10-05 21:45:00+02:00,3913.0,16959.0,,1179.0,15354.0,299.0,9.0,180.0,1149.0,100.0,8713.0,3606.0,75.0,0.0,299.0,2463.0,10144.0
2015-10-05 22:00:00+02:00,3897.0,17034.0,,993.0,14774.0,229.0,9.0,369.0,1150.0,137.0,8740.0,3006.0,75.0,0.0,304.0,2450.0,10260.0
2015-10-05 22:15:00+02:00,3892.0,17025.0,,985.0,14092.0,190.0,9.0,392.0,1152.0,132.0,8594.0,2775.0,75.0,0.0,298.0,2455.0,10363.0
2015-10-05 22:30:00+02:00,3856.0,16821.0,,986.0,13548.0,190.0,9.0,245.0,1152.0,165.0,8586.0,2521.0,75.0,0.0,298.0,2516.0,10474.0
2015-10-05 22:45:00+02:00,3847.0,16982.0,,990.0,12834.0,189.0,9.0,411.0,1159.0,107.0,8565.0,2867.0,75.0,0.0,299.0,2533.0,10575.0
2015-10-05 23:00:00+02:00,3857.0,17352.0,,989.0,11889.0,189.0,10.0,769.0,1164.0,150.0,8522.0,2551.0,75.0,0.0,298.0,2569.0,10600.0
2015-10-05 23:15:00+02:00,3869.0,17562.0,,989.0,11206.0,189.0,10.0,138.0,1168.0,156.0,8453.0,2645.0,75.0,0.0,301.0,2627.0,10560.0
2015-10-05 23:30:00+02:00,3871.0,17652.0,,987.0,10680.0,189.0,10.0,556.0,1168.0,143.0,8307.0,2017.0,75.0,0.0,300.0,2645.0,10557.0
2015-10-05 23:45:00+02:00,3876.0,17675.0,,980.0,10226.0,189.0,10.0,449.0,1167.0,96.0,8153.0,2238.0,75.0,0.0,303.0,2636.0,10632.0
2015-10-06 00:00:00+02:00,3874.0,17638.0,,962.0,9956.0,189.0,10.0,40.0,1181.0,132.0,8195.0,2554.0,74.0,0.0,365.0,2641.0,10765.0
2015-10-06 00:15:00+02:00,3877.0,17339.0,,962.0,9483.0,189.0,10.0,429.0,1182.0,149.0,8089.0,2480.0,72.0,0.0,363.0,2648.0,10747.0
2015-10-06 00:30:00+02:00,3882.0,17345.0,,962.0,9126.0,190.0,10.0,427.0,1185.0,118.0,8018.0,2656.0,72.0,0.0,371.0,2659.0,10679.0
2015-10-06 00:45:00+02:00,3882.0,17302.0,,960.0,8885.0,189.0,10.0,435.0,1189.0,97.0,7855.0,2902.0,72.0,0.0,361.0,2673.0,10727.0
2015-10-06 01:00:00+02:00,3878.0,17286.0,,944.0,8489.0,189.0,10.0,36.0,1194.0,141.0,7574.0,2647.0,72.0,0.0,364.0,2701.0,10830.0
2015-10-06 01:15:00+02:00,3875.0,17278.0,,941.0,8156.0,189.0,10.0,42.0,1192.0,138.0,7445.0,2742.0,70.0,0.0,364.0,2722.0,10946.0
2015-10-06 01:30:00+02:00,3876.0,17276.0,,940.0,7963.0,189.0,10.0,42.0,1191.0,105.0,7436.0,2747.0,70.0,0.0,366.0,2728.0,11039.0
2015-10-06 01:45:00+02:00,3879.0,17369.0,,939.0,7728.0,189.0,10.0,449.0,1193.0,90.0,7414.0,2901.0,70.0,0.0,353.0,2720.0,11045.0
2015-10-06 02:00:00+02:00,3885.0,17675.0,,938.0,7529.0,189.0,10.0,401.0,1200.0,112.0,7450.0,2984.0,70.0,0.0,354.0,2737.0,11047.0
2015-10-06 02:15:00+02:00,3883.0,17685.0,,937.0,7358.0,189.0,9.0,42.0,1203.0,124.0,7497.0,2919.0,70.0,0.0,349.0,2744.0,11058.0
2015-10-06 02:30:00+02:00,3882.0,17725.0,,937.0,7342.0,188.0,9.0,44.0,1204.0,98.0,7532.0,2895.0,70.0,0.0,349.0,2751.0,11202.0
2015-10-06 02:45:00+02:00,3884.0,17585.0,,937.0,7208.0,188.0,10.0,439.0,1206.0,82.0,7550.0,2904.0,70.0,0.0,350.0,2761.0,11253.0
2015-10-06 03:00:00+02:00,3884.0,17192.0,,941.0,6989.0,188.0,10.0,41.0,1211.0,70.0,7480.0,2896.0,70.0,0.0,357.0,2744.0,11262.0
2015-10-06 03:15:00+02:00,3873.0,16887.0,,942.0,6883.0,189.0,10.0,413.0,1211.0,100.0,7479.0,2665.0,70.0,0.0,354.0,2723.0,11221.0
2015-10-06 03:30:00+02:00,3849.0,16704.0,,944.0,6805.0,190.0,10.0,425.0,1209.0,78.0,7487.0,2695.0,70.0,0.0,350.0,2731.0,11050.0
2015-10-06 03:45:00+02:00,3863.0,16678.0,,949.0,6872.0,190.0,10.0,44.0,1214.0,76.0,7484.0,2756.0,70.0,0.0,360.0,2754.0,10884.0
2015-10-06 04:00:00+02:00,3864.0,16736.0,,1006.0,7120.0,190.0,9.0,41.0,1217.0,87.0,7524.0,2711.0,70.0,0.0,363.0,2770.0,11066.0
2015-10-06 04:15:00+02:00,3862.0,16752.0,,1055.0,7301.0,190.0,9.0,421.0,1217.0,76.0,7528.0,2688.0,72.0,0.0,370.0,2784.0,11116.0
2015-10-06 04:30:00+02:00,3854.0,16816.0,,1061.0,7337.0,190.0,9.0,40.0,1214.0,84.0,7512.0,2769.0,71.0,0.0,368.0,2784.0,11073.0
2015-10-06 04:45:00+02:00,3866.0,16956.0,,1062.0,7474.0,189.0,9.0,415.0,1209.0,89.0,7526.0,2729.0,71.0,0.0,371.0,2764.0,11189.0
2015-10-06 05:00:00+02:00,3870.0,17333.0,,1055.0,7888.0,189.0,9.0,427.0,1208.0,127.0,7617.0,3499.0,72.0,0.0,366.0,2739.0,11264.0
2015-10-06 05:15:00+02:00,3877.0,17659.0,,1069.0,8964.0,189.0,9.0,393.0,1209.0,123.0,7718.0,3286.0,72.0,0.0,362.0,2718.0,11235.0
2015-10-06 05:30:00+02:00,3879.0,17680.0,,1099.0,10045.0,188.0,9.0,411.0,1207.0,97.0,7708.0,3225.0,71.0,0.0,365.0,2727.0,11336.0
2015-10-06 05:45:00+02:00,3899.0,17696.0,,1108.0,10986.0,189.0,9.0,44.0,1204.0,163.0,7737.0,3606.0,72.0,0.0,359.0,2739.0,11365.0
2015-10-06 06:00:00+02:00,3908.0,17672.0,,1201.0,12319.0,190.0,9.0,381.0,1201.0,157.0,7681.0,4565.0,73.0,0.0,363.0,2709.0,11415.0
2015-10-06 06:15:00+02:00,3918.0,17730.0,,1306.0,13317.0,189.0,9.0,953.0,1203.0,214.0,7771.0,4824.0,76.0,0.0,360.0,2697.0,11500.0
2015-10-06 06:30:00+02:00,3917.0,17704.0,,1398.0,14098.0,188.0,9.0,1477.0,1201.0,267.0,7771.0,5014.0,77.0,0.0,356.0,2693.0,11343.0
2015-10-06 06:45:00+02:00,3918.0,17722.0,,1786.0,14930.0,188.0,9.0,1328.0,1199.0,278.0,7775.0,5092.0,77.0,1.0,367.0,2689.0,11206.0
2015-10-06 07:00:00+02:00,3919.0,17324.0,,2080.0,15508.0,187.0,9.0,1406.0,1207.0,186.0,7773.0,5327.0,77.0,10.0,368.0,2709.0,11209.0
2015-10-06 07:15:00+02:00,3918.0,17224.0,,2148.0,15902.0,187.0,9.0,2420.0,1209.0,234.0,7788.0,5352.0,77.0,25.0,369.0,2678.0,11155.0
2015-10-06 07:30:00+02:00,3921.0,17223.0,,2165.0,16094.0,189.0,9.0,2228.0,1208.0,162.0,7774.0,5541.0,78.0,83.0,368.0,2675.0,11051.0
2015-10-06 07:45:00+02:00,3929.0,17129.0,,2212.0,16272.0,188.0,9.0,2431.0,1212.0,231.0,7778.0,5686.0,78.0,253.0,366.0,2668.0,10973.0
2015-10-06 08:00:00+02:00,3949.0,17134.0,,2317.0,16208.0,188.0,9.0,2909.0,1215.0,272.0,7777.0,5642.0,78.0,584.0,363.0,2627.0,10742.0
2015-10-06 08:15:00+02:00,3956.0,17160.0,,2361.0,16168.0,189.0,9.0,2944.0,1215.0,273.0,7781.0,5648.0,78.0,1001.0,359.0,2624.0,10440.0
2015-10-06 08:30:00+02:00,3949.0,17136.0,,2377.0,16141.0,189.0,9.0,2923.0,1218.0,271.0,7777.0,5594.0,77.0,1580.0,358.0,2560.0,10284.0
2015-10-06 08:45:00+02:00,3953.0,17100.0,,2577.0,16046.0,225.0,9.0,2522.0,1222.0,231.0,7774.0,5608.0,77.0,2197.0,364.0,2548.0,10165.0
2015-10-06 09:00:00+02:00,3964.0,17075.0,,2725.0,16138.0,303.0,9.0,2184.0,1226.0,155.0,7715.0,5721.0,77.0,2945.0,362.0,2555.0,10309.0
2015-10-06 09:15:00+02:00,3970.0,17052.0,,2735.0,16135.0,302.0,9.0,2021.0,1229.0,194.0,7676.0,5579.0,77.0,3618.0,357.0,2616.0,10272.0
2015-10-06 09:30:00+02:00,3967.0,17064.0,,2757.0,15987.0,301.0,9.0,1767.0,1230.0,134.0,7663.0,5647.0,77.0,4374.0,359.0,2724.0,10131.0
2015-10-06 09:45:00+02:00,3972.0,17058.0,,2785.0,16001.0,294.0,8.0,1148.0,1228.0,112.0,7658.0,5872.0,77.0,5179.0,364.0,2746.0,9989.0
2015-10-06 10:00:00+02:00,3968.0,17068.0,,2842.0,16029.0,207.0,8.0,1397.0,1229.0,138.0,7653.0,5663.0,77.0,5837.0,363.0,2763.0,10007.0
2015-10-06 10:15:00+02:00,3974.0,17069.0,,2796.0,15983.0,188.0,8.0,1381.0,1236.0,104.0,7577.0,5648.0,77.0,6487.0,367.0,2765.0,9991.0
2015-10-06 10:30:00+02:00,3975.0,17084.0,,2789.0,15985.0,189.0,8.0,1237.0,1239.0,94.0,7574.0,5596.0,77.0,6993.0,374.0,2752.0,9839.0
2015-10-06 10:45:00+02:00,3981.0,17129.0,,2790.0,16029.0,189.0,8.0,1099.0,1240.0,85.0,7575.0,5447.0,77.0,7544.0,383.0,2745.0,9747.0
2015-10-06 11:00:00+02:00,3977.0,17180.0,,2910.0,16064.0,189.0,8.0,1253.0,1231.0,85.0,7574.0,5208.0,77.0,8018.0,373.0,2742.0,9778.0
2015-10-06 11:15:00+02:00,3966.0,17180.0,,2956.0,16075.0,189.0,8.0,1372.0,1237.0,114.0,7561.0,5227.0,77.0,8440.0,362.0,2751.0,9628.0
2015-10-06 11:30:00+02:00,3951.0,17147.0,,3079.0,15914.0,189.0,8.0,1382.0,1244.0,117.0,7537.0,5309.0,77.0,8796.0,363.0,2759.0,9506.0
2015-10-06 11:45:00+02:00,3945.0,17098.0,,3091.0,15855.0,187.0,7.0,1187.0,1239.0,113.0,7562.0,5383.0,77.0,8960.0,363.0,2761.0,9622.0
2015-10-06 12:00:00+02:00,3921.0,16861.0,,3022.0,15869.0,188.0,7.0,858.0,1238.0,119.0,7548.0,5209.0,77.0,9209.0,357.0,2760.0,9490.0
2015-10-06 12:15:00+02:00,3916.0,16822.0,,2981.0,15816.0,188.0,7.0,636.0,1247.0,103.0,7509.0,5212.0,77.0,9268.0,359.0,2750.0,9318.0
2015-10-06 12:30:00+02:00,3908.0,16851.0,,2968.0,15819.0,187.0,7.0,611.0,1245.0,98.0,7533.0,5237.0,77.0,9343.0,369.0,2738.0,9212.0
2015-10-06 12:45:00+02:00,3898.0,16844.0,,2966.0,15778.0,187.0,7.0,581.0,1243.0,123.0,7512.0,5281.0,76.0,9345.0,362.0,2742.0,8859.0
2015-10-06 13:00:00+02:00,3890.0,16851.0,,2979.0,15564.0,187.0,7.0,1018.0,1249.0,199.0,7524.0,5210.0,76.0,9178.0,365.0,2737.0,8892.0
2015-10-06 13:15:00+02:00,3889.0,16843.0,,2966.0,15518.0,187.0,7.0,1267.0,1253.0,222.0,7496.0,5256.0,75.0,9201.0,366.0,2742.0,8673.0
2015-10-06 13:30:00+02:00,3888.0,16848.0,,2966.0,15531.0,187.0,7.0,1438.0,1255.0,203.0,7503.0,5148.0,74.0,8752.0,373.0,2778.0,8486.0
2015-10-06 13:45:00+02:00,3897.0,16866.0,,2929.0,15514.0,187.0,7.0,949.0,1248.0,183.0,7483.0,5138.0,74.0,8328.0,373.0,2779.0,8351.0
2015-10-06 14:00:00+02:00,3894.0,16890.0,,2930.0,15581.0,187.0,6.0,1366.0,1242.0,200.0,7500.0,5218.0,74.0,7740.0,373.0,2752.0,8222.0
2015-10-06 14:15:00+02:00,3906.0,16890.0,,2926.0,15691.0,187.0,4.0,1753.0,1242.0,237.0,7488.0,5101.0,74.0,7416.0,368.0,2698.0,8366.0
2015-10-06 14:30:00+02:00,3909.0,16890.0,,2943.0,15697.0,187.0,4.0,1795.0,1235.0,265.0,7484.0,5257.0,74.0,7103.0,375.0,2637.0,8087.0
2015-10-06 14:45:00+02:00,3916.0,16922.0,,2968.0,15720.0,187.0,4.0,1824.0,1233.0,260.0,7473.0,5299.0,74.0,6618.0,370.0,2571.0,7886.0
2015-10-06 15:00:00+02:00,3916.0,16916.0,,3019.0,15726.0,187.0,4.0,1351.0,1234.0,271.0,7548.0,5284.0,74.0,6090.0,372.0,2547.0,7722.0
2015-10-06 15:15:00+02:00,3916.0,16891.0,,3030.0,15787.0,187.0,4.0,1217.0,1236.0,265.0,7699.0,5165.0,74.0,5670.0,373.0,2487.0,7652.0
2015-10-06 15:30:00+02:00,3907.0,16900.0,,3015.0,15794.0,188.0,4.0,1005.0,1238.0,272.0,7863.0,5261.0,74.0,5123.0,369.0,2449.0,7463.0
2015-10-06 15:45:00+02:00,3907.0,16815.0,,3012.0,15770.0,188.0,5.0,925.0,1237.0,257.0,7971.0,5278.0,74.0,4626.0,367.0,2391.0,7409.0
2015-10-06 16:00:00+02:00,3909.0,16815.0,,2923.0,15775.0,187.0,6.0,362.0,1233.0,248.0,7981.0,5382.0,74.0,4106.0,365.0,2321.0,7225.0
2015-10-06 16:15:00+02:00,3914.0,16835.0,,2846.0,15875.0,187.0,6.0,421.0,1230.0,237.0,7980.0,5233.0,74.0,3517.0,364.0,2270.0,7341.0
2015-10-06 16:30:00+02:00,3918.0,16841.0,,3013.0,15850.0,187.0,7.0,337.0,1232.0,214.0,7990.0,5340.0,74.0,2968.0,370.0,2200.0,7425.0
2015-10-06 16:45:00+02:00,3902.0,16798.0,,3028.0,15870.0,187.0,7.0,229.0,1229.0,145.0,7981.0,5282.0,74.0,2439.0,364.0,2151.0,7692.0
2015-10-06 17:00:00+02:00,3908.0,16623.0,,2862.0,15837.0,187.0,7.0,56.0,1229.0,93.0,7914.0,5475.0,74.0,1943.0,365.0,2123.0,7876.0
2015-10-06 17:15:00+02:00,3919.0,16608.0,,2869.0,15766.0,187.0,8.0,120.0,1232.0,135.0,7964.0,5419.0,74.0,1461.0,363.0,2130.0,7945.0
2015-10-06 17:30:00+02:00,3918.0,16571.0,,2873.0,15720.0,187.0,9.0,488.0,1232.0,188.0,7973.0,5510.0,74.0,1010.0,357.0,2147.0,7953.0
2015-10-06 17:45:00+02:00,3922.0,16639.0,,2891.0,15689.0,187.0,10.0,622.0,1233.0,184.0,7985.0,5590.0,74.0,631.0,356.0,2118.0,7916.0
2015-10-06 18:00:00+02:00,3928.0,16782.0,,2916.0,15690.0,187.0,10.0,719.0,1232.0,204.0,7965.0,5737.0,74.0,348.0,364.0,2077.0,8000.0
2015-10-06 18:15:00+02:00,3938.0,16832.0,,2938.0,15702.0,187.0,11.0,793.0,1233.0,199.0,7990.0,5843.0,74.0,159.0,358.0,1971.0,8480.0
2015-10-06 18:30:00+02:00,3940.0,16861.0,,2970.0,15685.0,186.0,11.0,1573.0,1236.0,218.0,8010.0,5916.0,74.0,65.0,365.0,1868.0,8692.0
2015-10-06 18:45:00+02:00,3937.0,16910.0,,2995.0,15706.0,186.0,11.0,2076.0,1237.0,225.0,8043.0,5913.0,74.0,24.0,376.0,1824.0,8909.0
2015-10-06 19:00:00+02:00,3938.0,16905.0,,2977.0,15664.0,186.0,12.0,2558.0,1237.0,220.0,8036.0,5755.0,74.0,19.0,381.0,1803.0,9195.0
2015-10-06 19:15:00+02:00,3939.0,16876.0,,3001.0,15699.0,186.0,13.0,2862.0,1242.0,209.0,8037.0,5772.0,74.0,0.0,375.0,1788.0,9385.0
2015-10-06 19:30:00+02:00,3940.0,16881.0,,3097.0,15685.0,186.0,13.0,2217.0,1244.0,171.0,8038.0,5706.0,74.0,0.0,377.0,1791.0,9519.0
2015-10-06 19:45:00+02:00,3941.0,16865.0,,3078.0,15724.0,185.0,13.0,1792.0,1242.0,165.0,8044.0,5768.0,74.0,0.0,373.0,1816.0,9691.0
2015-10-06 20:00:00+02:00,3928.0,16961.0,,2939.0,15768.0,184.0,13.0,2312.0,1237.0,206.0,8047.0,5748.0,74.0,0.0,373.0,1805.0,9776.0
2015-10-06 20:15:00+02:00,3935.0,16940.0,,2875.0,15774.0,184.0,13.0,1579.0,1235.0,168.0,8041.0,5713.0,74.0,0.0,372.0,1826.0,9815.0
2015-10-06 20:30:00+02:00,3938.0,16911.0,,2795.0,15739.0,185.0,13.0,913.0,1244.0,90.0,8030.0,5627.0,74.0,0.0,378.0,1912.0,9719.0
2015-10-06 20:45:00+02:00,3919.0,16936.0,,2713.0,15668.0,184.0,13.0,427.0,1245.0,35.0,8009.0,5656.0,74.0,0.0,366.0,1982.0,9591.0
2015-10-06 21:00:00+02:00,3918.0,17209.0,,2691.0,15618.0,184.0,13.0,725.0,1250.0,116.0,8049.0,4804.0,74.0,0.0,368.0,1964.0,9497.0
2015-10-06 21:15:00+02:00,3922.0,17215.0,,2728.0,15282.0,184.0,13.0,376.0,1257.0,109.0,8038.0,4682.0,74.0,0.0,377.0,1940.0,9561.0
2015-10-06 21:30:00+02:00,3922.0,16834.0,,2734.0,15097.0,184.0,13.0,394.0,1257.0,123.0,8037.0,4563.0,74.0,0.0,377.0,2034.0,9393.0
2015-10-06 21:45:00+02:00,3929.0,16413.0,,2714.0,14968.0,184.0,13.0,261.0,1259.0,125.0,8017.0,4455.0,74.0,0.0,374.0,2083.0,9403.0
2015-10-06 22:00:00+02:00,3929.0,16729.0,,2641.0,14824.0,185.0,14.0,1008.0,1261.0,153.0,8051.0,3926.0,74.0,0.0,368.0,2067.0,9353.0
2015-10-06 22:15:00+02:00,3926.0,16772.0,,2541.0,14521.0,184.0,14.0,203.0,1264.0,88.0,8015.0,3797.0,74.0,0.0,365.0,2064.0,9279.0
2015-10-06 22:30:00+02:00,3920.0,16749.0,,2331.0,14345.0,185.0,14.0,308.0,1268.0,86.0,8025.0,3661.0,74.0,0.0,369.0,2094.0,9321.0
2015-10-06 22:45:00+02:00,3921.0,16735.0,,1926.0,14163.0,184.0,14.0,251.0,1269.0,43.0,7990.0,3647.0,74.0,0.0,364.0,2173.0,9411.0
2015-10-06 23:00:00+02:00,3896.0,17066.0,,1655.0,13860.0,185.0,14.0,496.0,1268.0,145.0,8034.0,3533.0,74.0,0.0,360.0,2290.0,9365.0
2015-10-06 23:15:00+02:00,3887.0,17190.0,,1612.0,13151.0,185.0,14.0,42.0,1267.0,126.0,8041.0,3174.0,74.0,0.0,359.0,2415.0,9276.0
2015-10-06 23:30:00+02:00,3890.0,17235.0,,1542.0,12667.0,185.0,14.0,339.0,1265.0,134.0,8043.0,3126.0,74.0,0.0,359.0,2506.0,9166.0
