,date,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
0,2015-04-01 00:00:00+02:00,3978.0,9915.0,1732.0,2793.0,157.0,1.0,1435.0,1783.0,60.0,9476.0,4633.0,125.0,0.0,259.0,987.0,25484.0
1,2015-04-01 00:15:00+02:00,3993.0,10067.0,1751.0,2644.0,157.0,1.0,1070.0,1790.0,140.0,9473.0,4719.0,125.0,0.0,250.0,983.0,24983.0
2,2015-04-01 00:30:00+02:00,3987.0,10309.0,1774.0,2646.0,157.0,1.0,685.0,1793.0,115.0,9486.0,3901.0,125.0,0.0,237.0,1000.0,24997.0
3,2015-04-01 00:45:00+02:00,3990.0,10584.0,1788.0,2594.0,157.0,1.0,456.0,1795.0,90.0,9594.0,4031.0,125.0,0.0,230.0,1030.0,25008.0
4,2015-04-01 01:00:00+02:00,3986.0,10572.0,1800.0,2507.0,157.0,1.0,362.0,1796.0,111.0,9721.0,4219.0,125.0,0.0,254.0,1034.0,24737.0
5,2015-04-01 01:15:00+02:00,3993.0,10531.0,1803.0,2481.0,157.0,1.0,256.0,1803.0,78.0,9721.0,4408.0,125.0,0.0,259.0,1030.0,24602.0
6,2015-04-01 01:30:00+02:00,3991.0,10489.0,1803.0,2483.0,157.0,1.0,223.0,1804.0,113.0,9720.0,4392.0,125.0,0.0,259.0,1034.0,24606.0
7,2015-04-01 01:45:00+02:00,3993.0,10443.0,1807.0,2485.0,157.0,1.0,206.0,1806.0,80.0,9708.0,4408.0,125.0,0.0,265.0,1035.0,24702.0
8,2015-04-01 02:00:00+02:00,3993.0,10440.0,1793.0,2487.0,157.0,1.0,985.0,1808.0,76.0,9641.0,4544.0,125.0,0.0,257.0,1031.0,24463.0
9,2015-04-01 02:15:00+02:00,3990.0,10490.0,1785.0,2474.0,157.0,1.0,839.0,1808.0,89.0,9593.0,4430.0,125.0,0.0,250.0,1038.0,24210.0
10,2015-04-01 02:30:00+02:00,3997.0,10469.0,1792.0,2487.0,157.0,1.0,847.0,1806.0,97.0,9555.0,4507.0,125.0,0.0,240.0,1059.0,23589.0
11,2015-04-01 02:45:00+02:00,3999.0,10508.0,1809.0,2489.0,160.0,1.0,307.0,1806.0,117.0,9579.0,4053.0,125.0,0.0,235.0,1064.0,23302.0
12,2015-04-01 03:00:00+02:00,3992.0,10554.0,1815.0,2511.0,259.0,1.0,229.0,1802.0,118.0,9616.0,3639.0,125.0,0.0,243.0,1076.0,23220.0
13,2015-04-01 03:15:00+02:00,3998.0,10560.0,1822.0,2503.0,271.0,1.0,192.0,1806.0,175.0,9655.0,3647.0,125.0,0.0,251.0,1079.0,23403.0
14,2015-04-01 03:30:00+02:00,4018.0,10658.0,1821.0,2508.0,272.0,1.0,863.0,1806.0,103.0,9719.0,3691.0,125.0,0.0,261.0,1078.0,23582.0
15,2015-04-01 03:45:00+02:00,4015.0,10806.0,1821.0,2528.0,272.0,1.0,895.0,1806.0,96.0,9790.0,3741.0,125.0,0.0,256.0,1079.0,23356.0
16,2015-04-01 04:00:00+02:00,4016.0,11028.0,1827.0,2525.0,272.0,1.0,145.0,1807.0,182.0,9833.0,4026.0,125.0,0.0,249.0,1076.0,23266.0
17,2015-04-01 04:15:00+02:00,4005.0,11143.0,1834.0,2536.0,273.0,1.0,143.0,1804.0,167.0,9869.0,4272.0,125.0,0.0,243.0,1080.0,23357.0
18,2015-04-01 04:30:00+02:00,4008.0,11234.0,1833.0,2572.0,273.0,1.0,157.0,1806.0,185.0,9891.0,4909.0,125.0,0.0,258.0,1074.0,23422.0
19,2015-04-01 04:45:00+02:00,4017.0,11395.0,1837.0,2619.0,273.0,1.0,140.0,1809.0,215.0,9900.0,5038.0,125.0,0.0,260.0,1067.0,23361.0
20,2015-04-01 05:00:00+02:00,4020.0,11656.0,1865.0,2746.0,273.0,1.0,149.0,1809.0,195.0,9899.0,4733.0,125.0,0.0,260.0,1054.0,23135.0
21,2015-04-01 05:15:00+02:00,4007.0,11846.0,1882.0,2983.0,273.0,1.0,433.0,1808.0,193.0,9899.0,4434.0,125.0,0.0,265.0,1080.0,23145.0
22,2015-04-01 05:30:00+02:00,4008.0,11951.0,1886.0,3118.0,273.0,1.0,1417.0,1808.0,172.0,9902.0,4433.0,125.0,0.0,260.0,1086.0,22977.0
23,2015-04-01 05:45:00+02:00,4010.0,12077.0,1951.0,3258.0,273.0,1.0,1810.0,1807.0,141.0,9920.0,4683.0,125.0,0.0,272.0,1056.0,22990.0
24,2015-04-01 06:00:00+02:00,4042.0,12377.0,2113.0,3482.0,274.0,1.0,424.0,1806.0,133.0,9941.0,4624.0,125.0,0.0,266.0,1026.0,23188.0
25,2015-04-01 06:15:00+02:00,4048.0,12510.0,2288.0,3579.0,275.0,1.0,1049.0,1804.0,150.0,10003.0,4356.0,125.0,0.0,268.0,985.0,22955.0
26,2015-04-01 06:30:00+02:00,4047.0,12578.0,2354.0,3855.0,276.0,1.0,1967.0,1804.0,186.0,10011.0,4771.0,125.0,0.0,269.0,972.0,22674.0
27,2015-04-01 06:45:00+02:00,4040.0,12747.0,2468.0,4152.0,276.0,1.0,2806.0,1806.0,105.0,10012.0,4730.0,125.0,10.0,259.0,1021.0,22597.0
28,2015-04-01 07:00:00+02:00,4030.0,12744.0,2446.0,4209.0,277.0,1.0,910.0,1804.0,69.0,9979.0,4957.0,125.0,80.0,266.0,1030.0,22806.0
29,2015-04-01 07:15:00+02:00,4036.0,12684.0,2478.0,4273.0,281.0,1.0,1977.0,1805.0,78.0,10008.0,4830.0,125.0,284.0,265.0,1035.0,22812.0
30,2015-04-01 07:30:00+02:00,4036.0,12650.0,2507.0,4277.0,283.0,1.0,2872.0,1806.0,112.0,10018.0,5099.0,125.0,569.0,265.0,950.0,22762.0
31,2015-04-01 07:45:00+02:00,4033.0,12681.0,2514.0,4237.0,287.0,1.0,2998.0,1808.0,190.0,10019.0,5137.0,125.0,1028.0,268.0,957.0,22915.0
32,2015-04-01 08:00:00+02:00,4026.0,12767.0,2495.0,4210.0,289.0,1.0,2337.0,1812.0,100.0,9993.0,5104.0,125.0,1566.0,258.0,1000.0,23091.0
33,2015-04-01 08:15:00+02:00,4022.0,12863.0,2496.0,4216.0,289.0,1.0,1810.0,1815.0,67.0,9985.0,5078.0,125.0,2176.0,257.0,1023.0,23666.0
34,2015-04-01 08:30:00+02:00,4009.0,12848.0,2482.0,4219.0,289.0,1.0,1425.0,1808.0,100.0,10004.0,5051.0,125.0,2865.0,257.0,916.0,23913.0
35,2015-04-01 08:45:00+02:00,4001.0,12641.0,2444.0,4144.0,289.0,1.0,878.0,1801.0,89.0,9998.0,5067.0,124.0,3482.0,262.0,946.0,24129.0
36,2015-04-01 09:00:00+02:00,3991.0,12551.0,2395.0,4083.0,290.0,1.0,1268.0,1814.0,95.0,10002.0,4889.0,124.0,4100.0,258.0,942.0,24794.0
37,2015-04-01 09:15:00+02:00,3989.0,12502.0,2272.0,4007.0,289.0,1.0,1622.0,1810.0,115.0,9994.0,4911.0,124.0,4870.0,257.0,1040.0,25391.0
38,2015-04-01 09:30:00+02:00,3992.0,12541.0,2257.0,3937.0,289.0,1.0,1498.0,1809.0,100.0,9989.0,4837.0,124.0,5677.0,257.0,1045.0,25603.0
39,2015-04-01 09:45:00+02:00,3987.0,12535.0,2247.0,3914.0,289.0,1.0,534.0,1809.0,87.0,9933.0,4535.0,124.0,6215.0,256.0,1050.0,25826.0
40,2015-04-01 10:00:00+02:00,3966.0,12698.0,2221.0,3826.0,289.0,1.0,817.0,1777.0,104.0,9984.0,4616.0,124.0,6915.0,248.0,1053.0,25833.0
41,2015-04-01 10:15:00+02:00,3956.0,12749.0,2218.0,3824.0,289.0,1.0,671.0,1775.0,102.0,9984.0,4570.0,124.0,7724.0,239.0,1054.0,26102.0
42,2015-04-01 10:30:00+02:00,3945.0,12808.0,2218.0,3760.0,289.0,1.0,469.0,1791.0,93.0,9969.0,4450.0,124.0,8457.0,244.0,1068.0,26325.0
43,2015-04-01 10:45:00+02:00,3953.0,12779.0,2233.0,3690.0,289.0,1.0,54.0,1791.0,95.0,9942.0,4270.0,124.0,9333.0,233.0,1065.0,26355.0
44,2015-04-01 11:00:00+02:00,3972.0,12837.0,2178.0,3722.0,289.0,1.0,169.0,1800.0,60.0,9939.0,4569.0,124.0,9931.0,233.0,1073.0,26374.0
45,2015-04-01 11:15:00+02:00,3974.0,12892.0,2111.0,3733.0,288.0,2.0,179.0,1813.0,73.0,9955.0,4658.0,124.0,10440.0,237.0,1039.0,26622.0
46,2015-04-01 11:30:00+02:00,3972.0,12917.0,2101.0,3717.0,289.0,5.0,159.0,1810.0,56.0,9942.0,4705.0,124.0,11078.0,245.0,1076.0,26545.0
47,2015-04-01 11:45:00+02:00,3971.0,12932.0,2091.0,3666.0,289.0,7.0,169.0,1805.0,60.0,9945.0,4564.0,124.0,11623.0,236.0,1086.0,26242.0
48,2015-04-01 12:00:00+02:00,3950.0,12723.0,2077.0,3487.0,290.0,9.0,265.0,1802.0,70.0,9971.0,4505.0,124.0,12077.0,232.0,1074.0,25812.0
