,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Peat,Hydro Run-of-river and poundage,Nuclear,Other,Other renewable,Waste,Wind Onshore
2015-12-01 01:00:00+02:00,882.0,669.0,630.0,1.0,464.0,1795.0,2769.0,192.0,29.0,31.0,414.0
2015-12-01 02:00:00+02:00,885.0,672.0,632.0,1.0,457.0,1808.0,2769.0,192.0,29.0,39.0,377.0
2015-12-01 03:00:00+02:00,893.0,684.0,632.0,1.0,450.0,1729.0,2769.0,192.0,29.0,52.0,359.0
2015-12-01 04:00:00+02:00,891.0,685.0,629.0,1.0,458.0,1751.0,2769.0,192.0,26.0,57.0,318.0
2015-12-01 05:00:00+02:00,892.0,679.0,651.0,1.0,469.0,1782.0,2769.0,192.0,25.0,57.0,292.0
2015-12-01 06:00:00+02:00,893.0,758.0,754.0,1.0,510.0,1879.0,2769.0,192.0,25.0,58.0,284.0
2015-12-01 07:00:00+02:00,876.0,807.0,836.0,1.0,579.0,2097.0,2770.0,193.0,27.0,57.0,277.0
2015-12-01 08:00:00+02:00,880.0,822.0,866.0,5.0,589.0,2233.0,2768.0,194.0,27.0,57.0,270.0
2015-12-01 09:00:00+02:00,886.0,875.0,890.0,28.0,572.0,2152.0,2768.0,194.0,27.0,64.0,254.0
2015-12-01 10:00:00+02:00,886.0,828.0,875.0,2.0,559.0,2159.0,2765.0,194.0,27.0,71.0,236.0
2015-12-01 11:00:00+02:00,887.0,819.0,855.0,1.0,535.0,2000.0,2765.0,194.0,27.0,72.0,246.0
2015-12-01 12:00:00+02:00,888.0,819.0,853.0,1.0,522.0,2065.0,2765.0,194.0,27.0,72.0,237.0
2015-12-01 13:00:00+02:00,893.0,791.0,860.0,1.0,543.0,2117.0,2765.0,194.0,27.0,74.0,247.0
2015-12-01 14:00:00+02:00,896.0,724.0,857.0,4.0,563.0,2123.0,2764.0,194.0,27.0,74.0,234.0
2015-12-01 15:00:00+02:00,904.0,755.0,889.0,10.0,607.0,2197.0,2766.0,194.0,26.0,74.0,246.0
2015-12-01 16:00:00+02:00,901.0,767.0,900.0,9.0,632.0,2280.0,2766.0,194.0,25.0,73.0,285.0
2015-12-01 17:00:00+02:00,898.0,787.0,902.0,8.0,648.0,2281.0,2766.0,194.0,25.0,74.0,310.0
2015-12-01 18:00:00+02:00,890.0,815.0,905.0,6.0,637.0,2244.0,2761.0,194.0,24.0,74.0,320.0
2015-12-01 19:00:00+02:00,893.0,836.0,903.0,2.0,596.0,2266.0,2680.0,194.0,23.0,74.0,319.0
2015-12-01 20:00:00+02:00,901.0,830.0,839.0,1.0,541.0,2139.0,2656.0,195.0,23.0,72.0,333.0
2015-12-01 21:00:00+02:00,901.0,828.0,717.0,1.0,526.0,2112.0,2656.0,195.0,23.0,66.0,347.0
2015-12-01 22:00:00+02:00,882.0,832.0,726.0,1.0,521.0,2092.0,2657.0,195.0,23.0,59.0,353.0
2015-12-01 23:00:00+02:00,885.0,828.0,712.0,1.0,499.0,1995.0,2676.0,195.0,23.0,58.0,353.0
2015-12-02 00:00:00+02:00,882.0,821.0,709.0,1.0,491.0,1899.0,2707.0,195.0,25.0,58.0,345.0
2015-12-02 01:00:00+02:00,899.0,791.0,713.0,1.0,484.0,1696.0,2734.0,195.0,26.0,56.0,355.0
2015-12-02 02:00:00+02:00,913.0,790.0,713.0,1.0,476.0,1620.0,2762.0,195.0,27.0,58.0,338.0
2015-12-02 03:00:00+02:00,924.0,792.0,711.0,1.0,476.0,1590.0,2766.0,195.0,27.0,58.0,339.0
2015-12-02 04:00:00+02:00,956.0,793.0,709.0,1.0,479.0,1564.0,2769.0,195.0,27.0,58.0,332.0
2015-12-02 05:00:00+02:00,949.0,791.0,709.0,1.0,476.0,1613.0,2769.0,195.0,29.0,57.0,317.0
2015-12-02 06:00:00+02:00,955.0,792.0,754.0,1.0,478.0,1839.0,2767.0,195.0,29.0,68.0,278.0
2015-12-02 07:00:00+02:00,971.0,863.0,830.0,1.0,514.0,2064.0,2767.0,195.0,28.0,73.0,246.0
2015-12-02 08:00:00+02:00,946.0,899.0,853.0,1.0,579.0,2261.0,2767.0,195.0,29.0,74.0,212.0
2015-12-02 09:00:00+02:00,945.0,930.0,824.0,1.0,620.0,2202.0,2768.0,196.0,29.0,73.0,172.0
