,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
2015-03-01 00:00:00+01:00,44.620000000000005,1308.3,646.1600000000001,216.23499999999999,0.048,138.504,62.808,594.2520000000001,0.0,266.52158000000003,61.016999999999996
2015-03-01 01:00:00+01:00,44.620000000000005,1196.58,314.88,216.968,3.696,131.76,40.176,590.88,0.0,266.52158000000003,60.214
2015-03-01 02:00:00+01:00,44.620000000000005,1196.58,239.44000000000003,216.23499999999999,20.904,123.672,29.544,585.564,0.0,261.91048,59.565
2015-03-01 03:00:00+01:00,44.620000000000005,1202.95,233.70000000000002,216.23499999999999,37.632,117.144,21.096,559.5,0.0,261.91048,59.873
2015-03-01 04:00:00+01:00,44.620000000000005,1202.46,246.82000000000002,216.23499999999999,64.464,114.168,19.824,547.86,0.0,262.8327,60.147999999999996
2015-03-01 05:00:00+01:00,44.620000000000005,1198.54,229.60000000000002,216.23499999999999,71.4,114.288,18.264,543.348,0.0,266.52158000000003,59.257
2015-03-01 06:00:00+01:00,44.620000000000005,1181.3899999999999,238.62,216.23499999999999,65.904,116.85600000000001,19.008,553.416,0.0,262.8327,55.11
2015-03-01 07:00:00+01:00,44.620000000000005,1135.82,238.62,215.502,54.504,117.36,21.888,552.348,2.173,262.8327,51.358999999999995
2015-03-01 08:00:00+01:00,44.620000000000005,1139.74,255.02,216.968,48.192,123.57600000000001,21.912,565.6800000000001,10.619,262.8327,49.357
2015-03-01 09:00:00+01:00,44.620000000000005,1127.0,306.68,216.23499999999999,31.272000000000002,129.216,40.32,583.404,24.764,264.67714,46.442
2015-03-01 10:00:00+01:00,44.620000000000005,1149.05,373.92,216.23499999999999,27.816,133.704,46.584,579.1080000000001,33.497,264.67714,44.143
2015-03-01 11:00:00+01:00,44.620000000000005,1158.85,365.72,216.23499999999999,14.544,136.608,42.288000000000004,580.956,42.558,267.4438,47.311
2015-03-01 12:00:00+01:00,44.620000000000005,1154.44,380.48,216.23499999999999,2.832,134.856,46.224000000000004,585.42,50.553000000000004,264.67714,50.721
2015-03-01 13:00:00+01:00,44.620000000000005,1150.03,382.12,215.502,20.688,129.264,39.288000000000004,582.648,50.348,268.36602,52.458999999999996
2015-03-01 14:00:00+01:00,44.620000000000005,1134.84,363.26000000000005,216.23499999999999,41.376,122.76,28.656000000000002,568.7760000000001,49.733000000000004,269.28824000000003,55.253
2015-03-01 15:00:00+01:00,44.620000000000005,1134.84,391.14000000000004,216.23499999999999,62.736000000000004,122.352,22.656,569.304,42.681000000000004,270.21046,52.349
2015-03-01 16:00:00+01:00,44.620000000000005,1139.25,376.38000000000005,216.968,67.488,122.424,17.976,569.292,27.142,269.28824000000003,53.525999999999996
2015-03-01 17:00:00+01:00,44.620000000000005,1151.5,338.66,216.23499999999999,63.192,124.512,24.456,578.196,9.594000000000001,269.28824000000003,52.876999999999995
2015-03-01 18:00:00+01:00,44.620000000000005,1165.71,344.40000000000003,216.23499999999999,31.68,133.2,38.952,597.576,1.927,269.28824000000003,51.997
2015-03-01 19:00:00+01:00,44.620000000000005,1169.1399999999999,372.28000000000003,215.502,24.528000000000002,144.096,64.104,606.264,0.0,269.28824000000003,55.75899999999999
2015-03-01 20:00:00+01:00,44.620000000000005,1170.61,341.94,216.23499999999999,28.872,145.032,74.568,605.16,0.0,270.21046,59.818
2015-03-01 21:00:00+01:00,44.620000000000005,1163.26,359.98,216.23499999999999,11.304,143.28,48.408,607.788,0.0,270.21046,62.282
2015-03-01 22:00:00+01:00,44.620000000000005,1169.6299999999999,343.58000000000004,216.23499999999999,5.088,143.28,54.336,606.048,0.0,271.13268,64.966
2015-03-01 23:00:00+01:00,44.620000000000005,1168.16,376.38000000000005,216.23499999999999,6.216,141.072,41.808,608.232,0.0,269.28824000000003,66.198
2015-03-02 00:00:00+01:00,44.620000000000005,1152.48,277.98,215.502,43.08,135.144,27.744,592.932,0.0,270.21046,65.351
2015-03-02 01:00:00+01:00,44.620000000000005,1152.48,250.10000000000002,216.23499999999999,68.976,132.024,21.48,587.22,0.0,271.13268,62.38099999999999
2015-03-02 02:00:00+01:00,44.620000000000005,1148.56,227.96,215.502,71.47200000000001,127.272,22.632,572.412,0.0,272.05490000000003,61.281
2015-03-02 03:00:00+01:00,44.620000000000005,1156.4,259.94,216.23499999999999,59.328,129.0,24.240000000000002,552.864,0.0,268.36602,60.312999999999995
2015-03-02 04:00:00+01:00,44.620000000000005,1155.91,370.64000000000004,216.23499999999999,65.856,130.704,23.424,552.528,0.0,268.36602,57.354
2015-03-02 05:00:00+01:00,44.620000000000005,1161.3,624.84,216.968,69.504,134.136,34.152,572.88,0.0,270.21046,54.053999999999995
2015-03-02 06:00:00+01:00,44.620000000000005,1261.26,723.24,216.23499999999999,21.624,144.936,65.712,600.24,0.0,269.28824000000003,50.754
2015-03-02 07:00:00+01:00,44.620000000000005,1541.54,829.84,225.76399999999998,1.776,152.184,103.032,615.864,2.829,266.52158000000003,46.134
2015-03-02 08:00:00+01:00,44.620000000000005,1788.5,1025.8200000000002,225.031,17.976,156.144,110.11200000000001,619.044,13.530000000000001,265.59936,43.032
2015-03-02 09:00:00+01:00,44.620000000000005,1864.45,1298.0600000000002,224.298,29.592000000000002,161.112,105.048,619.068,32.636,263.75492,41.733999999999995
2015-03-02 10:00:00+01:00,44.620000000000005,1840.93,1407.1200000000001,225.031,17.976,163.584,83.688,618.0840000000001,52.357,259.14382,49.698
2015-03-02 11:00:00+01:00,44.620000000000005,1840.93,1312.0,225.76399999999998,14.904,162.264,60.96,618.42,68.142,249.92162000000002,58.729
2015-03-02 12:00:00+01:00,44.620000000000005,1772.82,1279.2,225.031,11.28,160.68,62.016,618.168,77.162,262.8327,63.657
2015-03-02 13:00:00+01:00,44.620000000000005,1701.77,1300.5200000000002,224.298,4.5840000000000005,156.504,54.912,617.748,72.119,265.59936,65.714
2015-03-02 14:00:00+01:00,44.620000000000005,1518.51,1291.5,225.76399999999998,5.376,150.312,50.352000000000004,616.092,65.272,261.91048,66.627
2015-03-02 15:00:00+01:00,44.620000000000005,1451.87,1347.26,216.968,11.808,150.504,39.552,617.616,54.120000000000005,258.2216,66.198
2015-03-02 16:00:00+01:00,44.620000000000005,1427.86,1395.64,216.968,17.856,152.808,37.368,617.376,37.146,259.14382,64.64699999999999
2015-03-02 17:00:00+01:00,44.620000000000005,1563.1,1503.88,225.031,17.616,153.96,44.856,615.648,14.309000000000001,262.8327,59.278999999999996
2015-03-02 18:00:00+01:00,44.620000000000005,1611.12,1543.24,225.76399999999998,10.704,162.84,76.488,615.264,2.5420000000000003,263.75492,49.236
2015-03-02 19:00:00+01:00,44.620000000000005,1649.83,1681.0000000000002,225.031,39.792,168.048,127.872,620.892,0.0,260.98826,41.062999999999995
2015-03-02 20:00:00+01:00,44.620000000000005,1632.19,1624.42,224.298,24.192,169.15200000000002,116.64,621.048,0.0,261.91048,35.068
2015-03-02 21:00:00+01:00,44.620000000000005,1494.99,1482.5600000000002,225.031,4.704,169.104,88.464,618.852,0.0,262.8327,33.957
2015-03-02 22:00:00+01:00,44.620000000000005,1401.8899999999999,1505.5200000000002,224.298,10.296,165.768,83.208,620.472,0.0,263.75492,33.626999999999995
2015-03-02 23:00:00+01:00,44.620000000000005,1382.29,1416.96,224.298,5.688,165.168,79.8,618.516,0.0,264.67714,32.196999999999996
2015-03-03 00:00:00+01:00,44.620000000000005,1390.1299999999999,1319.38,225.76399999999998,16.32,161.352,54.216,613.6560000000001,0.0,267.4438,29.424999999999997
2015-03-03 01:00:00+01:00,44.620000000000005,1257.34,1243.1200000000001,227.23,45.36,154.32,45.744,619.812,0.0,266.52158000000003,27.148
2015-03-03 02:00:00+01:00,44.620000000000005,1197.56,1190.64,226.49699999999999,42.408,149.424,47.232,614.508,0.0,266.52158000000003,26.246
2015-03-03 03:00:00+01:00,44.620000000000005,1208.83,1386.6200000000001,225.76399999999998,63.96,148.94400000000002,42.432,611.796,0.0,267.4438,25.993
2015-03-03 04:00:00+01:00,44.620000000000005,1260.28,1629.3400000000001,226.49699999999999,75.312,148.368,39.384,615.0840000000001,0.0,266.52158000000003,24.485999999999997
2015-03-03 05:00:00+01:00,44.620000000000005,1464.61,1744.96,225.76399999999998,69.60000000000001,148.632,48.552,614.748,0.0,266.52158000000003,23.968999999999998
2015-03-03 06:00:00+01:00,44.620000000000005,1848.77,1939.3000000000002,222.832,1.032,154.608,82.416,619.692,0.0,264.67714,25.641
2015-03-03 07:00:00+01:00,44.620000000000005,2262.33,1845.0000000000002,241.15699999999998,21.12,161.66400000000002,102.24000000000001,617.016,3.362,264.67714,28.258999999999997
2015-03-03 08:00:00+01:00,44.620000000000005,2360.82,1845.0000000000002,240.424,26.856,163.248,110.568,619.788,18.778000000000002,261.91048,29.259999999999998
2015-03-03 09:00:00+01:00,44.620000000000005,2356.9,1940.94,238.958,27.72,166.056,110.688,621.2040000000001,48.298,255.45494000000002,30.040999999999997
2015-03-03 10:00:00+01:00,44.620000000000005,2356.41,1946.68,241.15699999999998,25.080000000000002,169.272,83.304,620.664,67.691,254.53272,31.712999999999997
