,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2015-11-01 00:00:00+01:00,4025.0,15167.0,1605.0,6691.0,219.0,19.0,224.0,1111.0,38.0,10724.0,2932.0,75.0,0.0,362.0,429.0,7276.0
2015-11-01 00:15:00+01:00,4020.0,15081.0,1600.0,6242.0,219.0,19.0,301.0,1109.0,39.0,10729.0,2667.0,75.0,0.0,362.0,426.0,7261.0
2015-11-01 00:30:00+01:00,4016.0,15042.0,1597.0,5912.0,219.0,19.0,40.0,1107.0,34.0,10725.0,2735.0,75.0,0.0,369.0,415.0,7331.0
2015-11-01 00:45:00+01:00,4012.0,14986.0,1602.0,5644.0,219.0,19.0,241.0,1106.0,30.0,10717.0,2874.0,75.0,0.0,364.0,381.0,7287.0
2015-11-01 01:00:00+01:00,3993.0,15164.0,1596.0,5226.0,219.0,19.0,15.0,1105.0,33.0,10757.0,2835.0,75.0,0.0,355.0,353.0,7224.0
2015-11-01 01:15:00+01:00,3974.0,15066.0,1602.0,4945.0,219.0,19.0,210.0,1101.0,20.0,10735.0,2701.0,75.0,0.0,363.0,350.0,7110.0
2015-11-01 01:30:00+01:00,3963.0,15021.0,1597.0,4852.0,219.0,19.0,176.0,1098.0,20.0,10750.0,2578.0,75.0,0.0,355.0,348.0,7020.0
2015-11-01 01:45:00+01:00,3963.0,15142.0,1602.0,4817.0,219.0,19.0,210.0,1099.0,19.0,10733.0,2386.0,75.0,0.0,362.0,335.0,6915.0
2015-11-01 02:00:00+01:00,3972.0,14951.0,1605.0,4966.0,219.0,19.0,132.0,1095.0,19.0,10757.0,2304.0,75.0,0.0,367.0,312.0,6874.0
2015-11-01 02:15:00+01:00,3965.0,14793.0,1589.0,5031.0,219.0,19.0,215.0,1089.0,24.0,10736.0,2267.0,75.0,0.0,362.0,283.0,6838.0
2015-11-01 02:30:00+01:00,3956.0,14680.0,1588.0,5091.0,219.0,19.0,210.0,1088.0,28.0,10754.0,2259.0,75.0,0.0,350.0,254.0,6881.0
2015-11-01 02:45:00+01:00,3957.0,14545.0,1592.0,5111.0,219.0,19.0,52.0,1088.0,23.0,10743.0,2299.0,75.0,0.0,348.0,231.0,6804.0
2015-11-01 03:00:00+01:00,3958.0,14568.0,1604.0,5133.0,219.0,19.0,80.0,1088.0,28.0,10753.0,2504.0,75.0,0.0,351.0,192.0,6719.0
2015-11-01 03:15:00+01:00,3960.0,14561.0,1594.0,5070.0,219.0,19.0,847.0,1086.0,26.0,10747.0,2541.0,75.0,0.0,359.0,197.0,6644.0
2015-11-01 03:30:00+01:00,3959.0,14553.0,1589.0,4971.0,219.0,19.0,851.0,1086.0,27.0,10731.0,2550.0,75.0,0.0,355.0,193.0,6587.0
2015-11-01 03:45:00+01:00,3957.0,14570.0,1585.0,4810.0,219.0,19.0,85.0,1079.0,26.0,10744.0,2623.0,75.0,0.0,357.0,180.0,6417.0
2015-11-01 04:00:00+01:00,3951.0,14700.0,1600.0,4754.0,219.0,19.0,48.0,1074.0,25.0,10752.0,2671.0,75.0,0.0,357.0,182.0,6268.0
2015-11-01 04:15:00+01:00,3943.0,14738.0,1600.0,4782.0,219.0,19.0,463.0,1068.0,23.0,10755.0,2649.0,75.0,0.0,353.0,185.0,6076.0
