,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Waste,Wind Onshore
2015-03-01 00:00:00+01:00,21.16,587.12,152.39,0.0,0.384,0.40800000000000003,23.208000000000002,82.0,,21.21106,0.011
2015-03-01 00:15:00+01:00,20.240000000000002,568.26,140.14,0.0,0.384,0.40800000000000003,23.196,82.0,,21.21106,0.011
2015-03-01 00:30:00+01:00,20.470000000000002,547.76,119.56,0.0,0.384,0.40800000000000003,23.208000000000002,82.0,,21.21106,0.0
2015-03-01 00:45:00+01:00,20.470000000000002,515.7800000000001,109.75999999999999,0.0,0.384,0.40800000000000003,23.208000000000002,82.0,,21.21106,0.0
2015-03-01 01:00:00+01:00,20.240000000000002,487.90000000000003,136.71,0.0,0.384,0.40800000000000003,23.22,82.0,,21.21106,0.0
2015-03-01 01:15:00+01:00,20.01,487.08000000000004,131.32,0.0,0.384,0.40800000000000003,23.208000000000002,82.0,,21.21106,0.011
2015-03-01 01:30:00+01:00,19.55,481.34000000000003,112.7,0.0,0.384,0.40800000000000003,23.208000000000002,82.0,,22.13328,0.011
2015-03-01 01:45:00+01:00,16.330000000000002,480.52000000000004,130.82999999999998,0.0,0.384,0.40800000000000003,23.22,82.0,,21.21106,0.011
2015-03-01 02:00:00+01:00,13.57,475.6,145.53,0.0,0.384,0.40800000000000003,23.208000000000002,59.86000000000001,,20.28884,0.011
2015-03-01 02:15:00+01:00,11.96,464.94000000000005,141.60999999999999,0.0,0.384,0.40800000000000003,23.208000000000002,59.86000000000001,,21.21106,0.011
2015-03-01 02:30:00+01:00,12.190000000000001,459.20000000000005,132.3,0.0,0.384,0.40800000000000003,23.208000000000002,59.86000000000001,,19.36662,0.011
2015-03-01 02:45:00+01:00,11.73,457.56000000000006,119.07,0.0,0.384,0.40800000000000003,23.208000000000002,59.86000000000001,,18.4444,0.011
2015-03-01 03:00:00+01:00,11.5,451.82000000000005,136.22,0.0,0.384,0.40800000000000003,23.232,59.86000000000001,,21.21106,0.011
2015-03-01 03:15:00+01:00,11.270000000000001,441.98,138.18,0.0,0.384,0.40800000000000003,23.232,59.86000000000001,,19.36662,0.011
2015-03-01 03:30:00+01:00,11.270000000000001,443.62000000000006,124.46,0.0,0.384,0.40800000000000003,23.232,59.86000000000001,,20.28884,0.022
2015-03-01 03:45:00+01:00,10.81,442.8,122.00999999999999,0.0,0.384,0.40800000000000003,23.232,59.86000000000001,,19.36662,0.033
2015-03-01 04:00:00+01:00,10.58,443.62000000000006,123.97,0.0,0.384,0.40800000000000003,23.232,59.86000000000001,,19.36662,0.05499999999999999
2015-03-01 04:15:00+01:00,10.58,443.62000000000006,128.38,0.0,0.384,0.40800000000000003,23.232,59.86000000000001,,19.36662,0.066
2015-03-01 04:30:00+01:00,10.58,439.52000000000004,129.35999999999999,0.0,0.384,0.40800000000000003,23.232,59.86000000000001,,20.28884,0.121
2015-03-01 04:45:00+01:00,10.58,442.8,137.2,0.0,0.384,0.40800000000000003,23.244,59.86000000000001,,19.36662,0.19799999999999998
2015-03-01 05:00:00+01:00,10.81,442.8,122.5,0.0,0.384,0.40800000000000003,23.232,81.18,,19.36662,0.21999999999999997
2015-03-01 05:15:00+01:00,11.270000000000001,443.62000000000006,122.00999999999999,0.0,0.384,0.40800000000000003,23.232,81.18,,21.21106,0.242
2015-03-01 05:30:00+01:00,12.42,444.44000000000005,126.42,0.0,0.384,0.384,23.232,82.0,,20.28884,0.286
2015-03-01 05:45:00+01:00,13.57,438.70000000000005,123.48,0.0,0.384,0.384,23.232,82.0,,20.28884,0.34099999999999997
2015-03-01 06:00:00+01:00,14.26,415.74,103.39,0.0,0.384,0.384,23.232,82.0,,21.21106,0.429
2015-03-01 06:15:00+01:00,14.030000000000001,394.42,118.58,0.0,0.384,0.384,23.22,82.0,,21.21106,0.5389999999999999
2015-03-01 06:30:00+01:00,15.870000000000001,398.52000000000004,125.44,0.0,0.384,0.384,23.22,82.0,,22.13328,0.6489999999999999
2015-03-01 06:45:00+01:00,17.48,414.92,133.28,0.0,0.384,0.384,23.22,82.0,,21.21106,0.6489999999999999
2015-03-01 07:00:00+01:00,17.48,398.52000000000004,104.86,0.0,0.384,0.384,23.22,82.0,,21.21106,0.638
2015-03-01 07:15:00+01:00,17.48,391.14000000000004,115.64,0.0,0.384,0.384,23.232,82.0,,21.21106,0.6489999999999999
2015-03-01 07:30:00+01:00,17.25,414.1,146.02,0.0,0.384,0.384,23.232,82.0,,22.13328,0.715
