,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Peat,Hydro Run-of-river and poundage,Nuclear,Other,Other renewable,Waste,Wind Onshore
2015-02-01 01:00:00+02:00,930.0,910.0,840.0,0.0,756.0,1174.0,2777.0,234.0,35.0,32.0,324.0
2015-02-01 02:00:00+02:00,932.0,893.0,836.0,0.0,754.0,1191.0,2777.0,234.0,33.0,32.0,331.0
2015-02-01 03:00:00+02:00,934.0,896.0,834.0,0.0,752.0,1154.0,2777.0,234.0,32.0,32.0,323.0
2015-02-01 04:00:00+02:00,911.0,890.0,834.0,0.0,749.0,1156.0,2777.0,234.0,32.0,31.0,320.0
2015-02-01 05:00:00+02:00,855.0,891.0,833.0,0.0,759.0,1166.0,2777.0,234.0,32.0,32.0,314.0
2015-02-01 06:00:00+02:00,860.0,893.0,835.0,0.0,759.0,1147.0,2777.0,234.0,32.0,32.0,305.0
2015-02-01 07:00:00+02:00,867.0,893.0,859.0,0.0,763.0,1171.0,2777.0,234.0,32.0,32.0,297.0
2015-02-01 08:00:00+02:00,867.0,905.0,885.0,0.0,767.0,1239.0,2776.0,234.0,32.0,32.0,292.0
2015-02-01 09:00:00+02:00,869.0,904.0,890.0,0.0,772.0,1426.0,2777.0,234.0,32.0,31.0,284.0
2015-02-01 10:00:00+02:00,870.0,904.0,891.0,0.0,777.0,1499.0,2777.0,234.0,32.0,30.0,271.0
2015-02-01 11:00:00+02:00,871.0,903.0,894.0,0.0,779.0,1572.0,2777.0,234.0,32.0,30.0,257.0
2015-02-01 12:00:00+02:00,863.0,900.0,899.0,0.0,777.0,1569.0,2777.0,234.0,32.0,30.0,252.0
2015-02-01 13:00:00+02:00,866.0,898.0,904.0,0.0,772.0,1511.0,2777.0,234.0,32.0,31.0,251.0
2015-02-01 14:00:00+02:00,869.0,906.0,903.0,0.0,774.0,1519.0,2777.0,234.0,32.0,32.0,256.0
2015-02-01 15:00:00+02:00,866.0,908.0,900.0,0.0,776.0,1524.0,2777.0,234.0,32.0,32.0,257.0
2015-02-01 16:00:00+02:00,875.0,909.0,905.0,0.0,773.0,1549.0,2776.0,234.0,31.0,32.0,257.0
2015-02-01 17:00:00+02:00,892.0,908.0,905.0,0.0,759.0,1638.0,2777.0,234.0,31.0,32.0,257.0
2015-02-01 18:00:00+02:00,893.0,910.0,894.0,0.0,744.0,1772.0,2776.0,244.0,32.0,31.0,266.0
2015-02-01 19:00:00+02:00,946.0,904.0,893.0,0.0,756.0,1806.0,2775.0,244.0,32.0,32.0,269.0
2015-02-01 20:00:00+02:00,953.0,904.0,891.0,0.0,758.0,1771.0,2775.0,244.0,32.0,30.0,267.0
2015-02-01 21:00:00+02:00,976.0,907.0,884.0,0.0,756.0,1601.0,2774.0,244.0,32.0,30.0,260.0
2015-02-01 22:00:00+02:00,969.0,905.0,877.0,1.0,763.0,1417.0,2775.0,244.0,32.0,31.0,256.0
2015-02-01 23:00:00+02:00,974.0,897.0,842.0,1.0,758.0,1410.0,2774.0,244.0,32.0,32.0,247.0
