,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2015-01-20 20:00:00+01:00,358.0,,,4285.0,410.0,0.0,104.0,41.0,,3850.0,736.0,,0.0,268.0,245.0,37.0
2015-01-20 21:00:00+01:00,358.0,,,3970.0,432.0,0.0,1.0,40.0,,3850.0,725.0,,0.0,261.0,320.0,45.0
2015-01-20 22:00:00+01:00,357.0,,,3731.0,433.0,0.0,1.0,40.0,,3849.0,700.0,,0.0,261.0,318.0,77.0
2015-01-20 23:00:00+01:00,351.0,,,3587.0,430.0,0.0,47.0,41.0,,3845.0,710.0,,0.0,260.0,221.0,99.0
2015-01-21 00:00:00+01:00,356.0,,,3902.0,430.0,0.0,777.0,42.0,,2878.0,683.0,,0.0,258.0,226.0,129.0
2015-01-21 01:00:00+01:00,355.0,,,4047.0,427.0,0.0,291.0,43.0,,2879.0,730.0,,0.0,259.0,295.0,142.0
2015-01-21 02:00:00+01:00,358.0,,,4022.0,423.0,0.0,431.0,43.0,,2878.0,715.0,,0.0,258.0,420.0,148.0
2015-01-21 03:00:00+01:00,357.0,,,3655.0,411.0,0.0,1037.0,43.0,,2879.0,661.0,,0.0,259.0,375.0,132.0
2015-01-21 04:00:00+01:00,359.0,,,3610.0,383.0,0.0,1034.0,43.0,,2879.0,639.0,,0.0,258.0,366.0,117.0
2015-01-21 05:00:00+01:00,357.0,,,3898.0,415.0,0.0,1022.0,43.0,,2878.0,644.0,,0.0,260.0,411.0,152.0
2015-01-21 06:00:00+01:00,354.0,,,4377.0,433.0,0.0,525.0,42.0,,2876.0,687.0,,0.0,258.0,400.0,172.0
2015-01-21 07:00:00+01:00,359.0,,,4062.0,433.0,0.0,441.0,42.0,,2875.0,775.0,,0.0,262.0,379.0,159.0
2015-01-21 08:00:00+01:00,353.0,,,4353.0,443.0,0.0,132.0,41.0,,2875.0,794.0,,3.0,259.0,362.0,152.0
2015-01-21 09:00:00+01:00,351.0,,,4478.0,444.0,0.0,36.0,42.0,,2875.0,779.0,,82.0,262.0,307.0,132.0
2015-01-21 10:00:00+01:00,351.0,,,4533.0,448.0,0.0,1.0,42.0,,2878.0,780.0,,272.0,262.0,242.0,92.0
2015-01-21 11:00:00+01:00,351.0,,,4540.0,448.0,0.0,1.0,41.0,,2879.0,768.0,,512.0,262.0,246.0,58.0
2015-01-21 12:00:00+01:00,352.0,,,4493.0,444.0,0.0,46.0,43.0,,2884.0,776.0,,750.0,263.0,180.0,34.0
2015-01-21 13:00:00+01:00,352.0,,,4456.0,448.0,0.0,13.0,42.0,,2880.0,771.0,,810.0,267.0,107.0,27.0
2015-01-21 14:00:00+01:00,353.0,,,4439.0,429.0,0.0,1.0,40.0,,2878.0,753.0,,629.0,266.0,77.0,21.0
2015-01-21 15:00:00+01:00,354.0,,,4483.0,435.0,0.0,1.0,40.0,,2878.0,764.0,,358.0,264.0,59.0,23.0
2015-01-21 16:00:00+01:00,356.0,,,4501.0,441.0,0.0,180.0,38.0,,2878.0,776.0,,117.0,262.0,61.0,42.0
2015-01-21 17:00:00+01:00,354.0,,,4472.0,445.0,0.0,131.0,39.0,,2881.0,783.0,,5.0,264.0,114.0,102.0
2015-01-21 18:00:00+01:00,355.0,,,4620.0,444.0,0.0,1001.0,40.0,,2881.0,792.0,,0.0,268.0,124.0,166.0
2015-01-21 19:00:00+01:00,355.0,,,4631.0,445.0,0.0,964.0,40.0,,2881.0,797.0,,0.0,268.0,119.0,173.0
2015-01-21 20:00:00+01:00,356.0,,,4429.0,432.0,0.0,250.0,40.0,,2882.0,783.0,,0.0,267.0,75.0,148.0
2015-01-21 21:00:00+01:00,356.0,,,4388.0,428.0,0.0,192.0,40.0,,2883.0,751.0,,0.0,265.0,60.0,129.0
2015-01-21 22:00:00+01:00,354.0,,,4198.0,429.0,0.0,67.0,41.0,,2883.0,733.0,,0.0,264.0,86.0,122.0
2015-01-21 23:00:00+01:00,354.0,,,4186.0,432.0,0.0,92.0,42.0,,2883.0,721.0,,0.0,262.0,70.0,113.0
2015-01-22 00:00:00+01:00,356.0,,,4095.0,433.0,0.0,185.0,42.0,,2886.0,673.0,,0.0,261.0,56.0,107.0
2015-01-22 01:00:00+01:00,357.0,,,3962.0,432.0,0.0,471.0,40.0,,2983.0,662.0,,0.0,260.0,62.0,117.0
2015-01-22 02:00:00+01:00,358.0,,,3772.0,433.0,0.0,946.0,39.0,,3154.0,645.0,,0.0,261.0,64.0,127.0
2015-01-22 03:00:00+01:00,356.0,,,3399.0,432.0,0.0,1077.0,39.0,,3268.0,639.0,,0.0,261.0,55.0,137.0
2015-01-22 04:00:00+01:00,357.0,,,3379.0,358.0,0.0,1063.0,39.0,,3275.0,636.0,,0.0,258.0,58.0,132.0
2015-01-22 05:00:00+01:00,357.0,,,4067.0,431.0,0.0,717.0,40.0,,3272.0,654.0,,0.0,259.0,73.0,126.0
2015-01-22 06:00:00+01:00,354.0,,,4190.0,432.0,0.0,110.0,40.0,,3272.0,700.0,,0.0,262.0,143.0,127.0
2015-01-22 07:00:00+01:00,350.0,,,4398.0,448.0,0.0,374.0,40.0,,3338.0,761.0,,0.0,261.0,138.0,95.0
2015-01-22 08:00:00+01:00,347.0,,,4649.0,457.0,0.0,237.0,41.0,,3480.0,756.0,,1.0,255.0,106.0,108.0
2015-01-22 09:00:00+01:00,347.0,,,4709.0,457.0,0.0,320.0,40.0,,3616.0,728.0,,41.0,257.0,115.0,88.0
2015-01-22 10:00:00+01:00,343.0,,,4718.0,464.0,0.0,426.0,42.0,,3785.0,747.0,,97.0,253.0,99.0,79.0
2015-01-22 11:00:00+01:00,331.0,,,4648.0,464.0,0.0,382.0,41.0,,3858.0,747.0,,130.0,253.0,110.0,84.0
2015-01-22 12:00:00+01:00,341.0,,,4673.0,461.0,0.0,492.0,42.0,,3857.0,752.0,,153.0,251.0,120.0,96.0
2015-01-22 13:00:00+01:00,346.0,,,4641.0,460.0,0.0,188.0,40.0,,3858.0,750.0,,136.0,252.0,94.0,99.0
2015-01-22 14:00:00+01:00,349.0,,,4663.0,459.0,0.0,192.0,39.0,,3861.0,762.0,,96.0,258.0,61.0,89.0
2015-01-22 15:00:00+01:00,349.0,,,4600.0,459.0,0.0,201.0,38.0,,3859.0,777.0,,52.0,259.0,79.0,82.0
2015-01-22 16:00:00+01:00,346.0,,,4431.0,434.0,0.0,180.0,38.0,,3863.0,793.0,,13.0,263.0,103.0,79.0
2015-01-22 17:00:00+01:00,348.0,,,4498.0,433.0,0.0,21.0,38.0,,3862.0,781.0,,0.0,261.0,108.0,109.0
2015-01-22 18:00:00+01:00,352.0,,,4641.0,407.0,0.0,216.0,39.0,,3866.0,788.0,,0.0,262.0,127.0,123.0
2015-01-22 19:00:00+01:00,355.0,,,4586.0,407.0,0.0,81.0,39.0,,3864.0,789.0,,0.0,261.0,161.0,102.0
2015-01-22 20:00:00+01:00,355.0,,,4490.0,429.0,0.0,31.0,39.0,,3863.0,774.0,,0.0,258.0,219.0,94.0
2015-01-22 21:00:00+01:00,361.0,,,4400.0,446.0,0.0,151.0,39.0,,3864.0,772.0,,0.0,256.0,233.0,111.0
2015-01-22 22:00:00+01:00,356.0,,,4248.0,446.0,0.0,99.0,41.0,,3861.0,759.0,,0.0,254.0,184.0,126.0
2015-01-22 23:00:00+01:00,357.0,,,4076.0,447.0,0.0,170.0,40.0,,3861.0,760.0,,0.0,254.0,126.0,96.0
2015-01-23 00:00:00+01:00,358.0,,,3527.0,435.0,0.0,143.0,40.0,,3861.0,740.0,,0.0,251.0,93.0,66.0
2015-01-23 01:00:00+01:00,356.0,,,3550.0,434.0,0.0,635.0,41.0,,3861.0,712.0,,0.0,251.0,60.0,45.0
2015-01-23 02:00:00+01:00,356.0,,,3454.0,430.0,0.0,934.0,41.0,,3860.0,709.0,,0.0,254.0,34.0,35.0
2015-01-23 03:00:00+01:00,358.0,,,3412.0,430.0,0.0,1143.0,41.0,,3860.0,714.0,,0.0,256.0,8.0,23.0
2015-01-23 04:00:00+01:00,359.0,,,3159.0,430.0,0.0,1130.0,41.0,,3863.0,707.0,,0.0,253.0,0.0,21.0
2015-01-23 05:00:00+01:00,357.0,,,3472.0,433.0,0.0,729.0,40.0,,3861.0,698.0,,0.0,255.0,1.0,22.0
2015-01-23 06:00:00+01:00,353.0,,,3827.0,434.0,0.0,144.0,40.0,,3857.0,741.0,,0.0,254.0,0.0,22.0
2015-01-23 07:00:00+01:00,359.0,,,4297.0,430.0,0.0,111.0,40.0,,3855.0,755.0,,0.0,254.0,6.0,14.0
2015-01-23 08:00:00+01:00,357.0,,,4527.0,446.0,0.0,689.0,41.0,,3855.0,786.0,,1.0,259.0,6.0,9.0
2015-01-23 09:00:00+01:00,354.0,,,4587.0,445.0,0.0,562.0,42.0,,3854.0,787.0,,57.0,257.0,6.0,10.0
2015-01-23 10:00:00+01:00,354.0,,,4580.0,444.0,0.0,537.0,41.0,,3854.0,776.0,,216.0,258.0,6.0,10.0
2015-01-23 11:00:00+01:00,355.0,,,4530.0,446.0,0.0,371.0,39.0,,3855.0,782.0,,382.0,258.0,2.0,8.0
2015-01-23 12:00:00+01:00,357.0,,,4393.0,445.0,0.0,148.0,40.0,,3855.0,786.0,,466.0,257.0,14.0,4.0
2015-01-23 13:00:00+01:00,359.0,,,4441.0,426.0,0.0,31.0,42.0,,3856.0,808.0,,478.0,257.0,17.0,3.0
2015-01-23 14:00:00+01:00,360.0,,,4484.0,433.0,0.0,339.0,42.0,,3855.0,811.0,,396.0,259.0,21.0,3.0
2015-01-23 15:00:00+01:00,360.0,,,4441.0,431.0,0.0,250.0,42.0,,3854.0,806.0,,230.0,261.0,49.0,3.0
2015-01-23 16:00:00+01:00,357.0,,,4420.0,433.0,0.0,260.0,41.0,,3854.0,795.0,,80.0,261.0,83.0,5.0
2015-01-23 17:00:00+01:00,354.0,,,4294.0,457.0,0.0,27.0,41.0,,3854.0,790.0,,3.0,264.0,146.0,9.0
2015-01-23 18:00:00+01:00,353.0,,,4408.0,459.0,0.0,146.0,40.0,,3854.0,812.0,,0.0,262.0,243.0,15.0
2015-01-23 19:00:00+01:00,353.0,,,4409.0,458.0,0.0,79.0,40.0,,3853.0,806.0,,0.0,260.0,275.0,47.0
2015-01-23 20:00:00+01:00,353.0,,,4439.0,456.0,0.0,1.0,38.0,,3853.0,794.0,,0.0,260.0,286.0,90.0
2015-01-23 21:00:00+01:00,353.0,,,4171.0,433.0,0.0,1.0,42.0,,3854.0,785.0,,0.0,254.0,353.0,106.0
2015-01-23 22:00:00+01:00,351.0,,,4232.0,430.0,0.0,1.0,42.0,,3854.0,768.0,,0.0,253.0,421.0,130.0
2015-01-23 23:00:00+01:00,350.0,,,4047.0,426.0,0.0,2.0,42.0,,3853.0,765.0,,0.0,248.0,502.0,176.0
2015-01-24 00:00:00+01:00,353.0,,,2935.0,426.0,0.0,33.0,42.0,,3818.0,720.0,,0.0,254.0,579.0,265.0
2015-01-24 01:00:00+01:00,339.0,,,2785.0,432.0,0.0,67.0,42.0,,3825.0,701.0,,0.0,250.0,590.0,398.0
2015-01-24 02:00:00+01:00,278.0,,,2623.0,435.0,0.0,10.0,42.0,,3852.0,700.0,,0.0,249.0,613.0,443.0
2015-01-24 03:00:00+01:00,278.0,,,2666.0,420.0,0.0,13.0,42.0,,3854.0,690.0,,0.0,248.0,625.0,485.0
2015-01-24 04:00:00+01:00,276.0,,,2556.0,434.0,0.0,839.0,42.0,,3854.0,677.0,,0.0,244.0,623.0,523.0
2015-01-24 05:00:00+01:00,277.0,,,2708.0,435.0,0.0,899.0,42.0,,3855.0,691.0,,0.0,247.0,441.0,532.0
2015-01-24 06:00:00+01:00,275.0,,,2816.0,437.0,0.0,33.0,42.0,,3854.0,711.0,,0.0,247.0,496.0,480.0
2015-01-24 07:00:00+01:00,277.0,,,2901.0,434.0,0.0,45.0,42.0,,3854.0,738.0,,0.0,247.0,611.0,379.0
2015-01-24 08:00:00+01:00,277.0,,,2910.0,433.0,0.0,183.0,41.0,,3854.0,784.0,,0.0,249.0,622.0,365.0
2015-01-24 09:00:00+01:00,278.0,,,3111.0,432.0,0.0,280.0,42.0,,3856.0,805.0,,16.0,250.0,628.0,348.0
2015-01-24 10:00:00+01:00,279.0,,,3229.0,437.0,0.0,476.0,42.0,,3855.0,818.0,,81.0,251.0,629.0,296.0
2015-01-24 11:00:00+01:00,276.0,,,3180.0,437.0,0.0,247.0,42.0,,3853.0,819.0,,256.0,250.0,628.0,251.0
2015-01-24 12:00:00+01:00,276.0,,,3204.0,437.0,0.0,135.0,42.0,,3853.0,814.0,,501.0,251.0,627.0,276.0
2015-01-24 13:00:00+01:00,280.0,,,3112.0,439.0,0.0,87.0,42.0,,3852.0,792.0,,544.0,248.0,609.0,381.0
2015-01-24 14:00:00+01:00,278.0,,,3066.0,433.0,0.0,79.0,41.0,,3850.0,784.0,,459.0,256.0,585.0,450.0
2015-01-24 15:00:00+01:00,277.0,,,3103.0,435.0,0.0,94.0,41.0,,3850.0,775.0,,288.0,254.0,502.0,422.0
2015-01-24 16:00:00+01:00,279.0,,,3018.0,433.0,0.0,182.0,41.0,,3851.0,758.0,,103.0,252.0,544.0,398.0
2015-01-24 17:00:00+01:00,279.0,,,3166.0,434.0,0.0,1.0,42.0,,3853.0,756.0,,5.0,254.0,512.0,373.0
2015-01-24 18:00:00+01:00,280.0,,,3199.0,434.0,0.0,105.0,42.0,,3854.0,794.0,,0.0,254.0,494.0,363.0
2015-01-24 19:00:00+01:00,279.0,,,3174.0,426.0,0.0,231.0,42.0,,3854.0,782.0,,0.0,256.0,459.0,306.0
2015-01-24 20:00:00+01:00,280.0,,,3070.0,430.0,0.0,102.0,41.0,,3851.0,785.0,,0.0,242.0,498.0,271.0
2015-01-24 21:00:00+01:00,279.0,,,3040.0,428.0,0.0,1.0,41.0,,3848.0,748.0,,0.0,254.0,507.0,233.0
2015-01-24 22:00:00+01:00,281.0,,,3060.0,429.0,0.0,4.0,41.0,,3847.0,731.0,,0.0,254.0,506.0,210.0
2015-01-24 23:00:00+01:00,276.0,,,3170.0,429.0,0.0,64.0,41.0,,3848.0,749.0,,0.0,254.0,424.0,186.0
2015-01-25 00:00:00+01:00,280.0,,,2855.0,428.0,0.0,99.0,40.0,,3848.0,698.0,,0.0,252.0,311.0,162.0
2015-01-25 01:00:00+01:00,279.0,,,2730.0,427.0,0.0,244.0,41.0,,3847.0,653.0,,0.0,254.0,346.0,154.0
2015-01-25 02:00:00+01:00,278.0,,,2637.0,425.0,0.0,164.0,41.0,,3847.0,616.0,,0.0,253.0,242.0,154.0
2015-01-25 03:00:00+01:00,278.0,,,2506.0,425.0,0.0,759.0,42.0,,3847.0,610.0,,0.0,251.0,140.0,137.0
2015-01-25 04:00:00+01:00,278.0,,,2341.0,425.0,0.0,818.0,41.0,,3849.0,620.0,,0.0,251.0,108.0,127.0
2015-01-25 05:00:00+01:00,276.0,,,2329.0,421.0,0.0,935.0,42.0,,3850.0,618.0,,0.0,249.0,112.0,121.0
2015-01-25 06:00:00+01:00,275.0,,,2382.0,405.0,0.0,472.0,42.0,,3849.0,638.0,,0.0,253.0,110.0,125.0
2015-01-25 07:00:00+01:00,277.0,,,2463.0,403.0,0.0,11.0,41.0,,3849.0,656.0,,0.0,250.0,107.0,134.0
2015-01-25 08:00:00+01:00,275.0,,,2628.0,416.0,0.0,1.0,41.0,,3849.0,690.0,,0.0,250.0,105.0,152.0
2015-01-25 09:00:00+01:00,278.0,,,2691.0,417.0,0.0,1.0,41.0,,3848.0,721.0,,27.0,250.0,132.0,151.0
2015-01-25 10:00:00+01:00,276.0,,,2784.0,417.0,0.0,1.0,41.0,,3848.0,753.0,,110.0,238.0,154.0,143.0
2015-01-25 11:00:00+01:00,279.0,,,2822.0,418.0,0.0,82.0,41.0,,3849.0,769.0,,191.0,238.0,134.0,136.0
2015-01-25 12:00:00+01:00,276.0,,,2777.0,407.0,0.0,146.0,41.0,,3848.0,791.0,,221.0,250.0,135.0,113.0
2015-01-25 13:00:00+01:00,280.0,,,2560.0,417.0,0.0,1.0,41.0,,3847.0,778.0,,289.0,253.0,222.0,114.0
2015-01-25 14:00:00+01:00,274.0,,,2328.0,415.0,0.0,18.0,41.0,,3846.0,702.0,,267.0,253.0,314.0,117.0
2015-01-25 15:00:00+01:00,278.0,,,2249.0,424.0,0.0,1.0,41.0,,3846.0,693.0,,163.0,250.0,378.0,106.0
2015-01-25 16:00:00+01:00,278.0,,,2248.0,427.0,0.0,1.0,41.0,,3847.0,673.0,,53.0,251.0,357.0,106.0
2015-01-25 17:00:00+01:00,278.0,,,2560.0,426.0,0.0,21.0,41.0,,3845.0,687.0,,2.0,250.0,316.0,122.0
2015-01-25 18:00:00+01:00,276.0,,,2678.0,425.0,0.0,446.0,41.0,,3834.0,742.0,,0.0,252.0,352.0,159.0
2015-01-25 19:00:00+01:00,277.0,,,2716.0,421.0,0.0,554.0,41.0,,3833.0,724.0,,0.0,251.0,354.0,176.0
2015-01-25 20:00:00+01:00,278.0,,,2656.0,423.0,0.0,530.0,41.0,,3833.0,719.0,,0.0,254.0,362.0,180.0
2015-01-25 21:00:00+01:00,277.0,,,2598.0,429.0,0.0,63.0,41.0,,3834.0,669.0,,0.0,254.0,338.0,191.0
2015-01-25 22:00:00+01:00,278.0,,,2627.0,432.0,0.0,62.0,41.0,,3834.0,639.0,,0.0,248.0,280.0,249.0
2015-01-25 23:00:00+01:00,278.0,,,2648.0,434.0,0.0,98.0,40.0,,3834.0,638.0,,0.0,251.0,277.0,306.0
2015-01-26 00:00:00+01:00,278.0,,,2487.0,432.0,0.0,108.0,39.0,,3837.0,592.0,,0.0,250.0,308.0,354.0
2015-01-26 01:00:00+01:00,278.0,,,2581.0,433.0,0.0,171.0,39.0,,3847.0,588.0,,0.0,250.0,250.0,331.0
2015-01-26 02:00:00+01:00,277.0,,,2337.0,434.0,0.0,599.0,40.0,,3848.0,660.0,,0.0,247.0,236.0,223.0
2015-01-26 03:00:00+01:00,277.0,,,2360.0,433.0,0.0,945.0,40.0,,3850.0,688.0,,0.0,247.0,222.0,182.0
2015-01-26 04:00:00+01:00,280.0,,,2455.0,434.0,0.0,1042.0,40.0,,3850.0,687.0,,0.0,247.0,194.0,193.0
2015-01-26 05:00:00+01:00,277.0,,,2806.0,435.0,0.0,927.0,41.0,,3849.0,700.0,,0.0,247.0,252.0,226.0
2015-01-26 06:00:00+01:00,277.0,,,3097.0,435.0,0.0,37.0,41.0,,3848.0,718.0,,0.0,245.0,302.0,260.0
2015-01-26 07:00:00+01:00,286.0,,,3700.0,435.0,0.0,282.0,39.0,,3847.0,739.0,,0.0,248.0,257.0,258.0
2015-01-26 08:00:00+01:00,292.0,,,4256.0,446.0,0.0,352.0,39.0,,3846.0,748.0,,0.0,249.0,249.0,251.0
2015-01-26 09:00:00+01:00,296.0,,,4408.0,454.0,0.0,315.0,39.0,,3844.0,747.0,,9.0,248.0,329.0,243.0
2015-01-26 10:00:00+01:00,300.0,,,4341.0,461.0,0.0,310.0,39.0,,3844.0,753.0,,40.0,254.0,360.0,252.0
2015-01-26 11:00:00+01:00,306.0,,,4324.0,460.0,0.0,192.0,41.0,,3842.0,745.0,,83.0,257.0,484.0,262.0
2015-01-26 12:00:00+01:00,317.0,,,4248.0,457.0,0.0,10.0,41.0,,3839.0,737.0,,108.0,259.0,457.0,234.0
2015-01-26 13:00:00+01:00,325.0,,,4237.0,446.0,0.0,219.0,37.0,,3837.0,749.0,,123.0,255.0,374.0,243.0
2015-01-26 14:00:00+01:00,329.0,,,4291.0,460.0,0.0,211.0,32.0,,3837.0,755.0,,125.0,258.0,277.0,250.0
2015-01-26 15:00:00+01:00,326.0,,,4104.0,445.0,0.0,5.0,35.0,,3839.0,738.0,,132.0,258.0,462.0,288.0
2015-01-26 16:00:00+01:00,333.0,,,4057.0,435.0,0.0,1.0,42.0,,3837.0,714.0,,55.0,258.0,533.0,345.0
2015-01-26 17:00:00+01:00,341.0,,,4021.0,433.0,0.0,38.0,43.0,,3833.0,707.0,,2.0,260.0,566.0,352.0
2015-01-26 18:00:00+01:00,343.0,,,4008.0,427.0,0.0,722.0,42.0,,3834.0,730.0,,0.0,258.0,613.0,398.0
2015-01-26 19:00:00+01:00,344.0,,,3999.0,432.0,0.0,240.0,40.0,,3836.0,684.0,,0.0,255.0,648.0,437.0
2015-01-26 20:00:00+01:00,349.0,,,3852.0,436.0,0.0,3.0,39.0,,3837.0,657.0,,0.0,257.0,662.0,388.0
2015-01-26 21:00:00+01:00,349.0,,,3412.0,437.0,0.0,35.0,40.0,,3838.0,618.0,,0.0,259.0,652.0,418.0
2015-01-26 22:00:00+01:00,346.0,,,3382.0,437.0,0.0,1.0,42.0,,3838.0,607.0,,0.0,257.0,611.0,375.0
2015-01-26 23:00:00+01:00,349.0,,,3344.0,438.0,0.0,1.0,43.0,,3838.0,634.0,,0.0,259.0,541.0,340.0
2015-01-27 00:00:00+01:00,351.0,,,2883.0,435.0,0.0,48.0,43.0,,3839.0,588.0,,0.0,257.0,457.0,323.0
2015-01-27 01:00:00+01:00,349.0,,,2832.0,432.0,0.0,446.0,42.0,,3839.0,591.0,,0.0,258.0,454.0,297.0
2015-01-27 02:00:00+01:00,350.0,,,2894.0,434.0,0.0,777.0,41.0,,3838.0,597.0,,0.0,261.0,329.0,296.0
2015-01-27 03:00:00+01:00,345.0,,,2783.0,434.0,0.0,919.0,40.0,,3838.0,698.0,,0.0,261.0,278.0,283.0
2015-01-27 04:00:00+01:00,342.0,,,2628.0,435.0,0.0,955.0,41.0,,3838.0,676.0,,0.0,259.0,300.0,268.0
2015-01-27 05:00:00+01:00,338.0,,,2786.0,437.0,0.0,618.0,42.0,,3838.0,616.0,,0.0,258.0,333.0,266.0
2015-01-27 06:00:00+01:00,338.0,,,3399.0,437.0,0.0,125.0,42.0,,3839.0,633.0,,0.0,258.0,288.0,266.0
2015-01-27 07:00:00+01:00,340.0,,,3987.0,434.0,0.0,103.0,42.0,,3838.0,701.0,,0.0,260.0,215.0,205.0
2015-01-27 08:00:00+01:00,340.0,,,4007.0,433.0,10.0,274.0,41.0,,3838.0,750.0,,3.0,258.0,105.0,162.0
2015-01-27 09:00:00+01:00,337.0,,,4041.0,433.0,0.0,247.0,40.0,,3837.0,724.0,,72.0,252.0,162.0,154.0
2015-01-27 10:00:00+01:00,336.0,,,3978.0,432.0,0.0,168.0,41.0,,3836.0,723.0,,267.0,256.0,131.0,138.0
2015-01-27 11:00:00+01:00,337.0,,,3982.0,271.0,0.0,210.0,41.0,,3837.0,712.0,,494.0,254.0,174.0,105.0
2015-01-27 12:00:00+01:00,339.0,,,4022.0,230.0,0.0,163.0,43.0,,3837.0,709.0,,448.0,257.0,101.0,101.0
2015-01-27 13:00:00+01:00,339.0,,,4084.0,231.0,0.0,107.0,43.0,,3836.0,712.0,,402.0,258.0,62.0,105.0
2015-01-27 14:00:00+01:00,339.0,,,3968.0,230.0,0.0,70.0,43.0,,3837.0,691.0,,458.0,257.0,44.0,98.0
2015-01-27 15:00:00+01:00,340.0,,,3797.0,230.0,0.0,41.0,43.0,,3840.0,663.0,,372.0,248.0,63.0,107.0
2015-01-27 16:00:00+01:00,346.0,,,3971.0,230.0,0.0,42.0,43.0,,3837.0,666.0,,165.0,252.0,78.0,101.0
2015-01-27 17:00:00+01:00,353.0,,,3883.0,229.0,0.0,12.0,42.0,,3837.0,686.0,,9.0,247.0,69.0,133.0
2015-01-27 18:00:00+01:00,349.0,,,4005.0,230.0,0.0,906.0,42.0,,3837.0,740.0,,0.0,247.0,59.0,149.0
2015-01-27 19:00:00+01:00,338.0,,,4083.0,231.0,0.0,595.0,42.0,,3838.0,749.0,,0.0,246.0,100.0,130.0
2015-01-27 20:00:00+01:00,362.0,,,4111.0,230.0,0.0,84.0,42.0,,3839.0,720.0,,0.0,249.0,128.0,102.0
2015-01-27 21:00:00+01:00,359.0,,,3559.0,230.0,0.0,1.0,43.0,,3839.0,683.0,,0.0,248.0,111.0,116.0
2015-01-27 22:00:00+01:00,354.0,,,3326.0,230.0,0.0,1.0,43.0,,3838.0,635.0,,0.0,251.0,125.0,149.0
2015-01-27 23:00:00+01:00,349.0,,,3335.0,228.0,0.0,1.0,43.0,,3837.0,642.0,,0.0,250.0,198.0,163.0
2015-01-28 00:00:00+01:00,317.0,,,2942.0,218.0,0.0,9.0,42.0,,3836.0,591.0,,0.0,247.0,266.0,212.0
2015-01-28 01:00:00+01:00,318.0,,,2938.0,218.0,0.0,72.0,41.0,,3836.0,584.0,,0.0,246.0,378.0,228.0
2015-01-28 02:00:00+01:00,320.0,,,2874.0,219.0,0.0,220.0,41.0,,3837.0,564.0,,0.0,248.0,513.0,285.0
2015-01-28 03:00:00+01:00,319.0,,,2720.0,218.0,0.0,1010.0,42.0,,3837.0,562.0,,0.0,249.0,571.0,377.0
2015-01-28 04:00:00+01:00,309.0,,,2475.0,218.0,0.0,1100.0,43.0,,3838.0,562.0,,0.0,248.0,572.0,408.0
2015-01-28 05:00:00+01:00,318.0,,,2846.0,218.0,0.0,1050.0,43.0,,3838.0,563.0,,0.0,250.0,519.0,507.0
2015-01-28 06:00:00+01:00,295.0,,,3450.0,219.0,0.0,21.0,42.0,,3837.0,597.0,,0.0,249.0,608.0,600.0
2015-01-28 07:00:00+01:00,297.0,,,4006.0,219.0,0.0,489.0,40.0,,3837.0,642.0,,0.0,249.0,609.0,649.0
2015-01-28 08:00:00+01:00,302.0,,,4206.0,218.0,0.0,595.0,40.0,,3837.0,676.0,,0.0,241.0,664.0,722.0
2015-01-28 09:00:00+01:00,303.0,,,4187.0,216.0,0.0,534.0,39.0,,3840.0,680.0,,36.0,239.0,672.0,764.0
2015-01-28 10:00:00+01:00,296.0,,,4092.0,219.0,0.0,191.0,37.0,,3840.0,653.0,,127.0,244.0,667.0,863.0
2015-01-28 11:00:00+01:00,296.0,,,3978.0,218.0,0.0,19.0,41.0,,3838.0,645.0,,172.0,243.0,654.0,959.0
2015-01-28 12:00:00+01:00,284.0,,,4056.0,218.0,0.0,43.0,41.0,,3835.0,696.0,,169.0,245.0,640.0,999.0
2015-01-28 13:00:00+01:00,295.0,,,4190.0,192.0,0.0,92.0,39.0,,3834.0,732.0,,110.0,245.0,629.0,1004.0
2015-01-28 14:00:00+01:00,277.0,,,4235.0,69.0,0.0,109.0,43.0,,3833.0,773.0,,62.0,245.0,581.0,1007.0
2015-01-28 15:00:00+01:00,277.0,,,3880.0,0.0,0.0,2.0,44.0,,3834.0,776.0,,37.0,245.0,642.0,1009.0
2015-01-28 16:00:00+01:00,285.0,,,3753.0,0.0,0.0,1.0,44.0,,3822.0,755.0,,17.0,244.0,675.0,989.0
2015-01-28 17:00:00+01:00,293.0,,,3931.0,0.0,0.0,1.0,44.0,,3831.0,769.0,,1.0,248.0,678.0,953.0
2015-01-28 18:00:00+01:00,291.0,,,4243.0,0.0,0.0,22.0,43.0,,3828.0,792.0,,0.0,247.0,675.0,751.0
2015-01-28 19:00:00+01:00,282.0,,,4203.0,0.0,0.0,82.0,43.0,,3830.0,789.0,,0.0,248.0,670.0,664.0
2015-01-28 20:00:00+01:00,281.0,,,4220.0,0.0,0.0,375.0,43.0,,3829.0,783.0,,0.0,245.0,674.0,635.0
2015-01-28 21:00:00+01:00,279.0,,,4209.0,0.0,0.0,91.0,43.0,,3828.0,754.0,,0.0,245.0,672.0,694.0
2015-01-28 22:00:00+01:00,284.0,,,4073.0,0.0,0.0,2.0,43.0,,3828.0,673.0,,0.0,248.0,670.0,722.0
