,date,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
0,2015-06-01 00:00:00+02:00,228.275,2416.13,177.0125,317.545,37.19975,0.133,8.033999999999999,11.046,0.8340000000000001,27.36,639.19,,0.0,66.86095,3.7739999999999996,41.393
1,2015-06-01 00:15:00+02:00,228.045,2351.965,100.94,333.94500000000005,37.19975,0.133,7.74,11.046,0.5760000000000001,27.39,627.9150000000002,,0.0,65.247065,3.957,41.64325
2,2015-06-01 00:30:00+02:00,227.815,2317.73,174.195,365.72,37.0165,0.133,7.47,11.022,0.43200000000000005,27.303,616.0250000000002,,0.0,64.5554,4.29,41.877
3,2015-06-01 00:45:00+02:00,228.045,2297.8450000000007,171.745,371.46,37.19975,0.133,7.176,11.004000000000001,0.414,27.320999999999998,657.0250000000002,,0.0,64.785955,4.41,41.57725
4,2015-06-01 01:00:00+02:00,228.16,2253.155,166.6,380.275,37.0165,0.133,5.928,10.998,0.5640000000000001,27.447,641.445,,0.0,64.324845,4.527,40.86225
5,2015-06-01 01:15:00+02:00,228.045,2232.245000000001,161.45499999999996,392.37,37.0165,0.133,5.916,11.004000000000001,0.54,27.386999999999997,571.5400000000002,,0.0,64.324845,4.599,41.11525
6,2015-06-01 01:30:00+02:00,227.815,2226.505,158.6375,390.525,37.19975,0.133,5.706,10.998,0.6960000000000001,27.384,607.21,,0.0,65.47762,4.458,40.2655
7,2015-06-01 01:45:00+02:00,227.93,2217.485,157.78,376.38000000000005,37.19975,0.133,5.22,10.992,0.43799999999999994,27.393,610.695,,0.0,65.247065,4.473,39.55325
8,2015-06-01 02:00:00+02:00,228.1025,2134.870000000001,158.1475,368.795,37.19975,0.133,7.337999999999999,10.974,0.648,27.447,663.995,,0.0,63.63318,4.587,38.29375
9,2015-06-01 02:15:00+02:00,228.39,2122.98,159.1275,380.685,37.19975,0.133,7.53,10.962,0.642,27.441,766.495,,0.0,63.17207000000001,4.617,37.76025
10,2015-06-01 02:30:00+02:00,228.16,2121.34,158.515,394.215,37.0165,0.133,7.506,10.962,0.7859999999999999,27.416999999999998,786.995,,0.0,62.01929499999999,4.59,36.98475
11,2015-06-01 02:45:00+02:00,228.1025,2154.55,161.0875,407.745,37.0165,0.133,6.666,10.95,0.534,27.495,786.1750000000002,,0.0,64.785955,4.5089999999999995,36.1625
12,2015-06-01 03:00:00+02:00,228.505,2273.245000000001,165.375,440.955,37.19975,0.133,3.3960000000000004,10.95,0.516,27.642,704.7900000000002,,0.0,65.247065,4.4670000000000005,35.519
13,2015-06-01 03:15:00+02:00,228.16,2314.4500000000007,170.1525,477.65,37.19975,0.133,3.5039999999999996,10.956,0.708,27.693,684.495,,0.0,64.785955,4.485,34.60325
14,2015-06-01 03:30:00+02:00,228.39,2313.63,173.5825,477.65,37.0165,0.133,3.5460000000000003,10.944,0.642,27.708,693.105,,0.0,65.708175,4.4430000000000005,33.8305
15,2015-06-01 03:45:00+02:00,228.62,2319.370000000001,100.45,510.655,37.0165,0.133,3.984,10.944,0.48,27.675,681.0100000000001,,0.0,65.247065,4.4910000000000005,33.11275
16,2015-06-01 04:00:00+02:00,228.505,2363.855,172.3575,638.37,37.19975,0.133,5.3580000000000005,10.937999999999999,0.49200000000000005,27.66,638.575,,0.0,64.09429,4.425,32.30975
17,2015-06-01 04:15:00+02:00,228.62,2403.215,172.3575,734.105,37.19975,0.133,4.86,10.944,0.612,27.648000000000003,664.61,,0.0,65.247065,4.254,31.06125
18,2015-06-01 04:30:00+02:00,228.7925,2439.705000000001,172.725,799.9100000000002,37.0165,0.133,4.806,10.956,0.7140000000000001,27.594,658.6650000000002,,0.0,64.324845,4.178999999999999,30.6625
19,2015-06-01 04:45:00+02:00,228.6775,2501.205000000001,173.5825,928.24,37.0165,0.133,4.83,10.944,0.46799999999999997,27.324,689.005,,0.01025,65.93873,4.065,29.73025
20,2015-06-01 05:00:00+02:00,228.85,2558.8100000000004,173.215,1013.52,37.383,0.133,4.992,10.95,0.51,27.24,670.7600000000001,,0.12300000000000001,65.708175,3.96,28.69075
21,2015-06-01 05:15:00+02:00,229.2525,2634.455000000001,174.5625,1078.3000000000004,37.19975,0.133,4.986000000000001,10.95,0.408,27.015,723.0350000000002,,0.41,64.324845,3.96,27.6595
22,2015-06-01 05:30:00+02:00,229.425,2668.485,102.2875,1102.49,37.0165,0.133,4.944,10.95,0.6779999999999999,26.951999999999998,871.455,,1.44525,64.5554,3.9930000000000003,25.94075
23,2015-06-01 05:45:00+02:00,229.9425,2699.44,177.38,1188.59,37.0165,0.133,4.89,10.968,0.516,27.24,954.07,,3.0852500000000003,65.247065,3.975,24.38425
24,2015-06-01 06:00:00+02:00,230.0575,2750.895,176.76749999999996,1256.24,37.0165,0.133,0.996,10.998,0.498,27.191999999999997,1044.27,,5.33,63.402625,3.957,23.3915
25,2015-06-01 06:15:00+02:00,229.885,2773.65,178.85,1369.605,37.0165,0.1235,4.374,10.992,0.606,27.372,1053.2900000000004,,9.13275,63.17207000000001,3.945,22.2475
