,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Water Reservoir,Solar,Wind Onshore
2015-05-01 01:00:00+03:00,1818.0,488.0,0.0,44.0,181.0,0.0,128.0
2015-05-01 02:00:00+03:00,1573.0,140.0,0.0,38.0,279.0,0.0,159.0
2015-05-01 03:00:00+03:00,1526.0,140.0,0.0,59.0,291.0,0.0,142.0
2015-05-01 04:00:00+03:00,1570.0,140.0,0.0,55.0,228.0,0.0,111.0
2015-05-01 05:00:00+03:00,1436.0,140.0,0.0,34.0,163.0,0.0,112.0
2015-05-01 06:00:00+03:00,1269.0,140.0,0.0,52.0,287.0,4.0,122.0
2015-05-01 07:00:00+03:00,1160.0,140.0,0.0,31.0,286.0,135.0,113.0
2015-05-01 08:00:00+03:00,1179.0,139.0,0.0,31.0,316.0,545.0,74.0
2015-05-01 09:00:00+03:00,1157.0,140.0,0.0,31.0,254.0,1040.0,64.0
2015-05-01 10:00:00+03:00,1060.0,139.0,0.0,31.0,207.0,1443.0,58.0
2015-05-01 11:00:00+03:00,1010.0,139.0,0.0,31.0,182.0,1727.0,68.0
2015-05-01 12:00:00+03:00,1005.0,140.0,0.0,26.0,169.0,1871.0,89.0
2015-05-01 13:00:00+03:00,1017.0,139.0,0.0,0.0,144.0,1880.0,129.0
2015-05-01 14:00:00+03:00,1025.0,139.0,0.0,0.0,169.0,1787.0,170.0
2015-05-01 15:00:00+03:00,1012.0,139.0,0.0,0.0,118.0,1604.0,170.0
2015-05-01 16:00:00+03:00,1002.0,139.0,0.0,0.0,106.0,1332.0,184.0
2015-05-01 17:00:00+03:00,997.0,167.0,0.0,17.0,188.0,939.0,193.0
2015-05-01 18:00:00+03:00,1016.0,184.0,0.0,106.0,297.0,461.0,225.0
2015-05-01 19:00:00+03:00,1019.0,571.0,0.0,209.0,364.0,108.0,222.0
2015-05-01 20:00:00+03:00,1075.0,733.0,0.0,407.0,827.0,2.0,277.0
2015-05-01 21:00:00+03:00,1377.0,867.0,0.0,456.0,1037.0,0.0,291.0
