,Hydro Water Reservoir,Nuclear,Other,Wind Onshore
2015-01-05 00:00:00+01:00,4988.0,6507.0,1389.0,2366.0
2015-01-05 01:00:00+01:00,4917.0,6503.0,1385.0,2203.0
2015-01-05 02:00:00+01:00,4903.0,6503.0,1357.0,2083.0
2015-01-05 03:00:00+01:00,4952.0,6501.0,1394.0,1930.0
2015-01-05 04:00:00+01:00,5164.0,6503.0,1391.0,1830.0
2015-01-05 05:00:00+01:00,6033.0,6502.0,1404.0,1691.0
2015-01-05 06:00:00+01:00,7387.0,6499.0,1441.0,1581.0
2015-01-05 07:00:00+01:00,9668.0,6500.0,1447.0,1451.0
2015-01-05 08:00:00+01:00,10997.0,6500.0,1449.0,1345.0
2015-01-05 09:00:00+01:00,10631.0,6573.0,1444.0,1285.0
2015-01-05 10:00:00+01:00,10596.0,6589.0,1416.0,1213.0
2015-01-05 11:00:00+01:00,10733.0,6583.0,1403.0,1117.0
2015-01-05 12:00:00+01:00,10954.0,6582.0,1406.0,941.0
2015-01-05 13:00:00+01:00,10839.0,6601.0,1407.0,866.0
2015-01-05 14:00:00+01:00,10521.0,6617.0,1426.0,794.0
2015-01-05 15:00:00+01:00,11209.0,6615.0,1532.0,736.0
2015-01-05 16:00:00+01:00,11172.0,6614.0,1610.0,688.0
2015-01-05 17:00:00+01:00,11470.0,6618.0,1601.0,644.0
2015-01-05 18:00:00+01:00,11450.0,6618.0,1604.0,623.0
2015-01-05 19:00:00+01:00,11134.0,6618.0,1599.0,635.0
2015-01-05 20:00:00+01:00,11191.0,6619.0,1592.0,602.0
2015-01-05 21:00:00+01:00,11092.0,6618.0,1525.0,582.0
2015-01-05 22:00:00+01:00,10252.0,6614.0,1523.0,631.0
2015-01-05 23:00:00+01:00,8588.0,6619.0,1514.0,652.0
2015-01-06 00:00:00+01:00,6281.0,6624.0,1501.0,910.0
2015-01-06 01:00:00+01:00,5818.0,6624.0,1459.0,1045.0
2015-01-06 02:00:00+01:00,5751.0,6627.0,1416.0,1214.0
2015-01-06 03:00:00+01:00,5680.0,6627.0,1401.0,1344.0
2015-01-06 04:00:00+01:00,5822.0,6626.0,1401.0,1450.0
2015-01-06 05:00:00+01:00,6184.0,6628.0,1403.0,1534.0
2015-01-06 06:00:00+01:00,7308.0,6632.0,1418.0,1684.0
2015-01-06 07:00:00+01:00,9128.0,6634.0,1440.0,1805.0
2015-01-06 08:00:00+01:00,9706.0,6634.0,1451.0,2002.0
2015-01-06 09:00:00+01:00,9700.0,6635.0,1456.0,2170.0
2015-01-06 10:00:00+01:00,9679.0,6632.0,1451.0,2258.0
2015-01-06 11:00:00+01:00,9522.0,6640.0,1493.0,2413.0
2015-01-06 12:00:00+01:00,9325.0,6643.0,1497.0,2541.0
2015-01-06 13:00:00+01:00,9060.0,6642.0,1520.0,2516.0
2015-01-06 14:00:00+01:00,9120.0,6642.0,1522.0,2639.0
2015-01-06 15:00:00+01:00,9562.0,6639.0,1524.0,2795.0
2015-01-06 16:00:00+01:00,10052.0,6632.0,1539.0,2966.0
2015-01-06 17:00:00+01:00,10115.0,6622.0,1539.0,3191.0
2015-01-06 18:00:00+01:00,9710.0,6622.0,1537.0,3308.0
2015-01-06 19:00:00+01:00,9127.0,6625.0,1529.0,3364.0
2015-01-06 20:00:00+01:00,8413.0,6625.0,1521.0,3486.0
2015-01-06 21:00:00+01:00,7247.0,6626.0,1518.0,3521.0
2015-01-06 22:00:00+01:00,6275.0,6628.0,1511.0,3494.0
2015-01-06 23:00:00+01:00,5255.0,6629.0,1508.0,3506.0
2015-01-07 00:00:00+01:00,3942.0,6629.0,1459.0,3864.0
2015-01-07 01:00:00+01:00,3851.0,6629.0,1441.0,3794.0
2015-01-07 02:00:00+01:00,3824.0,6630.0,1443.0,3725.0
