,Fossil Gas,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore
2015-10-01 23:00:00+02:00,0.0,5.304,,12.24,16.38,0.0,0.09899999999999999
2015-10-02 00:00:00+02:00,0.0,5.208,,11.712,16.368000000000002,0.0,0.121
2015-10-02 01:00:00+02:00,0.0,4.128,,10.704,16.392,0.0,0.121
2015-10-02 02:00:00+02:00,0.0,3.144,,11.016,16.404,0.0,0.066
2015-10-02 03:00:00+02:00,0.0,0.0,,9.192,16.404,0.0,0.044
2015-10-02 04:00:00+02:00,0.0,0.0,,11.016,16.428,0.0,0.066
2015-10-02 05:00:00+02:00,0.0,1.728,,11.544,16.416,0.0,0.05499999999999999
2015-10-02 06:00:00+02:00,0.0,10.8,,25.344,16.428,0.0,0.05499999999999999
2015-10-02 07:00:00+02:00,0.0,19.032,,57.552,16.428,0.041,0.05499999999999999
2015-10-02 08:00:00+02:00,0.0,19.8,,54.024,16.476,0.8200000000000001,0.044
2015-10-02 09:00:00+02:00,0.0,15.048,,36.480000000000004,16.416,2.419,0.033
2015-10-02 10:00:00+02:00,0.0,6.672,,34.344,16.356,3.936,0.011
2015-10-02 11:00:00+02:00,0.0,6.12,,28.008,16.332,4.92,0.011
2015-10-02 12:00:00+02:00,0.0,6.12,,26.424,16.32,5.453,0.0
2015-10-02 13:00:00+02:00,0.0,10.32,,20.856,16.308,5.371,0.011
2015-10-02 14:00:00+02:00,0.0,0.48,,11.472,16.272000000000002,5.002,0.011
2015-10-02 15:00:00+02:00,0.0,0.84,,10.608,16.272000000000002,4.018,0.011
2015-10-02 16:00:00+02:00,0.0,0.96,,16.056,16.26,2.214,0.0
2015-10-02 17:00:00+02:00,0.0,0.48,,14.568,16.26,0.902,0.0
2015-10-02 18:00:00+02:00,0.0,5.28,,32.88,16.26,0.20500000000000002,0.0
2015-10-02 19:00:00+02:00,0.0,11.16,,55.92,16.272000000000002,0.0,0.011
2015-10-02 20:00:00+02:00,0.0,13.56,,41.712,16.308,0.0,0.011
2015-10-02 21:00:00+02:00,0.0,15.312000000000001,,27.36,16.308,0.0,0.022
2015-10-02 22:00:00+02:00,0.0,17.184,,29.304000000000002,16.332,0.0,0.011
2015-10-02 23:00:00+02:00,0.0,6.456,,15.744,16.344,0.0,0.011
2015-10-03 00:00:00+02:00,0.0,4.08,,17.04,16.344,0.0,0.033
2015-10-03 01:00:00+02:00,0.0,2.064,,13.656,16.332,0.0,0.044
2015-10-03 02:00:00+02:00,0.0,1.176,,12.192,16.356,0.0,0.044
2015-10-03 03:00:00+02:00,0.0,0.0,,11.232000000000001,16.368000000000002,0.0,0.066
2015-10-03 04:00:00+02:00,0.0,0.0,,7.44,16.368000000000002,0.0,0.066
2015-10-03 05:00:00+02:00,0.0,0.0,,7.872,16.392,0.0,0.05499999999999999
2015-10-03 06:00:00+02:00,0.0,0.0,,9.0,16.392,0.0,0.088
2015-10-03 07:00:00+02:00,0.0,4.728,,12.96,16.368000000000002,0.041,0.132
2015-10-03 08:00:00+02:00,0.0,4.5360000000000005,,16.44,16.368000000000002,0.656,0.088
2015-10-03 09:00:00+02:00,0.0,4.5840000000000005,,20.664,16.356,2.132,0.033
2015-10-03 10:00:00+02:00,0.0,5.088,,19.608,16.344,3.4850000000000003,0.033
2015-10-03 11:00:00+02:00,0.0,5.184,,17.976,16.332,4.633,0.022
2015-10-03 12:00:00+02:00,0.0,8.352,,22.224,16.308,5.0840000000000005,0.022
2015-10-03 13:00:00+02:00,0.0,7.5600000000000005,,20.424,16.284,4.961,0.044
2015-10-03 14:00:00+02:00,0.0,6.6240000000000006,,18.888,16.284,4.346,0.033
2015-10-03 15:00:00+02:00,0.0,2.856,,22.608,16.26,3.608,0.033
2015-10-03 16:00:00+02:00,0.0,0.0,,14.88,16.236,2.46,0.033
2015-10-03 17:00:00+02:00,0.0,1.944,,17.544,16.236,0.9430000000000001,0.033
2015-10-03 18:00:00+02:00,0.0,11.904,,25.560000000000002,16.26,0.123,0.022
2015-10-03 19:00:00+02:00,0.0,17.328,,56.544000000000004,16.296,0.0,0.022
2015-10-03 20:00:00+02:00,0.0,13.272,,29.376,16.296,0.0,0.022
2015-10-03 21:00:00+02:00,0.0,5.5680000000000005,,18.36,16.272000000000002,0.0,0.0
2015-10-03 22:00:00+02:00,0.0,5.952,,20.352,16.296,0.0,0.044
2015-10-03 23:00:00+02:00,0.0,4.5600000000000005,,16.512,16.308,0.0,0.09899999999999999
2015-10-04 00:00:00+02:00,0.0,0.0,,17.400000000000002,16.332,0.0,0.066
2015-10-04 01:00:00+02:00,0.0,0.0,,13.200000000000001,16.32,0.0,0.121
2015-10-04 02:00:00+02:00,0.0,0.0,,12.936,16.344,0.0,0.033
2015-10-04 03:00:00+02:00,0.0,0.0,,13.488,16.332,0.0,0.022
2015-10-04 04:00:00+02:00,0.0,0.0,,13.896,16.332,0.0,0.066
2015-10-04 05:00:00+02:00,0.0,0.0,,13.632,16.344,0.0,0.044
2015-10-04 06:00:00+02:00,0.0,0.0,,13.752,16.344,0.0,0.05499999999999999
2015-10-04 07:00:00+02:00,0.0,0.0,,16.44,16.356,0.0,0.066
2015-10-04 08:00:00+02:00,0.0,0.0,,21.384,16.356,0.20500000000000002,0.077
2015-10-04 09:00:00+02:00,0.0,0.0,,21.312,16.356,0.984,0.044
2015-10-04 10:00:00+02:00,0.0,0.0,,14.664,16.344,1.968,0.033
2015-10-04 11:00:00+02:00,0.0,0.0,,16.824,16.344,3.2800000000000002,0.033
2015-10-04 12:00:00+02:00,0.0,3.144,,24.72,16.332,4.1000000000000005,0.011
2015-10-04 13:00:00+02:00,0.0,0.024,,15.264000000000001,16.332,4.346,0.011
2015-10-04 14:00:00+02:00,0.0,0.0,,12.216000000000001,16.32,4.264,0.011
2015-10-04 15:00:00+02:00,0.0,0.0,,11.952,16.32,3.608,0.022
2015-10-04 16:00:00+02:00,0.0,0.0,,13.896,16.308,2.5420000000000003,0.011
2015-10-04 17:00:00+02:00,0.0,0.048,,19.752,16.296,1.189,0.022
2015-10-04 18:00:00+02:00,0.0,5.5920000000000005,,25.128,16.284,0.164,0.044
2015-10-04 19:00:00+02:00,0.0,14.472,,38.232,16.296,0.0,0.066
2015-10-04 20:00:00+02:00,0.0,8.88,,27.672,16.332,0.0,0.066
2015-10-04 21:00:00+02:00,0.0,7.5840000000000005,,21.504,16.344,0.0,0.066
2015-10-04 22:00:00+02:00,0.0,3.864,,17.832,16.368000000000002,0.0,0.088
2015-10-04 23:00:00+02:00,0.0,0.14400000000000002,,17.064,16.368000000000002,0.0,0.121
2015-10-05 00:00:00+02:00,0.0,0.0,,14.496,16.38,0.0,0.16499999999999998
2015-10-05 01:00:00+02:00,0.0,0.0,,13.584,16.38,0.0,0.154
2015-10-05 02:00:00+02:00,0.0,0.0,,14.16,16.38,0.0,0.132
2015-10-05 03:00:00+02:00,0.0,0.0,,13.992,16.38,0.0,0.176
2015-10-05 04:00:00+02:00,0.0,0.0,,13.704,16.392,0.0,0.21999999999999997
2015-10-05 05:00:00+02:00,0.0,0.0,,14.328000000000001,16.392,0.0,0.21999999999999997
2015-10-05 06:00:00+02:00,0.0,3.72,,17.496,16.452,0.0,0.187
2015-10-05 07:00:00+02:00,0.0,16.296,,38.952,16.392,0.0,0.16499999999999998
2015-10-05 08:00:00+02:00,0.0,13.944,,47.4,16.344,0.369,0.154
2015-10-05 09:00:00+02:00,0.0,13.344,,51.144,16.344,1.2710000000000001,0.10999999999999999
2015-10-05 10:00:00+02:00,0.0,15.888,,46.128,16.344,2.5420000000000003,0.121
2015-10-05 11:00:00+02:00,0.0,14.544,,44.928000000000004,16.356,3.649,0.077
2015-10-05 12:00:00+02:00,0.0,13.416,,36.168,16.296,4.182,0.077
2015-10-05 13:00:00+02:00,0.0,13.488,,32.160000000000004,16.356,4.059,0.044
2015-10-05 14:00:00+02:00,0.0,14.328000000000001,,36.672000000000004,16.332,3.321,0.05499999999999999
2015-10-05 15:00:00+02:00,0.0,14.280000000000001,,28.560000000000002,16.308,2.009,0.10999999999999999
2015-10-05 16:00:00+02:00,0.0,8.664,,22.56,16.284,1.107,0.19799999999999998
2015-10-05 17:00:00+02:00,0.0,15.744,,22.8,16.26,0.492,0.23099999999999998
2015-10-05 18:00:00+02:00,0.0,12.384,,42.528,16.26,0.082,0.23099999999999998
2015-10-05 19:00:00+02:00,0.0,16.704,,58.584,16.26,0.0,0.242
2015-10-05 20:00:00+02:00,0.0,16.344,,54.336,16.272000000000002,0.0,0.21999999999999997
2015-10-05 21:00:00+02:00,0.0,9.96,,27.216,16.272000000000002,0.0,0.154
2015-10-05 22:00:00+02:00,0.0,7.968,,15.84,16.272000000000002,0.0,0.16499999999999998
2015-10-05 23:00:00+02:00,0.0,3.072,,14.688,16.272000000000002,0.0,0.19799999999999998
2015-10-06 00:00:00+02:00,0.0,0.0,,15.096,16.272000000000002,0.0,0.187
2015-10-06 01:00:00+02:00,0.0,0.0,,13.8,16.272000000000002,0.0,0.176
2015-10-06 02:00:00+02:00,0.0,0.0,,13.392,16.272000000000002,0.0,0.10999999999999999
2015-10-06 03:00:00+02:00,0.0,0.0,,12.528,16.272000000000002,0.0,0.132
2015-10-06 04:00:00+02:00,0.0,0.0,,11.616,16.284,0.0,0.088
2015-10-06 05:00:00+02:00,0.0,0.0,,13.128,16.272000000000002,0.0,0.066
2015-10-06 06:00:00+02:00,0.0,2.7600000000000002,,19.344,16.272000000000002,0.0,0.143
2015-10-06 07:00:00+02:00,0.0,12.984,,40.92,16.26,0.0,0.154
2015-10-06 08:00:00+02:00,0.0,15.288,,45.408,16.26,0.28700000000000003,0.16499999999999998
2015-10-06 09:00:00+02:00,0.0,16.344,,50.616,16.248,0.984,0.187
2015-10-06 10:00:00+02:00,0.0,14.904,,48.264,16.224,1.5170000000000001,0.077
2015-10-06 11:00:00+02:00,0.0,17.088,,52.224000000000004,16.212,1.7630000000000001,0.05499999999999999
2015-10-06 12:00:00+02:00,0.0,16.896,,44.64,16.224,1.312,0.16499999999999998
2015-10-06 13:00:00+02:00,0.0,10.32,,35.088,16.248,0.861,0.23099999999999998
2015-10-06 14:00:00+02:00,0.0,14.016,,23.976,16.248,0.656,0.21999999999999997
2015-10-06 15:00:00+02:00,0.0,13.344,,24.336000000000002,16.248,0.451,0.154
2015-10-06 16:00:00+02:00,0.0,15.24,,30.96,16.284,0.28700000000000003,0.09899999999999999
2015-10-06 17:00:00+02:00,0.0,14.4,,43.416000000000004,16.26,0.20500000000000002,0.09899999999999999
2015-10-06 18:00:00+02:00,0.0,16.272000000000002,,59.208,16.272000000000002,0.041,0.088
2015-10-06 19:00:00+02:00,0.0,16.896,,61.800000000000004,16.272000000000002,0.0,0.10999999999999999
2015-10-06 20:00:00+02:00,0.0,10.464,,35.184,16.272000000000002,0.0,0.121
2015-10-06 21:00:00+02:00,0.0,5.088,,16.704,16.272000000000002,0.0,0.132
2015-10-06 22:00:00+02:00,0.0,4.968,,14.568,16.284,0.0,0.088
2015-10-06 23:00:00+02:00,0.0,1.104,,15.456,16.284,0.0,0.09899999999999999
2015-10-07 00:00:00+02:00,0.0,0.0,,17.400000000000002,31.308,0.0,0.143
2015-10-07 01:00:00+02:00,0.0,0.0,,16.368000000000002,31.272000000000002,0.0,0.132
2015-10-07 02:00:00+02:00,0.0,0.0,,17.256,31.284,0.0,0.10999999999999999
2015-10-07 03:00:00+02:00,0.0,0.0,,16.776,31.272000000000002,0.0,0.154
2015-10-07 04:00:00+02:00,0.0,0.0,,15.624,31.284,0.0,0.176
2015-10-07 05:00:00+02:00,0.0,0.0,,16.224,31.224,0.0,0.19799999999999998
2015-10-07 06:00:00+02:00,0.0,3.696,,22.944,31.2,0.0,0.19799999999999998
2015-10-07 07:00:00+02:00,0.0,22.776,,51.048,31.2,0.0,0.16499999999999998
2015-10-07 08:00:00+02:00,0.0,34.032000000000004,,62.592,31.212,0.20500000000000002,0.16499999999999998
2015-10-07 09:00:00+02:00,0.0,33.648,,53.184000000000005,31.2,0.738,0.16499999999999998
2015-10-07 10:00:00+02:00,0.0,31.872,,47.544000000000004,31.236,1.353,0.187
2015-10-07 11:00:00+02:00,0.0,28.560000000000002,,47.832,31.188000000000002,2.009,0.154
2015-10-07 12:00:00+02:00,0.0,18.240000000000002,,39.336,31.2,2.337,0.16499999999999998
2015-10-07 13:00:00+02:00,0.0,15.072000000000001,,41.352000000000004,31.236,2.378,0.132
2015-10-07 14:00:00+02:00,0.0,16.344,,41.688,31.236,2.009,0.143
2015-10-07 15:00:00+02:00,0.0,8.376,,28.848,31.248,1.476,0.132
2015-10-07 16:00:00+02:00,0.0,13.608,,24.72,31.236,0.9430000000000001,0.132
2015-10-07 17:00:00+02:00,0.0,10.344,,24.168,31.26,0.451,0.09899999999999999
2015-10-07 18:00:00+02:00,0.0,25.8,,55.008,31.32,0.082,0.066
2015-10-07 19:00:00+02:00,0.0,38.544000000000004,,75.0,31.32,0.0,0.066
2015-10-07 20:00:00+02:00,0.0,28.080000000000002,,47.4,31.38,0.0,0.077
2015-10-07 21:00:00+02:00,0.0,6.168,,34.848,31.392,0.0,0.09899999999999999
2015-10-07 22:00:00+02:00,0.0,3.624,,26.952,31.416,0.0,0.077
2015-10-07 23:00:00+02:00,0.0,5.28,,29.112000000000002,31.44,0.0,0.09899999999999999
2015-10-08 00:00:00+02:00,,1.512,,16.2,31.464000000000002,0.0,0.077
2015-10-08 01:00:00+02:00,,0.24,,15.312000000000001,31.464000000000002,0.0,0.044
2015-10-08 02:00:00+02:00,,0.192,,13.416,31.452,0.0,0.033
2015-10-08 03:00:00+02:00,,0.28800000000000003,,14.256,31.476,0.0,0.022
2015-10-08 04:00:00+02:00,,0.24,,15.144,31.488,0.0,0.011
2015-10-08 05:00:00+02:00,,0.792,,15.456,31.488,0.0,0.011
2015-10-08 06:00:00+02:00,,14.592,,19.776,31.464000000000002,0.0,0.0
2015-10-08 07:00:00+02:00,,32.832,,46.872,31.476,0.0,0.0
2015-10-08 08:00:00+02:00,,32.160000000000004,,66.744,31.548000000000002,0.369,0.0
2015-10-08 09:00:00+02:00,,31.968,,60.024,31.536,1.23,0.0
2015-10-08 10:00:00+02:00,,26.016000000000002,,48.84,31.44,2.2960000000000003,0.0
2015-10-08 11:00:00+02:00,,24.936,,46.176,31.272000000000002,3.0340000000000003,0.0
2015-10-08 12:00:00+02:00,,21.36,,42.216,31.38,3.321,0.011
2015-10-08 13:00:00+02:00,,14.424,,36.072,31.32,3.075,0.022
2015-10-08 14:00:00+02:00,,13.200000000000001,,38.28,31.332,2.7880000000000003,0.044
2015-10-08 15:00:00+02:00,,13.824,,37.728,31.32,2.378,0.066
2015-10-08 16:00:00+02:00,,12.768,,38.352000000000004,31.332,1.5170000000000001,0.066
2015-10-08 17:00:00+02:00,,13.08,,36.552,31.32,0.779,0.05499999999999999
2015-10-08 18:00:00+02:00,,34.56,,60.552,31.32,0.164,0.044
2015-10-08 19:00:00+02:00,,39.672000000000004,,75.744,31.344,0.0,0.044
2015-10-08 20:00:00+02:00,,37.296,,59.136,31.344,0.0,0.044
2015-10-08 21:00:00+02:00,,8.592,,33.264,31.404,0.0,0.022
2015-10-08 22:00:00+02:00,,5.664,,25.296,31.416,0.0,0.022
2015-10-08 23:00:00+02:00,,4.056,,20.328,31.428,0.0,0.033
2015-10-09 00:00:00+02:00,,0.456,,18.456,31.464000000000002,0.0,0.033
2015-10-09 01:00:00+02:00,,0.096,,16.704,31.476,0.0,0.033
2015-10-09 02:00:00+02:00,,0.0,,15.504,31.488,0.0,0.033
2015-10-09 03:00:00+02:00,,0.0,,13.752,31.488,0.0,0.033
2015-10-09 04:00:00+02:00,,0.0,,14.976,31.5,0.0,0.044
2015-10-09 05:00:00+02:00,,7.08,,20.52,31.512,0.0,0.044
2015-10-09 06:00:00+02:00,,23.448,,34.944,31.524,0.0,0.05499999999999999
2015-10-09 07:00:00+02:00,,40.296,,74.112,31.536,0.0,0.077
2015-10-09 08:00:00+02:00,,43.2,,79.992,31.464000000000002,0.328,0.10999999999999999
2015-10-09 09:00:00+02:00,,40.944,,81.144,31.44,1.066,0.088
2015-10-09 10:00:00+02:00,,35.976,,80.256,31.416,2.091,0.066
2015-10-09 11:00:00+02:00,,28.560000000000002,,70.70400000000001,31.38,3.075,0.033
2015-10-09 12:00:00+02:00,,17.784,,44.664,31.32,3.649,0.011
2015-10-09 13:00:00+02:00,,15.696,,33.696,31.308,3.69,0.033
2015-10-09 14:00:00+02:00,,11.496,,28.704,31.284,3.444,0.044
2015-10-09 15:00:00+02:00,,8.736,,23.664,31.26,2.9930000000000003,0.066
2015-10-09 16:00:00+02:00,,8.16,,21.096,31.236,2.009,0.066
2015-10-09 17:00:00+02:00,,12.0,,34.392,31.248,0.9430000000000001,0.066
2015-10-09 18:00:00+02:00,,29.184,,62.76,31.272000000000002,0.123,0.077
2015-10-09 19:00:00+02:00,,37.68,,75.552,31.284,0.0,0.077
2015-10-09 20:00:00+02:00,,17.688,,48.984,31.332,0.0,0.066
2015-10-09 21:00:00+02:00,,7.92,,25.968,31.344,0.0,0.10999999999999999
2015-10-09 22:00:00+02:00,,7.392,,42.96,31.368000000000002,0.0,0.143
2015-10-09 23:00:00+02:00,,5.088,,25.2,31.38,0.0,0.143
2015-10-10 00:00:00+02:00,,3.072,,17.256,31.404,0.0,0.10999999999999999
2015-10-10 01:00:00+02:00,,0.648,,16.224,31.428,0.0,0.088
2015-10-10 02:00:00+02:00,,0.48,,15.312000000000001,31.44,0.0,0.05499999999999999
2015-10-10 03:00:00+02:00,,0.0,,14.832,31.464000000000002,0.0,0.044
2015-10-10 04:00:00+02:00,,0.0,,15.144,31.476,0.0,0.033
2015-10-10 05:00:00+02:00,,0.0,,14.832,31.512,0.0,0.022
2015-10-10 06:00:00+02:00,,0.0,,13.992,31.488,0.0,0.033
2015-10-10 07:00:00+02:00,,3.048,,16.872,31.476,0.0,0.05499999999999999
2015-10-10 08:00:00+02:00,,10.176,,23.400000000000002,31.464000000000002,0.123,0.05499999999999999
2015-10-10 09:00:00+02:00,,12.408,,26.592000000000002,31.44,0.451,0.044
2015-10-10 10:00:00+02:00,,13.200000000000001,,24.144000000000002,31.416,0.861,0.044
2015-10-10 11:00:00+02:00,,12.48,,20.088,31.356,1.1480000000000001,0.033
2015-10-10 12:00:00+02:00,,8.592,,19.608,31.32,1.2710000000000001,0.044
2015-10-10 13:00:00+02:00,,4.992,,19.968,31.344,1.312,0.066
2015-10-10 14:00:00+02:00,,2.232,,18.072,31.332,1.107,0.088
2015-10-10 15:00:00+02:00,,0.14400000000000002,,17.544,31.308,0.8200000000000001,0.10999999999999999
2015-10-10 16:00:00+02:00,,0.14400000000000002,,17.04,31.284,0.451,0.132
2015-10-10 17:00:00+02:00,,2.592,,17.328,31.296,0.164,0.143
2015-10-10 18:00:00+02:00,,19.248,,26.136,31.308,0.0,0.176
2015-10-10 19:00:00+02:00,,21.552,,26.424,31.32,0.0,0.16499999999999998
2015-10-10 20:00:00+02:00,,14.4,,23.424,31.332,0.0,0.187
2015-10-10 21:00:00+02:00,,4.032,,19.512,31.392,0.0,0.187
2015-10-10 22:00:00+02:00,,7.08,,17.400000000000002,31.356,0.0,0.154
2015-10-10 23:00:00+02:00,,4.248,,14.52,31.356,0.0,0.176
2015-10-11 00:00:00+02:00,,1.8,,13.872,31.38,0.0,0.176
2015-10-11 01:00:00+02:00,,1.608,,13.992,31.38,0.0,0.16499999999999998
2015-10-11 02:00:00+02:00,,0.0,,13.056000000000001,31.392,0.0,0.154
2015-10-11 03:00:00+02:00,,0.0,,12.336,31.416,0.0,0.143
2015-10-11 04:00:00+02:00,,0.0,,13.752,31.404,0.0,0.132
2015-10-11 05:00:00+02:00,,0.0,,13.824,31.416,0.0,0.088
2015-10-11 06:00:00+02:00,,0.0,,12.744,31.38,0.0,0.088
2015-10-11 07:00:00+02:00,,0.792,,14.016,31.404,0.0,0.088
2015-10-11 08:00:00+02:00,,2.592,,13.776,31.404,0.123,0.09899999999999999
2015-10-11 09:00:00+02:00,,2.064,,12.888,31.416,0.5740000000000001,0.088
2015-10-11 10:00:00+02:00,,0.888,,12.456,31.416,1.23,0.143
2015-10-11 11:00:00+02:00,,0.96,,13.368,31.416,1.927,0.176
2015-10-11 12:00:00+02:00,,2.496,,12.792,31.416,2.378,0.154
2015-10-11 13:00:00+02:00,,0.768,,12.048,31.404,2.419,0.143
2015-10-11 14:00:00+02:00,,0.96,,12.864,31.416,2.255,0.132
2015-10-11 15:00:00+02:00,,0.984,,13.488,31.44,1.845,0.09899999999999999
2015-10-11 16:00:00+02:00,,1.56,,12.6,31.44,1.1480000000000001,0.088
2015-10-11 17:00:00+02:00,,1.944,,14.064,31.416,0.451,0.09899999999999999
2015-10-11 18:00:00+02:00,,2.7600000000000002,,17.256,31.416,0.041,0.088
2015-10-11 19:00:00+02:00,,20.352,,28.776,31.428,0.0,0.154
2015-10-11 20:00:00+02:00,,11.208,,21.528,31.428,0.0,0.16499999999999998
2015-10-11 21:00:00+02:00,,5.784,,16.128,31.452,0.0,0.176
2015-10-11 22:00:00+02:00,,7.632000000000001,,17.616,31.452,0.0,0.176
2015-10-11 23:00:00+02:00,,4.824,,14.376,31.452,0.0,0.143
2015-10-12 00:00:00+02:00,,4.056,,14.040000000000001,31.464000000000002,0.0,0.088
2015-10-12 01:00:00+02:00,,3.3120000000000003,,12.408,31.476,0.0,0.066
2015-10-12 02:00:00+02:00,,2.688,,12.072000000000001,31.512,0.0,0.044
2015-10-12 03:00:00+02:00,,2.592,,12.336,31.524,0.0,0.033
2015-10-12 04:00:00+02:00,,3.072,,13.536,31.524,0.0,0.033
2015-10-12 05:00:00+02:00,,4.392,,13.200000000000001,31.536,0.0,0.022
2015-10-12 06:00:00+02:00,,10.056000000000001,,28.416,31.548000000000002,0.0,0.022
2015-10-12 07:00:00+02:00,,19.056,,44.856,31.536,0.0,0.022
2015-10-12 08:00:00+02:00,,27.888,,56.976,31.536,0.328,0.022
2015-10-12 09:00:00+02:00,,27.024,,58.536,31.536,1.353,0.011
2015-10-12 10:00:00+02:00,,21.192,,49.632,31.548000000000002,2.911,0.011
2015-10-12 11:00:00+02:00,,18.864,,43.776,31.512,4.551,0.011
2015-10-12 12:00:00+02:00,,13.392,,32.568,31.560000000000002,5.617,0.011
2015-10-12 13:00:00+02:00,,8.544,,31.512,31.416,5.699,0.022
2015-10-12 14:00:00+02:00,,6.744,,34.464,31.38,5.207,0.033
2015-10-12 15:00:00+02:00,,5.688,,25.32,31.392,3.895,0.044
2015-10-12 16:00:00+02:00,,7.44,,26.496000000000002,31.356,2.091,0.044
2015-10-12 17:00:00+02:00,,7.632000000000001,,30.384,31.356,0.779,0.044
2015-10-12 18:00:00+02:00,,18.576,,50.424,31.38,0.082,0.033
2015-10-12 19:00:00+02:00,,37.848,,71.496,31.404,0.0,0.011
2015-10-12 20:00:00+02:00,,23.16,,42.048,31.428,0.0,0.011
2015-10-12 21:00:00+02:00,,8.4,,26.472,31.464000000000002,0.0,0.011
2015-10-12 22:00:00+02:00,,4.992,,21.936,31.512,0.0,0.011
2015-10-12 23:00:00+02:00,,2.4,,19.656,31.488,0.0,0.011
2015-10-13 00:00:00+02:00,,3.192,1.464,16.464,31.512,0.0,0.011
2015-10-13 01:00:00+02:00,,2.7840000000000003,1.464,14.472,31.536,0.0,0.022
2015-10-13 02:00:00+02:00,,3.2880000000000003,1.464,12.672,31.536,0.0,0.033
2015-10-13 03:00:00+02:00,,3.408,1.464,13.056000000000001,31.572,0.0,0.022
2015-10-13 04:00:00+02:00,,3.8160000000000003,1.488,13.728,31.548000000000002,0.0,0.022
2015-10-13 05:00:00+02:00,,4.776,1.464,15.336,31.560000000000002,0.0,0.044
2015-10-13 06:00:00+02:00,,12.648,1.464,20.16,31.524,0.0,0.022
2015-10-13 07:00:00+02:00,,36.384,1.464,55.2,31.536,0.0,0.022
2015-10-13 08:00:00+02:00,,47.568,1.488,66.864,31.548000000000002,0.123,0.011
2015-10-13 09:00:00+02:00,,46.968,1.488,68.304,31.5,0.451,0.022
2015-10-13 10:00:00+02:00,,46.608000000000004,1.488,66.57600000000001,31.584,0.779,0.022
2015-10-13 11:00:00+02:00,,47.28,1.488,67.032,31.572,1.0250000000000001,0.033
2015-10-13 12:00:00+02:00,,46.368,1.488,69.12,31.548000000000002,1.107,0.05499999999999999
2015-10-13 13:00:00+02:00,,49.176,1.488,69.768,31.464000000000002,0.8200000000000001,0.05499999999999999
2015-10-13 14:00:00+02:00,,42.6,1.512,63.528,31.416,0.656,0.066
2015-10-13 15:00:00+02:00,,34.488,1.512,49.008,31.392,0.5740000000000001,0.10999999999999999
2015-10-13 16:00:00+02:00,,27.96,1.488,38.568,31.404,0.369,0.132
2015-10-13 17:00:00+02:00,,32.976,1.512,42.432,31.416,0.164,0.143
2015-10-13 18:00:00+02:00,,44.208,1.512,67.848,31.464000000000002,0.041,0.132
2015-10-13 19:00:00+02:00,,46.752,1.512,74.952,31.512,0.0,0.10999999999999999
2015-10-13 20:00:00+02:00,,44.592,1.512,66.816,31.572,0.0,0.088
2015-10-13 21:00:00+02:00,,24.816,1.56,50.136,31.584,0.0,0.088
2015-10-13 22:00:00+02:00,,16.992,1.536,36.384,31.596,0.0,0.044
2015-10-13 23:00:00+02:00,,7.104,1.536,19.56,31.608,0.0,0.044
2015-10-14 00:00:00+02:00,,3.24,1.56,21.048000000000002,31.632,0.0,0.077
