,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
2015-08-01 00:00:00+02:00,226.0,742.0,12.0,140.0,82.0,3140.0,820.0,45456.0,0.0,220.0,1650.0
2015-08-01 01:00:00+02:00,227.0,744.0,12.0,141.0,265.0,2956.0,625.0,42641.0,0.0,224.0,1628.0
2015-08-01 02:00:00+02:00,227.0,749.0,12.0,139.0,1011.0,2871.0,686.0,41328.0,0.0,224.0,1542.0
2015-08-01 03:00:00+02:00,227.0,749.0,12.0,138.0,2045.0,2817.0,441.0,40558.0,0.0,226.0,1541.0
2015-08-01 04:00:00+02:00,227.0,751.0,12.0,139.0,2395.0,2907.0,405.0,40714.0,0.0,226.0,1434.0
2015-08-01 05:00:00+02:00,227.0,752.0,12.0,139.0,2083.0,2713.0,373.0,40365.0,0.0,228.0,1326.0
2015-08-01 06:00:00+02:00,227.0,735.0,12.0,140.0,1986.0,2722.0,505.0,40664.0,52.0,229.0,1246.0
2015-08-01 07:00:00+02:00,221.0,738.0,12.0,140.0,1753.0,2926.0,811.0,41868.0,222.0,228.0,1197.0
2015-08-01 08:00:00+02:00,227.0,752.0,12.0,139.0,843.0,2911.0,853.0,42321.0,608.0,223.0,961.0
2015-08-01 09:00:00+02:00,227.0,755.0,12.0,141.0,39.0,2981.0,747.0,42780.0,1122.0,221.0,866.0
2015-08-01 10:00:00+02:00,227.0,755.0,12.0,140.0,364.0,3023.0,809.0,42694.0,1722.0,218.0,909.0
2015-08-01 11:00:00+02:00,227.0,749.0,12.0,140.0,720.0,3155.0,850.0,42161.0,2384.0,219.0,894.0
2015-08-01 12:00:00+02:00,227.0,747.0,12.0,141.0,685.0,3256.0,918.0,42214.0,2839.0,221.0,815.0
2015-08-01 13:00:00+02:00,227.0,745.0,12.0,141.0,104.0,3214.0,816.0,41786.0,2958.0,217.0,817.0
2015-08-01 14:00:00+02:00,227.0,751.0,12.0,142.0,381.0,3067.0,553.0,42062.0,2965.0,216.0,836.0
2015-08-01 15:00:00+02:00,227.0,756.0,12.0,143.0,1504.0,3053.0,367.0,42426.0,2816.0,217.0,927.0
2015-08-01 16:00:00+02:00,227.0,742.0,12.0,141.0,2049.0,3059.0,466.0,42613.0,2562.0,218.0,1011.0
2015-08-01 17:00:00+02:00,227.0,751.0,12.0,141.0,64.0,3052.0,625.0,43295.0,2162.0,219.0,1117.0
2015-08-01 18:00:00+02:00,227.0,746.0,12.0,141.0,550.0,3251.0,831.0,44561.0,1478.0,220.0,1208.0
2015-08-01 19:00:00+02:00,227.0,714.0,12.0,142.0,937.0,3436.0,1025.0,45243.0,729.0,221.0,1301.0
2015-08-01 20:00:00+02:00,227.0,738.0,12.0,142.0,347.0,3367.0,970.0,45276.0,222.0,222.0,1375.0
2015-08-01 21:00:00+02:00,227.0,741.0,12.0,137.0,465.0,3248.0,1022.0,44946.0,48.0,225.0,1441.0
2015-08-01 22:00:00+02:00,227.0,729.0,12.0,136.0,1593.0,3392.0,1104.0,45325.0,0.0,225.0,1507.0
