,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Wind Onshore
2015-05-03 08:00:00+02:00,234.0,4115.0,68.0,386.0,6703.0,20.0,183.0,0.0,59.0
2015-05-03 09:00:00+02:00,234.0,4585.0,69.0,393.0,6749.0,123.0,193.0,43.0,60.0
2015-05-03 10:00:00+02:00,234.0,4763.0,69.0,411.0,6834.0,102.0,192.0,43.0,66.0
2015-05-03 11:00:00+02:00,234.0,4703.0,66.0,410.0,6874.0,100.0,183.0,43.0,71.0
2015-05-03 12:00:00+02:00,234.0,4496.0,68.0,411.0,7013.0,41.0,175.0,43.0,104.0
2015-05-03 13:00:00+02:00,234.0,4328.0,70.0,410.0,7005.0,61.0,189.0,43.0,166.0
2015-05-03 14:00:00+02:00,233.0,4184.0,70.0,408.0,6801.0,0.0,189.0,42.0,230.0
2015-05-03 15:00:00+02:00,234.0,3919.0,69.0,390.0,6703.0,0.0,193.0,0.0,313.0
2015-05-03 16:00:00+02:00,234.0,3686.0,70.0,389.0,6695.0,0.0,193.0,0.0,381.0
2015-05-03 17:00:00+02:00,233.0,3686.0,71.0,389.0,6764.0,0.0,198.0,0.0,442.0
2015-05-03 18:00:00+02:00,226.0,3933.0,71.0,389.0,6768.0,86.0,213.0,0.0,515.0
2015-05-03 19:00:00+02:00,231.0,4096.0,69.0,392.0,6784.0,354.0,213.0,0.0,721.0
2015-05-03 20:00:00+02:00,235.0,4696.0,67.0,412.0,6699.0,423.0,211.0,43.0,1377.0
2015-05-03 21:00:00+02:00,235.0,4465.0,62.0,410.0,6471.0,309.0,196.0,43.0,1964.0
2015-05-03 22:00:00+02:00,233.0,4077.0,64.0,385.0,6170.0,0.0,172.0,0.0,2256.0
2015-05-03 23:00:00+02:00,232.0,3162.0,64.0,381.0,5990.0,0.0,170.0,0.0,2281.0
2015-05-04 00:00:00+02:00,232.0,3255.0,68.0,349.0,6037.0,0.0,178.0,0.0,2281.0
2015-05-04 01:00:00+02:00,232.0,3100.0,68.0,349.0,6124.0,0.0,178.0,0.0,2223.0
2015-05-04 02:00:00+02:00,232.0,3074.0,68.0,349.0,6028.0,0.0,178.0,0.0,2170.0
2015-05-04 03:00:00+02:00,232.0,3110.0,68.0,348.0,6134.0,0.0,178.0,0.0,2086.0
2015-05-04 04:00:00+02:00,233.0,3213.0,67.0,348.0,6265.0,0.0,178.0,0.0,2001.0
2015-05-04 05:00:00+02:00,233.0,3388.0,67.0,349.0,6660.0,0.0,178.0,0.0,1874.0
2015-05-04 06:00:00+02:00,235.0,4887.0,68.0,421.0,7610.0,67.0,178.0,0.0,1689.0
2015-05-04 07:00:00+02:00,239.0,5526.0,69.0,468.0,9090.0,0.0,178.0,0.0,1560.0
2015-05-04 08:00:00+02:00,240.0,5732.0,70.0,470.0,9609.0,102.0,183.0,0.0,1449.0
2015-05-04 09:00:00+02:00,239.0,6005.0,70.0,469.0,10069.0,127.0,198.0,43.0,1338.0
2015-05-04 10:00:00+02:00,240.0,6008.0,71.0,467.0,10298.0,115.0,196.0,43.0,1162.0
2015-05-04 11:00:00+02:00,241.0,6020.0,72.0,465.0,10547.0,165.0,188.0,43.0,1116.0
2015-05-04 12:00:00+02:00,240.0,6040.0,71.0,464.0,10575.0,319.0,179.0,43.0,1064.0
2015-05-04 13:00:00+02:00,240.0,6062.0,71.0,464.0,10551.0,491.0,193.0,43.0,953.0
2015-05-04 14:00:00+02:00,240.0,5966.0,71.0,463.0,10400.0,148.0,193.0,43.0,847.0
2015-05-04 15:00:00+02:00,240.0,6037.0,70.0,462.0,10312.0,0.0,194.0,0.0,760.0
2015-05-04 16:00:00+02:00,234.0,6051.0,70.0,462.0,10056.0,0.0,198.0,0.0,577.0
2015-05-04 17:00:00+02:00,240.0,6014.0,71.0,463.0,9711.0,0.0,204.0,0.0,386.0
2015-05-04 18:00:00+02:00,240.0,5932.0,69.0,464.0,9504.0,40.0,220.0,0.0,228.0
2015-05-04 19:00:00+02:00,240.0,5997.0,69.0,472.0,9842.0,78.0,219.0,0.0,146.0
2015-05-04 20:00:00+02:00,240.0,6101.0,67.0,484.0,10421.0,340.0,220.0,43.0,126.0
2015-05-04 21:00:00+02:00,240.0,5823.0,67.0,491.0,9922.0,326.0,197.0,43.0,165.0
2015-05-04 22:00:00+02:00,233.0,5640.0,66.0,483.0,8860.0,124.0,172.0,0.0,229.0
2015-05-04 23:00:00+02:00,233.0,5228.0,66.0,480.0,8044.0,0.0,172.0,0.0,306.0
2015-05-05 00:00:00+02:00,233.0,5123.0,67.0,465.0,7775.0,0.0,185.0,0.0,408.0
2015-05-05 01:00:00+02:00,233.0,4774.0,67.0,464.0,7573.0,0.0,188.0,0.0,493.0
2015-05-05 02:00:00+02:00,233.0,4546.0,68.0,464.0,7531.0,0.0,188.0,0.0,692.0
2015-05-05 03:00:00+02:00,233.0,4496.0,69.0,465.0,7599.0,0.0,188.0,0.0,837.0
2015-05-05 04:00:00+02:00,233.0,4417.0,67.0,465.0,7772.0,1.0,188.0,0.0,962.0
2015-05-05 05:00:00+02:00,233.0,4175.0,68.0,465.0,7734.0,0.0,185.0,0.0,1080.0
2015-05-05 06:00:00+02:00,235.0,5009.0,69.0,483.0,8491.0,0.0,178.0,0.0,1252.0
2015-05-05 07:00:00+02:00,238.0,5575.0,70.0,492.0,9794.0,0.0,178.0,0.0,1268.0
2015-05-05 08:00:00+02:00,239.0,5793.0,70.0,489.0,10380.0,213.0,193.0,0.0,1023.0
2015-05-05 09:00:00+02:00,240.0,5914.0,70.0,487.0,10410.0,145.0,201.0,0.0,1080.0
2015-05-05 10:00:00+02:00,240.0,5832.0,70.0,483.0,10060.0,0.0,198.0,43.0,1455.0
2015-05-05 11:00:00+02:00,240.0,5863.0,69.0,481.0,10038.0,0.0,198.0,43.0,1642.0
2015-05-05 12:00:00+02:00,240.0,5947.0,70.0,479.0,10093.0,102.0,197.0,43.0,1586.0
2015-05-05 13:00:00+02:00,240.0,5852.0,70.0,477.0,9911.0,461.0,194.0,43.0,1667.0
2015-05-05 14:00:00+02:00,240.0,5680.0,69.0,476.0,9784.0,234.0,185.0,43.0,1832.0
2015-05-05 15:00:00+02:00,240.0,5552.0,69.0,476.0,9808.0,33.0,188.0,43.0,1684.0
2015-05-05 16:00:00+02:00,240.0,5698.0,70.0,477.0,9797.0,33.0,204.0,43.0,1396.0
2015-05-05 17:00:00+02:00,240.0,5819.0,71.0,478.0,9633.0,0.0,208.0,0.0,1300.0
2015-05-05 18:00:00+02:00,240.0,5690.0,72.0,478.0,9667.0,0.0,219.0,0.0,1417.0
2015-05-05 19:00:00+02:00,240.0,5569.0,69.0,481.0,9889.0,81.0,222.0,43.0,1576.0
2015-05-05 20:00:00+02:00,240.0,5803.0,68.0,482.0,10166.0,260.0,221.0,42.0,1838.0
2015-05-05 21:00:00+02:00,240.0,5330.0,67.0,484.0,9669.0,137.0,202.0,42.0,2018.0
2015-05-05 22:00:00+02:00,233.0,5030.0,67.0,475.0,8426.0,110.0,177.0,0.0,1965.0
2015-05-05 23:00:00+02:00,233.0,4295.0,70.0,458.0,8070.0,0.0,176.0,0.0,1779.0
2015-05-06 00:00:00+02:00,233.0,4339.0,71.0,461.0,7981.0,0.0,165.0,0.0,1695.0
2015-05-06 01:00:00+02:00,233.0,3921.0,70.0,460.0,7841.0,0.0,164.0,0.0,1663.0
2015-05-06 02:00:00+02:00,234.0,3702.0,69.0,460.0,7746.0,0.0,164.0,0.0,1669.0
2015-05-06 03:00:00+02:00,234.0,3727.0,67.0,459.0,7823.0,0.0,164.0,0.0,1490.0
2015-05-06 04:00:00+02:00,234.0,3941.0,66.0,461.0,7971.0,0.0,164.0,0.0,1295.0
2015-05-06 05:00:00+02:00,234.0,4122.0,67.0,460.0,8110.0,0.0,164.0,0.0,913.0
2015-05-06 06:00:00+02:00,235.0,5046.0,68.0,462.0,8987.0,150.0,166.0,0.0,757.0
2015-05-06 07:00:00+02:00,239.0,5471.0,68.0,477.0,10393.0,89.0,166.0,0.0,615.0
2015-05-06 08:00:00+02:00,240.0,5706.0,67.0,446.0,11191.0,0.0,173.0,0.0,426.0
2015-05-06 09:00:00+02:00,239.0,5942.0,69.0,444.0,11352.0,43.0,180.0,42.0,225.0
2015-05-06 10:00:00+02:00,239.0,5893.0,71.0,442.0,11257.0,373.0,186.0,42.0,195.0
2015-05-06 11:00:00+02:00,239.0,5913.0,72.0,438.0,11389.0,748.0,188.0,42.0,143.0
2015-05-06 12:00:00+02:00,239.0,5891.0,72.0,435.0,11509.0,828.0,185.0,42.0,124.0
2015-05-06 13:00:00+02:00,239.0,5889.0,72.0,434.0,11608.0,828.0,181.0,42.0,111.0
2015-05-06 14:00:00+02:00,238.0,5912.0,72.0,439.0,11685.0,528.0,182.0,0.0,151.0
2015-05-06 15:00:00+02:00,239.0,5844.0,72.0,417.0,11652.0,208.0,181.0,0.0,180.0
2015-05-06 16:00:00+02:00,239.0,5833.0,69.0,345.0,11383.0,0.0,177.0,0.0,188.0
2015-05-06 17:00:00+02:00,239.0,5785.0,69.0,346.0,10980.0,0.0,206.0,0.0,189.0
2015-05-06 18:00:00+02:00,239.0,5734.0,68.0,348.0,10939.0,0.0,209.0,0.0,176.0
2015-05-06 19:00:00+02:00,240.0,5772.0,69.0,349.0,11159.0,0.0,209.0,42.0,186.0
2015-05-06 20:00:00+02:00,239.0,5769.0,69.0,351.0,11463.0,241.0,208.0,42.0,310.0
2015-05-06 21:00:00+02:00,240.0,5593.0,70.0,353.0,10720.0,95.0,202.0,42.0,542.0
2015-05-06 22:00:00+02:00,233.0,5376.0,69.0,345.0,9424.0,0.0,170.0,0.0,679.0
2015-05-06 23:00:00+02:00,233.0,5183.0,69.0,343.0,8434.0,0.0,170.0,0.0,774.0
2015-05-07 00:00:00+02:00,233.0,4903.0,72.0,324.0,8325.0,0.0,167.0,0.0,854.0
2015-05-07 01:00:00+02:00,233.0,4697.0,73.0,324.0,8309.0,0.0,166.0,0.0,848.0
2015-05-07 02:00:00+02:00,234.0,4615.0,72.0,324.0,8144.0,0.0,166.0,0.0,810.0
2015-05-07 03:00:00+02:00,234.0,4644.0,74.0,324.0,8100.0,0.0,166.0,0.0,912.0
2015-05-07 04:00:00+02:00,234.0,4643.0,74.0,324.0,8134.0,0.0,166.0,0.0,947.0
2015-05-07 05:00:00+02:00,234.0,4196.0,73.0,326.0,8301.0,0.0,166.0,0.0,932.0
2015-05-07 06:00:00+02:00,236.0,4972.0,72.0,291.0,9019.0,0.0,167.0,0.0,871.0
2015-05-07 07:00:00+02:00,240.0,5480.0,69.0,297.0,10498.0,0.0,167.0,0.0,669.0
2015-05-07 08:00:00+02:00,240.0,5696.0,69.0,297.0,11198.0,84.0,178.0,0.0,601.0
2015-05-07 09:00:00+02:00,240.0,5901.0,72.0,297.0,10980.0,79.0,181.0,43.0,800.0
2015-05-07 10:00:00+02:00,240.0,5938.0,71.0,294.0,10758.0,97.0,193.0,43.0,951.0
2015-05-07 11:00:00+02:00,240.0,5971.0,74.0,293.0,10882.0,95.0,189.0,43.0,1160.0
2015-05-07 12:00:00+02:00,240.0,5923.0,74.0,293.0,10792.0,93.0,186.0,43.0,1263.0
2015-05-07 13:00:00+02:00,240.0,5889.0,75.0,292.0,10617.0,70.0,184.0,43.0,1264.0
2015-05-07 14:00:00+02:00,240.0,5873.0,74.0,294.0,10155.0,0.0,171.0,43.0,1374.0
2015-05-07 15:00:00+02:00,240.0,5813.0,72.0,294.0,9782.0,121.0,170.0,0.0,1476.0
2015-05-07 16:00:00+02:00,240.0,5735.0,73.0,294.0,9552.0,0.0,173.0,0.0,1521.0
2015-05-07 17:00:00+02:00,241.0,5723.0,74.0,294.0,9347.0,56.0,191.0,0.0,1301.0
2015-05-07 18:00:00+02:00,240.0,5900.0,73.0,295.0,9494.0,0.0,204.0,0.0,915.0
2015-05-07 19:00:00+02:00,240.0,5902.0,73.0,296.0,9862.0,20.0,203.0,0.0,759.0
2015-05-07 20:00:00+02:00,240.0,5891.0,73.0,297.0,10193.0,348.0,211.0,43.0,956.0
2015-05-07 21:00:00+02:00,240.0,5727.0,74.0,300.0,9882.0,258.0,193.0,43.0,889.0
2015-05-07 22:00:00+02:00,235.0,5514.0,75.0,288.0,9230.0,30.0,168.0,41.0,940.0
2015-05-07 23:00:00+02:00,233.0,4759.0,75.0,269.0,8424.0,0.0,169.0,0.0,901.0
2015-05-08 00:00:00+02:00,233.0,4546.0,75.0,269.0,8305.0,0.0,169.0,0.0,685.0
2015-05-08 01:00:00+02:00,233.0,4132.0,76.0,269.0,8320.0,0.0,171.0,0.0,606.0
2015-05-08 02:00:00+02:00,233.0,3848.0,76.0,270.0,8331.0,0.0,171.0,0.0,622.0
2015-05-08 03:00:00+02:00,233.0,3866.0,76.0,271.0,8423.0,0.0,171.0,0.0,558.0
2015-05-08 04:00:00+02:00,233.0,3818.0,76.0,270.0,8469.0,0.0,171.0,0.0,579.0
2015-05-08 05:00:00+02:00,233.0,3791.0,76.0,273.0,8588.0,0.0,171.0,0.0,574.0
2015-05-08 06:00:00+02:00,235.0,5097.0,76.0,290.0,9237.0,0.0,170.0,0.0,438.0
2015-05-08 07:00:00+02:00,240.0,5711.0,76.0,300.0,10330.0,0.0,170.0,0.0,192.0
2015-05-08 08:00:00+02:00,240.0,5730.0,76.0,300.0,10932.0,89.0,179.0,43.0,136.0
2015-05-08 09:00:00+02:00,240.0,5929.0,75.0,299.0,10915.0,131.0,182.0,43.0,186.0
2015-05-08 10:00:00+02:00,240.0,5935.0,74.0,295.0,10741.0,129.0,188.0,43.0,195.0
2015-05-08 11:00:00+02:00,240.0,5950.0,74.0,295.0,10897.0,218.0,189.0,43.0,172.0
2015-05-08 12:00:00+02:00,240.0,5949.0,74.0,298.0,10913.0,75.0,188.0,43.0,170.0
2015-05-08 13:00:00+02:00,240.0,5930.0,74.0,298.0,10832.0,73.0,201.0,43.0,215.0
2015-05-08 14:00:00+02:00,240.0,5942.0,70.0,298.0,10412.0,213.0,192.0,43.0,209.0
2015-05-08 15:00:00+02:00,240.0,5966.0,70.0,299.0,10395.0,33.0,192.0,0.0,163.0
2015-05-08 16:00:00+02:00,240.0,5874.0,72.0,298.0,10317.0,0.0,192.0,0.0,106.0
2015-05-08 17:00:00+02:00,240.0,5816.0,74.0,299.0,10089.0,0.0,193.0,0.0,79.0
2015-05-08 18:00:00+02:00,241.0,5762.0,74.0,299.0,9955.0,0.0,195.0,0.0,78.0
2015-05-08 19:00:00+02:00,240.0,5598.0,74.0,301.0,10106.0,81.0,203.0,43.0,141.0
2015-05-08 20:00:00+02:00,240.0,5657.0,75.0,302.0,10392.0,467.0,210.0,43.0,225.0
2015-05-08 21:00:00+02:00,240.0,5640.0,74.0,302.0,10099.0,316.0,193.0,43.0,301.0
2015-05-08 22:00:00+02:00,235.0,5358.0,72.0,285.0,9279.0,0.0,167.0,0.0,405.0
2015-05-08 23:00:00+02:00,233.0,4808.0,69.0,269.0,8604.0,0.0,169.0,0.0,464.0
2015-05-09 00:00:00+02:00,232.0,5209.0,72.0,271.0,7731.0,0.0,169.0,0.0,541.0
2015-05-09 01:00:00+02:00,199.0,5135.0,71.0,269.0,7280.0,0.0,168.0,0.0,559.0
2015-05-09 02:00:00+02:00,189.0,4912.0,72.0,270.0,7145.0,0.0,168.0,0.0,596.0
2015-05-09 03:00:00+02:00,189.0,4912.0,73.0,270.0,7068.0,0.0,167.0,0.0,504.0
2015-05-09 04:00:00+02:00,189.0,4835.0,75.0,270.0,7063.0,0.0,167.0,0.0,454.0
2015-05-09 05:00:00+02:00,190.0,4552.0,75.0,270.0,6849.0,0.0,167.0,0.0,441.0
2015-05-09 06:00:00+02:00,190.0,5050.0,75.0,270.0,7323.0,0.0,168.0,0.0,442.0
2015-05-09 07:00:00+02:00,190.0,5384.0,73.0,294.0,8006.0,0.0,169.0,43.0,362.0
2015-05-09 08:00:00+02:00,190.0,5570.0,71.0,301.0,8820.0,0.0,182.0,43.0,242.0
2015-05-09 09:00:00+02:00,190.0,5554.0,69.0,300.0,9410.0,126.0,185.0,43.0,201.0
2015-05-09 10:00:00+02:00,191.0,5619.0,70.0,299.0,9518.0,124.0,187.0,43.0,187.0
2015-05-09 11:00:00+02:00,190.0,5590.0,71.0,296.0,9638.0,170.0,189.0,43.0,229.0
2015-05-09 12:00:00+02:00,191.0,5639.0,72.0,295.0,9534.0,131.0,187.0,43.0,309.0
2015-05-09 13:00:00+02:00,190.0,5607.0,73.0,295.0,9276.0,95.0,183.0,43.0,376.0
2015-05-09 14:00:00+02:00,190.0,5580.0,74.0,296.0,8768.0,0.0,170.0,43.0,438.0
2015-05-09 15:00:00+02:00,191.0,5520.0,73.0,295.0,8396.0,0.0,184.0,42.0,493.0
2015-05-09 16:00:00+02:00,190.0,5591.0,74.0,295.0,8147.0,0.0,185.0,43.0,434.0
2015-05-09 17:00:00+02:00,191.0,5576.0,74.0,296.0,8037.0,0.0,191.0,42.0,365.0
2015-05-09 18:00:00+02:00,190.0,5609.0,74.0,291.0,7977.0,0.0,199.0,43.0,323.0
2015-05-09 19:00:00+02:00,190.0,5584.0,74.0,298.0,7976.0,0.0,207.0,43.0,447.0
2015-05-09 20:00:00+02:00,190.0,5575.0,74.0,300.0,8355.0,145.0,209.0,43.0,628.0
2015-05-09 21:00:00+02:00,190.0,5576.0,73.0,300.0,8156.0,104.0,184.0,43.0,841.0
2015-05-09 22:00:00+02:00,190.0,5344.0,69.0,227.0,7234.0,0.0,168.0,43.0,980.0
2015-05-09 23:00:00+02:00,190.0,4636.0,68.0,220.0,6836.0,0.0,170.0,0.0,975.0
2015-05-10 00:00:00+02:00,189.0,4607.0,70.0,221.0,6667.0,0.0,173.0,43.0,808.0
2015-05-10 01:00:00+02:00,189.0,4197.0,71.0,221.0,6533.0,0.0,173.0,0.0,793.0
2015-05-10 02:00:00+02:00,189.0,3910.0,72.0,221.0,6533.0,0.0,173.0,0.0,794.0
2015-05-10 03:00:00+02:00,188.0,3646.0,71.0,221.0,6488.0,0.0,173.0,0.0,908.0
2015-05-10 04:00:00+02:00,188.0,3273.0,71.0,219.0,6503.0,0.0,173.0,0.0,929.0
2015-05-10 05:00:00+02:00,189.0,2955.0,71.0,177.0,6428.0,0.0,173.0,0.0,1015.0
2015-05-10 06:00:00+02:00,189.0,3454.0,69.0,177.0,6621.0,0.0,175.0,0.0,929.0
2015-05-10 07:00:00+02:00,190.0,4149.0,71.0,187.0,6919.0,0.0,179.0,0.0,919.0
2015-05-10 08:00:00+02:00,190.0,4388.0,71.0,211.0,7353.0,0.0,189.0,42.0,1069.0
2015-05-10 09:00:00+02:00,190.0,4377.0,71.0,219.0,7173.0,0.0,189.0,43.0,1176.0
2015-05-10 10:00:00+02:00,190.0,4187.0,69.0,218.0,7209.0,37.0,193.0,43.0,1545.0
2015-05-10 11:00:00+02:00,190.0,3938.0,67.0,219.0,7228.0,160.0,192.0,43.0,1818.0
2015-05-10 12:00:00+02:00,190.0,3672.0,68.0,219.0,7208.0,125.0,183.0,43.0,1895.0
2015-05-10 13:00:00+02:00,190.0,3636.0,65.0,219.0,7086.0,80.0,174.0,43.0,2144.0
2015-05-10 14:00:00+02:00,190.0,3131.0,67.0,218.0,7041.0,0.0,174.0,43.0,2457.0
2015-05-10 15:00:00+02:00,190.0,3020.0,67.0,219.0,6901.0,0.0,189.0,43.0,2440.0
2015-05-10 16:00:00+02:00,190.0,3414.0,70.0,219.0,6595.0,0.0,192.0,0.0,2417.0
2015-05-10 17:00:00+02:00,191.0,3668.0,71.0,221.0,6786.0,0.0,191.0,0.0,2197.0
2015-05-10 18:00:00+02:00,191.0,3830.0,72.0,220.0,7083.0,0.0,201.0,0.0,1937.0
2015-05-10 19:00:00+02:00,190.0,4267.0,72.0,220.0,7415.0,0.0,201.0,0.0,1639.0
2015-05-10 20:00:00+02:00,190.0,4358.0,72.0,243.0,7935.0,226.0,202.0,43.0,1416.0
2015-05-10 21:00:00+02:00,191.0,4280.0,73.0,238.0,8144.0,214.0,172.0,43.0,1268.0
2015-05-10 22:00:00+02:00,189.0,4154.0,73.0,222.0,7667.0,0.0,169.0,43.0,1257.0
2015-05-10 23:00:00+02:00,189.0,4008.0,72.0,221.0,6881.0,0.0,167.0,0.0,1107.0
2015-05-11 00:00:00+02:00,189.0,3972.0,70.0,221.0,6980.0,0.0,176.0,0.0,1004.0
2015-05-11 01:00:00+02:00,188.0,3786.0,70.0,221.0,7016.0,0.0,178.0,0.0,897.0
2015-05-11 02:00:00+02:00,189.0,3726.0,70.0,221.0,7017.0,0.0,179.0,0.0,752.0
2015-05-11 03:00:00+02:00,189.0,3729.0,70.0,220.0,7125.0,0.0,178.0,0.0,709.0
2015-05-11 04:00:00+02:00,189.0,3723.0,70.0,221.0,7373.0,0.0,179.0,0.0,618.0
2015-05-11 05:00:00+02:00,188.0,3874.0,70.0,225.0,7650.0,0.0,171.0,0.0,474.0
2015-05-11 06:00:00+02:00,190.0,5233.0,72.0,268.0,9057.0,0.0,170.0,0.0,323.0
2015-05-11 07:00:00+02:00,191.0,5423.0,74.0,302.0,10383.0,0.0,181.0,0.0,184.0
2015-05-11 08:00:00+02:00,191.0,5458.0,75.0,302.0,10962.0,0.0,181.0,43.0,176.0
