,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2015-05-01 00:00:00+02:00,3947.0,13223.0,1109.0,7971.0,195.0,19.0,2894.0,1806.0,128.0,9721.0,4039.0,113.0,0.0,250.0,363.0,3737.0
2015-05-01 00:15:00+02:00,3950.0,13124.0,1103.0,7160.0,195.0,19.0,3110.0,1809.0,113.0,9707.0,3964.0,114.0,0.0,247.0,387.0,3772.0
2015-05-01 00:30:00+02:00,3948.0,13105.0,1101.0,6424.0,195.0,19.0,2782.0,1809.0,105.0,9697.0,4060.0,115.0,0.0,245.0,355.0,3840.0
2015-05-01 00:45:00+02:00,3948.0,13078.0,1100.0,6087.0,195.0,19.0,1718.0,1808.0,83.0,9683.0,3923.0,115.0,0.0,245.0,307.0,3890.0
2015-05-01 01:00:00+02:00,3948.0,13020.0,1102.0,5638.0,193.0,19.0,1194.0,1807.0,85.0,9725.0,3846.0,115.0,0.0,242.0,331.0,3966.0
2015-05-01 01:15:00+02:00,3957.0,12914.0,1101.0,5333.0,193.0,19.0,1085.0,1807.0,96.0,9715.0,3761.0,115.0,0.0,243.0,261.0,4087.0
2015-05-01 01:30:00+02:00,3958.0,12881.0,1100.0,4855.0,193.0,19.0,1122.0,1809.0,108.0,9718.0,3722.0,115.0,0.0,247.0,249.0,4225.0
2015-05-01 01:45:00+02:00,3949.0,12866.0,1101.0,4406.0,192.0,19.0,1122.0,1808.0,62.0,9704.0,3487.0,115.0,0.0,243.0,298.0,4150.0
2015-05-01 02:00:00+02:00,3955.0,12841.0,1101.0,4016.0,191.0,20.0,368.0,1806.0,91.0,9723.0,3713.0,115.0,0.0,248.0,376.0,4196.0
2015-05-01 02:15:00+02:00,3948.0,12827.0,1100.0,3802.0,196.0,19.0,348.0,1805.0,70.0,9709.0,3813.0,115.0,0.0,241.0,319.0,4280.0
2015-05-01 02:30:00+02:00,3948.0,12784.0,1100.0,3557.0,196.0,20.0,363.0,1803.0,92.0,9706.0,3774.0,115.0,0.0,245.0,275.0,4412.0
2015-05-01 02:45:00+02:00,3944.0,12779.0,1101.0,3553.0,196.0,20.0,322.0,1804.0,85.0,9708.0,3693.0,115.0,0.0,245.0,247.0,4289.0
2015-05-01 03:00:00+02:00,3935.0,12810.0,1103.0,3297.0,195.0,20.0,159.0,1802.0,54.0,9702.0,3536.0,115.0,0.0,244.0,307.0,4325.0
2015-05-01 03:15:00+02:00,3931.0,12829.0,1101.0,3259.0,195.0,20.0,83.0,1800.0,73.0,9676.0,3541.0,115.0,0.0,248.0,319.0,4367.0
2015-05-01 03:30:00+02:00,3939.0,12857.0,1098.0,3257.0,194.0,20.0,84.0,1800.0,74.0,9701.0,3576.0,115.0,0.0,239.0,309.0,4399.0
2015-05-01 03:45:00+02:00,3938.0,12857.0,1098.0,3258.0,194.0,20.0,59.0,1799.0,70.0,9673.0,3630.0,115.0,0.0,246.0,315.0,4328.0
2015-05-01 04:00:00+02:00,3948.0,12914.0,1092.0,3282.0,195.0,20.0,87.0,1804.0,93.0,9708.0,3732.0,115.0,0.0,246.0,374.0,4183.0
2015-05-01 04:15:00+02:00,3931.0,12838.0,1083.0,3310.0,195.0,19.0,827.0,1807.0,104.0,9709.0,3811.0,112.0,0.0,251.0,407.0,4055.0
2015-05-01 04:30:00+02:00,3934.0,12854.0,1081.0,3361.0,194.0,19.0,803.0,1809.0,89.0,9694.0,3762.0,110.0,0.0,242.0,387.0,3967.0
2015-05-01 04:45:00+02:00,3943.0,12921.0,1083.0,3388.0,194.0,19.0,777.0,1810.0,72.0,9672.0,3706.0,110.0,0.0,247.0,388.0,3996.0
2015-05-01 05:00:00+02:00,3951.0,12908.0,1063.0,3434.0,194.0,19.0,56.0,1811.0,111.0,9687.0,3655.0,110.0,0.0,250.0,331.0,3845.0
2015-05-01 05:15:00+02:00,3961.0,12954.0,1038.0,3409.0,195.0,19.0,72.0,1815.0,85.0,9680.0,3623.0,106.0,1.0,246.0,315.0,3692.0
2015-05-01 05:30:00+02:00,3961.0,12983.0,1037.0,3315.0,195.0,19.0,731.0,1817.0,72.0,9662.0,3707.0,101.0,3.0,245.0,343.0,3507.0
2015-05-01 05:45:00+02:00,3962.0,12955.0,1034.0,3309.0,195.0,19.0,78.0,1815.0,58.0,9573.0,3661.0,101.0,24.0,242.0,354.0,3431.0
2015-05-01 06:00:00+02:00,3951.0,12963.0,1053.0,3363.0,196.0,19.0,29.0,1813.0,72.0,9619.0,3414.0,100.0,103.0,248.0,343.0,3378.0
