,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Wind Offshore,Wind Onshore
2015-08-31 23:00:00+01:00,9304.0,4310.0,0.0,4.0,191.0,7006.0,1396.0,0.0,1596.0,988.0
2015-08-31 23:30:00+01:00,8165.0,3669.0,0.0,0.0,192.0,7002.0,1395.0,0.0,1487.0,1039.0
2015-09-01 00:00:00+01:00,7244.0,3358.0,0.0,0.0,191.0,6995.0,1396.0,0.0,1280.0,1034.0
2015-09-01 00:30:00+01:00,6856.0,3205.0,0.0,0.0,184.0,7006.0,1396.0,0.0,1210.0,1051.0
2015-09-01 01:00:00+01:00,6662.0,3569.0,0.0,0.0,177.0,6920.0,1396.0,0.0,1156.0,1084.0
2015-09-01 01:30:00+01:00,6714.0,3624.0,0.0,0.0,159.0,6919.0,1396.0,0.0,1085.0,1057.0
2015-09-01 02:00:00+01:00,6459.0,3627.0,0.0,0.0,160.0,6923.0,1395.0,0.0,1097.0,1051.0
2015-09-01 02:30:00+01:00,6436.0,3418.0,0.0,0.0,158.0,6931.0,1398.0,0.0,1068.0,1050.0
2015-09-01 03:00:00+01:00,6572.0,3420.0,0.0,0.0,155.0,6919.0,1396.0,0.0,1028.0,1064.0
2015-09-01 03:30:00+01:00,6585.0,3405.0,0.0,0.0,154.0,6915.0,1396.0,0.0,1072.0,1060.0
2015-09-01 04:00:00+01:00,6621.0,3365.0,0.0,0.0,155.0,6923.0,1396.0,0.0,1025.0,1076.0
2015-09-01 04:30:00+01:00,6595.0,3395.0,0.0,0.0,154.0,6913.0,1396.0,0.0,1008.0,1094.0
2015-09-01 05:00:00+01:00,6531.0,3380.0,0.0,0.0,172.0,6902.0,1396.0,0.0,1085.0,1104.0
2015-09-01 05:30:00+01:00,7002.0,3579.0,0.0,0.0,172.0,6755.0,1396.0,0.0,1099.0,1133.0
2015-09-01 06:00:00+01:00,7891.0,3783.0,0.0,62.0,189.0,6676.0,1397.0,0.0,1098.0,1134.0
2015-09-01 06:30:00+01:00,9859.0,4168.0,0.0,144.0,188.0,6672.0,1396.0,53.0,1150.0,1156.0
2015-09-01 07:00:00+01:00,11488.0,4749.0,0.0,323.0,201.0,6674.0,1397.0,103.0,1158.0,1167.0
2015-09-01 07:30:00+01:00,12861.0,5698.0,0.0,386.0,204.0,6668.0,1398.0,310.0,1196.0,1159.0
2015-09-01 08:00:00+01:00,13706.0,6365.0,0.0,342.0,336.0,6669.0,1396.0,650.0,1271.0,1148.0
2015-09-01 08:30:00+01:00,14057.0,6684.0,0.0,352.0,379.0,6538.0,1395.0,1020.0,1366.0,1102.0
2015-09-01 09:00:00+01:00,14631.0,6728.0,0.0,648.0,415.0,6520.0,1396.0,1430.0,1354.0,1108.0
