,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Wind Offshore,Wind Onshore
2015-11-30 23:00:00+00:00,2335.095,3300.09,0.0,6.36,7.716,49.44,859.7700000000001,0.0,3.414,8.789
2015-11-30 23:30:00+00:00,2303.49,3171.3500000000004,0.0,0.66,6.84,49.446,859.36,0.0,2.562,8.789
2015-12-01 00:00:00+00:00,2128.07,3130.76,0.0,0.0,6.708,49.44,860.59,0.0,1.122,8.035499999999999
2015-12-01 00:30:00+00:00,2050.895,3119.69,0.0,0.0,6.732,49.44,858.95,0.0,0.996,7.6339999999999995
2015-12-01 01:00:00+00:00,2132.235,3212.76,0.0,0.0,6.456,49.464,845.4200000000001,0.0,0.984,7.106
2015-12-01 01:30:00+00:00,2134.685,3223.01,0.0,0.0,6.468,49.428000000000004,834.7600000000001,0.0,1.002,6.5725
2015-12-01 02:00:00+00:00,2036.44,3111.9,0.0,0.0,6.312,49.458,833.94,0.0,0.996,6.4955
2015-12-01 02:30:00+00:00,1939.42,3061.0600000000004,0.0,0.0,6.3,49.362,858.5400000000001,0.0,1.866,6.451499999999999
2015-12-01 03:00:00+00:00,1915.4099999999999,3055.32,0.0,0.0,6.288,49.44,833.5300000000001,0.0,2.346,6.27
2015-12-01 03:30:00+00:00,1737.785,3057.78,0.0,0.0,6.3,49.392,854.85,0.0,2.358,6.4735
2015-12-01 04:00:00+00:00,1677.76,3020.0600000000004,0.0,0.0,6.288,49.5,859.36,0.0,2.496,6.8035
2015-12-01 04:30:00+00:00,1690.01,2892.96,0.0,0.0,6.312,49.428000000000004,858.95,0.0,3.2640000000000002,7.226999999999999
2015-12-01 05:00:00+00:00,1786.7849999999999,2995.8700000000003,0.0,0.0,6.36,49.476,859.7700000000001,0.0,4.3260000000000005,8.096
2015-12-01 05:30:00+00:00,1921.5349999999999,3200.46,0.0,0.0,6.612,49.434,860.1800000000001,0.0,4.5840000000000005,8.392999999999999
2015-12-01 06:00:00+00:00,2122.19,3298.4500000000003,0.0,0.5640000000000001,7.152,49.482,858.95,0.0,4.746,9.5975
2015-12-01 06:30:00+00:00,2550.45,3463.6800000000003,0.0,0.492,7.32,49.482,859.7700000000001,0.0,4.362,11.681999999999999
2015-12-01 07:00:00+00:00,3091.41,3692.8700000000003,0.0,3.7800000000000002,10.884,49.434,858.5400000000001,0.0,3.684,13.106499999999999
2015-12-01 07:30:00+00:00,3392.7599999999998,3963.88,0.0,16.14,11.76,49.422000000000004,860.1800000000001,0.0,4.74,14.234
2015-12-01 08:00:00+00:00,3523.59,4073.76,0.0,10.728,11.172,49.47,856.08,0.28700000000000003,7.704,15.757499999999999
2015-12-01 08:30:00+00:00,3498.845,4015.9500000000003,0.0,5.892,11.172,49.47,859.7700000000001,1.4555,10.524000000000001,16.6265
2015-12-01 09:00:00+00:00,3400.6,3963.88,0.0,7.488,10.692,49.44,859.7700000000001,3.2800000000000002,13.176,17.2975
2015-12-01 09:30:00+00:00,3477.285,3929.03,0.0,4.812,9.684000000000001,49.452,858.95,5.9245,14.88,17.555999999999997
2015-12-01 10:00:00+00:00,3376.1,3902.38,0.0,4.116,9.576,49.422000000000004,859.7700000000001,8.897,17.808,19.409499999999998
2015-12-01 10:30:00+00:00,3253.11,3890.0800000000004,0.0,4.284,9.3,49.422000000000004,859.7700000000001,12.2385,18.288,20.756999999999998
2015-12-01 11:00:00+00:00,3202.15,3917.55,0.0,4.212,8.1,49.410000000000004,854.0300000000001,15.887500000000001,19.248,22.819499999999998
2015-12-01 11:30:00+00:00,3085.285,3936.0000000000005,0.0,2.4,8.316,49.428000000000004,832.3000000000001,21.32,20.79,23.842499999999998
2015-12-01 12:00:00+00:00,2954.7,3956.09,0.0,2.3040000000000003,7.548,49.506,821.6400000000001,22.96,21.156,25.223
2015-12-01 12:30:00+00:00,2846.6549999999997,3886.3900000000003,0.0,4.212,7.284,49.512,824.9200000000001,25.830000000000002,21.174,25.426499999999997
2015-12-01 13:00:00+00:00,2847.145,3859.3300000000004,0.0,4.212,7.764,49.518,845.83,26.650000000000002,21.81,25.0525
2015-12-01 13:30:00+00:00,2934.61,3777.7400000000002,0.0,4.692,7.668,49.446,846.24,21.73,20.772000000000002,24.343
2015-12-01 14:00:00+00:00,3017.1749999999997,3739.2000000000003,0.0,6.252,7.728,49.38,822.46,14.8625,20.448,25.1405
2015-12-01 14:30:00+00:00,3075.24,3684.67,0.0,4.116,7.764,49.5,818.36,10.701,21.402,25.0855
2015-12-01 15:00:00+00:00,3112.48,3724.4400000000005,0.0,4.38,8.004,49.464,822.0500000000001,5.8015,21.594,25.453999999999997
2015-12-01 15:30:00+00:00,3163.93,3940.51,0.0,4.44,7.992,49.482,823.69,2.87,21.990000000000002,26.048
2015-12-01 16:00:00+00:00,3389.33,4159.860000000001,0.0,4.104,7.776,49.416000000000004,836.8100000000001,0.902,21.396,25.784
2015-12-01 16:30:00+00:00,3724.49,4392.740000000001,0.0,5.172,11.016,49.386,852.3900000000001,0.0,21.78,26.746499999999997
2015-12-01 17:00:00+00:00,3911.18,4469.820000000001,0.0,12.504,11.364,49.422000000000004,832.3000000000001,0.0,21.582,27.467
2015-12-01 17:30:00+00:00,3814.4049999999997,4532.14,0.0,12.612,11.364,49.452,836.8100000000001,0.0,21.654,27.994999999999997
2015-12-01 18:00:00+00:00,3827.145,4526.81,0.0,6.876,10.548,49.44,769.98,0.0,21.732,28.654999999999998
2015-12-01 18:30:00+00:00,3667.16,4466.54,0.0,4.812,10.332,49.398,753.1700000000001,0.0,21.558,28.996
2015-12-01 19:00:00+00:00,3617.18,4353.38,0.0,4.104,8.676,49.44,735.1300000000001,0.0,21.93,28.2095
2015-12-01 19:30:00+00:00,3391.29,4232.43,0.0,4.488,8.724,49.398,705.2,0.0,22.206,27.197499999999998
2015-12-01 20:00:00+00:00,3167.605,3946.6600000000003,0.0,6.984,8.664,49.446,719.5500000000001,0.0,22.398,26.279
2015-12-01 20:30:00+00:00,2916.97,3749.4500000000003,0.0,4.5360000000000005,8.676,49.452,757.6800000000001,0.0,21.6,25.718
2015-12-01 21:00:00+00:00,2634.485,3559.2100000000005,0.0,4.116,8.196,49.434,756.45,0.0,21.684,25.233999999999998
2015-12-01 21:30:00+00:00,2157.47,3260.32,0.0,7.224,8.292,49.416000000000004,758.5000000000001,0.0,21.768,24.584999999999997
2015-12-01 22:00:00+00:00,1974.455,3079.1000000000004,0.0,7.0200000000000005,8.328,49.464,774.9000000000001,0.0,21.81,24.078999999999997
2015-12-01 22:30:00+00:00,1729.945,2941.34,0.0,5.448,8.352,49.404,774.08,0.0,20.94,23.243
2015-12-01 23:00:00+00:00,1261.75,2500.1800000000003,0.0,0.54,8.364,49.446,774.08,0.0,20.826,22.918499999999998
2015-12-01 23:30:00+00:00,1018.71,2129.54,0.0,0.6960000000000001,8.412,49.464,743.74,0.0,20.52,22.253
2015-12-02 00:00:00+00:00,1049.335,2307.48,0.0,0.0,8.4,49.386,774.08,0.0,19.728,21.901
2015-12-02 00:30:00+00:00,1126.7549999999999,2316.9100000000003,0.0,0.0,8.004,49.44,777.7700000000001,0.0,19.998,22.005499999999998
2015-12-02 01:00:00+00:00,1133.37,2460.0,0.0,0.0,7.596,49.482,785.5600000000001,0.0,18.492,22.648999999999997
2015-12-02 01:30:00+00:00,1191.925,2366.52,0.0,0.0,7.548,49.386,809.7500000000001,0.0,18.084,22.528
2015-12-02 02:00:00+00:00,1078.98,2245.1600000000003,0.0,0.0,7.668,49.476,825.33,0.0,19.638,22.791999999999998
