,Fossil Gas,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Wind Onshore
2015-04-01 00:00:00+02:00,394.0,1240.0,13071.0,60.0,161.0
2015-04-01 01:00:00+02:00,387.0,1229.0,12638.0,59.0,157.0
2015-04-01 02:00:00+02:00,392.0,1226.0,11975.0,48.0,200.0
2015-04-01 03:00:00+02:00,394.0,1232.0,11475.0,53.0,234.0
2015-04-01 04:00:00+02:00,391.0,1234.0,11918.0,41.0,240.0
2015-04-01 05:00:00+02:00,389.0,1236.0,13084.0,40.0,238.0
2015-04-01 06:00:00+02:00,388.0,1235.0,14517.0,51.0,264.0
2015-04-01 07:00:00+02:00,390.0,1238.0,16526.0,51.0,276.0
2015-04-01 08:00:00+02:00,387.0,1240.0,17214.0,57.0,305.0
2015-04-01 09:00:00+02:00,386.0,1249.0,16607.0,63.0,297.0
2015-04-01 10:00:00+02:00,386.0,1249.0,15747.0,53.0,294.0
2015-04-01 11:00:00+02:00,387.0,1245.0,15212.0,58.0,293.0
2015-04-01 12:00:00+02:00,383.0,1235.0,14471.0,56.0,301.0
2015-04-01 13:00:00+02:00,382.0,1240.0,14128.0,59.0,338.0
2015-04-01 14:00:00+02:00,383.0,1239.0,13705.0,62.0,294.0
2015-04-01 15:00:00+02:00,381.0,1246.0,13433.0,70.0,270.0
2015-04-01 16:00:00+02:00,382.0,1241.0,13055.0,74.0,379.0
2015-04-01 17:00:00+02:00,380.0,1249.0,13568.0,74.0,337.0
2015-04-01 18:00:00+02:00,384.0,1258.0,14539.0,73.0,372.0
2015-04-01 19:00:00+02:00,384.0,1263.0,15045.0,63.0,360.0
2015-04-01 20:00:00+02:00,382.0,1265.0,15470.0,68.0,323.0
2015-04-01 21:00:00+02:00,384.0,1253.0,15110.0,71.0,252.0
2015-04-01 22:00:00+02:00,381.0,1256.0,14415.0,71.0,267.0
2015-04-01 23:00:00+02:00,352.0,1237.0,12120.0,69.0,236.0
2015-04-02 00:00:00+02:00,357.0,1187.0,11732.0,67.0,230.0
2015-04-02 01:00:00+02:00,306.0,1193.0,10545.0,52.0,243.0
2015-04-02 02:00:00+02:00,310.0,1196.0,10445.0,56.0,258.0
2015-04-02 03:00:00+02:00,309.0,1197.0,10986.0,58.0,246.0
2015-04-02 04:00:00+02:00,310.0,1192.0,11602.0,69.0,231.0
2015-04-02 05:00:00+02:00,277.0,1191.0,13021.0,71.0,210.0
2015-04-02 06:00:00+02:00,278.0,1190.0,14788.0,68.0,119.0
2015-04-02 07:00:00+02:00,281.0,1186.0,15921.0,48.0,112.0
2015-04-02 08:00:00+02:00,277.0,1195.0,16562.0,40.0,174.0
2015-04-02 09:00:00+02:00,270.0,1179.0,16003.0,49.0,125.0
2015-04-02 10:00:00+02:00,277.0,1177.0,15566.0,57.0,135.0
2015-04-02 11:00:00+02:00,277.0,1184.0,15058.0,59.0,121.0
2015-04-02 12:00:00+02:00,279.0,1175.0,14478.0,49.0,131.0
2015-04-02 13:00:00+02:00,278.0,1172.0,13977.0,70.0,208.0
2015-04-02 14:00:00+02:00,278.0,1180.0,13400.0,67.0,210.0
2015-04-02 15:00:00+02:00,388.0,1184.0,12536.0,69.0,255.0
2015-04-02 16:00:00+02:00,388.0,1194.0,11976.0,40.0,259.0
2015-04-02 17:00:00+02:00,387.0,1177.0,12895.0,41.0,284.0
2015-04-02 18:00:00+02:00,387.0,1186.0,14139.0,41.0,225.0
2015-04-02 19:00:00+02:00,386.0,1198.0,15044.0,40.0,224.0
2015-04-02 20:00:00+02:00,388.0,1189.0,15504.0,47.0,220.0
2015-04-02 21:00:00+02:00,387.0,1174.0,14717.0,37.0,289.0
2015-04-02 22:00:00+02:00,386.0,1178.0,13733.0,28.0,162.0
2015-04-02 23:00:00+02:00,387.0,1175.0,12235.0,29.0,131.0
2015-04-03 00:00:00+02:00,391.0,1168.0,11072.0,40.0,160.0
2015-04-03 01:00:00+02:00,387.0,1152.0,10292.0,37.0,115.0
2015-04-03 02:00:00+02:00,387.0,1154.0,10143.0,31.0,137.0
2015-04-03 03:00:00+02:00,388.0,1161.0,10332.0,29.0,107.0
2015-04-03 04:00:00+02:00,387.0,1157.0,10479.0,28.0,80.0
2015-04-03 05:00:00+02:00,387.0,1156.0,10790.0,27.0,73.0
2015-04-03 06:00:00+02:00,357.0,1145.0,11185.0,27.0,100.0
2015-04-03 07:00:00+02:00,387.0,1144.0,12294.0,27.0,90.0
2015-04-03 08:00:00+02:00,386.0,1149.0,13218.0,27.0,74.0
2015-04-03 09:00:00+02:00,388.0,1124.0,13082.0,27.0,84.0
2015-04-03 10:00:00+02:00,385.0,1122.0,13035.0,27.0,68.0
2015-04-03 11:00:00+02:00,384.0,1124.0,12872.0,27.0,64.0
2015-04-03 12:00:00+02:00,387.0,1140.0,12519.0,27.0,73.0
2015-04-03 13:00:00+02:00,385.0,1145.0,12132.0,27.0,73.0
2015-04-03 14:00:00+02:00,356.0,1142.0,11522.0,27.0,72.0
2015-04-03 15:00:00+02:00,356.0,1137.0,11392.0,27.0,73.0
2015-04-03 16:00:00+02:00,358.0,1138.0,11818.0,27.0,85.0
2015-04-03 17:00:00+02:00,355.0,1128.0,13153.0,26.0,91.0
2015-04-03 18:00:00+02:00,359.0,1120.0,14804.0,26.0,97.0
2015-04-03 19:00:00+02:00,361.0,1143.0,16010.0,26.0,83.0
2015-04-03 20:00:00+02:00,359.0,1146.0,16357.0,26.0,70.0
2015-04-03 21:00:00+02:00,358.0,1138.0,16190.0,26.0,57.0
2015-04-03 22:00:00+02:00,359.0,1137.0,15869.0,26.0,44.0
2015-04-03 23:00:00+02:00,363.0,1133.0,15165.0,26.0,34.0
2015-04-04 00:00:00+02:00,362.0,1115.0,14937.0,26.0,42.0
2015-04-04 01:00:00+02:00,364.0,1129.0,14421.0,26.0,36.0
2015-04-04 02:00:00+02:00,365.0,1119.0,14368.0,26.0,32.0
2015-04-04 03:00:00+02:00,362.0,1118.0,13911.0,26.0,34.0
2015-04-04 04:00:00+02:00,363.0,1131.0,13209.0,26.0,32.0
2015-04-04 05:00:00+02:00,366.0,1134.0,13994.0,26.0,30.0
2015-04-04 06:00:00+02:00,366.0,1118.0,14151.0,26.0,28.0
2015-04-04 07:00:00+02:00,365.0,1110.0,15476.0,26.0,23.0
2015-04-04 08:00:00+02:00,364.0,1119.0,16787.0,26.0,16.0
2015-04-04 09:00:00+02:00,367.0,1120.0,17372.0,26.0,15.0
2015-04-04 10:00:00+02:00,366.0,1100.0,17179.0,26.0,17.0
2015-04-04 11:00:00+02:00,381.0,1096.0,16633.0,26.0,16.0
2015-04-04 12:00:00+02:00,372.0,1101.0,15382.0,26.0,19.0
2015-04-04 13:00:00+02:00,374.0,1112.0,14078.0,25.0,22.0
2015-04-04 14:00:00+02:00,371.0,1110.0,13237.0,25.0,27.0
2015-04-04 15:00:00+02:00,372.0,1105.0,12948.0,25.0,40.0
2015-04-04 16:00:00+02:00,372.0,1099.0,12702.0,26.0,44.0
2015-04-04 17:00:00+02:00,375.0,1106.0,14313.0,26.0,44.0
2015-04-04 18:00:00+02:00,374.0,1100.0,15334.0,26.0,52.0
2015-04-04 19:00:00+02:00,373.0,1111.0,16144.0,26.0,63.0
2015-04-04 20:00:00+02:00,372.0,1123.0,16598.0,26.0,69.0
2015-04-04 21:00:00+02:00,376.0,1119.0,16508.0,26.0,79.0
2015-04-04 22:00:00+02:00,373.0,1098.0,15816.0,26.0,91.0
2015-04-04 23:00:00+02:00,373.0,1113.0,15221.0,26.0,95.0
2015-04-05 00:00:00+02:00,373.0,1076.0,14707.0,24.0,90.0
2015-04-05 01:00:00+02:00,373.0,1087.0,14211.0,24.0,89.0
2015-04-05 02:00:00+02:00,374.0,1082.0,13494.0,24.0,101.0
2015-04-05 03:00:00+02:00,376.0,1080.0,12804.0,24.0,99.0
2015-04-05 04:00:00+02:00,376.0,1089.0,11843.0,24.0,109.0
2015-04-05 05:00:00+02:00,375.0,1092.0,12256.0,24.0,129.0
2015-04-05 06:00:00+02:00,379.0,1077.0,11803.0,24.0,152.0
2015-04-05 07:00:00+02:00,378.0,1072.0,12136.0,24.0,192.0
2015-04-05 08:00:00+02:00,380.0,1091.0,13791.0,24.0,172.0
2015-04-05 09:00:00+02:00,366.0,1085.0,13711.0,24.0,206.0
