,Biomass,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Onshore
2015-11-30 23:00:00+00:00,273.0,1459.0,1756.0,279.0,728.0,197.0,48.0,0.0,732.0
2015-12-01 00:00:00+00:00,284.0,1123.0,1756.0,114.0,218.0,152.0,49.0,0.0,729.0
2015-12-01 01:00:00+00:00,286.0,1080.0,1755.0,58.0,38.0,95.0,49.0,0.0,708.0
2015-12-01 02:00:00+00:00,282.0,927.0,1755.0,73.0,36.0,25.0,48.0,0.0,678.0
2015-12-01 03:00:00+00:00,284.0,957.0,1756.0,71.0,33.0,11.0,48.0,0.0,624.0
2015-12-01 04:00:00+00:00,286.0,890.0,1756.0,68.0,39.0,11.0,48.0,0.0,639.0
2015-12-01 05:00:00+00:00,282.0,903.0,1755.0,198.0,270.0,112.0,48.0,0.0,687.0
2015-12-01 06:00:00+00:00,277.0,1142.0,1755.0,386.0,807.0,671.0,47.0,0.0,737.0
2015-12-01 07:00:00+00:00,283.0,1733.0,1756.0,340.0,901.0,439.0,46.0,3.0,850.0
2015-12-01 08:00:00+00:00,279.0,2023.0,1756.0,374.0,1189.0,603.0,47.0,41.0,902.0
2015-12-01 09:00:00+00:00,294.0,2286.0,1756.0,321.0,1207.0,660.0,48.0,115.0,797.0
2015-12-01 10:00:00+00:00,292.0,2225.0,1756.0,373.0,1150.0,286.0,47.0,163.0,667.0
2015-12-01 11:00:00+00:00,287.0,2211.0,1758.0,374.0,967.0,277.0,47.0,167.0,582.0
2015-12-01 12:00:00+00:00,291.0,2156.0,1758.0,373.0,771.0,287.0,47.0,167.0,510.0
2015-12-01 13:00:00+00:00,290.0,1913.0,1757.0,375.0,724.0,292.0,47.0,135.0,503.0
2015-12-01 14:00:00+00:00,287.0,1902.0,1756.0,171.0,829.0,410.0,48.0,114.0,499.0
2015-12-01 15:00:00+00:00,277.0,1860.0,1755.0,175.0,830.0,413.0,48.0,83.0,514.0
2015-12-01 16:00:00+00:00,278.0,2091.0,1755.0,173.0,937.0,206.0,47.0,16.0,480.0
2015-12-01 17:00:00+00:00,284.0,2359.0,1755.0,355.0,1295.0,886.0,47.0,0.0,489.0
2015-12-01 18:00:00+00:00,292.0,2376.0,1757.0,498.0,1222.0,955.0,47.0,0.0,507.0
2015-12-01 19:00:00+00:00,289.0,2407.0,1757.0,623.0,1255.0,827.0,48.0,0.0,449.0
2015-12-01 20:00:00+00:00,298.0,2284.0,1758.0,524.0,1200.0,416.0,48.0,0.0,452.0
2015-12-01 21:00:00+00:00,289.0,2133.0,1757.0,132.0,1034.0,380.0,48.0,0.0,539.0
2015-12-01 22:00:00+00:00,282.0,1863.0,1756.0,130.0,733.0,276.0,48.0,0.0,620.0
2015-12-01 23:00:00+00:00,292.0,1462.0,1756.0,174.0,649.0,160.0,49.0,0.0,635.0
2015-12-02 00:00:00+00:00,287.0,958.0,1756.0,96.0,338.0,71.0,49.0,0.0,551.0
2015-12-02 01:00:00+00:00,296.0,797.0,1755.0,16.0,132.0,71.0,48.0,0.0,531.0
2015-12-02 02:00:00+00:00,289.0,912.0,1755.0,69.0,114.0,71.0,47.0,0.0,543.0
2015-12-02 03:00:00+00:00,287.0,827.0,1756.0,46.0,34.0,71.0,48.0,0.0,643.0
2015-12-02 04:00:00+00:00,286.0,913.0,1755.0,0.0,34.0,70.0,47.0,0.0,690.0
2015-12-02 05:00:00+00:00,288.0,875.0,1756.0,2.0,168.0,75.0,47.0,0.0,719.0
2015-12-02 06:00:00+00:00,282.0,1147.0,1756.0,200.0,745.0,127.0,44.0,0.0,829.0
2015-12-02 07:00:00+00:00,283.0,1649.0,1756.0,209.0,918.0,116.0,44.0,1.0,824.0
2015-12-02 08:00:00+00:00,276.0,1962.0,1757.0,281.0,910.0,147.0,46.0,42.0,774.0
2015-12-02 09:00:00+00:00,279.0,2336.0,1756.0,234.0,907.0,150.0,47.0,115.0,590.0
2015-12-02 10:00:00+00:00,280.0,2255.0,1730.0,234.0,758.0,159.0,48.0,190.0,457.0
2015-12-02 11:00:00+00:00,284.0,1939.0,1715.0,248.0,739.0,237.0,47.0,244.0,330.0
2015-12-02 12:00:00+00:00,287.0,1733.0,1712.0,176.0,673.0,199.0,48.0,263.0,228.0
2015-12-02 13:00:00+00:00,285.0,1776.0,1757.0,127.0,506.0,53.0,48.0,265.0,173.0
2015-12-02 14:00:00+00:00,285.0,1809.0,1758.0,127.0,563.0,101.0,48.0,223.0,124.0
2015-12-02 15:00:00+00:00,279.0,1869.0,1756.0,61.0,622.0,112.0,48.0,144.0,177.0
2015-12-02 16:00:00+00:00,278.0,2104.0,1756.0,182.0,732.0,361.0,48.0,43.0,331.0
2015-12-02 17:00:00+00:00,279.0,2213.0,1756.0,186.0,914.0,1040.0,48.0,0.0,501.0
2015-12-02 18:00:00+00:00,275.0,2208.0,1756.0,258.0,984.0,868.0,48.0,0.0,710.0
2015-12-02 19:00:00+00:00,277.0,2187.0,1757.0,182.0,1089.0,796.0,48.0,0.0,901.0
2015-12-02 20:00:00+00:00,275.0,2173.0,1757.0,281.0,940.0,549.0,47.0,0.0,1014.0
2015-12-02 21:00:00+00:00,281.0,1977.0,1757.0,189.0,786.0,272.0,48.0,0.0,1072.0
2015-12-02 22:00:00+00:00,278.0,1540.0,1756.0,167.0,694.0,130.0,49.0,0.0,1056.0
2015-12-02 23:00:00+00:00,275.0,1068.0,1757.0,38.0,660.0,177.0,48.0,0.0,1141.0
2015-12-03 00:00:00+00:00,276.0,585.0,1756.0,0.0,469.0,62.0,47.0,0.0,1152.0
2015-12-03 01:00:00+00:00,277.0,572.0,1757.0,0.0,299.0,0.0,47.0,0.0,1154.0
2015-12-03 02:00:00+00:00,283.0,569.0,1756.0,0.0,338.0,0.0,46.0,0.0,1177.0
2015-12-03 03:00:00+00:00,289.0,568.0,1757.0,0.0,221.0,0.0,46.0,0.0,1267.0
2015-12-03 04:00:00+00:00,291.0,568.0,1756.0,0.0,293.0,0.0,48.0,0.0,1327.0
2015-12-03 05:00:00+00:00,286.0,587.0,1756.0,0.0,490.0,0.0,47.0,0.0,1376.0
2015-12-03 06:00:00+00:00,282.0,901.0,1749.0,62.0,649.0,56.0,46.0,0.0,1331.0
2015-12-03 07:00:00+00:00,283.0,1493.0,1755.0,134.0,573.0,82.0,44.0,3.0,1384.0
2015-12-03 08:00:00+00:00,280.0,1662.0,1757.0,162.0,747.0,134.0,47.0,84.0,1504.0
2015-12-03 09:00:00+00:00,289.0,1661.0,1756.0,169.0,681.0,145.0,47.0,202.0,1482.0
2015-12-03 10:00:00+00:00,286.0,1677.0,1755.0,6.0,468.0,95.0,48.0,261.0,1419.0
2015-12-03 11:00:00+00:00,294.0,1672.0,1757.0,0.0,403.0,73.0,48.0,284.0,1452.0
2015-12-03 12:00:00+00:00,300.0,1639.0,1756.0,3.0,363.0,72.0,48.0,286.0,1423.0
2015-12-03 13:00:00+00:00,298.0,1405.0,1756.0,0.0,358.0,100.0,48.0,281.0,1389.0
2015-12-03 14:00:00+00:00,298.0,1677.0,1757.0,0.0,563.0,106.0,48.0,238.0,1318.0
2015-12-03 15:00:00+00:00,298.0,1697.0,1756.0,0.0,543.0,89.0,48.0,167.0,1303.0
2015-12-03 16:00:00+00:00,296.0,1656.0,1756.0,77.0,749.0,114.0,48.0,45.0,1384.0
2015-12-03 17:00:00+00:00,288.0,1738.0,1756.0,392.0,914.0,699.0,48.0,0.0,1415.0
2015-12-03 18:00:00+00:00,291.0,1657.0,1758.0,665.0,854.0,817.0,46.0,0.0,1368.0
2015-12-03 19:00:00+00:00,294.0,1783.0,1757.0,700.0,935.0,961.0,48.0,0.0,1215.0
2015-12-03 20:00:00+00:00,296.0,1975.0,1758.0,656.0,818.0,599.0,49.0,0.0,1041.0
2015-12-03 21:00:00+00:00,294.0,1795.0,1757.0,96.0,829.0,171.0,49.0,0.0,851.0
2015-12-03 22:00:00+00:00,284.0,1673.0,1756.0,0.0,570.0,67.0,49.0,0.0,707.0
2015-12-03 23:00:00+00:00,290.0,1463.0,1756.0,0.0,156.0,58.0,49.0,0.0,563.0
2015-12-04 00:00:00+00:00,294.0,1095.0,1756.0,0.0,93.0,2.0,49.0,0.0,439.0
2015-12-04 01:00:00+00:00,284.0,1159.0,1757.0,0.0,32.0,0.0,49.0,0.0,253.0
2015-12-04 02:00:00+00:00,280.0,1119.0,1756.0,0.0,36.0,0.0,48.0,0.0,147.0
2015-12-04 03:00:00+00:00,274.0,1082.0,1756.0,0.0,35.0,0.0,47.0,0.0,116.0
2015-12-04 04:00:00+00:00,277.0,1176.0,1756.0,0.0,27.0,0.0,46.0,0.0,90.0
2015-12-04 05:00:00+00:00,289.0,1168.0,1756.0,23.0,83.0,33.0,47.0,0.0,85.0
2015-12-04 06:00:00+00:00,289.0,1416.0,1756.0,423.0,497.0,170.0,47.0,0.0,124.0
2015-12-04 07:00:00+00:00,290.0,1731.0,1757.0,396.0,394.0,244.0,48.0,3.0,197.0
2015-12-04 08:00:00+00:00,287.0,1880.0,1756.0,452.0,731.0,294.0,47.0,70.0,222.0
2015-12-04 09:00:00+00:00,285.0,1865.0,1755.0,446.0,820.0,132.0,45.0,153.0,246.0
2015-12-04 10:00:00+00:00,290.0,1789.0,1753.0,201.0,629.0,84.0,48.0,191.0,300.0
2015-12-04 11:00:00+00:00,288.0,1774.0,1754.0,5.0,622.0,75.0,48.0,206.0,328.0
2015-12-04 12:00:00+00:00,290.0,1748.0,1755.0,0.0,607.0,69.0,48.0,217.0,247.0
2015-12-04 13:00:00+00:00,292.0,1776.0,1755.0,0.0,631.0,78.0,49.0,242.0,149.0
2015-12-04 14:00:00+00:00,290.0,1724.0,1744.0,174.0,764.0,79.0,49.0,201.0,114.0
2015-12-04 15:00:00+00:00,291.0,1721.0,1752.0,260.0,649.0,78.0,49.0,129.0,114.0
2015-12-04 16:00:00+00:00,290.0,1761.0,1753.0,337.0,954.0,83.0,49.0,34.0,132.0
2015-12-04 17:00:00+00:00,294.0,1791.0,1753.0,888.0,1228.0,591.0,50.0,0.0,177.0
2015-12-04 18:00:00+00:00,294.0,1841.0,1754.0,902.0,1097.0,689.0,49.0,0.0,244.0
2015-12-04 19:00:00+00:00,284.0,1801.0,1756.0,897.0,1166.0,708.0,49.0,0.0,252.0
2015-12-04 20:00:00+00:00,289.0,1920.0,1756.0,801.0,1121.0,467.0,49.0,0.0,234.0
2015-12-04 21:00:00+00:00,290.0,1876.0,1756.0,445.0,952.0,158.0,48.0,0.0,223.0
2015-12-04 22:00:00+00:00,288.0,1795.0,1755.0,85.0,727.0,76.0,49.0,0.0,314.0
2015-12-04 23:00:00+00:00,271.0,1580.0,1755.0,216.0,661.0,277.0,49.0,0.0,313.0
2015-12-05 00:00:00+00:00,275.0,998.0,1756.0,31.0,346.0,270.0,49.0,0.0,347.0
2015-12-05 01:00:00+00:00,272.0,905.0,1755.0,0.0,221.0,26.0,48.0,0.0,347.0
2015-12-05 02:00:00+00:00,289.0,846.0,1755.0,1.0,103.0,0.0,48.0,0.0,330.0
2015-12-05 03:00:00+00:00,282.0,903.0,1755.0,89.0,29.0,0.0,46.0,0.0,312.0
2015-12-05 04:00:00+00:00,286.0,914.0,1755.0,85.0,27.0,0.0,46.0,0.0,252.0
2015-12-05 05:00:00+00:00,288.0,889.0,1755.0,81.0,71.0,0.0,46.0,0.0,228.0
2015-12-05 06:00:00+00:00,285.0,971.0,1757.0,0.0,449.0,0.0,45.0,0.0,205.0
2015-12-05 07:00:00+00:00,273.0,1234.0,1756.0,65.0,452.0,1.0,44.0,2.0,224.0
2015-12-05 08:00:00+00:00,280.0,1611.0,1755.0,0.0,556.0,82.0,46.0,74.0,272.0
2015-12-05 09:00:00+00:00,281.0,1659.0,1756.0,43.0,676.0,124.0,46.0,191.0,341.0
2015-12-05 10:00:00+00:00,292.0,1629.0,1755.0,0.0,558.0,29.0,46.0,246.0,339.0
2015-12-05 11:00:00+00:00,292.0,1670.0,1756.0,0.0,601.0,15.0,46.0,275.0,271.0
2015-12-05 12:00:00+00:00,293.0,1632.0,1756.0,0.0,573.0,15.0,46.0,281.0,232.0
2015-12-05 13:00:00+00:00,291.0,1497.0,1755.0,0.0,586.0,15.0,47.0,277.0,238.0
2015-12-05 14:00:00+00:00,292.0,1438.0,1755.0,0.0,506.0,15.0,47.0,240.0,244.0
2015-12-05 15:00:00+00:00,291.0,1436.0,1754.0,0.0,483.0,15.0,47.0,164.0,295.0
2015-12-05 16:00:00+00:00,291.0,1509.0,1756.0,1.0,516.0,48.0,46.0,44.0,333.0
2015-12-05 17:00:00+00:00,295.0,1522.0,1755.0,357.0,597.0,257.0,47.0,0.0,371.0
2015-12-05 18:00:00+00:00,295.0,1502.0,1755.0,435.0,573.0,382.0,47.0,0.0,383.0
2015-12-05 19:00:00+00:00,291.0,1627.0,1755.0,439.0,653.0,327.0,47.0,0.0,366.0
2015-12-05 20:00:00+00:00,293.0,1656.0,1755.0,329.0,603.0,255.0,46.0,0.0,392.0
2015-12-05 21:00:00+00:00,290.0,1657.0,1756.0,58.0,659.0,69.0,46.0,0.0,381.0
2015-12-05 22:00:00+00:00,277.0,1398.0,1756.0,37.0,549.0,0.0,46.0,0.0,439.0
2015-12-05 23:00:00+00:00,279.0,892.0,1738.0,1.0,473.0,0.0,44.0,0.0,441.0
2015-12-06 00:00:00+00:00,291.0,482.0,1751.0,12.0,387.0,0.0,46.0,0.0,427.0
2015-12-06 01:00:00+00:00,283.0,340.0,1753.0,0.0,332.0,0.0,47.0,0.0,375.0
2015-12-06 02:00:00+00:00,283.0,341.0,1754.0,0.0,247.0,0.0,46.0,0.0,369.0
2015-12-06 03:00:00+00:00,285.0,342.0,1755.0,0.0,190.0,0.0,44.0,0.0,442.0
