,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Peat,Hydro Run-of-river and poundage,Nuclear,Other,Other renewable,Waste,Wind Onshore
2015-09-01 01:00:00+03:00,800.0,224.0,343.0,1.0,263.0,988.0,1986.0,185.0,30.0,34.0,99.0
2015-09-01 02:00:00+03:00,783.0,225.0,345.0,1.0,258.0,780.0,1997.0,187.0,30.0,33.0,76.0
2015-09-01 03:00:00+03:00,779.0,239.0,343.0,1.0,254.0,720.0,2011.0,188.0,30.0,33.0,67.0
2015-09-01 04:00:00+03:00,795.0,239.0,345.0,1.0,255.0,683.0,2017.0,189.0,31.0,33.0,76.0
2015-09-01 05:00:00+03:00,794.0,246.0,385.0,1.0,291.0,919.0,2029.0,193.0,31.0,34.0,71.0
2015-09-01 06:00:00+03:00,817.0,303.0,494.0,1.0,386.0,1350.0,2040.0,193.0,30.0,35.0,81.0
2015-09-01 07:00:00+03:00,838.0,317.0,594.0,1.0,444.0,1690.0,2051.0,190.0,31.0,34.0,92.0
2015-09-01 08:00:00+03:00,861.0,318.0,658.0,1.0,459.0,1908.0,2060.0,188.0,31.0,33.0,63.0
2015-09-01 09:00:00+03:00,875.0,308.0,699.0,1.0,456.0,2144.0,2070.0,184.0,30.0,33.0,47.0
2015-09-01 10:00:00+03:00,849.0,316.0,740.0,41.0,452.0,2055.0,2078.0,180.0,31.0,34.0,41.0
2015-09-01 11:00:00+03:00,869.0,301.0,739.0,1.0,449.0,2118.0,2088.0,178.0,32.0,34.0,40.0
2015-09-01 12:00:00+03:00,871.0,308.0,737.0,1.0,452.0,2094.0,2096.0,176.0,31.0,34.0,51.0
2015-09-01 13:00:00+03:00,869.0,289.0,769.0,1.0,467.0,2155.0,2102.0,175.0,31.0,33.0,58.0
2015-09-01 14:00:00+03:00,876.0,275.0,811.0,1.0,477.0,2046.0,2110.0,175.0,30.0,32.0,91.0
2015-09-01 15:00:00+03:00,860.0,261.0,809.0,1.0,484.0,1965.0,2118.0,175.0,29.0,33.0,113.0
2015-09-01 16:00:00+03:00,835.0,257.0,743.0,1.0,487.0,2056.0,2123.0,175.0,29.0,33.0,127.0
2015-09-01 17:00:00+03:00,833.0,260.0,661.0,1.0,492.0,1805.0,2130.0,175.0,29.0,33.0,158.0
2015-09-01 18:00:00+03:00,806.0,254.0,655.0,1.0,487.0,1691.0,2134.0,176.0,31.0,33.0,150.0
2015-09-01 19:00:00+03:00,813.0,256.0,649.0,1.0,487.0,1697.0,2133.0,177.0,31.0,33.0,141.0
2015-09-01 20:00:00+03:00,825.0,262.0,649.0,1.0,494.0,1922.0,2135.0,179.0,31.0,33.0,181.0
2015-09-01 21:00:00+03:00,998.0,271.0,608.0,1.0,466.0,1631.0,2134.0,182.0,30.0,33.0,242.0
2015-09-01 22:00:00+03:00,826.0,266.0,542.0,1.0,365.0,1361.0,2135.0,185.0,30.0,32.0,328.0
2015-09-01 23:00:00+03:00,824.0,227.0,395.0,1.0,273.0,1070.0,2135.0,187.0,30.0,33.0,371.0
2015-09-02 00:00:00+03:00,834.0,197.0,340.0,1.0,256.0,837.0,2136.0,188.0,30.0,33.0,343.0
2015-09-02 01:00:00+03:00,867.0,173.0,339.0,1.0,259.0,869.0,2136.0,193.0,30.0,33.0,347.0
2015-09-02 02:00:00+03:00,846.0,190.0,339.0,1.0,258.0,818.0,2137.0,194.0,30.0,33.0,370.0
2015-09-02 03:00:00+03:00,844.0,188.0,338.0,1.0,262.0,809.0,2137.0,196.0,30.0,31.0,377.0
2015-09-02 04:00:00+03:00,845.0,190.0,338.0,1.0,263.0,828.0,2137.0,196.0,31.0,30.0,373.0
2015-09-02 05:00:00+03:00,841.0,190.0,365.0,1.0,264.0,1024.0,2137.0,196.0,30.0,33.0,351.0
2015-09-02 06:00:00+03:00,837.0,235.0,452.0,1.0,317.0,1278.0,2139.0,198.0,31.0,33.0,344.0
2015-09-02 07:00:00+03:00,858.0,269.0,529.0,1.0,442.0,1667.0,2144.0,197.0,31.0,32.0,336.0
2015-09-02 08:00:00+03:00,898.0,274.0,642.0,1.0,523.0,1981.0,2150.0,192.0,31.0,33.0,248.0
2015-09-02 09:00:00+03:00,928.0,272.0,708.0,1.0,513.0,2017.0,2156.0,189.0,30.0,33.0,149.0
2015-09-02 10:00:00+03:00,942.0,275.0,697.0,1.0,505.0,2144.0,2162.0,187.0,31.0,33.0,155.0
2015-09-02 11:00:00+03:00,937.0,266.0,680.0,1.0,491.0,2142.0,2168.0,186.0,30.0,33.0,190.0
2015-09-02 12:00:00+03:00,937.0,268.0,667.0,1.0,474.0,2061.0,2172.0,184.0,30.0,32.0,187.0
2015-09-02 13:00:00+03:00,923.0,265.0,661.0,1.0,479.0,2003.0,2179.0,183.0,30.0,30.0,162.0
2015-09-02 14:00:00+03:00,903.0,255.0,663.0,1.0,484.0,1917.0,2184.0,183.0,30.0,27.0,166.0
2015-09-02 15:00:00+03:00,872.0,255.0,656.0,1.0,482.0,1796.0,2191.0,181.0,30.0,26.0,159.0
2015-09-02 16:00:00+03:00,860.0,254.0,654.0,1.0,478.0,1939.0,2198.0,181.0,30.0,18.0,144.0
2015-09-02 17:00:00+03:00,848.0,253.0,686.0,1.0,479.0,1945.0,2197.0,181.0,30.0,15.0,137.0
2015-09-02 18:00:00+03:00,859.0,255.0,691.0,1.0,461.0,1923.0,2196.0,182.0,30.0,15.0,135.0
2015-09-02 19:00:00+03:00,855.0,257.0,691.0,1.0,479.0,2027.0,2198.0,183.0,30.0,15.0,135.0
2015-09-02 20:00:00+03:00,854.0,263.0,736.0,1.0,479.0,2057.0,2199.0,186.0,30.0,15.0,167.0
2015-09-02 21:00:00+03:00,892.0,268.0,723.0,1.0,419.0,1761.0,2199.0,188.0,30.0,15.0,195.0
2015-09-02 22:00:00+03:00,855.0,263.0,612.0,1.0,329.0,1471.0,2199.0,193.0,30.0,16.0,226.0
2015-09-02 23:00:00+03:00,854.0,267.0,379.0,1.0,286.0,1270.0,2199.0,194.0,30.0,14.0,224.0
2015-09-03 00:00:00+03:00,855.0,221.0,343.0,1.0,287.0,1069.0,2200.0,194.0,30.0,14.0,227.0
2015-09-03 01:00:00+03:00,855.0,218.0,340.0,1.0,291.0,971.0,2199.0,195.0,30.0,14.0,240.0
2015-09-03 02:00:00+03:00,843.0,235.0,341.0,1.0,279.0,905.0,2199.0,196.0,30.0,14.0,217.0
