,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Peat,Hydro Run-of-river and poundage,Nuclear,Other,Other renewable,Waste,Wind Onshore
2015-03-01 01:00:00+02:00,1009.0,857.0,677.0,0.0,480.0,930.0,2745.0,212.0,45.0,11.0,357.0
2015-03-01 02:00:00+02:00,1012.0,856.0,680.0,0.0,474.0,844.0,2745.0,212.0,43.0,11.0,371.0
2015-03-01 03:00:00+02:00,1014.0,860.0,675.0,0.0,470.0,814.0,2745.0,212.0,44.0,11.0,387.0
2015-03-01 04:00:00+02:00,1028.0,858.0,674.0,,466.0,830.0,2745.0,212.0,44.0,11.0,386.0
2015-03-01 05:00:00+02:00,1029.0,854.0,672.0,0.0,465.0,843.0,2745.0,212.0,44.0,11.0,323.0
2015-03-01 06:00:00+02:00,1023.0,858.0,674.0,0.0,467.0,872.0,2745.0,212.0,44.0,11.0,372.0
2015-03-01 07:00:00+02:00,1039.0,870.0,678.0,0.0,474.0,886.0,2745.0,212.0,47.0,11.0,407.0
2015-03-01 08:00:00+02:00,1044.0,769.0,682.0,0.0,471.0,927.0,2745.0,212.0,46.0,11.0,400.0
2015-03-01 09:00:00+02:00,1039.0,862.0,690.0,0.0,466.0,1026.0,2745.0,212.0,47.0,11.0,396.0
2015-03-01 10:00:00+02:00,1029.0,878.0,684.0,0.0,468.0,1177.0,2746.0,212.0,47.0,13.0,402.0
2015-03-01 11:00:00+02:00,1034.0,879.0,681.0,1.0,458.0,1373.0,2746.0,212.0,45.0,19.0,411.0
2015-03-01 12:00:00+02:00,1030.0,882.0,678.0,1.0,454.0,1425.0,2749.0,212.0,47.0,20.0,413.0
2015-03-01 13:00:00+02:00,1029.0,887.0,684.0,1.0,452.0,1245.0,2749.0,212.0,46.0,21.0,419.0
2015-03-01 14:00:00+02:00,1029.0,885.0,688.0,1.0,448.0,1158.0,2748.0,212.0,46.0,26.0,424.0
2015-03-01 15:00:00+02:00,1027.0,884.0,686.0,1.0,452.0,1124.0,2749.0,209.0,46.0,32.0,426.0
2015-03-01 16:00:00+02:00,1027.0,881.0,698.0,1.0,455.0,1221.0,2750.0,208.0,44.0,32.0,435.0
2015-03-01 17:00:00+02:00,1032.0,886.0,722.0,1.0,464.0,1436.0,2749.0,208.0,43.0,33.0,432.0
2015-03-01 18:00:00+02:00,1033.0,907.0,725.0,1.0,466.0,1627.0,2749.0,208.0,44.0,33.0,435.0
2015-03-01 19:00:00+02:00,1034.0,917.0,723.0,1.0,468.0,1843.0,2750.0,208.0,46.0,33.0,443.0
2015-03-01 20:00:00+02:00,1032.0,900.0,736.0,1.0,470.0,1791.0,2749.0,208.0,44.0,32.0,452.0
2015-03-01 21:00:00+02:00,1039.0,903.0,732.0,1.0,471.0,1957.0,2751.0,208.0,44.0,34.0,448.0
2015-03-01 22:00:00+02:00,1011.0,906.0,725.0,1.0,475.0,1768.0,2751.0,208.0,44.0,32.0,446.0
2015-03-01 23:00:00+02:00,1006.0,892.0,726.0,1.0,480.0,1717.0,2750.0,208.0,44.0,31.0,449.0
2015-03-02 00:00:00+02:00,1006.0,887.0,710.0,1.0,482.0,1604.0,2750.0,212.0,44.0,31.0,448.0
2015-03-02 01:00:00+02:00,1012.0,885.0,695.0,1.0,483.0,1114.0,2751.0,212.0,44.0,32.0,436.0
2015-03-02 02:00:00+02:00,1010.0,881.0,693.0,1.0,488.0,1135.0,2751.0,212.0,44.0,32.0,432.0
