,date,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
0,2015-04-01 00:00:00+02:00,225.0,1848.0,906.0,275.0,,6406.0,1577.0,45523.0,0.0,225.0,5848.0
1,2015-04-01 01:00:00+02:00,225.0,1777.0,818.0,274.0,,6269.0,1160.0,44825.0,0.0,226.0,5804.0
2,2015-04-01 02:00:00+02:00,224.0,1298.0,788.0,274.0,,6139.0,1019.0,44776.0,0.0,219.0,5525.0
3,2015-04-01 03:00:00+02:00,224.0,1200.0,785.0,275.0,,6030.0,706.0,44509.0,0.0,221.0,5262.0
4,2015-04-01 04:00:00+02:00,225.0,1134.0,857.0,275.0,,5965.0,679.0,44821.0,0.0,224.0,5263.0
5,2015-04-01 05:00:00+02:00,224.0,1318.0,957.0,276.0,,5972.0,777.0,45500.0,0.0,223.0,5191.0
6,2015-04-01 06:00:00+02:00,223.0,1828.0,1175.0,276.0,,6317.0,1624.0,46822.0,0.0,217.0,5017.0
7,2015-04-01 07:00:00+02:00,224.0,2467.0,1266.0,276.0,881.0,6425.0,3644.0,47795.0,79.0,220.0,4781.0
8,2015-04-01 08:00:00+02:00,224.0,2749.0,1286.0,275.0,904.0,6397.0,4036.0,48002.0,414.0,222.0,4679.0
9,2015-04-01 09:00:00+02:00,224.0,2758.0,1266.0,274.0,855.0,6518.0,3798.0,48136.0,1164.0,215.0,4515.0
10,2015-04-01 10:00:00+02:00,223.0,2721.0,1261.0,274.0,718.0,6460.0,3389.0,48141.0,1898.0,217.0,4858.0
11,2015-04-01 11:00:00+02:00,224.0,2622.0,1265.0,275.0,686.0,6451.0,3141.0,47904.0,2422.0,216.0,4844.0
12,2015-04-01 12:00:00+02:00,224.0,2599.0,1209.0,274.0,368.0,6344.0,2810.0,47773.0,2700.0,213.0,4865.0
13,2015-04-01 13:00:00+02:00,224.0,2592.0,1256.0,274.0,150.0,6304.0,2512.0,47609.0,2871.0,217.0,4933.0
14,2015-04-01 14:00:00+02:00,224.0,2509.0,1313.0,273.0,80.0,6215.0,2049.0,47630.0,2919.0,221.0,5080.0
15,2015-04-01 15:00:00+02:00,224.0,2346.0,1190.0,273.0,,6064.0,1523.0,47287.0,2820.0,210.0,5203.0
16,2015-04-01 16:00:00+02:00,217.0,2241.0,1123.0,274.0,,6166.0,1274.0,47187.0,2453.0,209.0,5224.0
17,2015-04-01 17:00:00+02:00,208.0,2228.0,1125.0,276.0,,6269.0,930.0,47136.0,1837.0,217.0,5371.0
18,2015-04-01 18:00:00+02:00,208.0,2345.0,1201.0,277.0,,6387.0,1468.0,47521.0,1076.0,224.0,4975.0
19,2015-04-01 19:00:00+02:00,209.0,2371.0,1292.0,276.0,622.0,6542.0,2526.0,47763.0,431.0,224.0,4582.0
20,2015-04-01 20:00:00+02:00,214.0,2342.0,1376.0,276.0,969.0,6616.0,3762.0,47908.0,202.0,224.0,4100.0
21,2015-04-01 21:00:00+02:00,220.0,2325.0,1238.0,275.0,570.0,6556.0,3419.0,47914.0,0.0,220.0,3952.0
22,2015-04-01 22:00:00+02:00,223.0,2271.0,1121.0,274.0,445.0,6498.0,2783.0,47835.0,0.0,222.0,3798.0
23,2015-04-01 23:00:00+02:00,223.0,2271.0,1174.0,275.0,713.0,6536.0,2876.0,47872.0,0.0,226.0,3938.0
24,2015-04-02 00:00:00+02:00,222.0,2208.0,1078.0,276.0,,6379.0,1302.0,46812.0,0.0,224.0,4322.0
25,2015-04-02 01:00:00+02:00,222.0,1958.0,1016.0,275.0,,6311.0,881.0,46319.0,0.0,225.0,4665.0
26,2015-04-02 02:00:00+02:00,222.0,1550.0,1095.0,277.0,,6206.0,791.0,46345.0,0.0,224.0,4975.0
27,2015-04-02 03:00:00+02:00,222.0,1416.0,1118.0,277.0,,6001.0,868.0,45308.0,0.0,225.0,5319.0
28,2015-04-02 04:00:00+02:00,222.0,1470.0,1030.0,277.0,,6053.0,746.0,44638.0,0.0,224.0,5610.0
29,2015-04-02 05:00:00+02:00,222.0,1896.0,1112.0,277.0,,6003.0,956.0,44944.0,0.0,222.0,5761.0
30,2015-04-02 06:00:00+02:00,222.0,2858.0,1286.0,278.0,,6176.0,1783.0,45850.0,0.0,222.0,5924.0
31,2015-04-02 07:00:00+02:00,223.0,3384.0,1358.0,279.0,730.0,6479.0,3388.0,47760.0,231.0,220.0,5839.0
32,2015-04-02 08:00:00+02:00,222.0,3544.0,1306.0,277.0,898.0,6537.0,3960.0,48086.0,547.0,219.0,5630.0
33,2015-04-02 09:00:00+02:00,223.0,3532.0,1266.0,496.0,1024.0,6674.0,3861.0,47984.0,1194.0,221.0,5243.0
34,2015-04-02 10:00:00+02:00,224.0,3547.0,1198.0,539.0,825.0,6690.0,3540.0,47961.0,1747.0,215.0,4788.0
35,2015-04-02 11:00:00+02:00,224.0,3593.0,1219.0,600.0,533.0,6623.0,3583.0,47956.0,2038.0,220.0,4508.0
36,2015-04-02 12:00:00+02:00,224.0,3627.0,1083.0,667.0,346.0,6601.0,2903.0,47896.0,2336.0,220.0,3933.0
37,2015-04-02 13:00:00+02:00,224.0,3545.0,1066.0,384.0,147.0,6595.0,2547.0,47565.0,2549.0,216.0,3585.0
38,2015-04-02 14:00:00+02:00,224.0,3547.0,1096.0,292.0,66.0,6474.0,2259.0,47590.0,2652.0,207.0,3132.0
39,2015-04-02 15:00:00+02:00,224.0,3364.0,1025.0,277.0,63.0,6350.0,1302.0,47480.0,2606.0,199.0,2891.0
40,2015-04-02 16:00:00+02:00,225.0,3304.0,1117.0,278.0,9.0,6251.0,1545.0,47587.0,2281.0,193.0,2613.0
41,2015-04-02 17:00:00+02:00,225.0,3364.0,1162.0,277.0,,6326.0,2237.0,47666.0,1649.0,194.0,2051.0
42,2015-04-02 18:00:00+02:00,225.0,3395.0,1087.0,278.0,,6562.0,2224.0,47521.0,913.0,209.0,1753.0
43,2015-04-02 19:00:00+02:00,225.0,3433.0,1210.0,278.0,79.0,6782.0,2510.0,47755.0,270.0,210.0,1468.0
44,2015-04-02 20:00:00+02:00,225.0,3403.0,1294.0,277.0,346.0,6897.0,2476.0,47768.0,39.0,214.0,1240.0
45,2015-04-02 21:00:00+02:00,225.0,3158.0,1200.0,276.0,181.0,6845.0,2145.0,47389.0,0.0,214.0,1191.0
46,2015-04-02 22:00:00+02:00,225.0,3113.0,934.0,277.0,,6868.0,1839.0,47176.0,0.0,215.0,1125.0
47,2015-04-02 23:00:00+02:00,225.0,3140.0,903.0,276.0,301.0,6639.0,2583.0,47435.0,0.0,215.0,1074.0
48,2015-04-03 00:00:00+02:00,225.0,2269.0,644.0,278.0,282.0,6654.0,1596.0,47275.0,0.0,214.0,1017.0
49,2015-04-03 01:00:00+02:00,225.0,1871.0,289.0,279.0,,6485.0,1234.0,47066.0,0.0,215.0,1027.0
50,2015-04-03 02:00:00+02:00,225.0,1765.0,289.0,278.0,,6455.0,1127.0,46817.0,0.0,218.0,1017.0
51,2015-04-03 03:00:00+02:00,225.0,1571.0,279.0,277.0,,6400.0,1032.0,46458.0,0.0,215.0,1056.0
52,2015-04-03 04:00:00+02:00,225.0,1555.0,274.0,278.0,,6309.0,1007.0,46444.0,0.0,218.0,1066.0
53,2015-04-03 05:00:00+02:00,225.0,1632.0,253.0,278.0,,6384.0,868.0,46371.0,0.0,213.0,1105.0
54,2015-04-03 06:00:00+02:00,225.0,2031.0,257.0,280.0,,6498.0,1064.0,47042.0,0.0,215.0,1134.0
55,2015-04-03 07:00:00+02:00,225.0,2567.0,251.0,279.0,782.0,6766.0,2931.0,47430.0,72.0,214.0,1238.0
56,2015-04-03 08:00:00+02:00,225.0,2693.0,256.0,279.0,638.0,6913.0,3260.0,47916.0,384.0,215.0,1295.0
57,2015-04-03 09:00:00+02:00,225.0,2734.0,256.0,278.0,1034.0,6974.0,3312.0,47917.0,988.0,211.0,1327.0
58,2015-04-03 10:00:00+02:00,225.0,2735.0,265.0,279.0,815.0,6919.0,3076.0,47905.0,1540.0,207.0,1170.0
59,2015-04-03 11:00:00+02:00,225.0,2729.0,214.0,279.0,732.0,7085.0,3082.0,47829.0,1968.0,207.0,1209.0
60,2015-04-03 12:00:00+02:00,225.0,2665.0,122.0,279.0,637.0,7028.0,2991.0,47860.0,2227.0,209.0,1275.0
61,2015-04-03 13:00:00+02:00,225.0,2226.0,124.0,279.0,356.0,6947.0,2761.0,47686.0,2361.0,206.0,1357.0
62,2015-04-03 14:00:00+02:00,225.0,1722.0,128.0,279.0,53.0,6749.0,2618.0,47633.0,2393.0,204.0,1309.0
63,2015-04-03 15:00:00+02:00,225.0,1735.0,143.0,279.0,,6647.0,2243.0,47462.0,2220.0,206.0,1346.0
64,2015-04-03 16:00:00+02:00,225.0,1710.0,218.0,279.0,,6583.0,2242.0,47360.0,1880.0,207.0,1379.0
65,2015-04-03 17:00:00+02:00,224.0,1738.0,269.0,279.0,45.0,6610.0,1969.0,47457.0,1312.0,205.0,1399.0
66,2015-04-03 18:00:00+02:00,224.0,1769.0,355.0,279.0,283.0,6865.0,2863.0,47624.0,675.0,203.0,1398.0
67,2015-04-03 19:00:00+02:00,224.0,1767.0,362.0,280.0,636.0,7085.0,3063.0,47848.0,199.0,202.0,1379.0
68,2015-04-03 20:00:00+02:00,223.0,1734.0,419.0,278.0,368.0,7032.0,2888.0,47911.0,39.0,195.0,1326.0
69,2015-04-03 21:00:00+02:00,223.0,1688.0,453.0,278.0,,6928.0,2150.0,47749.0,0.0,197.0,1315.0
70,2015-04-03 22:00:00+02:00,223.0,1544.0,454.0,280.0,,6930.0,2466.0,46784.0,0.0,201.0,1177.0
71,2015-04-03 23:00:00+02:00,224.0,1475.0,453.0,278.0,511.0,6946.0,3732.0,45507.0,0.0,202.0,1146.0
72,2015-04-04 00:00:00+02:00,223.0,1065.0,447.0,274.0,207.0,6882.0,3017.0,45064.0,0.0,202.0,1110.0
73,2015-04-04 01:00:00+02:00,224.0,840.0,449.0,274.0,,6695.0,1395.0,44794.0,0.0,206.0,994.0
74,2015-04-04 02:00:00+02:00,223.0,837.0,462.0,273.0,,6515.0,971.0,43974.0,0.0,205.0,911.0
75,2015-04-04 03:00:00+02:00,223.0,846.0,461.0,273.0,,6370.0,611.0,43092.0,0.0,202.0,1016.0
76,2015-04-04 04:00:00+02:00,223.0,849.0,453.0,274.0,,6151.0,889.0,42874.0,0.0,204.0,1123.0
77,2015-04-04 05:00:00+02:00,223.0,844.0,453.0,273.0,,6126.0,817.0,42866.0,0.0,198.0,1083.0
