,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2015-08-01 00:00:00+02:00,62.330000000000005,693.35,0.0,0.0,6.5040000000000004,0.048,29.76,267.32,0.0,237.93276,0.936,2.739
2015-08-01 01:00:00+02:00,63.480000000000004,653.66,0.0,0.0,1.536,0.07200000000000001,29.796,262.40000000000003,0.0,237.01054000000002,0.5760000000000001,2.497
2015-08-01 02:00:00+02:00,63.480000000000004,649.74,0.0,0.0,0.07200000000000001,0.07200000000000001,29.772000000000002,250.92000000000002,0.0,238.85498,0.312,2.2439999999999998
2015-08-01 03:00:00+02:00,63.25,685.51,0.0,0.0,10.200000000000001,0.096,29.796,252.56000000000003,0.0,240.69942,0.48,1.5399999999999998
2015-08-01 04:00:00+02:00,63.25,701.68,0.0,0.0,18.168,0.12,29.832,244.36,0.0,238.85498,0.396,1.056
2015-08-01 05:00:00+02:00,63.25,688.4499999999999,0.0,0.0,11.16,0.12,29.832,247.64000000000001,0.0,238.85498,0.20400000000000001,0.7809999999999999
2015-08-01 06:00:00+02:00,63.02,650.72,0.0,0.0,9.648,0.096,29.832,281.26000000000005,1.599,239.77720000000002,0.156,0.418
2015-08-01 07:00:00+02:00,63.25,699.72,0.0,0.0,3.096,0.07200000000000001,29.808,375.56,11.316,239.77720000000002,0.12,0.21999999999999997
2015-08-01 08:00:00+02:00,63.02,699.23,0.0,0.0,0.264,0.096,29.784,441.16,28.536,238.85498,0.012,0.077
2015-08-01 09:00:00+02:00,63.25,677.18,0.0,0.0,0.552,0.12,29.784,479.70000000000005,48.339,237.01054000000002,0.06,0.022
2015-08-01 10:00:00+02:00,63.480000000000004,629.16,0.0,0.0,1.176,0.12,29.724,496.92,65.723,236.08832,0.06,0.033
2015-08-01 11:00:00+02:00,62.790000000000006,666.89,0.0,0.0,0.552,0.14400000000000002,29.7,493.64000000000004,78.515,236.08832,0.07200000000000001,0.05499999999999999
2015-08-01 12:00:00+02:00,63.25,639.9399999999999,0.0,0.0,2.328,0.12,29.688000000000002,492.82000000000005,84.87,235.1661,0.07200000000000001,0.05499999999999999
2015-08-01 13:00:00+02:00,63.25,642.88,0.0,0.0,2.832,0.12,29.688000000000002,477.24,84.09100000000001,236.08832,0.07200000000000001,0.066
2015-08-01 14:00:00+02:00,63.940000000000005,643.37,0.0,0.0,2.568,0.12,29.664,458.38000000000005,78.638,235.1661,0.084,0.132
2015-08-01 15:00:00+02:00,63.02,668.36,0.0,0.0,3.552,0.12,29.688000000000002,449.36,71.217,234.24388000000002,0.084,0.121
2015-08-01 16:00:00+02:00,63.02,671.79,0.0,0.0,5.256,0.096,29.676000000000002,436.24,58.794000000000004,235.1661,0.084,0.187
2015-08-01 17:00:00+02:00,63.480000000000004,664.4399999999999,0.0,0.0,4.128,0.07200000000000001,29.688000000000002,403.44000000000005,45.674,233.32166,0.07200000000000001,0.308
2015-08-01 18:00:00+02:00,64.4,672.28,0.0,0.0,4.392,0.07200000000000001,29.664,387.86,30.463,235.1661,0.07200000000000001,0.528
2015-08-01 19:00:00+02:00,63.940000000000005,672.28,0.0,0.0,4.032,0.07200000000000001,29.664,351.78000000000003,16.031000000000002,236.08832,0.07200000000000001,0.583
