,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2015-04-01 00:00:00+02:00,75.44,939.8199999999999,186.96,0.0,3.696,0.96,29.424,563.34,0.0,260.06604,7.644,8.854999999999999
2015-04-01 01:00:00+02:00,78.43,845.25,186.14000000000001,0.0,17.376,0.984,29.424,505.94000000000005,0.0,258.2216,7.6080000000000005,9.79
2015-04-01 02:00:00+02:00,78.89,831.04,171.38000000000002,0.0,24.552,0.984,29.436,504.3,0.0,252.68828000000002,7.6080000000000005,9.921999999999999
2015-04-01 03:00:00+02:00,74.98,823.1999999999999,168.10000000000002,0.0,25.368000000000002,0.984,29.436,490.36,0.0,256.37716,7.596,9.459999999999999
2015-04-01 04:00:00+02:00,73.14,842.8,167.28,0.0,25.128,1.008,29.436,509.22,0.0,258.2216,7.5120000000000005,8.734
2015-04-01 05:00:00+02:00,72.91,833.0,176.3,0.0,17.352,1.008,29.424,499.38000000000005,0.0,259.14382,7.5360000000000005,8.953999999999999
2015-04-01 06:00:00+02:00,76.13000000000001,1049.09,173.02,0.0,0.168,0.984,29.424,501.84000000000003,0.0,257.29938,7.6080000000000005,9.086
2015-04-01 07:00:00+02:00,75.9,1203.44,188.60000000000002,0.0,7.488,0.984,29.412,615.82,0.246,255.45494000000002,7.668,9.030999999999999
2015-04-01 08:00:00+02:00,77.05,1345.05,186.96,0.0,20.208000000000002,0.984,29.412,640.4200000000001,4.1000000000000005,255.45494000000002,7.656000000000001,8.998
2015-04-01 09:00:00+02:00,76.82000000000001,1408.75,186.96,0.0,11.664,0.96,29.448,651.9000000000001,13.858,251.76606,7.668,8.469999999999999
2015-04-01 10:00:00+02:00,76.59,1418.55,187.78,0.0,9.456,0.96,29.472,654.36,26.732000000000003,246.23274,7.6080000000000005,8.69
2015-04-01 11:00:00+02:00,77.51,1341.1299999999999,189.42000000000002,0.0,3.744,0.984,29.448,625.6600000000001,37.228,254.53272,7.548,8.931999999999999
2015-04-01 12:00:00+02:00,77.05,1151.99,189.42000000000002,0.0,0.024,0.984,29.448,589.58,53.792,248.9994,7.5120000000000005,9.283999999999999
2015-04-01 13:00:00+02:00,77.05,1046.6399999999999,188.60000000000002,0.0,0.864,0.984,29.436,561.7,60.475,236.08832,7.524,9.526
2015-04-01 14:00:00+02:00,71.53,1061.34,182.04000000000002,0.0,3.36,0.96,29.436,550.22,62.443000000000005,242.54386000000002,7.476,9.767999999999999
2015-04-01 15:00:00+02:00,56.120000000000005,1040.76,150.06,0.0,4.416,0.984,29.424,510.86,63.427,257.29938,7.392,9.471
2015-04-01 16:00:00+02:00,59.800000000000004,955.01,159.08,0.0,3.48,1.008,29.400000000000002,501.02000000000004,48.913000000000004,260.06604,6.768,9.042
2015-04-01 17:00:00+02:00,78.66,1061.83,187.78,0.0,2.568,1.008,29.400000000000002,511.68000000000006,30.914,257.29938,6.744,8.833
2015-04-01 18:00:00+02:00,80.5,1114.26,187.78,0.0,6.24,1.008,29.400000000000002,493.64000000000004,15.908000000000001,260.06604,7.236,7.898
2015-04-01 19:00:00+02:00,80.96000000000001,1181.3899999999999,186.14000000000001,0.0,8.568,1.008,29.400000000000002,523.1600000000001,3.649,259.14382,7.464,7.095
2015-04-01 20:00:00+02:00,81.65,1201.48,186.96,0.0,9.744,0.984,29.400000000000002,566.62,0.041,259.14382,6.996,7.194
2015-04-01 21:00:00+02:00,82.11,1127.49,186.96,0.0,1.752,0.936,29.400000000000002,583.0200000000001,0.0,257.29938,7.152,8.195
2015-04-01 22:00:00+02:00,82.57000000000001,1131.9,186.14000000000001,0.0,0.024,0.96,29.400000000000002,544.48,0.0,257.29938,7.428,8.799999999999999
2015-04-01 23:00:00+02:00,83.03,1151.01,185.32000000000002,0.0,2.016,0.96,29.400000000000002,583.84,0.0,257.29938,7.224,7.81
