,Biomass,Fossil Gas,Fossil Hard coal,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2015-08-01 00:00:00+02:00,0.0,1453.0,3601.0,0.0,477.0,1620.0,0.0,35.0,71.0,90.0
2015-08-01 00:15:00+02:00,0.0,1307.0,3640.0,0.0,477.0,1590.0,0.0,34.0,71.0,102.0
2015-08-01 00:30:00+02:00,0.0,1208.0,3486.0,0.0,477.0,1542.0,0.0,36.0,73.0,100.0
2015-08-01 00:45:00+02:00,0.0,1172.0,3412.0,0.0,478.0,1507.0,0.0,36.0,76.0,135.0
2015-08-01 01:00:00+02:00,0.0,1034.0,3361.0,0.0,478.0,1525.0,0.0,36.0,83.0,146.0
2015-08-01 01:15:00+02:00,0.0,1026.0,3019.0,0.0,478.0,1505.0,0.0,36.0,84.0,154.0
2015-08-01 01:30:00+02:00,0.0,1016.0,2961.0,0.0,478.0,1490.0,0.0,36.0,81.0,158.0
2015-08-01 01:45:00+02:00,0.0,1013.0,2876.0,0.0,478.0,1425.0,0.0,36.0,78.0,151.0
2015-08-01 02:00:00+02:00,0.0,1002.0,2878.0,0.0,478.0,1387.0,0.0,35.0,76.0,152.0
2015-08-01 02:15:00+02:00,0.0,1010.0,3122.0,0.0,478.0,1349.0,0.0,36.0,81.0,158.0
2015-08-01 02:30:00+02:00,0.0,1005.0,2788.0,0.0,478.0,1338.0,0.0,35.0,90.0,164.0
2015-08-01 02:45:00+02:00,0.0,1006.0,3016.0,0.0,478.0,1318.0,0.0,36.0,94.0,161.0
2015-08-01 03:00:00+02:00,0.0,962.0,2849.0,0.0,478.0,1312.0,0.0,35.0,91.0,173.0
2015-08-01 03:15:00+02:00,0.0,931.0,2505.0,0.0,478.0,1278.0,0.0,36.0,92.0,178.0
2015-08-01 03:30:00+02:00,0.0,971.0,2451.0,0.0,478.0,1261.0,0.0,36.0,86.0,197.0
2015-08-01 03:45:00+02:00,0.0,977.0,2609.0,0.0,478.0,1263.0,0.0,36.0,89.0,192.0
2015-08-01 04:00:00+02:00,0.0,899.0,2285.0,0.0,478.0,1248.0,0.0,36.0,90.0,180.0
2015-08-01 04:15:00+02:00,0.0,869.0,2303.0,0.0,478.0,1218.0,0.0,36.0,82.0,170.0
2015-08-01 04:30:00+02:00,0.0,914.0,2114.0,0.0,478.0,1232.0,0.0,35.0,67.0,170.0
2015-08-01 04:45:00+02:00,0.0,931.0,2004.0,0.0,478.0,1241.0,0.0,35.0,66.0,159.0
