,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Wind Onshore
2015-06-02 08:00:00+02:00,43.7,5147.14,34.3,144.06,8390.24,3.408,6.144,0.96,3.267
2015-06-02 09:00:00+02:00,43.7,5296.38,33.81,143.57,8398.44,7.272,6.048,0.96,5.786
2015-06-02 10:00:00+02:00,43.7,5311.96,34.3,142.1,8573.1,2.376,6.144,0.96,9.866999999999999
2015-06-02 11:00:00+02:00,43.7,5305.400000000001,34.3,142.1,8602.62,3.576,6.432,0.96,15.466
2015-06-02 12:00:00+02:00,43.7,5290.64,34.79,141.60999999999999,8298.400000000001,6.672,6.36,0.96,21.032
2015-06-02 13:00:00+02:00,43.93,5257.84,34.79,140.63,7916.280000000001,6.912,6.288,0.96,25.134999999999998
2015-06-02 14:00:00+02:00,43.93,5269.320000000001,33.32,140.63,7639.9400000000005,4.704,6.36,0.96,27.477999999999998
2015-06-02 15:00:00+02:00,43.7,4991.34,33.81,140.63,7512.02,4.68,6.5520000000000005,0.96,28.897
2015-06-02 16:00:00+02:00,43.7,4724.02,33.81,140.14,7518.580000000001,4.656,6.5520000000000005,0.96,28.633
2015-06-02 17:00:00+02:00,43.47,4749.4400000000005,33.81,141.12,7255.360000000001,3.168,6.672,0.96,26.895
2015-06-02 18:00:00+02:00,43.7,4715.0,33.81,141.12,7330.8,1.584,6.72,0.96,22.77
2015-06-02 19:00:00+02:00,43.93,5106.14,32.339999999999996,142.1,7398.040000000001,0.0,6.72,0.96,18.314999999999998
2015-06-02 20:00:00+02:00,43.47,5340.660000000001,33.81,143.57,7343.920000000001,2.136,6.888,0.96,17.544999999999998
2015-06-02 21:00:00+02:00,43.47,5284.080000000001,34.3,142.59,7175.820000000001,6.912,6.384,0.96,19.272
2015-06-02 22:00:00+02:00,43.24,4799.46,32.83,135.24,6557.540000000001,6.456,6.144,0.96,22.814
2015-06-02 23:00:00+02:00,43.010000000000005,4037.6800000000003,33.81,124.46,6082.76,2.424,5.904,0.96,24.607
2015-06-03 00:00:00+02:00,43.47,3728.5400000000004,33.81,108.78,5844.96,0.0,5.88,0.0,24.232999999999997
2015-06-03 01:00:00+02:00,43.47,3331.6600000000003,34.3,108.28999999999999,5785.92,0.0,5.88,0.0,23.924999999999997
2015-06-03 02:00:00+02:00,42.78,3154.5400000000004,34.79,108.28999999999999,5731.8,0.0,5.88,0.0,23.067
2015-06-03 03:00:00+02:00,43.24,3147.1600000000003,34.79,109.27,5720.320000000001,0.0,5.88,0.0,22.682
2015-06-03 04:00:00+02:00,43.47,3124.2000000000003,34.79,108.78,5674.400000000001,0.0,5.88,0.0,21.581999999999997
2015-06-03 05:00:00+02:00,43.47,3563.7200000000003,34.79,111.23,5716.22,0.0,5.88,0.0,20.284
2015-06-03 06:00:00+02:00,43.47,4684.660000000001,33.81,127.89,6217.240000000001,0.0,5.88,0.96,17.061
2015-06-03 07:00:00+02:00,43.7,5172.56,34.3,141.12,7266.02,0.0,5.904,0.96,12.847999999999999
2015-06-03 08:00:00+02:00,43.93,5156.160000000001,33.32,143.07999999999998,7825.26,2.592,6.072,0.96,13.661999999999999
2015-06-03 09:00:00+02:00,43.7,5190.6,34.79,142.1,8045.840000000001,4.5600000000000005,6.0,0.96,15.927999999999999
2015-06-03 10:00:00+02:00,43.93,5184.860000000001,35.769999999999996,141.12,7972.040000000001,4.392,5.976,0.96,19.547
2015-06-03 11:00:00+02:00,43.7,5170.92,36.26,140.63,7976.960000000001,6.816,6.24,0.96,21.351
2015-06-03 12:00:00+02:00,43.93,5085.64,35.28,139.16,8083.56,4.344,6.312,0.96,22.131999999999998
2015-06-03 13:00:00+02:00,43.7,4860.96,34.3,138.67,8213.12,2.88,6.288,0.96,25.508999999999997
2015-06-03 14:00:00+02:00,43.7,4963.46,34.3,138.67,8064.700000000001,0.0,6.168,0.96,25.124
2015-06-03 15:00:00+02:00,43.7,5046.280000000001,34.79,138.67,7654.700000000001,5.736,6.048,0.96,25.278
2015-06-03 16:00:00+02:00,43.93,4843.740000000001,36.26,138.67,7434.9400000000005,5.904,5.976,0.96,26.18
2015-06-03 17:00:00+02:00,43.7,4914.26,36.75,138.18,7165.9800000000005,0.672,5.976,0.96,26.773999999999997
2015-06-03 18:00:00+02:00,43.93,4936.400000000001,37.24,139.16,6983.9400000000005,0.0,6.168,0.96,25.189999999999998
2015-06-03 19:00:00+02:00,43.93,5009.38,37.24,141.12,6958.52,0.72,6.216,0.96,21.923
2015-06-03 20:00:00+02:00,43.7,4934.76,35.769999999999996,142.59,7110.22,2.856,6.36,0.96,21.076
2015-06-03 21:00:00+02:00,43.7,4902.780000000001,33.81,142.59,7151.22,5.136,6.096,0.96,19.183999999999997
2015-06-03 22:00:00+02:00,43.47,4827.34,33.81,116.13,6871.6,2.4,5.832,0.96,18.579
2015-06-03 23:00:00+02:00,42.550000000000004,4512.46,35.769999999999996,106.33,5984.360000000001,0.0,5.832,0.96,17.555999999999997
2015-06-04 00:00:00+02:00,42.32,4551.0,37.73,84.77,5217.660000000001,0.792,4.632,0.96,14.552999999999999
2015-06-04 01:00:00+02:00,42.32,4403.400000000001,38.22,84.28,4951.160000000001,0.0,4.416,0.96,13.540999999999999
2015-06-04 02:00:00+02:00,42.09,4197.58,38.22,84.28,4866.700000000001,0.0,4.416,0.0,12.363999999999999
2015-06-04 03:00:00+02:00,43.24,4068.0200000000004,38.22,84.77,4845.38,0.0,4.416,0.0,11.549999999999999
2015-06-04 04:00:00+02:00,43.24,3684.26,38.22,84.77,4704.34,0.0,4.392,0.0,11.418
2015-06-04 05:00:00+02:00,43.47,3511.2400000000002,37.73,84.77,4665.8,0.0,4.416,0.0,10.538
2015-06-04 06:00:00+02:00,43.7,4081.1400000000003,36.26,85.26,4640.38,0.0,4.392,0.0,8.591
2015-06-04 07:00:00+02:00,43.7,4530.5,35.28,85.75,4731.400000000001,0.0,4.5120000000000005,0.0,9.129999999999999
2015-06-04 08:00:00+02:00,43.7,4598.56,35.769999999999996,102.89999999999999,4851.120000000001,0.0,4.92,0.0,8.525
2015-06-04 09:00:00+02:00,43.7,4303.360000000001,35.28,101.42999999999999,4924.1,3.12,4.92,0.0,8.370999999999999
2015-06-04 10:00:00+02:00,43.7,4131.9800000000005,36.26,101.92,5104.5,3.672,4.92,0.96,8.283
2015-06-04 11:00:00+02:00,43.7,4098.360000000001,35.769999999999996,101.42999999999999,5202.900000000001,1.6320000000000001,4.92,0.96,8.238999999999999
2015-06-04 12:00:00+02:00,43.7,4187.740000000001,34.79,104.86,5204.54,0.72,4.5600000000000005,0.96,7.853999999999999
2015-06-04 13:00:00+02:00,43.7,4272.200000000001,34.79,104.86,5274.240000000001,2.88,4.5840000000000005,0.96,7.1499999999999995
2015-06-04 14:00:00+02:00,43.93,4213.160000000001,35.28,101.42999999999999,5181.580000000001,1.44,4.5360000000000005,0.96,6.489999999999999
2015-06-04 15:00:00+02:00,43.93,4233.660000000001,34.79,101.42999999999999,5022.5,0.0,4.488,0.0,5.742
2015-06-04 16:00:00+02:00,43.7,4197.58,35.28,97.51,4920.0,0.0,4.392,0.0,4.851
2015-06-04 17:00:00+02:00,43.7,4291.06,35.28,83.78999999999999,4947.06,0.0,4.392,0.0,4.455
2015-06-04 18:00:00+02:00,43.7,4620.700000000001,34.79,82.81,5247.18,0.0,4.752,0.96,4.234999999999999
2015-06-04 19:00:00+02:00,43.7,4784.700000000001,35.28,82.32,5635.860000000001,0.0,4.728,0.96,3.7399999999999998
2015-06-04 20:00:00+02:00,43.93,4699.42,34.79,83.3,5791.660000000001,2.16,4.896,0.96,3.8939999999999997
2015-06-04 21:00:00+02:00,43.7,4707.620000000001,35.28,82.32,6022.080000000001,3.384,4.848,0.96,5.643
2015-06-04 22:00:00+02:00,43.47,4690.400000000001,35.28,82.32,5741.64,0.0,4.5840000000000005,0.96,5.577
2015-06-04 23:00:00+02:00,43.24,4347.64,34.79,75.46,4881.46,0.0,4.392,0.96,5.159
2015-06-05 00:00:00+02:00,43.47,4091.8,35.769999999999996,61.25,4860.14,0.0,4.128,0.0,5.137
2015-06-05 01:00:00+02:00,43.47,3829.4,34.79,61.25,4776.5,0.0,4.104,0.0,5.433999999999999
2015-06-05 02:00:00+02:00,43.7,3689.1800000000003,36.26,60.76,4753.54,0.0,4.104,0.0,5.731
2015-06-05 03:00:00+02:00,43.7,3471.88,35.769999999999996,61.25,4817.5,0.0,4.104,0.0,5.577
2015-06-05 04:00:00+02:00,43.93,3110.26,34.3,60.76,4898.68,0.0,4.104,0.0,5.643
2015-06-05 05:00:00+02:00,43.93,3283.28,34.79,62.72,5228.320000000001,0.0,4.104,0.0,5.247
2015-06-05 06:00:00+02:00,43.7,4378.8,35.28,85.75,5627.660000000001,0.0,4.104,0.0,3.6519999999999997
2015-06-05 07:00:00+02:00,43.7,4850.3,35.28,82.32,6304.9800000000005,0.0,4.104,0.0,1.65
2015-06-05 08:00:00+02:00,43.7,5004.46,35.28,92.12,6967.540000000001,0.0,4.224,0.96,1.0779999999999998
2015-06-05 09:00:00+02:00,43.7,5102.04,34.79,92.61,7278.320000000001,3.2880000000000003,4.6080000000000005,0.96,1.166
2015-06-05 10:00:00+02:00,43.7,5060.22,34.79,91.63,7391.4800000000005,3.144,4.704,0.96,1.353
2015-06-05 11:00:00+02:00,43.93,5124.18,34.3,90.16,7502.18,3.096,4.728,0.96,1.694
2015-06-05 12:00:00+02:00,43.93,5171.740000000001,34.79,90.16,7530.06,2.736,5.04,0.96,1.551
2015-06-05 13:00:00+02:00,43.93,5220.9400000000005,34.79,89.67,7595.660000000001,5.784,4.752,0.96,1.507
2015-06-05 14:00:00+02:00,43.93,5165.18,34.3,91.14,7445.6,2.112,4.728,0.96,1.7049999999999998
2015-06-05 15:00:00+02:00,43.7,5143.04,34.79,96.53,7251.26,0.0,4.752,0.96,1.892
2015-06-05 16:00:00+02:00,43.93,5160.26,34.79,108.28999999999999,6960.9800000000005,0.0,4.776,0.96,2.299
2015-06-05 17:00:00+02:00,43.7,5111.06,35.28,112.21,6769.1,0.0,4.776,0.96,2.695
2015-06-05 18:00:00+02:00,43.93,4952.8,35.28,114.17,6778.9400000000005,1.608,5.088,0.0,3.025
2015-06-05 19:00:00+02:00,43.7,4838.0,34.3,114.66,6917.52,4.248,4.848,0.0,3.905
2015-06-05 20:00:00+02:00,43.7,4817.5,32.83,114.66,7072.500000000001,4.104,5.496,0.96,6.1819999999999995
2015-06-05 21:00:00+02:00,43.7,4784.700000000001,33.81,115.64,6845.360000000001,5.328,5.5200000000000005,0.96,10.219
2015-06-05 22:00:00+02:00,43.7,4532.14,34.3,117.6,6458.320000000001,0.792,5.256,0.0,15.905999999999999
2015-06-05 23:00:00+02:00,43.47,4045.88,34.3,108.78,5311.96,0.0,5.4,0.0,21.208
2015-06-06 00:00:00+02:00,43.47,3623.5800000000004,34.3,87.22,5079.900000000001,0.0,4.5600000000000005,0.0,22.814
2015-06-06 01:00:00+02:00,43.7,3197.1800000000003,34.3,88.2,4992.9800000000005,0.0,4.44,0.0,23.858999999999998
2015-06-06 02:00:00+02:00,43.7,3082.38,34.3,87.71,4842.1,0.0,4.44,0.0,22.395999999999997
2015-06-06 03:00:00+02:00,43.93,2993.82,34.79,88.69,4859.320000000001,0.0,4.056,0.0,22.352
2015-06-06 04:00:00+02:00,43.7,2824.9,34.3,88.2,4761.740000000001,0.0,4.44,0.0,22.407
2015-06-06 05:00:00+02:00,43.93,2856.0600000000004,35.769999999999996,88.2,4830.620000000001,0.0,4.32,0.0,22.186999999999998
2015-06-06 06:00:00+02:00,43.7,3502.2200000000003,35.769999999999996,88.2,5234.06,0.0,4.32,0.0,16.785999999999998
2015-06-06 07:00:00+02:00,43.7,4095.9,35.28,87.71,5676.860000000001,0.0,4.32,0.0,11.373999999999999
2015-06-06 08:00:00+02:00,43.7,4342.72,35.769999999999996,112.21,6130.320000000001,0.72,4.5600000000000005,0.96,11.561
2015-06-06 09:00:00+02:00,43.7,4436.200000000001,35.28,115.64,6319.740000000001,3.2640000000000002,4.968,0.96,14.674
2015-06-06 10:00:00+02:00,43.7,4441.9400000000005,35.28,115.14999999999999,6447.660000000001,3.624,4.92,0.96,16.093
2015-06-06 11:00:00+02:00,43.7,4600.200000000001,34.3,115.14999999999999,6541.14,3.576,4.92,0.96,14.431999999999999
2015-06-06 12:00:00+02:00,43.93,4499.34,34.3,113.67999999999999,6654.3,1.44,4.68,0.96,12.485
2015-06-06 13:00:00+02:00,43.7,4469.820000000001,34.79,113.67999999999999,6733.84,1.44,4.8,0.96,10.285
2015-06-06 14:00:00+02:00,43.7,4485.400000000001,34.79,112.21,6687.1,1.44,4.6080000000000005,0.96,8.635
2015-06-06 15:00:00+02:00,43.7,4561.660000000001,34.79,113.19,6514.080000000001,0.0,4.6080000000000005,0.936,7.986
2015-06-06 16:00:00+02:00,43.7,4610.04,35.28,117.11,6328.76,0.0,4.728,0.936,7.523999999999999
2015-06-06 17:00:00+02:00,43.7,4498.52,34.79,127.89,6271.360000000001,0.0,4.5840000000000005,0.936,8.448
2015-06-06 18:00:00+02:00,43.7,4469.0,33.81,127.39999999999999,6187.72,0.0,5.064,0.0,9.383
2015-06-06 19:00:00+02:00,43.7,4471.46,34.79,128.38,6150.820000000001,1.464,4.944,0.0,9.042
2015-06-06 20:00:00+02:00,43.93,4437.02,34.79,129.35999999999999,6090.14,1.92,4.5840000000000005,0.0,9.702
2015-06-06 21:00:00+02:00,43.7,4466.54,35.28,132.3,6317.280000000001,1.44,4.752,0.0,10.901
2015-06-06 22:00:00+02:00,43.47,4275.4800000000005,34.79,130.82999999999998,5961.400000000001,2.544,4.704,0.0,12.408
2015-06-06 23:00:00+02:00,43.47,4186.92,35.28,112.7,5188.14,1.8960000000000001,4.6080000000000005,0.0,12.770999999999999
2015-06-07 00:00:00+02:00,43.24,4035.2200000000003,35.28,112.7,4927.38,0.0,4.296,0.0,12.133
2015-06-07 01:00:00+02:00,43.010000000000005,3853.1800000000003,34.79,112.7,4719.1,0.0,4.416,0.0,10.636999999999999
2015-06-07 02:00:00+02:00,43.24,3777.7400000000002,34.3,112.7,4565.76,0.0,4.296,0.0,9.801
2015-06-07 03:00:00+02:00,43.24,3566.1800000000003,33.32,113.19,4564.9400000000005,0.0,4.296,0.0,9.009
2015-06-07 04:00:00+02:00,43.47,3040.5600000000004,36.26,112.7,4578.06,0.0,4.416,0.0,8.866
2015-06-07 05:00:00+02:00,43.24,3066.8,36.75,112.7,4637.1,0.0,4.416,0.0,7.161
2015-06-07 06:00:00+02:00,43.47,3598.9800000000005,36.26,112.21,4710.900000000001,0.0,4.44,0.0,5.423
2015-06-07 07:00:00+02:00,43.7,4050.8,36.75,111.23,4917.54,0.0,4.32,0.0,5.06
2015-06-07 08:00:00+02:00,43.7,4214.8,36.26,113.67999999999999,5279.9800000000005,0.0,4.6080000000000005,0.0,3.542
2015-06-07 09:00:00+02:00,43.7,4332.06,36.26,132.3,5752.3,0.0,4.728,0.0,2.827
2015-06-07 10:00:00+02:00,43.7,4355.02,35.769999999999996,131.81,6004.040000000001,1.2,4.68,0.96,3.135
2015-06-07 11:00:00+02:00,43.7,4328.780000000001,35.769999999999996,131.32,6013.06,3.648,4.464,0.96,3.6409999999999996
2015-06-07 12:00:00+02:00,43.7,4331.240000000001,36.26,131.32,5988.46,3.36,4.344,0.96,4.576
2015-06-07 13:00:00+02:00,43.7,4386.18,36.26,131.32,5921.22,2.16,4.344,0.96,5.1259999999999994
2015-06-07 14:00:00+02:00,43.7,4409.96,36.26,130.34,5674.400000000001,1.44,4.272,0.96,4.829
2015-06-07 15:00:00+02:00,43.7,4409.14,36.26,109.75999999999999,5544.84,0.0,4.272,0.0,6.0169999999999995
2015-06-07 16:00:00+02:00,43.93,4467.360000000001,35.769999999999996,109.27,5378.38,0.0,4.248,0.0,6.654999999999999
2015-06-07 17:00:00+02:00,43.93,4569.860000000001,35.28,109.75999999999999,5324.26,0.0,4.272,0.0,6.236999999999999
2015-06-07 18:00:00+02:00,43.47,4730.58,35.28,110.25,5337.38,0.0,4.416,0.0,5.06
2015-06-07 19:00:00+02:00,43.7,4716.64,34.79,132.3,5538.280000000001,0.0,5.112,0.96,3.872
2015-06-07 20:00:00+02:00,43.7,4670.72,35.769999999999996,131.81,5819.540000000001,0.72,5.112,0.96,3.036
2015-06-07 21:00:00+02:00,43.7,4701.06,36.26,132.3,6012.240000000001,3.384,4.776,0.96,3.674
2015-06-07 22:00:00+02:00,43.010000000000005,4739.6,36.75,131.81,5572.72,1.8,4.32,0.0,4.257
2015-06-07 23:00:00+02:00,43.010000000000005,4621.52,36.26,112.21,4917.54,0.0,4.176,0.0,4.664
2015-06-08 00:00:00+02:00,43.010000000000005,4354.200000000001,36.26,112.7,4984.780000000001,0.0,3.912,0.0,5.566
2015-06-08 01:00:00+02:00,43.010000000000005,4270.56,36.75,112.7,4668.26,0.0,3.912,0.0,5.797
2015-06-08 02:00:00+02:00,43.24,4213.160000000001,36.75,113.19,4669.08,0.0,3.888,0.0,5.7749999999999995
2015-06-08 03:00:00+02:00,43.24,4140.18,36.26,112.7,4751.900000000001,0.0,3.888,0.0,5.994999999999999
2015-06-08 04:00:00+02:00,43.010000000000005,3727.7200000000003,35.769999999999996,113.19,4980.68,0.0,3.888,0.0,5.577
2015-06-08 05:00:00+02:00,43.47,3991.76,35.769999999999996,115.64,5379.200000000001,0.0,3.912,0.0,4.895
2015-06-08 06:00:00+02:00,43.47,4709.26,35.769999999999996,149.45,6364.84,0.0,3.912,0.0,3.19
2015-06-08 07:00:00+02:00,43.7,5047.92,36.26,171.01,7765.400000000001,2.424,4.032,0.0,1.958
2015-06-08 08:00:00+02:00,43.7,4935.58,36.75,169.04999999999998,8405.0,0.0,4.176,0.96,2.266
2015-06-08 09:00:00+02:00,43.93,5062.68,36.26,169.54,8500.94,3.408,4.224,0.96,2.112
2015-06-08 10:00:00+02:00,43.7,5088.1,35.769999999999996,169.04999999999998,8546.86,3.2880000000000003,4.176,0.96,2.552
2015-06-08 11:00:00+02:00,43.7,5161.900000000001,35.28,167.09,8798.6,4.44,4.176,0.96,3.036
2015-06-08 12:00:00+02:00,43.7,5238.160000000001,34.79,167.57999999999998,9009.34,6.408,4.104,0.96,3.784
2015-06-08 13:00:00+02:00,43.7,5185.68,34.79,167.57999999999998,8965.060000000001,7.008,4.08,0.936,4.388999999999999
2015-06-08 14:00:00+02:00,43.7,5138.9400000000005,35.28,167.57999999999998,8910.94,1.44,4.056,0.936,4.994
2015-06-08 15:00:00+02:00,43.7,5178.3,36.26,167.09,8713.320000000002,2.352,4.056,0.936,5.236
2015-06-08 16:00:00+02:00,43.93,5199.620000000001,36.26,167.09,8434.52,0.672,4.056,0.0,6.061
2015-06-08 17:00:00+02:00,46.230000000000004,5046.280000000001,35.28,167.57999999999998,8007.3,0.0,4.08,0.0,7.4799999999999995
2015-06-08 18:00:00+02:00,49.22,4985.6,35.769999999999996,168.56,7789.18,0.0,4.32,0.0,7.688999999999999
2015-06-08 19:00:00+02:00,50.6,5094.660000000001,36.26,169.54,7819.52,0.0,4.656,0.0,6.654999999999999
2015-06-08 20:00:00+02:00,52.67,5125.0,36.75,170.52,7703.900000000001,4.224,4.728,0.0,6.952
2015-06-08 21:00:00+02:00,54.050000000000004,5100.400000000001,37.73,170.52,7660.4400000000005,1.944,4.5120000000000005,0.0,6.776
2015-06-08 22:00:00+02:00,48.53,4943.780000000001,37.73,163.66,6988.040000000001,0.0,4.032,0.0,6.776
2015-06-08 23:00:00+02:00,43.47,4356.660000000001,37.73,156.8,6497.68,0.0,3.864,0.0,6.489999999999999
2015-06-09 00:00:00+02:00,43.24,4142.64,36.75,157.78,6291.040000000001,0.0,3.624,0.0,6.093999999999999
2015-06-09 01:00:00+02:00,43.47,3884.34,36.26,136.22,6215.6,0.0,3.672,0.0,6.324999999999999
2015-06-09 02:00:00+02:00,43.24,3833.5000000000005,36.26,136.71,6036.02,0.0,3.624,0.0,6.138
2015-06-09 03:00:00+02:00,43.47,3729.36,36.26,136.71,6147.540000000001,0.0,3.624,0.0,5.335
2015-06-09 04:00:00+02:00,43.47,3528.4600000000005,35.769999999999996,136.22,6165.580000000001,0.0,3.648,0.0,5.2909999999999995
2015-06-09 05:00:00+02:00,43.47,4054.9,36.26,139.16,6148.360000000001,0.0,3.624,0.0,5.037999999999999
2015-06-09 06:00:00+02:00,43.7,4974.120000000001,36.26,159.74,6558.360000000001,0.0,3.648,0.0,5.114999999999999
2015-06-09 07:00:00+02:00,44.160000000000004,5219.3,36.26,172.97,7872.000000000001,0.0,3.648,0.0,4.301
2015-06-09 08:00:00+02:00,44.39,5213.56,35.28,171.01,8295.94,0.0,3.7920000000000003,0.96,3.916
2015-06-09 09:00:00+02:00,43.93,5415.280000000001,27.93,171.99,8323.0,2.88,3.912,0.96,3.96
2015-06-09 10:00:00+02:00,43.93,5373.46,32.83,171.01,8360.720000000001,4.272,4.224,0.96,3.872
2015-06-09 11:00:00+02:00,43.93,5352.14,32.83,170.03,8358.26,7.6080000000000005,4.248,0.96,5.027
2015-06-09 12:00:00+02:00,43.93,5402.9800000000005,34.79,171.99,8254.94,8.544,4.128,0.96,6.215
2015-06-09 13:00:00+02:00,43.93,5306.22,37.24,173.46,8239.36,6.6240000000000006,4.08,0.936,7.864999999999999
2015-06-09 14:00:00+02:00,43.93,5339.84,37.73,172.97,8111.4400000000005,0.0,3.888,0.936,9.283999999999999
2015-06-09 15:00:00+02:00,43.93,5334.1,38.71,169.54,7901.52,0.0,3.8160000000000003,0.936,10.559999999999999
2015-06-09 16:00:00+02:00,43.93,5384.120000000001,38.22,170.52,7633.380000000001,0.0,3.84,0.0,10.978
2015-06-09 17:00:00+02:00,44.160000000000004,5363.620000000001,37.73,170.52,7521.040000000001,0.0,3.8160000000000003,0.0,10.229999999999999
2015-06-09 18:00:00+02:00,43.93,5384.9400000000005,38.71,166.6,7541.540000000001,0.0,4.128,0.0,8.987
2015-06-09 19:00:00+02:00,43.93,5440.700000000001,38.71,167.57999999999998,7938.420000000001,0.72,4.44,0.0,7.457999999999999
2015-06-09 20:00:00+02:00,44.160000000000004,5403.8,38.22,169.04999999999998,8097.500000000001,0.72,4.392,0.0,6.941
2015-06-09 21:00:00+02:00,43.93,5339.02,35.28,172.48,7660.4400000000005,2.16,4.2,0.0,7.183
2015-06-09 22:00:00+02:00,43.47,5184.860000000001,34.79,164.64,7193.040000000001,0.0,3.864,0.0,7.018
2015-06-09 23:00:00+02:00,43.47,4744.52,34.79,157.78,6331.22,0.0,3.7920000000000003,0.0,7.050999999999999
2015-06-10 00:00:00+02:00,43.47,4349.280000000001,34.79,155.32999999999998,6196.740000000001,0.0,3.576,0.0,7.7989999999999995
2015-06-10 01:00:00+02:00,43.24,3920.42,35.769999999999996,136.22,6212.320000000001,0.0,3.6,0.0,7.887
2015-06-10 02:00:00+02:00,43.93,3791.6800000000003,35.769999999999996,136.22,6218.88,0.0,3.624,0.0,6.896999999999999
2015-06-10 03:00:00+02:00,43.93,3767.0800000000004,36.26,136.22,6208.22,0.0,3.6,0.0,6.116
2015-06-10 04:00:00+02:00,44.160000000000004,3660.4800000000005,36.26,136.71,6176.240000000001,0.0,3.576,0.0,5.973
2015-06-10 05:00:00+02:00,44.160000000000004,4056.5400000000004,36.26,137.2,6163.120000000001,0.0,3.552,0.0,5.104
