,Biomass,Fossil Gas,Fossil Hard coal,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2015-09-01 00:00:00+02:00,45.0,3494.0,4227.0,0.0,475.0,1561.0,0.0,35.0,321.0,279.0
2015-09-01 00:15:00+02:00,45.0,3381.0,3864.0,0.0,475.0,1421.0,0.0,33.0,326.0,238.0
2015-09-01 00:30:00+02:00,45.0,3351.0,4286.0,0.0,475.0,1459.0,0.0,37.0,327.0,215.0
2015-09-01 00:45:00+02:00,45.0,3240.0,4154.0,0.0,475.0,1460.0,0.0,36.0,326.0,209.0
2015-09-01 01:00:00+02:00,45.0,2822.0,4019.0,0.0,475.0,1446.0,0.0,36.0,322.0,223.0
2015-09-01 01:15:00+02:00,45.0,2687.0,3597.0,0.0,475.0,1486.0,0.0,37.0,318.0,221.0
2015-09-01 01:30:00+02:00,45.0,2657.0,3550.0,0.0,475.0,1536.0,0.0,36.0,318.0,210.0
2015-09-01 01:45:00+02:00,45.0,2584.0,3539.0,0.0,475.0,1524.0,0.0,37.0,317.0,204.0
2015-09-01 02:00:00+02:00,45.0,2415.0,3443.0,0.0,475.0,1537.0,0.0,37.0,308.0,241.0
2015-09-01 02:15:00+02:00,45.0,2372.0,3388.0,0.0,475.0,1563.0,0.0,36.0,304.0,262.0
2015-09-01 02:30:00+02:00,45.0,2425.0,3406.0,0.0,475.0,1571.0,0.0,37.0,305.0,278.0
2015-09-01 02:45:00+02:00,45.0,2305.0,3405.0,0.0,475.0,1557.0,0.0,35.0,298.0,267.0
2015-09-01 03:00:00+02:00,45.0,2064.0,3686.0,0.0,475.0,1517.0,0.0,37.0,292.0,259.0
2015-09-01 03:15:00+02:00,45.0,2004.0,3596.0,0.0,475.0,1542.0,0.0,36.0,289.0,285.0
2015-09-01 03:30:00+02:00,45.0,1986.0,3279.0,0.0,475.0,1562.0,0.0,38.0,280.0,281.0
2015-09-01 03:45:00+02:00,45.0,2027.0,3627.0,0.0,475.0,1542.0,0.0,37.0,245.0,263.0
2015-09-01 04:00:00+02:00,45.0,2025.0,3648.0,0.0,476.0,1555.0,0.0,35.0,213.0,269.0
2015-09-01 04:15:00+02:00,45.0,2068.0,3696.0,0.0,476.0,1547.0,0.0,35.0,254.0,263.0
2015-09-01 04:30:00+02:00,45.0,1991.0,3321.0,0.0,476.0,1562.0,0.0,37.0,233.0,291.0
2015-09-01 04:45:00+02:00,45.0,2086.0,3270.0,0.0,476.0,1586.0,0.0,36.0,285.0,293.0
2015-09-01 05:00:00+02:00,45.0,2259.0,3218.0,0.0,476.0,1600.0,0.0,38.0,274.0,282.0
2015-09-01 05:15:00+02:00,45.0,2277.0,3532.0,0.0,476.0,1597.0,0.0,36.0,257.0,264.0
2015-09-01 05:30:00+02:00,45.0,2317.0,3601.0,0.0,476.0,1557.0,0.0,31.0,256.0,272.0
2015-09-01 05:45:00+02:00,45.0,2527.0,3280.0,0.0,476.0,1551.0,0.0,33.0,240.0,254.0
2015-09-01 06:00:00+02:00,45.0,2938.0,3668.0,0.0,476.0,1571.0,0.0,31.0,255.0,255.0
2015-09-01 06:15:00+02:00,45.0,3221.0,3430.0,0.0,476.0,1575.0,0.0,29.0,235.0,250.0
2015-09-01 06:30:00+02:00,45.0,3372.0,3806.0,0.0,476.0,1546.0,0.0,29.0,247.0,236.0
2015-09-01 06:45:00+02:00,45.0,3518.0,3880.0,0.0,476.0,1683.0,0.0,31.0,253.0,234.0
2015-09-01 07:00:00+02:00,45.0,4034.0,3896.0,0.0,476.0,1822.0,0.0,30.0,225.0,199.0
2015-09-01 07:15:00+02:00,45.0,4165.0,3954.0,0.0,476.0,1867.0,0.0,32.0,216.0,175.0
2015-09-01 07:30:00+02:00,45.0,4403.0,4118.0,0.0,476.0,2093.0,0.0,35.0,178.0,149.0
2015-09-01 07:45:00+02:00,45.0,4157.0,4167.0,0.0,476.0,2471.0,0.0,37.0,172.0,131.0
2015-09-01 08:00:00+02:00,45.0,4440.0,3767.0,0.0,476.0,2773.0,0.0,35.0,170.0,131.0
2015-09-01 08:15:00+02:00,45.0,4504.0,4151.0,0.0,476.0,3003.0,0.0,32.0,180.0,125.0
2015-09-01 08:30:00+02:00,45.0,4567.0,3789.0,0.0,476.0,3040.0,0.0,35.0,174.0,134.0
