,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Waste,Wind Onshore
2015-09-01 00:00:00+02:00,59.0,774.0,605.0,1.0,4.0,6.0,1369.0,68.0,8.0,0.0,177.0
2015-09-01 00:15:00+02:00,60.0,762.0,604.0,1.0,4.0,6.0,1368.0,68.0,8.0,0.0,172.0
2015-09-01 00:30:00+02:00,59.0,763.0,541.0,1.0,4.0,6.0,1367.0,68.0,8.0,0.0,173.0
2015-09-01 00:45:00+02:00,60.0,772.0,480.0,1.0,4.0,6.0,1368.0,68.0,8.0,0.0,170.0
2015-09-01 01:00:00+02:00,60.0,772.0,608.0,1.0,3.0,6.0,1370.0,68.0,8.0,0.0,165.0
2015-09-01 01:15:00+02:00,60.0,760.0,596.0,1.0,3.0,6.0,1370.0,68.0,8.0,0.0,153.0
2015-09-01 01:30:00+02:00,59.0,752.0,534.0,1.0,3.0,6.0,1370.0,68.0,8.0,0.0,154.0
2015-09-01 01:45:00+02:00,61.0,748.0,486.0,1.0,3.0,6.0,1370.0,68.0,8.0,0.0,155.0
2015-09-01 02:00:00+02:00,61.0,749.0,551.0,1.0,3.0,6.0,1369.0,42.0,7.0,0.0,166.0
2015-09-01 02:15:00+02:00,60.0,740.0,549.0,1.0,3.0,6.0,1370.0,42.0,7.0,0.0,167.0
2015-09-01 02:30:00+02:00,60.0,740.0,533.0,1.0,3.0,6.0,1369.0,42.0,7.0,0.0,167.0
2015-09-01 02:45:00+02:00,49.0,730.0,526.0,1.0,3.0,6.0,1369.0,42.0,6.0,0.0,167.0
2015-09-01 03:00:00+02:00,35.0,704.0,521.0,1.0,3.0,6.0,1370.0,42.0,4.0,0.0,158.0
2015-09-01 03:15:00+02:00,32.0,705.0,538.0,1.0,3.0,6.0,1369.0,42.0,4.0,0.0,144.0
2015-09-01 03:30:00+02:00,29.0,710.0,549.0,1.0,3.0,6.0,1370.0,42.0,4.0,0.0,121.0
2015-09-01 03:45:00+02:00,30.0,714.0,557.0,1.0,3.0,6.0,1370.0,42.0,4.0,0.0,107.0
2015-09-01 04:00:00+02:00,30.0,715.0,577.0,1.0,3.0,6.0,1371.0,42.0,3.0,0.0,96.0
2015-09-01 04:15:00+02:00,28.0,708.0,622.0,1.0,3.0,6.0,1370.0,42.0,3.0,0.0,89.0
2015-09-01 04:30:00+02:00,29.0,704.0,660.0,1.0,3.0,6.0,1370.0,42.0,4.0,0.0,83.0
2015-09-01 04:45:00+02:00,29.0,702.0,716.0,1.0,3.0,6.0,1371.0,42.0,4.0,0.0,86.0
2015-09-01 05:00:00+02:00,31.0,706.0,733.0,1.0,3.0,6.0,1370.0,68.0,4.0,0.0,83.0
2015-09-01 05:15:00+02:00,37.0,701.0,796.0,1.0,3.0,6.0,1370.0,68.0,3.0,0.0,79.0
2015-09-01 05:30:00+02:00,38.0,710.0,859.0,1.0,3.0,6.0,1370.0,68.0,4.0,0.0,76.0
2015-09-01 05:45:00+02:00,41.0,714.0,937.0,1.0,3.0,6.0,1369.0,68.0,4.0,0.0,68.0
2015-09-01 06:00:00+02:00,41.0,679.0,770.0,1.0,3.0,6.0,1370.0,68.0,4.0,0.0,65.0
2015-09-01 06:15:00+02:00,44.0,680.0,859.0,1.0,3.0,6.0,1370.0,68.0,5.0,0.0,60.0
2015-09-01 06:30:00+02:00,52.0,698.0,972.0,1.0,3.0,6.0,1370.0,68.0,7.0,0.0,60.0
2015-09-01 06:45:00+02:00,61.0,708.0,1025.0,1.0,3.0,6.0,1370.0,68.0,8.0,0.0,60.0
2015-09-01 07:00:00+02:00,60.0,698.0,795.0,1.0,3.0,6.0,1371.0,68.0,8.0,0.0,56.0
2015-09-01 07:15:00+02:00,61.0,705.0,792.0,1.0,3.0,6.0,1371.0,68.0,8.0,0.0,49.0
2015-09-01 07:30:00+02:00,61.0,710.0,822.0,0.0,3.0,6.0,1369.0,68.0,9.0,0.0,39.0
2015-09-01 07:45:00+02:00,61.0,712.0,849.0,0.0,3.0,6.0,1368.0,68.0,10.0,0.0,35.0
2015-09-01 08:00:00+02:00,62.0,716.0,833.0,1.0,3.0,6.0,1368.0,68.0,10.0,0.0,31.0
2015-09-01 08:15:00+02:00,62.0,724.0,840.0,1.0,3.0,6.0,1368.0,68.0,9.0,0.0,24.0
2015-09-01 08:30:00+02:00,63.0,717.0,882.0,1.0,3.0,6.0,1369.0,68.0,9.0,0.0,19.0
