,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Wind Offshore,Wind Onshore
2015-03-31 23:00:00+01:00,4222.0,10953.0,0.0,0.0,536.0,6489.0,74.0,0.0,3463.0,3357.0
2015-03-31 23:30:00+01:00,3146.0,10446.0,0.0,0.0,528.0,6489.0,74.0,0.0,3452.0,3484.0
2015-04-01 00:00:00+01:00,3062.0,9519.0,0.0,0.0,528.0,6492.0,74.0,0.0,3413.0,3210.0
2015-04-01 00:30:00+01:00,3207.0,8991.0,0.0,0.0,530.0,6497.0,74.0,0.0,3414.0,3301.0
2015-04-01 01:00:00+01:00,3394.0,9253.0,0.0,0.0,530.0,6496.0,74.0,0.0,3401.0,3101.0
2015-04-01 01:30:00+01:00,3565.0,9862.0,0.0,0.0,520.0,6500.0,73.0,0.0,3393.0,3280.0
2015-04-01 02:00:00+01:00,3609.0,9953.0,0.0,0.0,513.0,6499.0,73.0,0.0,3398.0,2972.0
2015-04-01 02:30:00+01:00,3545.0,10044.0,0.0,0.0,507.0,6495.0,75.0,0.0,3392.0,3154.0
2015-04-01 03:00:00+01:00,3683.0,10107.0,0.0,0.0,504.0,6495.0,75.0,0.0,3398.0,3205.0
2015-04-01 03:30:00+01:00,3695.0,9922.0,0.0,0.0,505.0,6566.0,74.0,0.0,3435.0,3344.0
2015-04-01 04:00:00+01:00,3606.0,9756.0,0.0,0.0,505.0,6634.0,74.0,0.0,3452.0,3254.0
2015-04-01 04:30:00+01:00,3603.0,9210.0,0.0,0.0,509.0,6624.0,74.0,0.0,3397.0,3377.0
2015-04-01 05:00:00+01:00,3710.0,8934.0,0.0,0.0,563.0,6667.0,74.0,0.0,3456.0,3338.0
2015-04-01 05:30:00+01:00,4083.0,9457.0,0.0,0.0,569.0,6724.0,75.0,2.0,3440.0,3201.0
2015-04-01 06:00:00+01:00,4936.0,10438.0,0.0,0.0,598.0,6732.0,74.0,3.0,3278.0,3210.0
2015-04-01 06:30:00+01:00,6178.0,11508.0,0.0,0.0,620.0,6722.0,74.0,222.0,3457.0,3194.0
2015-04-01 07:00:00+01:00,8421.0,12490.0,0.0,359.0,858.0,6720.0,74.0,440.0,3442.0,3023.0
2015-04-01 07:30:00+01:00,9379.0,13527.0,0.0,372.0,868.0,6720.0,74.0,788.0,3427.0,3151.0
2015-04-01 08:00:00+01:00,9857.0,13786.0,0.0,330.0,847.0,6716.0,74.0,1136.0,3423.0,3069.0
2015-04-01 08:30:00+01:00,9884.0,13695.0,0.0,287.0,846.0,6718.0,74.0,1464.0,3448.0,3019.0
2015-04-01 09:00:00+01:00,10050.0,13397.0,0.0,293.0,845.0,6722.0,74.0,1792.0,3431.0,2994.0
2015-04-01 09:30:00+01:00,9664.0,13168.0,0.0,291.0,846.0,6730.0,74.0,2013.0,3459.0,3383.0
2015-04-01 10:00:00+01:00,9680.0,12703.0,0.0,302.0,872.0,6725.0,74.0,2233.0,3419.0,3275.0
2015-04-01 10:30:00+01:00,9260.0,12853.0,0.0,379.0,887.0,6727.0,74.0,2079.0,3374.0,3543.0
2015-04-01 11:00:00+01:00,9116.0,12911.0,0.0,459.0,862.0,6727.0,74.0,1925.0,3462.0,3438.0
2015-04-01 11:30:00+01:00,9137.0,12907.0,0.0,593.0,815.0,6723.0,74.0,2196.0,3418.0,3535.0
2015-04-01 12:00:00+01:00,9143.0,13000.0,0.0,512.0,780.0,6728.0,74.0,2467.0,3432.0,3560.0
2015-04-01 12:30:00+01:00,9099.0,12779.0,0.0,460.0,718.0,6723.0,73.0,2371.0,3457.0,3584.0
2015-04-01 13:00:00+01:00,9115.0,12696.0,0.0,455.0,692.0,6723.0,72.0,2275.0,3372.0,3593.0
2015-04-01 13:30:00+01:00,9122.0,12728.0,0.0,418.0,548.0,6725.0,72.0,1794.0,3337.0,3550.0
2015-04-01 14:00:00+01:00,9074.0,12846.0,0.0,290.0,582.0,6728.0,72.0,1313.0,3369.0,3586.0
2015-04-01 14:30:00+01:00,9065.0,12883.0,0.0,254.0,605.0,6726.0,74.0,1387.0,3345.0,3574.0
2015-04-01 15:00:00+01:00,8950.0,12873.0,0.0,253.0,623.0,6722.0,75.0,1460.0,3395.0,3615.0
2015-04-01 15:30:00+01:00,9423.0,13052.0,0.0,296.0,636.0,6718.0,75.0,1035.0,3419.0,3331.0
2015-04-01 16:00:00+01:00,10115.0,13150.0,0.0,394.0,636.0,6720.0,75.0,610.0,3407.0,3463.0
2015-04-01 16:30:00+01:00,10973.0,13409.0,0.0,357.0,673.0,6721.0,75.0,642.0,3397.0,3322.0
2015-04-01 17:00:00+01:00,11326.0,13655.0,0.0,549.0,916.0,6722.0,74.0,673.0,3406.0,2936.0
2015-04-01 17:30:00+01:00,11891.0,13807.0,0.0,363.0,754.0,6720.0,74.0,499.0,3240.0,3031.0
2015-04-01 18:00:00+01:00,12278.0,13947.0,0.0,437.0,726.0,6723.0,74.0,324.0,3019.0,2825.0
2015-04-01 18:30:00+01:00,12721.0,13934.0,0.0,521.0,735.0,6724.0,74.0,202.0,3045.0,2665.0
