,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Wind Onshore
2015-12-01 00:00:00+01:00,233.0,4014.0,79.0,473.0,8201.0,236.0,0.0,124.0,0.0,2414.0
2015-12-01 01:00:00+01:00,233.0,3963.0,80.0,474.0,8187.0,234.0,0.0,121.0,0.0,2123.0
2015-12-01 02:00:00+01:00,233.0,4139.0,79.0,471.0,8277.0,232.0,0.0,121.0,0.0,2095.0
2015-12-01 03:00:00+01:00,233.0,4026.0,78.0,470.0,8278.0,227.0,0.0,121.0,0.0,2320.0
2015-12-01 04:00:00+01:00,233.0,4212.0,79.0,470.0,8235.0,223.0,0.0,121.0,0.0,2650.0
2015-12-01 05:00:00+01:00,233.0,4484.0,78.0,477.0,8090.0,223.0,0.0,121.0,0.0,3111.0
2015-12-01 06:00:00+01:00,234.0,5036.0,78.0,477.0,8554.0,223.0,0.0,120.0,0.0,3547.0
2015-12-01 07:00:00+01:00,239.0,5916.0,79.0,482.0,9522.0,221.0,0.0,120.0,0.0,3710.0
2015-12-01 08:00:00+01:00,238.0,5990.0,82.0,484.0,9958.0,222.0,0.0,126.0,0.0,3764.0
2015-12-01 09:00:00+01:00,238.0,5951.0,85.0,484.0,10186.0,226.0,0.0,146.0,0.0,3849.0
2015-12-01 10:00:00+01:00,238.0,6242.0,86.0,484.0,9985.0,229.0,24.0,143.0,0.0,3859.0
2015-12-01 11:00:00+01:00,238.0,6483.0,86.0,484.0,10055.0,226.0,27.0,146.0,0.0,3867.0
2015-12-01 12:00:00+01:00,238.0,6382.0,86.0,483.0,10217.0,226.0,27.0,144.0,50.0,3930.0
2015-12-01 13:00:00+01:00,238.0,6309.0,85.0,484.0,10370.0,225.0,4.0,138.0,58.0,3950.0
2015-12-01 14:00:00+01:00,238.0,6300.0,84.0,484.0,10208.0,226.0,0.0,135.0,7.0,3891.0
2015-12-01 15:00:00+01:00,238.0,6275.0,81.0,484.0,10497.0,229.0,0.0,151.0,50.0,3842.0
2015-12-01 16:00:00+01:00,238.0,6329.0,80.0,485.0,11262.0,230.0,135.0,157.0,57.0,3827.0
2015-12-01 17:00:00+01:00,239.0,6319.0,79.0,485.0,11173.0,238.0,283.0,162.0,58.0,3725.0
2015-12-01 18:00:00+01:00,238.0,6133.0,73.0,486.0,10674.0,238.0,356.0,171.0,58.0,3678.0
2015-12-01 19:00:00+01:00,238.0,5854.0,71.0,486.0,10545.0,238.0,445.0,177.0,58.0,3400.0
2015-12-01 20:00:00+01:00,239.0,5417.0,78.0,486.0,10415.0,240.0,578.0,176.0,7.0,3040.0
2015-12-01 21:00:00+01:00,239.0,4874.0,83.0,486.0,9890.0,239.0,611.0,176.0,0.0,2815.0
2015-12-01 22:00:00+01:00,234.0,4750.0,83.0,479.0,8832.0,239.0,227.0,176.0,0.0,2638.0
2015-12-01 23:00:00+01:00,233.0,4107.0,84.0,475.0,8665.0,239.0,0.0,162.0,0.0,2541.0
2015-12-02 00:00:00+01:00,233.0,3968.0,84.0,471.0,8507.0,230.0,0.0,162.0,0.0,2296.0
2015-12-02 01:00:00+01:00,233.0,3966.0,84.0,471.0,8486.0,228.0,0.0,167.0,0.0,2087.0
2015-12-02 02:00:00+01:00,233.0,3914.0,85.0,467.0,8419.0,228.0,0.0,172.0,0.0,2052.0
2015-12-02 03:00:00+01:00,233.0,4097.0,84.0,466.0,8463.0,228.0,0.0,179.0,0.0,1853.0
2015-12-02 04:00:00+01:00,233.0,4269.0,83.0,467.0,8669.0,228.0,0.0,180.0,0.0,1685.0
2015-12-02 05:00:00+01:00,233.0,4768.0,82.0,469.0,8894.0,229.0,0.0,180.0,0.0,1520.0
2015-12-02 06:00:00+01:00,234.0,6283.0,80.0,471.0,9654.0,229.0,0.0,180.0,0.0,1417.0
2015-12-02 07:00:00+01:00,238.0,6833.0,81.0,479.0,11050.0,234.0,144.0,153.0,0.0,1327.0
2015-12-02 08:00:00+01:00,239.0,6959.0,83.0,481.0,11705.0,231.0,17.0,150.0,0.0,1258.0
2015-12-02 09:00:00+01:00,238.0,7005.0,86.0,486.0,11885.0,230.0,0.0,167.0,0.0,1155.0
2015-12-02 10:00:00+01:00,241.0,6986.0,86.0,481.0,11980.0,229.0,0.0,170.0,0.0,998.0
2015-12-02 11:00:00+01:00,241.0,7115.0,85.0,479.0,12447.0,227.0,0.0,170.0,0.0,914.0
2015-12-02 12:00:00+01:00,241.0,7063.0,85.0,469.0,12552.0,225.0,0.0,166.0,0.0,847.0
2015-12-02 13:00:00+01:00,241.0,7153.0,85.0,468.0,12587.0,224.0,0.0,157.0,0.0,818.0
2015-12-02 14:00:00+01:00,241.0,6998.0,83.0,465.0,12250.0,219.0,0.0,154.0,50.0,958.0
2015-12-02 15:00:00+01:00,241.0,6835.0,83.0,447.0,12271.0,216.0,69.0,173.0,57.0,1141.0
2015-12-02 16:00:00+01:00,241.0,6871.0,84.0,451.0,12460.0,229.0,511.0,177.0,57.0,1306.0
2015-12-02 17:00:00+01:00,241.0,6735.0,85.0,456.0,11918.0,225.0,743.0,176.0,57.0,1430.0
2015-12-02 18:00:00+01:00,241.0,6673.0,84.0,458.0,11785.0,224.0,666.0,190.0,58.0,1485.0
2015-12-02 19:00:00+01:00,241.0,6616.0,83.0,482.0,11676.0,223.0,649.0,197.0,57.0,1459.0
2015-12-02 20:00:00+01:00,241.0,6345.0,81.0,509.0,11471.0,223.0,591.0,196.0,7.0,1439.0
2015-12-02 21:00:00+01:00,241.0,5643.0,81.0,553.0,10703.0,223.0,246.0,197.0,0.0,1492.0
2015-12-02 22:00:00+01:00,235.0,5216.0,81.0,583.0,9806.0,223.0,0.0,168.0,0.0,1445.0
2015-12-02 23:00:00+01:00,233.0,4496.0,82.0,588.0,9237.0,224.0,0.0,164.0,0.0,1464.0
2015-12-03 00:00:00+01:00,233.0,4444.0,81.0,583.0,9004.0,217.0,0.0,160.0,0.0,1509.0
2015-12-03 01:00:00+01:00,233.0,4543.0,82.0,584.0,8992.0,216.0,0.0,158.0,0.0,1444.0
2015-12-03 02:00:00+01:00,233.0,4473.0,82.0,584.0,8953.0,216.0,0.0,158.0,0.0,1353.0
2015-12-03 03:00:00+01:00,233.0,4339.0,83.0,584.0,8911.0,216.0,0.0,158.0,0.0,1430.0
2015-12-03 04:00:00+01:00,233.0,4430.0,83.0,593.0,8907.0,215.0,0.0,158.0,0.0,1422.0
2015-12-03 05:00:00+01:00,233.0,4562.0,84.0,606.0,9264.0,215.0,0.0,158.0,0.0,1435.0
2015-12-03 06:00:00+01:00,234.0,5932.0,83.0,613.0,10149.0,217.0,0.0,158.0,0.0,1404.0
2015-12-03 07:00:00+01:00,241.0,6214.0,83.0,636.0,11221.0,218.0,116.0,153.0,0.0,1357.0
2015-12-03 08:00:00+01:00,241.0,6138.0,84.0,635.0,11660.0,217.0,124.0,166.0,0.0,1416.0
2015-12-03 09:00:00+01:00,241.0,6311.0,85.0,630.0,11904.0,216.0,115.0,164.0,0.0,1324.0
2015-12-03 10:00:00+01:00,241.0,6365.0,84.0,629.0,11971.0,218.0,125.0,174.0,0.0,1187.0
2015-12-03 11:00:00+01:00,241.0,6671.0,82.0,615.0,11993.0,218.0,101.0,170.0,50.0,1142.0
2015-12-03 12:00:00+01:00,241.0,6770.0,80.0,620.0,12258.0,218.0,60.0,155.0,57.0,949.0
2015-12-03 13:00:00+01:00,241.0,6931.0,79.0,628.0,12334.0,217.0,27.0,160.0,57.0,876.0
2015-12-03 14:00:00+01:00,242.0,6828.0,79.0,628.0,12155.0,216.0,34.0,163.0,57.0,789.0
2015-12-03 15:00:00+01:00,241.0,6802.0,78.0,629.0,12409.0,217.0,106.0,174.0,58.0,870.0
2015-12-03 16:00:00+01:00,241.0,6968.0,79.0,632.0,13024.0,217.0,289.0,178.0,57.0,991.0
2015-12-03 17:00:00+01:00,241.0,6814.0,78.0,637.0,12483.0,219.0,635.0,193.0,57.0,1137.0
2015-12-03 18:00:00+01:00,241.0,6684.0,78.0,638.0,12075.0,219.0,617.0,202.0,57.0,1212.0
2015-12-03 19:00:00+01:00,241.0,6565.0,77.0,637.0,12281.0,218.0,542.0,203.0,7.0,1326.0
2015-12-03 20:00:00+01:00,241.0,6259.0,77.0,639.0,12188.0,219.0,453.0,199.0,0.0,1357.0
2015-12-03 21:00:00+01:00,241.0,5990.0,78.0,640.0,11191.0,217.0,245.0,199.0,0.0,1392.0
2015-12-03 22:00:00+01:00,234.0,5295.0,78.0,600.0,10371.0,217.0,21.0,166.0,0.0,1302.0
2015-12-03 23:00:00+01:00,233.0,4956.0,78.0,595.0,9533.0,217.0,0.0,162.0,0.0,1311.0
2015-12-04 00:00:00+01:00,233.0,4685.0,80.0,591.0,8751.0,221.0,0.0,165.0,0.0,1407.0
2015-12-04 01:00:00+01:00,233.0,4529.0,81.0,591.0,8693.0,223.0,0.0,166.0,0.0,1594.0
2015-12-04 02:00:00+01:00,233.0,4306.0,81.0,592.0,8462.0,223.0,0.0,167.0,0.0,1693.0
2015-12-04 03:00:00+01:00,233.0,4666.0,80.0,596.0,8601.0,223.0,0.0,166.0,0.0,1850.0
2015-12-04 04:00:00+01:00,233.0,4894.0,80.0,600.0,8742.0,222.0,0.0,166.0,0.0,2198.0
2015-12-04 05:00:00+01:00,233.0,4776.0,80.0,605.0,8643.0,223.0,0.0,166.0,0.0,2676.0
