,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Other renewable,Solar,Waste,Wind Onshore
2015-06-01 00:00:00+02:00,300.0,330.0,13.0,0.0,0.0,0.0,3418.0,47.0,720.0,0.0,0.0,0.0,923.0
2015-06-01 00:15:00+02:00,300.0,330.0,13.0,0.0,0.0,0.0,3414.0,19.0,704.0,0.0,0.0,0.0,924.0
2015-06-01 00:30:00+02:00,300.0,325.0,13.0,0.0,0.0,0.0,3405.0,47.0,622.0,0.0,0.0,0.0,943.0
2015-06-01 00:45:00+02:00,300.0,319.0,13.0,0.0,0.0,0.0,3402.0,72.0,530.0,0.0,0.0,0.0,929.0
2015-06-01 01:00:00+02:00,300.0,316.0,13.0,0.0,0.0,0.0,3406.0,114.0,522.0,0.0,0.0,0.0,857.0
2015-06-01 01:15:00+02:00,300.0,317.0,13.0,0.0,0.0,0.0,3404.0,88.0,536.0,0.0,0.0,0.0,794.0
2015-06-01 01:30:00+02:00,300.0,315.0,13.0,0.0,0.0,0.0,3401.0,139.0,516.0,0.0,0.0,0.0,758.0
2015-06-01 01:45:00+02:00,300.0,314.0,13.0,0.0,0.0,0.0,3400.0,82.0,610.0,0.0,0.0,0.0,656.0
2015-06-01 02:00:00+02:00,300.0,315.0,13.0,0.0,0.0,0.0,3374.0,78.0,796.0,0.0,0.0,0.0,552.0
2015-06-01 02:15:00+02:00,300.0,320.0,13.0,0.0,0.0,0.0,3370.0,74.0,816.0,0.0,0.0,0.0,488.0
2015-06-01 02:30:00+02:00,300.0,326.0,13.0,0.0,0.0,0.0,3370.0,62.0,916.0,0.0,0.0,0.0,443.0
2015-06-01 02:45:00+02:00,300.0,333.0,13.0,0.0,0.0,0.0,3376.0,47.0,933.0,0.0,0.0,0.0,398.0
2015-06-01 03:00:00+02:00,300.0,334.0,13.0,0.0,0.0,0.0,3377.0,6.0,1029.0,0.0,0.0,0.0,340.0
2015-06-01 03:15:00+02:00,300.0,343.0,13.0,0.0,0.0,0.0,3372.0,54.0,1188.0,0.0,0.0,0.0,273.0
2015-06-01 03:30:00+02:00,300.0,348.0,13.0,0.0,0.0,0.0,3376.0,36.0,1139.0,0.0,0.0,0.0,244.0
2015-06-01 03:45:00+02:00,300.0,349.0,13.0,0.0,0.0,0.0,3374.0,34.0,1139.0,0.0,0.0,0.0,258.0
2015-06-01 04:00:00+02:00,300.0,351.0,13.0,0.0,0.0,0.0,3360.0,0.0,1132.0,0.0,0.0,0.0,284.0
2015-06-01 04:15:00+02:00,300.0,351.0,13.0,0.0,0.0,0.0,3362.0,0.0,1066.0,0.0,0.0,0.0,322.0
2015-06-01 04:30:00+02:00,300.0,352.0,13.0,0.0,0.0,0.0,3358.0,0.0,1056.0,0.0,0.0,0.0,342.0
